MJD	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	LT_IOO_u	LT_IOO_u_err	LT_IOO_z	LT_IOO_z_err	atlas_c	atlas_c_err	atlas_o	atlas_o_err
57822.32000000513	9.368499365410033e-17	6.4101932634670665e-18	4.645046744139301e-17	2.0029356134323568e-18	7.702140449045761e-17	3.662911521126913e-18	nan	nan	4.27230164691582e-17	1.696108396227673e-18	8.202772851441093e-17	1.2663807237648073e-16	7.091627621900056e-17	2.1166697785297374e-17
57822.37000000513	9.353815817183837e-17	6.3262793231618374e-18	4.643345600703611e-17	1.981880852209014e-18	7.700691280703181e-17	3.614523825343399e-18	nan	nan	4.271059948795739e-17	1.6824761829001489e-18	8.195283386442159e-17	1.264228518915097e-16	7.084786185047508e-17	2.1164042402158612e-17
57822.420000005135	9.338532890951083e-17	6.244402167734376e-18	4.641800545024584e-17	1.961099767827121e-18	7.699491614095637e-17	3.567347978735016e-18	nan	nan	4.2698611610028906e-17	1.66892292932552e-18	8.187830601231828e-17	1.2620654985951505e-16	7.077957323918391e-17	2.1161377436341347e-17
57822.47000000514	9.322643554691676e-17	6.164801108775314e-18	4.640413251309479e-17	1.9406215492158453e-18	7.698544431702681e-17	3.5215038032303396e-18	nan	nan	4.2687057362347115e-17	1.6554649698852335e-18	8.180414394279142e-17	1.2598916404595774e-16	7.071140990349061e-17	2.1158703789221015e-17
57822.52000000514	9.306140767309674e-17	6.0877182252854434e-18	4.639185394575346e-17	1.9204755228695105e-18	7.69785271801251e-17	3.477112418788079e-18	nan	nan	4.267594127391544e-17	1.6421188252327486e-18	8.17303466363054e-17	1.2577069221177559e-16	7.064337136181705e-17	2.1156022365965583e-17
57822.570000005144	9.289017478534023e-17	6.013397028214554e-18	4.6381186506574215e-17	1.9006910495401278e-18	7.697419459546052e-17	3.434295602305236e-18	nan	nan	4.266526787579128e-17	1.628901169549614e-18	8.165691306908416e-17	1.2555113211346078e-16	7.057545713264153e-17	2.1153334075511687e-17
57822.62000000515	9.271266628821478e-17	5.942080901044279e-18	4.637214696218699e-17	1.8812974085900988e-18	7.697247644882982e-17	3.393175043790049e-18	nan	nan	4.2655041701112505e-17	1.6158287937881475e-18	8.158384221309765e-17	1.2533048150313853e-16	7.050766673450571e-17	2.115063983053813e-17
57822.67000000515	9.252881149254692e-17	5.8740113097638426e-18	4.636475208758847e-17	1.862323669525768e-18	7.697340264686973e-17	3.353871497058667e-18	nan	nan	4.2645267285117964e-17	1.6029185646787898e-18	8.151113303604658e-17	1.251087381286472e-16	7.043999968599699e-17	2.1147940547439945e-17
57822.72000000515	9.23385396144449e-17	5.809425781748972e-18	4.6359018666231533e-17	1.843798550393272e-18	7.697700311731641e-17	3.3165038248868967e-18	nan	nan	4.263594916517631e-17	1.5901873792938841e-18	8.1438784501349e-17	1.2488589973361895e-16	7.037245550575924e-17	2.1145237146296824e-17
57822.770000005155	9.214177977430155e-17	5.7485556609611125e-18	4.6354963490112256e-17	1.825750262859906e-18	7.698330780925557e-17	3.2811879419565625e-18	nan	nan	4.262709188080829e-17	1.5776521149829375e-18	8.13667955681249e-17	1.246619640575615e-16	7.030503371249964e-17	2.1142530550853257e-17
57822.82000000516	9.193846099579108e-17	5.6916236560257585e-18	4.6352603359859524e-17	1.808206344048876e-18	7.699234669337133e-17	3.2480356628648155e-18	nan	nan	4.2618699973711435e-17	1.565329574526668e-18	8.129516519118178e-17	1.2443692883594143e-16	7.023773382497494e-17	2.1139821688482555e-17
57822.87000000516	9.172851220487841e-17	5.638841208059897e-18	4.635195508483092e-17	1.7911934753764674e-18	7.70041497622121e-17	3.2171534669380357e-18	nan	nan	4.2610777987784886e-17	1.5532364263872498e-18	8.122389232099931e-17	1.2421079180026808e-16	7.017055536199641e-17	2.113711149016351e-17
57822.920000005164	9.151186222881504e-17	5.590405716137383e-18	4.635303548319485e-17	1.774737288951115e-18	7.701874703044224e-17	3.188641196303302e-18	nan	nan	4.260333046915445e-17	1.5413891399817665e-18	8.115297590371504e-17	1.2398355067817893e-16	7.010349784243054e-17	2.1134400890446213e-17
57822.97000000517	9.128844865552021e-17	5.546481948343741e-18	4.6355859232637954e-17	1.7588599455086424e-18	7.703616486539053e-17	3.1625829542639577e-18	nan	nan	4.2596361292852854e-17	1.5298028138148104e-18	8.108241488110748e-17	1.2375520319352585e-16	7.003656078520146e-17	2.1131690827425574e-17
57823.02000000517	9.105834154988594e-17	5.506980046800731e-18	4.6360408858591206e-17	1.743548997725137e-18	7.705637474736463e-17	3.138937659421107e-18	nan	nan	4.25898642609569e-17	1.5184757234310481e-18	8.101220819058208e-17	1.235257470664626e-16	6.996974370928037e-17	2.1128982242705265e-17
57823.07000000517	9.082171293563858e-17	5.4716099559576845e-18	4.6366642137602726e-17	1.7287650477672542e-18	7.707930590950625e-17	3.117565845136073e-18	nan	nan	4.258382542185801e-17	1.5073931284615333e-18	8.094235476515493e-17	1.2329518001353368e-16	6.990304613370119e-17	2.1126276081375937e-17
57823.120000005176	9.057873736468396e-17	5.44006048159008e-18	4.6374516218032185e-17	1.7144668217033196e-18	7.710488651938515e-17	3.0983178560404375e-18	nan	nan	4.257823062660128e-17	1.4965397148571853e-18	8.087285353343711e-17	1.2306349974776412e-16	6.983646757754672e-17	2.112357329197042e-17
57823.17000000518	9.032958929427971e-17	5.412006890550855e-18	4.638398825666524e-17	1.7006120416340143e-18	7.713304476571437e-17	3.0810374754876405e-18	nan	nan	4.257306572831602e-17	1.485900001592672e-18	8.080370341961815e-17	1.228307039787505e-16	6.977000755995244e-17	2.1120874826439398e-17
57823.22000000518	9.007444308953688e-17	5.387113884292007e-18	4.6395015418503785e-17	1.6871576417533948e-18	7.71637088577255e-17	3.06556328474106e-18	nan	nan	4.256831658214495e-17	1.4754584212187392e-18	8.073490334345034e-17	1.2259679041275337e-16	6.970366560011341e-17	2.1118181640118443e-17
57823.270000005185	8.98134730259081e-17	5.365038538276295e-18	4.6407554876519296e-17	1.674059983210249e-18	7.719680702456963e-17	3.051730023487896e-18	nan	nan	4.256396904516399e-17	1.4651994005456725e-18	8.066645222023245e-17	1.2236175675279098e-16	6.963744121726797e-17	2.1115494691684447e-17
57823.32000000519	8.954685329166586e-17	5.3454331478942005e-18	4.642156381143374e-17	1.6612750659578554e-18	7.723226751470142e-17	3.039369925631553e-18	nan	nan	4.2560008976306e-17	1.4551074412256587e-18	8.059834896079266e-17	1.221256006987338e-16	6.957133393071525e-17	2.1112814943135138e-17
57823.37000000519	8.927475799038725e-17	5.3279479304027224e-18	4.643699941148455e-17	1.6487587359475946e-18	7.727001859526684e-17	3.0283140075403335e-18	nan	nan	4.2556422236287e-17	1.4451672000119824e-18	8.053059247147217e-17	1.2188831994740073e-16	6.950534325980646e-17	2.1110143359738977e-17
57823.42000000519	8.899736114344814e-17	5.312233542575075e-18	4.6453818872210465e-17	1.6364668863147053e-18	7.730998855149557e-17	3.0183932896304404e-18	nan	nan	4.25531946875279e-17	1.4353635685223235e-18	8.046318165410843e-17	1.2164991219265694e-16	6.943946872394047e-17	2.1107480910011775e-17
57823.470000005196	8.871483669249845e-17	5.2979433844720504e-18	4.647197939619625e-17	1.624355651378234e-18	7.735210568608971e-17	3.0094399363030064e-18	nan	nan	4.255031219407686e-17	1.4256817523623232e-18	8.039611540601772e-17	1.2141037512551198e-16	6.937370984257194e-17	2.1104828565667883e-17
57823.5200000052	8.842735850194243e-17	5.284735670075687e-18	4.6491438192871193e-17	1.6123815926054324e-18	7.739629831861002e-17	3.001288303528706e-18	nan	nan	4.2547760621537054e-17	1.4161073495295004e-18	8.032939261997816e-17	1.2116970643422055e-16	6.930806613520569e-17	2.1102187301592886e-17
57823.5700000052	8.81351003614268e-17	5.272275255281697e-18	4.651215247826285e-17	1.600501875937953e-18	7.744249478487455e-17	2.993775887376514e-18	nan	nan	4.2545525836987405e-17	1.4066264280170254e-18	8.026301218421242e-17	1.2092790380438349e-16	6.92425371214024e-17	2.1099558095798732e-17
57823.620000005205	8.783823598831216e-17	5.26023522230292e-18	4.653407947477632e-17	1.5886744401134528e-18	7.749062343633128e-17	2.9867441706094137e-18	nan	nan	4.254359370890549e-17	1.3972256026244542e-18	8.019697298236945e-17	1.2068496491905105e-16	6.917712232076531e-17	2.1096941929385555e-17
57823.67000000521	8.753693903016708e-17	5.248298226831048e-18	4.6557176410962256e-17	1.5768581559266554e-18	7.754061263947358e-17	2.9800393678370908e-18	nan	nan	4.254195010709434e-17	1.3878921109872655e-18	8.01312738935077e-17	1.2044088745882704e-16	6.911182125296171e-17	2.109433978650727e-17
57823.72000000521	8.723138306723253e-17	5.2361576200514555e-18	4.658140052128911e-17	1.5650129765717018e-18	7.759239077520605e-17	2.9735130725053065e-18	nan	nan	4.254058090260505e-17	1.3786138888852792e-18	8.006591379207626e-17	1.201956691019746e-16	6.904663343769708e-17	2.1091752654322233e-17
57823.770000005214	8.692174161490898e-17	5.223518362120855e-18	4.660670904591922e-17	1.5531000794583539e-18	7.764588623824543e-17	2.967022811331986e-18	nan	nan	4.253947196765742e-17	1.3693796449388453e-18	8.000089154789735e-17	1.1994930752452355e-16	6.898155839473774e-17	2.1089181522960388e-17
57823.82000000522	8.660818812622637e-17	5.210097746702573e-18	4.663305923046785e-17	1.5410820001225455e-18	7.770102743651378e-17	2.9604325136099707e-18	nan	nan	4.253860917556901e-17	1.360178934800328e-18	7.993620602614794e-17	1.1970180040037883e-16	6.891659564389518e-17	2.1086627385475844e-17
57823.87000000522	8.62908959943322e-17	5.195625958200504e-18	4.666040832578848e-17	1.5289227590161103e-18	7.775774279051814e-17	2.9536129039834198e-18	nan	nan	4.253797840067583e-17	1.351002235019723e-18	7.987185608734085e-17	1.1945314540143115e-16	6.885174470503229e-17	2.1084091237806095e-17
57823.92000000522	8.597003855496286e-17	5.1798464842558505e-18	4.668871358773515e-17	1.5165879821732565e-18	7.781596073275002e-17	2.946441828288127e-18	nan	nan	4.2537565518254483e-17	1.3418410167435678e-18	7.98078405873064e-17	1.192033401976686e-16	6.878700509806276e-17	2.108157407873138e-17
57823.970000005225	8.564578908890657e-17	5.162516406273202e-18	4.67179322769398e-17	1.5040450169117962e-18	7.78756097070754e-17	2.938804522408089e-18	nan	nan	4.253735640445021e-17	1.3326878194591904e-18	7.974415837717398e-17	1.1895238245728992e-16	6.872237634294792e-17	2.107907690982594e-17
57824.02000000523	8.531832082450046e-17	5.143406590417829e-18	4.6748021658576436e-17	1.491263043870981e-18	7.793661816812117e-17	2.9305938343245766e-18	nan	nan	4.253733693619727e-17	1.3235363249919514e-18	7.968080830335198e-17	1.1870026984681954e-16	6.865785795970119e-17	2.107660073541336e-17
57824.07000000523	8.498780694009544e-17	5.122301800748114e-18	4.6778939002143555e-17	1.4782131868690755e-18	7.799891458066359e-17	2.9217104095246702e-18	nan	nan	4.253749299114452e-17	1.3143814319693085e-18	7.961778920751009e-17	1.1844700003122438e-16	6.859344946839052e-17	2.1074146562528216e-17
57824.120000005234	8.465442056651954e-17	5.099000755147897e-18	4.6810641581222114e-17	1.464868622160718e-18	7.806242741902807e-17	2.912062849673762e-18	nan	nan	4.253781044757638e-17	1.3052193309650326e-18	7.955509992655844e-17	1.1819257067403168e-16	6.852915038911709e-17	2.107171540085782e-17
57824.17000000524	8.431833478957021e-17	5.073316143708733e-18	4.6843086673260656e-17	1.4512046888884315e-18	7.812708516647007e-17	2.9015678541459113e-18	nan	nan	4.2538275184341786e-17	1.2960475805502419e-18	7.949273929262904e-17	1.1793697943744944e-16	6.846496024205042e-17	2.106930826270441e-17
57824.22000000524	8.397972265247599e-17	5.045074628109858e-18	4.6876231559334286e-17	1.4371990025782525e-18	7.819281631457184e-17	2.8901503537149624e-18	nan	nan	4.2538873080772535e-17	1.2868651844086269e-18	7.943070613305561e-17	1.1768022398248767e-16	6.840087854739518e-17	2.1066926162936964e-17
57824.27000000524	8.363875715836404e-17	5.014116839706021e-18	4.6910033523930695e-17	1.4228315738039332e-18	7.82595493626313e-17	2.8777436452139222e-18	nan	nan	4.2539590016609204e-17	1.2776726696972896e-18	7.936899927035404e-17	1.1742230196908206e-16	6.833690482541433e-17	2.1064570118934837e-17
57824.320000005246	8.329561127274475e-17	4.980297393268657e-18	4.694444985470192e-17	1.4080849341850376e-18	7.832721281705135e-17	2.8642895357192296e-18	nan	nan	4.254041187192741e-17	1.2684721667573484e-18	7.93076175222018e-17	1.1716321105621898e-16	6.827303859640598e-17	2.106224115054763e-17
57824.37000000525	8.295045792598462e-17	4.943484933027795e-18	4.6979437842256515e-17	1.3929442721939457e-18	7.839573519073282e-17	2.8497385044305113e-18	nan	nan	4.2541324527056316e-17	1.2592674902333924e-18	7.924655970141825e-17	1.1690294890206263e-16	6.820927938073028e-17	2.1059940280037387e-17
57824.42000000525	8.260347001575512e-17	4.903562227524102e-18	4.7014954779921754e-17	1.377397581349203e-18	7.846504500246339e-17	2.834049890213693e-18	nan	nan	4.254231386250737e-17	1.2500642215908169e-18	7.918582461594399e-17	1.1664151316408368e-16	6.814562669878565e-17	2.1057668532034334e-17
57824.470000005254	8.225482040953146e-17	4.8604263302438255e-18	4.705095796350612e-17	1.3614358237037626e-18	7.853507077631454e-17	2.8171921124996644e-18	nan	nan	4.2543365758896007e-17	1.2408697929176091e-18	7.912541106882e-17	1.1637890149919032e-16	6.808208007102508e-17	2.1055426933480235e-17
57824.52000000526	8.190468194704292e-17	4.813988823791254e-18	4.7087404691092957e-17	1.34505311169794e-18	7.860574104101986e-17	2.7991429332376132e-18	nan	nan	4.254446609686351e-17	1.2316935717882938e-18	7.906531785816692e-17	1.161151115638607e-16	6.801863901794544e-17	2.1053216513576078e-17
57824.57000000526	8.155322744275564e-17	4.76417616690536e-18	4.712425226278846e-17	1.3282469118280939e-18	7.867698432937934e-17	2.779889767377664e-18	nan	nan	4.254560075700443e-17	1.222546946847502e-18	7.900554377716467e-17	1.1585014101427732e-16	6.795530306008872e-17	2.1051038303732125e-17
57824.62000000526	8.120062968833401e-17	4.710930165545776e-18	4.7161457980515486e-17	1.3110182738207004e-18	7.874872917764477e-17	2.7594300494597585e-18	nan	nan	4.25467556197891e-17	1.2134434135731182e-18	7.894608761403012e-17	1.1558398750646392e-16	6.789207171804589e-17	2.1048893337509865e-17
57824.670000005266	8.084706145512238e-17	4.6542085922296396e-18	4.719897914775933e-17	1.2933720893842453e-18	7.8820904124906e-17	2.737771663821354e-18	nan	nan	4.254791656548503e-17	1.204398659516215e-18	7.888694815199719e-17	1.15316648696424e-16	6.78289445124568e-17	2.104678265057052e-17
57824.72000000527	8.049269549659108e-17	4.593985981407738e-18	4.7236773069369036e-17	1.2753173849325136e-18	7.889343771249371e-17	2.7149334458456706e-18	nan	nan	4.254906947408482e-17	1.1954306480873047e-18	7.882812416929398e-17	1.1504812224028143e-16	6.776592096400453e-17	2.1044707280616163e-17
57824.77000000527	8.013770455082905e-17	4.530254633416415e-18	4.727479705130303e-17	1.256867653024047e-18	7.896625848335727e-17	2.690945761630841e-18	nan	nan	4.255020022522504e-17	1.1865596996841809e-18	7.8769614439122e-17	1.147784057944232e-16	6.770300059341986e-17	2.1042668267335402e-17
57824.820000005275	7.978226134300921e-17	4.463025865389992e-18	4.7313008400417744e-17	1.2380412275862295e-18	7.903929498146525e-17	2.6658511730998203e-18	nan	nan	4.25512946981151e-17	1.1778085686933542e-18	7.871141772963367e-17	1.1450749701564425e-16	6.764018292147874e-17	2.1040666652344927e-17
57824.87000000528	7.94265385878454e-17	4.392331554786879e-18	4.735136442423263e-17	1.2188617081678309e-18	7.911247575119064e-17	2.639705194994347e-18	nan	nan	4.255233877145811e-17	1.1692025145507445e-18	7.865353280391087e-17	1.14235393561295e-16	6.757746746900534e-17	2.1038703479132382e-17
57824.92000000528	7.90707089920666e-17	4.3182260300779385e-18	4.7389822430697983e-17	1.1993584386669788e-18	7.918572933670765e-17	2.612577149279407e-18	nan	nan	4.255331832337346e-17	1.1607693647224148e-18	7.85959584199421e-17	1.1396209308942997e-16	6.75148537568659e-17	2.1036779792996032e-17
57824.97000000528	7.871494525689627e-17	4.2407883736922295e-18	4.7428339727977406e-17	1.1795670457190822e-18	7.925898428137638e-17	2.5845511208071233e-18	nan	nan	4.2554219231324604e-17	1.1525395670555089e-18	7.853869333060023e-17	1.1368759325896e-16	6.745234130597492e-17	2.103489664098612e-17
57825.02000000529	7.835942008050226e-17	4.160125215059003e-18	4.746687362420629e-17	1.1595300416168864e-18	7.933216912713956e-17	2.5557270157623986e-18	nan	nan	4.255502737203892e-17	1.1445462286085104e-18	7.848173628362001e-17	1.1341189172980587e-16	6.738992963729143e-17	2.1033055071844316e-17
57825.07000000529	7.800430616048201e-17	4.076374106171906e-18	4.750538142727712e-17	1.1392974954543328e-18	7.940521241390904e-17	2.5262217208153746e-18	nan	nan	4.255572862143312e-17	1.136825137617796e-18	7.842508602157526e-17	1.1313498616305463e-16	6.732761827181584e-17	2.1031256135941888e-17
57825.12000000529	7.764977619632004e-17	3.9897075888847406e-18	4.7543820444603036e-17	1.1189277746644374e-18	7.947804267895675e-17	2.49617035594812e-18	nan	nan	4.255630885453754e-17	1.1294147649494436e-18	7.836874128185579e-17	1.128568742211184e-16	6.726540673059623e-17	2.1029500885216293e-17
57825.170000005295	7.729600289186313e-17	3.900338081108735e-18	4.7582147982884455e-17	1.0984883560959155e-18	7.955058845631346e-17	2.4657276069498076e-18	nan	nan	4.255675394541792e-17	1.1223562409914265e-18	7.831270079664393e-17	1.125775535678953e-16	6.72032945347277e-17	2.1027790373111767e-17
57825.2200000053	7.694315895778275e-17	3.808523727684902e-18	4.7620321347894706e-17	1.0780567017843415e-18	7.962277827614889e-17	2.4350691143589163e-18	nan	nan	4.255704976710183e-17	1.1156933037441099e-18	7.825696329289171e-17	1.1229702186893343e-16	6.714128120534362e-17	2.1026125654511747e-17
57825.2700000053	7.659141711405384e-17	3.71457537799012e-18	4.765829784423991e-17	1.0577211882379539e-18	7.969454066416696e-17	2.404392883451723e-18	nan	nan	4.2557182191500705e-17	1.1094722136561992e-18	7.820152749229716e-17	1.1201527679159687e-16	6.707936626362873e-17	2.1024507785676587e-17
57825.320000005304	7.62409500924067e-17	3.618864862599696e-18	4.769603477513423e-17	1.0375820696312419e-18	7.976580414100309e-17	2.373920664482904e-18	nan	nan	4.2557137089333094e-17	1.103741630813459e-18	7.814639211128034e-17	1.117323160052347e-16	6.701754923080107e-17	2.1022937824175436e-17
57825.37000000531	7.58919306388177e-17	3.521834738071045e-18	4.773348944217561e-17	1.0177524436488265e-18	7.983649722160388e-17	2.3438992333733377e-18	nan	nan	4.255690033005009e-17	1.0985524502555577e-18	7.809155586095957e-17	1.1144813718135241e-16	6.695582962813446e-17	2.1021416828825714e-17
57825.42000000531	7.554453151595877e-17	3.4240096403721297e-18	4.777061914511259e-17	9.98359173584906e-19	7.990654841462398e-17	2.314601480524074e-18	nan	nan	4.255645778175744e-17	1.0939575916645079e-18	7.803701744712713e-17	1.111627379937863e-16	6.689420697693469e-17	2.1019945859617832e-17
57825.47000000531	7.519892550567412e-17	3.3260093152893725e-18	4.7807381181612456e-17	9.795437013851543e-19	7.997588622181944e-17	2.2863271898933343e-18	nan	nan	4.255579531114093e-17	1.0900117403727525e-18	7.798277557022555e-17	1.108761161188805e-16	6.683268079856212e-17	2.10185259776538e-17
57825.520000005316	7.485528541145603e-17	3.2285632504521977e-18	4.784373284704527e-17	9.614626636325026e-19	8.004443913743207e-17	2.2594033635307272e-18	nan	nan	4.255489878338753e-17	1.086771037753771e-18	7.792882892532243e-17	1.1058826923566674e-16	6.677125061440596e-17	2.1017158245077006e-17
57825.57000000532	7.451378406090232e-17	3.1325265794218964e-18	4.787963143424152e-17	9.4428819735692e-19	8.01121356475827e-17	2.2341839208269256e-18	nan	nan	4.25537540621119e-17	1.084292720404467e-18	7.787517620208597e-17	1.1029919502604754e-16	6.670991594591374e-17	2.1015843725002677e-17
57825.62000000532	7.417459430819554e-17	3.0388965137543063e-18	4.791503423327438e-17	9.2820779700001e-19	8.017890422966489e-17	2.211048581136149e-18	nan	nan	4.2552347009279033e-17	1.0826347092789988e-18	7.782181608476044e-17	1.1000889117498156e-16	6.664867631455929e-17	2.101458348144384e-17
57825.670000005324	7.383788903656337e-17	2.9488279285186974e-18	4.794989853122049e-17	9.134235625637115e-19	8.024467335173271e-17	2.1904007291179154e-18	nan	nan	4.2550663485126325e-17	1.0818551519969163e-18	7.776874725214074e-17	1.0971735537067282e-16	6.658753124187042e-17	2.1013378579247495e-17
57825.72000000533	7.350384116075987e-17	2.863645839032572e-18	4.798418161194542e-17	9.00150668031957e-19	8.030937147188858e-17	2.1726640709523337e-18	nan	nan	4.254868934809045e-17	1.0820119237698075e-18	7.771596837754724e-17	1.0942458530476235e-16	6.652648024941315e-17	2.1012230084015742e-17
57825.77000000533	7.317262362953735e-17	2.7848513750139327e-18	4.8017840755864434e-17	8.886148876021316e-19	8.037292703767996e-17	2.1582779253783947e-18	nan	nan	4.254641045472852e-17	1.083162094799424e-18	7.766347812880039e-17	1.0913057867252366e-16	6.646552285879619e-17	2.1011139062038815e-17
57825.82000000533	7.284440942809771e-17	2.7141166219370375e-18	4.805083323971404e-17	8.790490543727502e-19	8.043526848548544e-17	2.1476910627111936e-18	nan	nan	4.254381265964241e-17	1.0853613743583163e-18	7.761127516819543e-17	1.0883533317306077e-16	6.640465859166269e-17	2.101010658021597e-17
57825.870000005336	7.251937158058466e-17	2.6532627189572337e-18	4.808311633633233e-17	8.716884011813904e-19	8.049632423990069e-17	2.1413541119582983e-18	nan	nan	4.254088181540174e-17	1.0886635439000658e-18	7.755935815247568e-17	1.0853884650951022e-16	6.634388696971037e-17	2.100913370598507e-17
57825.92000000534	7.219768315255112e-17	2.6042155344209015e-18	4.811464731442292e-17	8.667648490069848e-19	8.055602271314738e-17	2.1397106982387523e-18	nan	nan	4.253760377247078e-17	1.0931198933168536e-18	7.750772573280783e-17	1.0824111638924602e-16	6.628320751466519e-17	2.100822150724655e-17
57825.97000000534	7.187951725342298e-17	2.5689349800580386e-18	4.814538343832632e-17	8.645004593103346e-19	8.061429230443286e-17	2.1431876384491466e-18	nan	nan	4.253396437912656e-17	1.0987786756617096e-18	7.745637655475422e-17	1.0794214052408818e-16	6.622261974830137e-17	2.1007371052287554e-17
57826.020000005345	7.156504703897993e-17	2.5493183659180586e-18	4.817528196779446e-17	8.651004329210134e-19	8.067106139937095e-17	2.1521846905451588e-18	nan	nan	4.252994948138747e-17	1.1056845960477174e-18	7.740530925824774e-17	1.0764191663051518e-16	6.616212319243139e-17	2.1006583409705093e-17
57826.07000000535	7.125444571382326e-17	2.5470851275503263e-18	4.820430015776292e-17	8.687461868103321e-19	8.07262583693476e-17	2.167064491009343e-18	nan	nan	4.252554492293487e-17	1.1138783500590694e-18	7.735452247756481e-17	1.0734044242987929e-16	6.61017173689066e-17	2.1005859648329634e-17
57826.12000000535	7.094788653385911e-17	2.5636581759519145e-18	4.8232395258121405e-17	8.75589130671614e-19	8.077981157093109e-17	2.1881433927921855e-18	nan	nan	4.2520736545036094e-17	1.1233962256975571e-18	7.730401484129817e-17	1.0703771564862655e-16	6.604140179962229e-17	2.100520083714254e-17
57826.17000000535	7.06455257119383e-17	2.5999680859455015e-18	4.8259528601589237e-17	8.857319719991335e-19	8.08316563649795e-17	2.2156535225189313e-18	nan	nan	4.2515511568327845e-17	1.1342647532930025e-18	7.725378497233057e-17	1.0673373401851973e-16	6.598117600650816e-17	2.100460804520344e-17
57826.220000005356	7.03473931606362e-17	2.6557958976621535e-18	4.8285691729102114e-17	8.991382994803804e-19	8.088177997661679e-17	2.249544640554435e-18	nan	nan	4.2509867423687166e-17	1.1464684384299396e-18	7.720383148780746e-17	1.0642849527686593e-16	6.592103951153787e-17	2.1004082341566548e-17
57826.27000000536	7.005346221576105e-17	2.730201949744131e-18	4.831088971791385e-17	9.156919685778984e-19	8.09301928677343e-17	2.2896125487161312e-18	nan	nan	4.2503806116824476e-17	1.1599706426636745e-18	7.715415299910915e-17	1.061219971667476e-16	6.58609918367227e-17	2.1003624795199007e-17
57826.32000000536	6.976370600206328e-17	2.821940629814474e-18	4.8335127703672215e-17	9.352489652270223e-19	8.097690559389539e-17	2.3356086373851377e-18	nan	nan	4.249732967247922e-17	1.1747308139196373e-18	7.710474811182365e-17	1.0581423743725795e-16	6.580103250411528e-17	2.1003236474903654e-17
57826.370000005365	6.947809770000572e-17	2.929576700689108e-18	4.835841081653644e-17	9.57644678700492e-19	8.102192869474687e-17	2.3872504809185254e-18	nan	nan	4.2490440112840533e-17	1.1907052374958287e-18	7.70556154257191e-17	1.0550521384374051e-16	6.574116103580463e-17	2.1002918449234966e-17
57826.42000000537	6.919661054539935e-17	3.051591959962884e-18	4.8380744181231176e-17	9.8270088771826e-19	8.106527269410068e-17	2.444231834653728e-18	nan	nan	4.248313945755777e-17	1.2078476959657573e-18	7.700675353471546e-17	1.0519492414803313e-16	6.568137695391678e-17	2.100267178641349e-17
57826.47000000537	6.891921782903667e-17	3.186471615144832e-18	4.840213291705089e-17	1.010232166664354e-18	8.11069481000199e-17	2.5062319290738777e-18	nan	nan	4.247542972375173e-17	1.2261101001757559e-18	7.695816102685644e-17	1.0488336611871614e-16	6.562167978062164e-17	2.1002497554245644e-17
57826.520000005374	6.864589289633197e-17	3.33276599016034e-18	4.84225821379096e-17	1.0400513816004358e-18	8.114696540492494e-17	2.5729236641707074e-18	nan	nan	4.246731292602467e-17	1.2454430784253437e-18	7.690983648428118e-17	1.0457053753136505e-16	6.556206903812424e-17	2.10023968200407e-17
57826.57000000538	6.837660914695367e-17	3.489128899567499e-18	4.844209695235018e-17	1.0719741200656649e-18	8.11853350856572e-17	2.64398048761978e-18	nan	nan	4.245879107647304e-17	1.265796514497758e-18	7.686177848319622e-17	1.0425643616880827e-16	6.550254424866913e-17	2.1002370650520668e-17
57826.62000000538	6.811134003445267e-17	3.65433705961594e-18	4.8460682463579823e-17	1.1058220405590178e-18	8.122206760358952e-17	2.719081894790059e-18	nan	nan	4.2449866184696243e-17	1.2871200286627933e-18	7.681398559384551e-17	1.0394105982138901e-16	6.544310493453219e-17	2.1002420111737202e-17
57826.67000000538	6.785005906591108e-17	3.827295750886204e-18	4.847834376949718e-17	1.1414252260582575e-18	8.125717340469737e-17	2.7979176046608567e-18	nan	nan	4.244054025781022e-17	1.3093633987513362e-18	7.67664563804828e-17	1.0362440628723276e-16	6.538375061803759e-17	2.1002546268988375e-17
57826.720000005385	6.759273980157953e-17	4.007035487080225e-18	4.8495085962715824e-17	1.1786236817966764e-18	8.129066291965948e-17	2.880190541574416e-18	nan	nan	4.243081530045468e-17	1.3324769210242493e-18	7.6719189401342e-17	1.0330647337251899e-16	6.532448082153899e-17	2.1002750186726033e-17
57826.77000000539	6.733935585450405e-17	4.1927034388031476e-18	4.8510914130594344e-17	1.2172681391695477e-18	8.132254656393858e-17	2.9656187932899947e-18	nan	nan	4.2420693314806965e-17	1.3564117125700594e-18	7.667218320860741e-17	1.0298725889175854e-16	6.526529506743142e-17	2.100303292846991e-17
57826.82000000539	6.708988089017226e-17	4.3835522860092155e-18	4.852583335526268e-17	1.2572203253737943e-18	8.13528347378716e-17	3.0539367285961257e-18	nan	nan	4.2410176300593207e-17	1.3811199585318442e-18	7.662543634838511e-17	1.0266676066807615e-16	6.52061928781419e-17	2.1003395556720592e-17
57826.870000005394	6.684428862615722e-17	4.578928255543795e-18	4.853984871364834e-17	1.2983528421050482e-18	8.138153782676116e-17	3.144895452010525e-18	nan	nan	4.2399266255096614e-17	1.4065551085029828e-18	7.657894736067211e-17	1.0234497653349831e-16	6.514717377613883e-17	2.100383913286809e-17
