MJD	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	LT_IOO_u	LT_IOO_u_err	LT_IOO_z	LT_IOO_z_err	atlas_c	atlas_c_err	atlas_o	atlas_o_err
57829.57000000255	1.068146960738207e-15	3.215896943923315e-17	6.211514776115712e-16	1.164132042739076e-17	1.1165591026187446e-15	2.2040017583437007e-17	nan	nan	4.3563650952932742e-16	8.053117048539747e-18	1.095299903513092e-15	1.268043277447396e-16	1.0217333356915397e-15	1.643257417910659e-17
57829.62000000256	1.0650770831636196e-15	3.213572494677901e-17	6.202041301117247e-16	1.166160767859297e-17	1.1144009792027323e-15	2.2083245603732015e-17	nan	nan	4.35110059314617e-16	8.068780149909352e-18	1.0917735246208698e-15	1.259384237105782e-16	1.0202317856971662e-15	1.643539759587404e-17
57829.67000000256	1.0620144930849937e-15	3.210919668512028e-17	6.192555607773059e-16	1.1680494919158342e-17	1.112242636929218e-15	2.2123325484097688e-17	nan	nan	4.345832868305149e-16	8.083488416882953e-18	1.088252019728554e-15	1.2506279072523214e-16	1.0187292404496326e-15	1.6439222509111994e-17
57829.72000000256	1.0589591992818685e-15	3.207935092030042e-17	6.183057875270888e-16	1.1697957512682844e-17	1.1100840812692907e-15	2.216020964704008e-17	nan	nan	4.3405621741694945e-16	8.097226748599024e-18	1.0847355509794832e-15	1.2417750033623282e-16	1.0172257074201751e-15	1.6444075270781558e-17
57829.770000002565	1.0559112105687825e-15	3.204615634019547e-17	6.173548282648877e-16	1.1713972244025753e-17	1.1079253176775376e-15	2.2193853349130528e-17	nan	nan	4.3352887641054663e-16	8.109980946150479e-18	1.0812242804546366e-15	1.2328262551699424e-16	1.0157211940801409e-15	1.644998207413168e-17
57829.82000000257	1.0528705357953408e-15	3.200958405796383e-17	6.164027008796977e-16	1.1728517306273353e-17	1.1057663515922555e-15	2.2224214653701094e-17	nan	nan	4.3300128914478007e-16	8.121737705722934e-18	1.0777183701776597e-15	1.2237824069963428e-16	1.0142157078997418e-15	1.6456968929000435e-17
57829.87000000257	1.049837183846314e-15	3.1969607616209086e-17	6.154494232458756e-16	1.1741572288365354e-17	1.1036071884353809e-15	2.2251254405419108e-17	nan	nan	4.324734809500535e-16	8.132484612107949e-18	1.074217982119876e-15	1.2146442180922561e-16	1.0127092563488356e-15	1.6465061636545385e-17
57829.920000002574	1.0468111636416824e-15	3.1926202992055264e-17	6.144950132231994e-16	1.1753118163442485e-17	1.1014478336126786e-15	2.227493620665311e-17	nan	nan	4.3194547715380915e-16	8.142210132714867e-18	1.070723278205295e-15	1.205412462995815e-16	1.0112018468967034e-15	1.6474285763553848e-17
57829.97000000258	1.0437924841367814e-15	3.187934860318612e-17	6.135394886570525e-16	1.1763137277968411e-17	1.0992882925137249e-15	2.2295226395906295e-17	nan	nan	4.314173030806801e-16	8.150903612005663e-18	1.0672344203156262e-15	1.1960879319066124e-16	1.0096934870122165e-15	1.6484666617000634e-17
57830.02000000258	1.0407811543223623e-15	3.1829025314963693e-17	6.125828673785112e-16	1.1771613341670946e-17	1.0971285705119893e-15	2.2312094028219064e-17	nan	nan	4.3088898405255096e-16	8.158555266455179e-18	1.0637515702952893e-15	1.1866714310769344e-16	1.0081841841636317e-15	1.6496229218133814e-17
57830.07000000258	1.0377771832246261e-15	3.1775216448657844e-17	6.116251672045261e-16	1.1778531418350525e-17	1.0949686729649909e-15	2.2325510857719568e-17	nan	nan	4.303605453886945e-16	8.165156180000074e-18	1.0602748899564078e-15	1.177163783221225e-16	1.0066739458187961e-15	1.6508998276644887e-17
57830.120000002586	1.0347805799053729e-15	3.1717907790912675e-17	6.106664059379998e-16	1.178387791755725e-17	1.0928086052142372e-15	2.2335451322363825e-17	nan	nan	4.298320124058874e-16	8.170698300074395e-18	1.0568045410838283e-15	1.16756582794512e-16	1.0051627794451474e-15	1.652299816489636e-17
57830.17000000259	1.0317913534620897e-15	3.1657087604547526e-17	6.09706601367934e-16	1.1787640587215486e-17	1.0906483725853705e-15	2.2341892530879893e-17	nan	nan	4.2930341041849147e-16	8.175174434159042e-18	1.0533406854401118e-15	1.157878422194845e-16	1.0036506925091182e-15	1.6538252891905383e-17
57830.22000000259	1.0288095130279897e-15	3.1592746640694997e-17	6.087457712695894e-16	1.1789808507210904e-17	1.0884879803882093e-15	2.2344814252034453e-17	nan	nan	4.287747647386156e-16	8.178578246927307e-18	1.0498834847705399e-15	1.1481024407289084e-16	1.0021376924770287e-15	1.655478607780478e-17
57830.270000002594	1.025835067772099e-15	3.1524878152449483e-17	6.077839334045637e-16	1.1790372083926227e-17	1.0863274339168333e-15	2.2344198906237078e-17	nan	nan	4.282461006761815e-16	8.180904257984056e-18	1.0464331008081045e-15	1.1382387766129934e-16	1.0006237868149392e-15	1.6572620928079137e-17
57830.3200000026	1.0228680268993987e-15	3.1453477910034227e-17	6.068211055209484e-16	1.1789323045823467e-17	1.0841667384496397e-15	2.2340031559544684e-17	nan	nan	4.2771744353904927e-16	8.182147840203345e-18	1.0429896952785137e-15	1.1282883417399833e-16	9.991089829877923e-16	1.6591780208396654e-17
57830.3700000026	1.0199083996508576e-15	3.13785442176169e-17	6.058573053534713e-16	1.1786654440056397e-17	1.082005899249417e-15	2.233229992011949e-17	nan	nan	4.2718881863314777e-16	8.182305218705533e-18	1.0395534299051855e-15	1.1182520673766307e-16	9.975932884602515e-16	1.6612286219314483e-17
57830.4200000026	1.0169561953035122e-15	3.130007793173389e-17	6.048925506235942e-16	1.1782360630127389e-17	1.0798449215633779e-15	2.232099433720531e-17	nan	nan	4.2666025126254064e-16	8.181373470446875e-18	1.0361244664142359e-15	1.1081309047387724e-16	9.960767106969062e-16	1.6634160771735513e-17
57830.470000002606	1.0140114231706095e-15	3.1218082481623515e-17	6.039268590396683e-16	1.1776437294616112e-17	1.0776838106233095e-15	2.230610780263978e-17	nan	nan	4.261317667295939e-16	8.179350524460925e-18	1.0327029665394765e-15	1.0979258255969844e-16	9.94559257161433e-16	1.6657425162459152e-17
57830.52000000261	1.0110740926016316e-15	3.1132563891301327e-17	6.029602482970367e-16	1.1768881427043525e-17	1.075522571645529e-15	2.228763595499303e-17	nan	nan	4.2560339033504745e-16	8.176235162777126e-18	1.0292890920274062e-15	1.087637822915007e-16	9.930409353169319e-16	1.6682100150187054e-17
57830.57000000261	1.008144212982434e-15	3.10435308035901e-17	6.019927360781985e-16	1.1759691336816855e-17	1.0733612098310567e-15	2.2265577086368553e-17	nan	nan	4.250751473781296e-16	8.172027021970789e-18	1.0258830046422031e-15	1.0772679115231602e-16	9.915217526325715e-16	1.6708205881405236e-17
57830.620000002615	1.0052217937352677e-15	3.0950994506129214e-17	6.010243400529022e-16	1.1748866651327632e-17	1.0711997303656033e-15	2.223993215188782e-17	nan	nan	4.2454706315669343e-16	8.166726595434953e-18	1.0224848661707038e-15	1.0668171288292243e-16	9.900017178761642e-16	1.6735751097076734e-17
57830.67000000262	1.002306844318937e-15	3.085496895950043e-17	6.000550778783032e-16	1.1736408319202615e-17	1.069038138419694e-15	2.2210704781998166e-17	nan	nan	4.2401916296729984e-16	8.16033523630645e-18	1.0190948384274122e-15	1.0562865355698433e-16	9.884808427157033e-16	1.676471980323359e-17
57830.72000000262	9.993993742288322e-16	3.0755470827430843e-17	5.990849671990754e-16	1.172231861473656e-17	1.0668764391486889e-15	2.2177901297550335e-17	nan	nan	4.2349147210533973e-16	8.152855161103214e-18	1.0157130832594679e-15	1.0456772166051353e-16	9.869591392107002e-16	1.6795092170336725e-17
57830.77000000262	9.964993929970451e-16	3.0652519509289966e-17	5.981140256475258e-16	1.1706601143502334e-17	1.064714637692869e-15	2.2141530727807912e-17	nan	nan	4.229640158651489e-16	8.144289454063767e-18	1.0123397625516448e-15	1.0349902817599127e-16	9.854366194197728e-16	1.6826847828153565e-17
57830.820000002626	9.936069101924471e-16	3.054613717479904e-17	5.971422708437787e-16	1.1689260849163543e-17	1.0625527391775344e-15	2.210160483139017e-17	nan	nan	4.224368195401153e-16	8.134642072198421e-18	1.0089750382313344e-15	1.0242268667153654e-16	9.839132954020042e-16	1.6859965893982554e-17
57830.87000000263	9.907219354207503e-16	3.0436348801170664e-17	5.961697203958312e-16	1.1670304021520464e-17	1.0603907487130093e-15	2.2058138120200016e-17	nan	nan	4.219099084227857e-16	8.12391785107434e-18	1.0056190722735369e-15	1.0133881339547338e-16	9.823891792151186e-16	1.6894425000746598e-17
57830.92000000263	9.878444783246749e-16	3.032318221267319e-17	5.951963918997329e-16	1.164973830578291e-17	1.0582286713947413e-15	2.201114788645106e-17	nan	nan	4.213833078049907e-16	8.112122511296874e-18	1.0022720267058396e-15	1.0024752737674237e-16	9.808642829171942e-16	1.6930203324944148e-17
57830.970000002635	9.84974548583923e-16	3.020666812263941e-17	5.942223029396991e-16	1.1627572713096791e-17	1.0560665123033838e-15	2.1960654232836565e-17	nan	nan	4.208570429779464e-16	8.099262665764692e-18	9.989340636134114e-16	9.914895053164574e-17	9.79338618565303e-16	1.696727861484162e-17
57831.02000000264	9.82112155915357e-16	3.008684017815864e-17	5.932474710882297e-16	1.1603817632331483e-17	1.0539042765048378e-15	2.1906680105866395e-17	nan	nan	4.203311392323556e-16	8.085345827611767e-18	9.956053451439836e-16	9.804320777740156e-17	9.778121982161826e-16	1.7005628218243685e-17
57831.07000000264	9.792573100730725e-16	2.996373500732101e-17	5.92271913906259e-16	1.157848484313396e-17	1.0517419690503182e-15	2.184925133252228e-17	nan	nan	4.1980562185853293e-16	8.070380418953929e-18	9.922860335128429e-16	9.693042715312123e-17	9.762850339261791e-16	1.7045229109979535e-17
57831.120000002644	9.764100208484034e-16	2.9837392269231595e-17	5.912956489432701e-16	1.1551587530296477e-17	1.0495795949764198e-15	2.1788396660236083e-17	nan	nan	4.1928051614651993e-16	8.054375780305447e-18	9.88976291007804e-16	9.581073994877076e-17	9.747571377515092e-16	1.7086057919332608e-17
57831.17000000265	9.73570298070163e-16	2.9707854706731934e-17	5.90318693737391e-16	1.1523140299366985e-17	1.0474171593052134e-15	2.172414780028014e-17	nan	nan	4.1875584738618525e-16	8.03734218079695e-18	9.856762799942135e-16	9.468428084284708e-17	9.732285217474946e-16	1.7128090956965767e-17
57831.22000000265	9.707381516045701e-16	2.957516820202517e-17	5.893410658155998e-16	1.1493159193633141e-17	1.0452546670442584e-15	2.165653947462626e-17	nan	nan	4.182316408673324e-16	8.019290829130238e-18	9.823861629199257e-16	9.355118804950922e-17	9.716991979696445e-16	1.7171304241343472e-17
57831.27000000265	9.679135913554485e-16	2.9439381835118297e-17	5.883627826937812e-16	1.1461661712345843e-17	1.0430921231867174e-15	2.1585609466401133e-17	nan	nan	4.177079218798237e-16	8.000233885226493e-18	9.791061023202939e-16	9.241160347596035e-17	9.701691784723873e-16	1.7215673525086852e-17
57831.320000002655	9.650966272642756e-16	2.9300547945214227e-17	5.873838618768925e-16	1.1428666830284122e-17	1.0409295327113798e-15	2.1511398673910444e-17	nan	nan	4.171847157136849e-16	7.98018447269656e-18	9.758362608231564e-16	9.12656728910216e-17	9.68638475310189e-16	1.7261174320565257e-17
57831.37000000266	9.622872693102524e-16	2.915872219505918e-17	5.864043208590736e-16	1.1394195018652846e-17	1.038766900582778e-15	2.1433951168365892e-17	nan	nan	4.166620476592162e-16	7.959156691955321e-18	9.725768011538236e-16	9.011354610590908e-17	9.671071005370874e-16	1.7307781924848512e-17
57831.42000000266	9.59485527510443e-16	2.901396363830704e-17	5.854241771237778e-16	1.1358268267218001e-17	1.036604231751196e-15	2.1353314255362433e-17	nan	nan	4.1613994300709947e-16	7.937165634112206e-18	9.693278861400784e-16	8.895537716826957e-17	9.655750662065802e-16	1.7355471444320525e-17
57831.470000002664	9.566914119198322e-16	2.886633478986356e-17	5.844434481439092e-16	1.1320910107822728e-17	1.0344415311527676e-15	2.126953854011647e-17	nan	nan	4.156184270485249e-16	7.914227395571664e-18	9.660896787171484e-16	8.779132457078208e-17	9.640423843718677e-16	1.7404217818873227e-17
57831.52000000267	9.539049326313703e-16	2.87159016992456e-17	5.834621513819411e-16	1.1282145639105565e-17	1.03227880370956e-15	2.1182677996595833e-17	nan	nan	4.1509752507528236e-16	7.890359093287234e-18	9.628623419327175e-16	8.662155147562234e-17	9.6250906708574e-16	1.745399584485644e-17
57831.57000000267	9.511260997761608e-16	2.8562734027034505e-17	5.824803042900478e-16	1.1242001552541709e-17	1.030116054329566e-15	2.109279004047875e-17	nan	nan	4.1457726237988274e-16	7.865578880719906e-18	9.596460389518956e-16	8.544622595631724e-17	9.609751264007268e-16	1.7504780198054698e-17
57831.62000000267	9.483549235234948e-16	2.8406905124169213e-17	5.814979243102267e-16	1.1200506159695173e-17	1.0279532879068634e-15	2.099993560605353e-17	nan	nan	4.140576642556632e-16	7.839905964442036e-18	9.564409330622366e-16	8.426552125868567e-17	9.594405743690787e-16	1.7556545455580637e-17
57831.670000002676	9.455914140809173e-16	2.8248492114336347e-17	5.805150288744312e-16	1.1157689420661744e-17	1.025790509321593e-15	2.0904179226999822e-17	nan	nan	4.135387559969125e-16	7.813360621328849e-18	9.532471876787107e-16	8.307961608267292e-17	9.579054230422638e-16	1.7609266117150416e-17
57831.72000000268	9.428355816943407e-16	2.8087575979152826e-17	5.795316354046912e-16	1.111358297369589e-17	1.023627723440114e-15	2.0805589121119183e-17	nan	nan	4.1302056289896734e-16	7.785964216385268e-18	9.50064966348718e-16	8.188869488720783e-17	9.563696844719932e-16	1.7662916625842633e-17
57831.77000000268	9.40087436648166e-16	2.7924241646133055e-17	5.78547761313261e-16	1.1068220165926805e-17	1.0214649351149545e-15	2.070423727891379e-17	nan	nan	4.125031102583233e-16	7.757739221035368e-18	9.468944327570768e-16	8.069294822035319e-17	9.548333707092135e-16	1.7717471387818688e-17
57831.820000002685	9.373469892653225e-16	2.775857807937906e-17	5.775634240027055e-16	1.1021636085111685e-17	1.0193021491850077e-15	2.0600199556012368e-17	nan	nan	4.1198642337275884e-16	7.728709231960817e-18	9.437357507310246e-16	7.949257307729189e-17	9.532964938046674e-16	1.7772904791639686e-17
57831.87000000269	9.346142499073815e-16	2.7590678372717602e-17	5.765786408660688e-16	1.097386759235196e-17	1.0171393704754562e-15	2.0493555769343077e-17	nan	nan	4.114705275414275e-16	7.698898990324449e-18	9.405890842452216e-16	7.828777328908148e-17	9.51759065808483e-16	1.7829191226524913e-17
57831.92000000269	9.318892289746542e-16	2.7420639845162865e-17	5.755934292869858e-16	1.0924953355695935e-17	1.014976603797972e-15	2.0384389796945822e-17	nan	nan	4.1095544806499935e-16	7.668334401390944e-18	9.374545974267527e-16	7.707875994533155e-17	9.50221098770974e-16	1.78863051002261e-17
57831.97000000269	9.291719369062574e-16	2.724856413852799e-17	5.746078066398028e-16	1.0874933884463331e-17	1.0128138539506658e-15	2.0272789681264357e-17	nan	nan	4.104412102457419e-16	7.637042554352372e-18	9.34332454560125e-16	7.586575185437744e-17	9.48682604742064e-16	1.7944220855865635e-17
57832.020000002696	9.264623841802314e-16	2.7074557316725598e-17	5.736217902897057e-16	1.0823851564220183e-17	1.0106511257182487e-15	2.0158847735739007e-17	nan	nan	4.09927839387625e-16	7.605051742427628e-18	9.312228200922913e-16	7.464897604501991e-17	9.47143595770894e-16	1.800291298807971e-17
57832.0700000027	9.237605813136123e-16	2.68987299665593e-17	5.726353975928574e-16	1.0771750692236231e-17	1.0084884238720037e-15	2.0042660654392415e-17	nan	nan	4.094153607964827e-16	7.572391482990962e-18	9.28125858637644e-16	7.34286683142804e-17	9.456040839066986e-16	1.8062356058616254e-17
57832.1200000027	9.210665388625338e-16	2.6721197299623093e-17	5.716486458965296e-16	1.0718677513224403e-17	1.0063257531699227e-15	1.9924329624176445e-17	nan	nan	4.0890379978006775e-16	7.539092537658528e-18	9.250417349830304e-16	7.220507382621909e-17	9.440640811984882e-16	1.812252471108889e-17
57832.170000002705	9.183802674223095e-16	2.6542079254644617e-17	5.706615525391818e-16	1.0664680255206481e-17	1.0041631183567358e-15	1.980396043963717e-17	nan	nan	4.0839318164819587e-16	7.505186932249938e-18	9.219706140927683e-16	7.097844776753697e-17	9.425235996943806e-16	1.8183393684718354e-17
57832.22000000271	9.157017776275276e-16	2.6361500600008e-17	5.696741348506673e-16	1.0609809165246928e-17	1.0020005241639708e-15	1.9681663619448012e-17	nan	nan	4.0788353171283725e-16	7.470707976381463e-18	9.189126611136654e-16	6.974905606629944e-17	9.409826514430886e-16	1.8244937828043336e-17
57832.27000000271	9.130310801521604e-16	2.6179591035529715e-17	5.686864101523011e-16	1.0554116544810423e-17	9.998379753100435e-16	1.9557554524306786e-17	nan	nan	4.0737487528824594e-16	7.435690282603802e-18	9.158680413800242e-16	6.851717618094631e-17	9.394412484926175e-16	1.830713211114817e-17
57832.320000002714	9.103681857096042e-16	2.5996485292951563e-17	5.676983957569876e-16	1.049765678442566e-17	9.976754765002952e-16	1.943175347545849e-17	nan	nan	4.0686723769106206e-16	7.400169784850349e-18	9.128369204186818e-16	6.728309796775982e-17	9.378994028901353e-16	1.8369951637765573e-17
57832.37000000272	9.077131050528515e-16	2.5812323234303302e-17	5.667101089693814e-16	1.0440486397372226e-17	9.955130324270739e-16	1.9304385873199297e-17	nan	nan	4.0636064424041584e-16	7.364183755997781e-18	9.098194639540199e-16	6.604712463580976e-17	9.363571266834613e-16	1.8433371656411726e-17
57832.42000000272	9.050658489744888e-16	2.5627249947053473e-17	5.657215670859828e-16	1.0382664051961712e-17	9.93350647769779e-16	1.9175582314345325e-17	nan	nan	4.0585512025805977e-16	7.327770824324723e-18	9.068158379129986e-16	6.480957379975311e-17	9.348144319195024e-16	1.8497367570935483e-17
57832.47000000272	9.024264283068949e-16	2.544141583514044e-17	5.64732787395292e-16	1.032425060202809e-17	9.911883271949411e-16	1.9045478707790768e-17	nan	nan	4.053506910684512e-16	7.29097098856351e-18	9.038262084301812e-16	6.357077864204353e-17	9.332713306455941e-16	1.8561914950454223e-17
57832.520000002725	8.997948539222112e-16	2.5254976704600487e-17	5.637437871778965e-16	1.0265309115179224e-17	9.890260753562726e-16	1.8914216386827567e-17	nan	nan	4.0484738199889025e-16	7.25382563132896e-18	9.00850741852775e-16	6.233108919773348e-17	9.317278349078242e-16	1.8626989538604815e-17
57832.57000000273	8.97171136732556e-16	2.506809384238146e-17	5.627545837066363e-16	1.0205904898232995e-17	9.868638968947482e-16	1.8781942216971814e-17	nan	nan	4.043452183796137e-16	7.21637753054513e-18	8.97889604745661e-16	6.10908737766765e-17	9.301839567529881e-16	1.869256726215349e-17
57832.62000000273	8.945552876900286e-16	2.4880934087009817e-17	5.617651942467136e-16	1.0146105519337198e-17	9.84701796438637e-16	1.8648808697750365e-17	nan	nan	4.038442255439086e-16	7.178670868576478e-18	8.949429638964325e-16	5.985052053987957e-17	9.286397082272667e-16	1.875862423915564e-17
57832.670000002734	8.919473177868347e-16	2.4693669889302063e-17	5.60775636055809e-16	1.008598082611886e-17	9.8253977860361e-16	1.851497405669297e-17	nan	nan	4.033444288282329e-16	7.140751238691375e-18	8.920109863204416e-16	5.861043924896325e-17	9.27095101376208e-16	1.8825136786351108e-17
57832.72000000274	8.89347238055403e-16	2.4506479361215745e-17	5.597859263842385e-16	1.0025602959161181e-17	9.803778479927584e-16	1.838060233360827e-17	nan	nan	4.0284585357232435e-16	7.102665648414652e-18	8.890938392658467e-16	5.73710632101884e-17	9.255501482457694e-16	1.8892081425979542e-17
57832.77000000274	8.867550595684329e-16	2.4319546311039587e-17	5.587960824750373e-16	9.965046360070633e-18	9.782160091966784e-16	1.824586345290397e-17	nan	nan	4.023485251192959e-16	7.064462519393163e-18	8.861916902186587e-16	5.613285143708329e-17	9.240048608814431e-16	1.895943489234177e-17
57832.82000000274	8.841707934390074e-16	2.4133060262467318e-17	5.578061215641285e-16	9.904387773340407e-18	9.760542667935309e-16	1.811093328165873e-17	nan	nan	4.018524688157652e-16	7.026191683272107e-18	8.833047069077947e-16	5.489629105906993e-17	9.22459251328498e-16	1.902717413752835e-17
57832.870000002746	8.815944508206921e-16	2.3947216455305376e-17	5.568160608804079e-16	9.84370624109895e-18	9.738926253491172e-16	1.7975993670560454e-17	nan	nan	4.0135771001195745e-16	6.987904373089059e-18	8.804330573101391e-16	5.3661900006683084e-17	9.20913331631737e-16	1.909527633668149e-17
57832.92000000275	8.79026042907653e-16	2.3762215825048117e-17	5.558259176459101e-16	9.783083089831738e-18	9.717310894168919e-16	1.784123247497136e-17	nan	nan	4.008642740618273e-16	6.949653209679007e-18	8.775769096556028e-16	5.2430230007892446e-17	9.193671138363545e-16	1.9163718893067372e-17
57832.97000000275	8.764655809346741e-16	2.357826495863322e-17	5.548357090759095e-16	9.722601908032425e-18	9.695696635381052e-16	1.7706843552754572e-17	nan	nan	4.003721863231549e-16	6.911492182510515e-18	8.747364324321883e-16	5.120186993421376e-17	9.178206099865766e-16	1.923247944223269e-17
57833.020000002754	8.739130761773413e-16	2.3395576023320653e-17	5.538454523790453e-16	9.662348513759489e-18	9.674083522417817e-16	1.75730267353902e-17	nan	nan	3.998814721576591e-16	6.873476624362927e-18	8.719117943910596e-16	4.9977449539641894e-17	9.162738321270762e-16	1.9301535856055718e-17
57833.07000000276	8.713685399520819e-16	2.3214366665532086e-17	5.528551647574618e-16	9.602410910939399e-18	9.652471600448658e-16	1.7439987768688978e-17	nan	nan	3.9939215693112156e-16	6.8356631792729426e-18	8.691031645516175e-16	4.8757643640404314e-17	9.147267923021722e-16	1.9370866246284572e-17
57833.12000000276	8.688319836162498e-16	2.303485987616276e-17	5.518648634069323e-16	9.542879233220121e-18	9.630860914521818e-16	1.7307938218956686e-17	nan	nan	3.9890426601348264e-16	6.798109763036775e-18	8.663107122065747e-16	4.7543176788287324e-17	9.13179502555756e-16	1.9440448967519823e-17
57833.17000000276	8.663034185682935e-16	2.285728381908565e-17	5.5087456551696775e-16	9.48384567424122e-18	9.609251509565977e-16	1.7177095340429936e-17	nan	nan	3.9841782477896603e-16	6.760875515748984e-18	8.635346069270456e-16	4.6334828495354337e-17	9.116319749319787e-16	1.9510262620108295e-17
57833.220000002766	8.637828562477536e-16	2.2681871619057187e-17	5.498842882709609e-16	9.42540440295371e-18	9.587643430390216e-16	1.7047681899489487e-17	nan	nan	3.9793285860618924e-16	6.724020745561321e-18	8.607750185676204e-16	4.5133439072425685e-17	9.100842214742663e-16	1.9580286052194807e-17
57833.27000000277	8.612703081354303e-16	2.250886110528874e-17	5.488940488463035e-16	9.367651462773952e-18	9.566036721684821e-16	1.6919925950974946e-17	nan	nan	3.974493928782515e-16	6.687606863128554e-18	8.580321172714732e-16	4.393991614773769e-17	9.085362542264162e-16	1.9650498362159302e-17
57833.32000000277	8.587657857534548e-16	2.233849450714408e-17	5.479038644145189e-16	9.310684653324918e-18	9.544431428022162e-16	1.6794060561903802e-17	nan	nan	3.9696745298288157e-16	6.651696306033821e-18	8.553060734754437e-16	4.2755241934714894e-17	9.069880852319102e-16	1.972087889975723e-17
57833.370000002775	8.562693006653615e-16	2.2171018098035884e-17	5.469137521413652e-16	9.254603393426932e-18	9.522827593856748e-16	1.6670323477772442e-17	nan	nan	3.964870643125222e-16	6.616352452529256e-18	8.525970579151524e-16	4.1580481318396486e-17	9.054397265335963e-16	1.9791407267795187e-17
57833.42000000278	8.537808644762193e-16	2.200668178408746e-17	5.459237291870061e-16	9.199508564183662e-18	9.501225263526327e-16	1.6548956726722893e-17	nan	nan	3.9600825226445197e-16	6.5816395240645475e-18	8.499052416300938e-16	4.041679082672097e-17	9.038911901749376e-16	1.9862063323157372e-17
57833.47000000278	8.51300488832729e-16	2.184573863394844e-17	5.449338127060856e-16	9.145502330995852e-18	9.479624481252408e-16	1.6430206156974073e-17	nan	nan	3.9553104224089785e-16	6.5476224759322516e-18	8.472307959687626e-16	3.926542854505122e-17	9.023424881988378e-16	1.9932827177246023e-17
57833.52000000278	8.488281854232862e-16	2.168844434675439e-17	5.43944019847893e-16	9.092687943396702e-18	9.458025291140523e-16	1.631432090320452e-17	nan	nan	3.95055459649133e-16	6.514366875614284e-18	8.445738925937545e-16	3.8127765016084644e-17	9.007936326479595e-16	2.0003679196826133e-17
57833.57000000279	8.463639659780768e-16	2.1535056655334957e-17	5.42954367756463e-16	9.041169511853428e-18	9.436427737181264e-16	1.6201552778077146e-17	nan	nan	3.945815299016087e-16	6.4819387683155e-18	8.419347034869026e-16	3.7005295141062054e-17	8.99244635565188e-16	2.007460000411511e-17
57833.62000000279	8.439078422692299e-16	2.138583466238432e-17	5.4196487357071e-16	8.99105176070757e-18	9.414831863250884e-16	1.6092155585515127e-17	nan	nan	3.9410927841605397e-16	6.4504045294069404e-18	8.393134009543995e-16	3.5899651056360794e-17	8.976955089931111e-16	2.0145570476575017e-17
57833.67000000279	8.414598261108499e-16	2.12410381078071e-17	5.409755544245561e-16	8.942439756721333e-18	9.39323771311147e-16	1.5986384353209495e-17	nan	nan	3.9363873061559417e-16	6.419830703489314e-18	8.367101576319261e-16	3.481261589784047e-17	8.961462649740375e-16	2.021657174701713e-17
57833.720000002795	8.390199293591524e-16	2.1100926566414263e-17	5.399864274470539e-16	8.895438612866294e-18	9.371645330412079e-16	1.5884494482814298e-17	nan	nan	3.931699119288476e-16	6.390283829971154e-18	8.341251464897983e-16	3.374613827611137e-17	8.945969155505915e-16	2.028758520287364e-17
57833.7700000028	8.365881639125188e-16	2.0965758575698586e-17	5.389975097625177e-16	8.850153167412523e-18	9.350054758688928e-16	1.5786740817167837e-17	nan	nan	3.9270284779004806e-16	6.36183025524327e-18	8.315585408381048e-16	3.27023471616659e-17	8.93047472764896e-16	2.0358592485596448e-17
57833.8200000028	8.341645417116771e-16	2.08357906945343e-17	5.380088184906278e-16	8.80668763844996e-18	9.328466041366389e-16	1.5693376625574703e-17	nan	nan	3.9223756363915527e-16	6.334535931610873e-18	8.290105143318641e-16	3.168356671011344e-17	8.914979486590169e-16	2.0429575489973565e-17
57833.870000002804	8.317490747396879e-16	2.0711276494997154e-17	5.370203707465878e-16	8.765145254622842e-18	9.306879221757158e-16	1.5604652509381514e-17	nan	nan	3.9177408492197466e-16	6.308466203340567e-18	8.264812409761747e-16	3.069233033514841e-17	8.899483552751327e-16	2.050051636295009e-17
57833.92000000281	8.293417750221204e-16	2.0592465490281455e-17	5.360321836412355e-16	8.725627863049455e-18	9.285294343063286e-16	1.5520815231842447e-17	nan	nan	3.9131243709024627e-16	6.2836855804887755e-18	8.239708951313802e-16	2.9731393051972145e-17	8.883987046550487e-16	2.0571397502557134e-17
57833.97000000281	8.2694265462714e-16	2.0479602003364364e-17	5.350442742811462e-16	8.688235515882305e-18	9.263711448376393e-16	1.5442106478140085e-17	nan	nan	3.908526456017848e-16	6.260257501225164e-18	8.214796515182387e-16	2.8803740762752567e-17	8.868490088407758e-16	2.0642201556528994e-17
57834.02000000281	8.2455172566557175e-16	2.037292398240606e-17	5.34056659768801e-16	8.653066037469403e-18	9.242130580678678e-16	1.5368761553262086e-17	nan	nan	3.903947359205617e-16	6.2382440836885075e-18	8.190076852230998e-16	2.791259474221706e-17	8.852992798742498e-16	2.0712911420922457e-17
57834.070000002816	8.22169000291037e-16	2.0272661770174178e-17	5.330693572026671e-16	8.620214574452031e-18	9.220551782843188e-16	1.5301008027555202e-17	nan	nan	3.899387335168436e-16	6.217705868632496e-18	8.165551717030752e-16	2.706140912554717e-17	8.837495297969229e-16	2.0783510238483975e-17
57834.12000000282	8.197944907000209e-16	2.0179036836341942e-17	5.320823836773597e-16	8.589773131663684e-18	9.19897509763448e-16	1.5239064341492228e-17	nan	nan	3.894846638672874e-16	6.198701554311003e-18	8.14122286791241e-16	2.625385874496068e-17	8.821997706509917e-16	2.0853981396983378e-17
