MJD	nickel2_B	nickel2_B_err	nickel2_I	nickel2_I_err	nickel2_R	nickel2_R_err	nickel2_V	nickel2_V_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55917.00500000705	1.724192596617916e-14	3.343191653561785e-16	2.275035796608556e-15	5.284211278604222e-17	nan	nan	1.5111983996042768e-14	2.8791909958290875e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.05500000705	1.7231083810475893e-14	3.3372037325122673e-16	2.273557788650945e-15	5.260817022617195e-17	nan	nan	1.5098148959703068e-14	2.8715459308215204e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.10500000705	1.72202409464069e-14	3.331250096927656e-16	2.2720792843364045e-15	5.237488055907155e-17	nan	nan	1.5084315313326366e-14	2.8639299353831106e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.15500000706	1.720939738730045e-14	3.3253307470996616e-16	2.2706002836389623e-15	5.214224936218141e-17	nan	nan	1.507048309786096e-14	2.856342955542814e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.20500000706	1.7198553146587907e-14	3.319445683171579e-16	2.2691207865332903e-15	5.191028228461497e-17	nan	nan	1.5056652354100558e-14	2.84878493783798e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.25500000706	1.7187708237631902e-14	3.313594905199127e-16	2.267640792994703e-15	5.1678985048599286e-17	nan	nan	1.5042823122985534e-14	2.841255829526117e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.305000007065	1.7176862673795075e-14	3.3077784130394666e-16	2.2661603029973102e-15	5.144836345017403e-17	nan	nan	1.502899544537698e-14	2.8337555785427284e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.35500000707	1.7166016468457244e-14	3.3019962063494546e-16	2.2646793165147373e-15	5.121842335961114e-17	nan	nan	1.5015169362096358e-14	2.826284133420144e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.40500000707	1.7155169635019695e-14	3.2962482847137274e-16	2.263197833522058e-15	5.0989170723392715e-17	nan	nan	1.500134491407611e-14	2.818841443214536e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.455000007074	1.714432218684507e-14	3.2905346473840323e-16	2.261715853994105e-15	5.0760611564014914e-17	nan	nan	1.4987522142173368e-14	2.8114274578733684e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.50500000708	1.7133474137291706e-14	3.28485529358999e-16	2.2602333779047454e-15	5.053275198166295e-17	nan	nan	1.497370108724526e-14	2.8040421278576354e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.55500000708	1.7122625499760897e-14	3.2792102223070027e-16	2.2587504052282496e-15	5.0305598154636766e-17	nan	nan	1.4959881790164775e-14	2.796685404404716e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.60500000708	1.7111776287641053e-14	3.2735994323703473e-16	2.25726693593953e-15	5.007915634054505e-17	nan	nan	1.4946064291824723e-14	2.789357239311385e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.655000007086	1.7100926514269037e-14	3.2680229224013436e-16	2.2557829700125346e-15	4.9853432877186604e-17	nan	nan	1.4932248633094117e-14	2.7820575852469695e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.70500000709	1.7090076193067615e-14	3.262480690810517e-16	2.254298507421452e-15	4.962843418332314e-17	nan	nan	1.491843485484199e-14	2.774786395477869e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.75500000709	1.7079225337377948e-14	3.2569727358446207e-16	2.2528135481410356e-15	4.94041667595194e-17	nan	nan	1.4904622997929435e-14	2.767543623899752e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.805000007094	1.7068373960605627e-14	3.2514990555902996e-16	2.2513280921451516e-15	4.918063718952176e-17	nan	nan	1.4890813103233398e-14	2.7603292254124474e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.8550000071	1.7057522076104696e-14	3.2460596478801705e-16	2.2498421394081507e-15	4.895785214081263e-17	nan	nan	1.4877005211654617e-14	2.753143155349481e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.9050000071	1.704666969727215e-14	3.240654510388712e-16	2.2483556899038194e-15	4.873581836515199e-17	nan	nan	1.4863199364038328e-14	2.745985369950441e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55917.9550000071	1.7035816837466332e-14	3.235283640572403e-16	2.246868743606991e-15	4.851454270053383e-17	nan	nan	1.4849395601277342e-14	2.7388558261802533e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.005000007106	1.7024963510088536e-14	3.2299470356681663e-16	2.245381300491613e-15	4.8294032070443956e-17	nan	nan	1.4835593964205002e-14	2.7317544817233744e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.05500000711	1.701410972848851e-14	3.2246446927164083e-16	2.243893360531794e-15	4.8074293486985616e-17	nan	nan	1.4821794493733938e-14	2.724681295116483e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.10500000711	1.700325550607614e-14	3.21937660852032e-16	2.2424049237013214e-15	4.785533404926969e-17	nan	nan	1.4807997230737132e-14	2.717636225505641e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.155000007115	1.6992400856205464e-14	3.214142779723158e-16	2.240915989975028e-15	4.7637160946615875e-17	nan	nan	1.4794202216063792e-14	2.7106192331365255e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.20500000712	1.6981545792239126e-14	3.208943202678881e-16	2.2394265593263783e-15	4.741978145746227e-17	nan	nan	1.478040949061465e-14	2.7036302786839303e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.25500000712	1.6970690327591304e-14	3.2037778735639487e-16	2.23793663172908e-15	4.7203202951599724e-17	nan	nan	1.4766619095246835e-14	2.6966693238921125e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.30500000712	1.695983447562463e-14	3.1986467883267433e-16	2.2364462071575628e-15	4.6987432890202374e-17	nan	nan	1.4752831070813518e-14	2.689736331120956e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.35500000713	1.6948978249697446e-14	3.193549942656387e-16	2.2349552855866597e-15	4.6772478827305445e-17	nan	nan	1.4739045458227323e-14	2.6828312637000056e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.40500000713	1.6938121663228226e-14	3.188487332010939e-16	2.2334638669890314e-15	4.655834840991398e-17	nan	nan	1.4725262298349345e-14	2.6759540857027376e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.45500000713	1.6927264729553835e-14	3.183458951700661e-16	2.2319719513389485e-15	4.634504937945794e-17	nan	nan	1.4711481632056536e-14	2.669104762162224e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.505000007135	1.691640746207127e-14	3.1784647966230932e-16	2.2304795386104385e-15	4.6132589572171123e-17	nan	nan	1.4697703500213955e-14	2.6622832587018644e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.55500000714	1.6905549874147463e-14	3.173504861624875e-16	2.228986628777852e-15	4.592097692009968e-17	nan	nan	1.468392794369062e-14	2.6554895420955677e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.60500000714	1.6894691979175115e-14	3.168579141111782e-16	2.22749322181385e-15	4.57102194517489e-17	nan	nan	1.4670155003351595e-14	2.64872357980703e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.655000007144	1.6883833790525453e-14	3.163687629441613e-16	2.2259993176935064e-15	4.550032529321482e-17	nan	nan	1.465638472010158e-14	2.641985340155298e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.70500000715	1.6872975321574e-14	3.1588303205280773e-16	2.2245049163904475e-15	4.5291302667343644e-17	nan	nan	1.4642617134793733e-14	2.635274792431517e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.75500000715	1.6862116585687685e-14	3.1540072081495453e-16	2.2230100178773345e-15	4.5083159897318785e-17	nan	nan	1.4628852288320868e-14	2.6285919066886944e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.80500000715	1.68512575962678e-14	3.149218285802741e-16	2.2215146221292413e-15	4.487590540400719e-17	nan	nan	1.4615090221536154e-14	2.6219366540223017e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.855000007155	1.6840398366668394e-14	3.1444635466912105e-16	2.2200187291195527e-15	4.466954770939323e-17	nan	nan	1.460133097533239e-14	2.6153090062873123e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.90500000716	1.6829538910282165e-14	3.1397429837490657e-16	2.2185223388218958e-15	4.4464095435226143e-17	nan	nan	1.4587574590538963e-14	2.608708936297135e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55918.95500000716	1.6818679240476048e-14	3.1350565896852007e-16	2.217025451209333e-15	4.425955730523663e-17	nan	nan	1.4573821108104178e-14	2.602136417849076e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.005000007164	1.6807819370629858e-14	3.130404356876082e-16	2.2155280662565366e-15	4.405594214385755e-17	nan	nan	1.4560070568845522e-14	2.5955914255420256e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.05500000717	1.6796959314132e-14	3.12578627747563e-16	2.2140301839368113e-15	4.3853258878425975e-17	nan	nan	1.4546323013639946e-14	2.589073934977008e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.10500000717	1.6786099084358e-14	3.1212023432722435e-16	2.2125318042235417e-15	4.3651516538790695e-17	nan	nan	1.4532578483376292e-14	2.5825839226784097e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.15500000717	1.6775238694661902e-14	3.116652545885311e-16	2.2110329270901136e-15	4.34507242578388e-17	nan	nan	1.4518837018943408e-14	2.576121366097681e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.205000007176	1.6764378158444997e-14	3.1121368765408195e-16	2.2095335525108764e-15	4.3250891272395206e-17	nan	nan	1.4505098661182564e-14	2.569686243574931e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.25500000718	1.675351748906992e-14	3.1076553262224266e-16	2.2080336804589745e-15	4.305202692219462e-17	nan	nan	1.44913634509826e-14	2.5632785346157343e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.30500000718	1.674265669992938e-14	3.1032078856094094e-16	2.20653331090739e-15	4.2854140652419285e-17	nan	nan	1.4477631429236333e-14	2.556898219390663e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.355000007185	1.6731795804386004e-14	3.098794545049916e-16	2.205032443830555e-15	4.265724201225183e-17	nan	nan	1.4463902636788992e-14	2.550545279317314e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.40500000719	1.6720934815823912e-14	3.0944152946569586e-16	2.2035310792017725e-15	4.246134065559042e-17	nan	nan	1.4450177114545277e-14	2.544219696600475e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.45500000719	1.6710073747627207e-14	3.09007012420525e-16	2.202029216993544e-15	4.226644634067431e-17	nan	nan	1.4436454903362324e-14	2.5379214545204504e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.50500000719	1.6699212613158535e-14	3.0857590231093906e-16	2.2005268571802996e-15	4.207256893183593e-17	nan	nan	1.4422736044105188e-14	2.5316505372776964e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.555000007196	1.6688351425806297e-14	3.0814819805407896e-16	2.199023999734942e-15	4.1879718397718586e-17	nan	nan	1.440902057764289e-14	2.5254069301556575e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.6050000072	1.6677490198941717e-14	3.077238985308705e-16	2.1975206446311777e-15	4.1687904811897806e-17	nan	nan	1.4395308544892026e-14	2.5191906193751006e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.6550000072	1.666662894594462e-14	3.073030025910539e-16	2.196016791842232e-15	4.14971383534997e-17	nan	nan	1.4381599986701793e-14	2.513001592128745e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.705000007205	1.665576768019052e-14	3.068855090541282e-16	2.1945124413409257e-15	4.1307429305922e-17	nan	nan	1.4367894943929326e-14	2.5068398367131594e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.75500000721	1.6644906415063532e-14	3.064714167020354e-16	2.193007593101449e-15	4.111878805783135e-17	nan	nan	1.435419345748725e-14	2.5007053423709784e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.80500000721	1.6634045163939178e-14	3.0606072428991376e-16	2.191502247096463e-15	4.093122510147279e-17	nan	nan	1.4340495568220803e-14	2.494598099390333e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.855000007214	1.6623183940175797e-14	3.0565343053361024e-16	2.1899964032993527e-15	4.074475103352554e-17	nan	nan	1.4326801316995045e-14	2.488518099064564e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.90500000722	1.6612322757178976e-14	3.052495341152709e-16	2.188490061683262e-15	4.0559376554774144e-17	nan	nan	1.4313110744734496e-14	2.4824653338034094e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55919.95500000722	1.6601461628302766e-14	3.048490336900204e-16	2.1869832222218982e-15	4.037511246785165e-17	nan	nan	1.4299423892276464e-14	2.476439796885922e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.00500000722	1.659060056694416e-14	3.0445192787031655e-16	2.1854758848874395e-15	4.019196967913865e-17	nan	nan	1.4285740800489972e-14	2.4704414828761757e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.055000007225	1.6579739586457205e-14	3.0405821523416427e-16	2.1839680496541557e-15	4.000995919584512e-17	nan	nan	1.4272061510283685e-14	2.464470387113786e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.10500000723	1.656887870025178e-14	3.0366789432870155e-16	2.182459716494548e-15	3.9829092126374554e-17	nan	nan	1.4258386062502842e-14	2.458526506108203e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.15500000723	1.6558017921681938e-14	3.032809636607566e-16	2.1809508853811964e-15	3.964937967963783e-17	nan	nan	1.4244714498040247e-14	2.4526098375423277e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.205000007234	1.654715726412749e-14	3.028974217093116e-16	2.1794415562884515e-15	3.9470833163597616e-17	nan	nan	1.4231046857768884e-14	2.4467203799118944e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.25500000724	1.6536296740968256e-14	3.0251726690716026e-16	2.1779317291883315e-15	3.9293463983877665e-17	nan	nan	1.4217383182530037e-14	2.4408581330553e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.30500000724	1.6525436365575462e-14	3.021404976533784e-16	2.1764214040548647e-15	3.9117283643347636e-17	nan	nan	1.4203723513275965e-14	2.4350230976155406e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.35500000724	1.6514576151333215e-14	3.0176711231171616e-16	2.1749105808596675e-15	3.894230374084293e-17	nan	nan	1.4190067890808304e-14	2.4292152755054777e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.405000007246	1.6503716111617042e-14	3.0139710920845717e-16	2.1733992595769283e-15	3.876853596812068e-17	nan	nan	1.4176416356023828e-14	2.423434669555311e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.45500000725	1.649285625980676e-14	3.0103048663132204e-16	2.171887440178827e-15	3.8595992111581107e-17	nan	nan	1.4162768949811375e-14	2.4176812837354293e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.50500000725	1.6481996609273593e-14	3.0066724283047707e-16	2.170375122638989e-15	3.842468404623103e-17	nan	nan	1.4149125713051864e-14	2.4119551230688934e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.555000007254	1.6471137173414537e-14	3.003073760142808e-16	2.168862306929594e-15	3.825462373837068e-17	nan	nan	1.4135486686610352e-14	2.406256193778082e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.60500000726	1.6460277965570756e-14	2.9995088435662926e-16	2.167348993024107e-15	3.8085823240945315e-17	nan	nan	1.4121851911351898e-14	2.4005845030171517e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.65500000726	1.6449418999147834e-14	2.995977659937808e-16	2.165835180894949e-15	3.7918294691783965e-17	nan	nan	1.4108221428173272e-14	2.394940059085206e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.70500000726	1.643856028753418e-14	2.9924801901533928e-16	2.1643208705155848e-15	3.775205031265095e-17	nan	nan	1.4094595277919715e-14	2.3893228713598477e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.755000007266	1.6427701844062365e-14	2.989016414774489e-16	2.1628060618579525e-15	3.758710240506927e-17	nan	nan	1.4080973501515742e-14	2.383732950331528e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.80500000727	1.6416843682146564e-14	2.9855863139485553e-16	2.1612907548953567e-15	3.742346335055746e-17	nan	nan	1.4067356139790739e-14	2.3781703075814284e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.85500000727	1.6405985815153712e-14	2.982189867408907e-16	2.1597749496007803e-15	3.7261145605018934e-17	nan	nan	1.4053743233645439e-14	2.3726349556792044e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.905000007275	1.639512825645933e-14	2.978827054421417e-16	2.1582586459460804e-15	3.710016169759578e-17	nan	nan	1.4040134823956793e-14	2.367126908421234e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55920.95500000728	1.6384271019443228e-14	2.9754978540025665e-16	2.1567418439052864e-15	3.694052422840038e-17	nan	nan	1.4026530951585895e-14	2.3616461806719393e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.00500000728	1.6373414117480938e-14	2.9722022446058153e-16	2.1552245434500133e-15	3.6782245863834874e-17	nan	nan	1.4012931657429518e-14	2.356192788363089e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.05500000728	1.6362557563947974e-14	2.9689402042916986e-16	2.153706744552923e-15	3.662533933452182e-17	nan	nan	1.3999336982348756e-14	2.350766748492905e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.10500000729	1.6351701372219857e-14	2.9657117107548443e-16	2.152188447187401e-15	3.646981743149266e-17	nan	nan	1.3985746967228487e-14	2.3453680790559095e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.15500000729	1.6340845555685002e-14	2.9625167412335473e-16	2.150669651325063e-15	3.6315693002540367e-17	nan	nan	1.3972161652929806e-14	2.3399967995022955e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.20500000729	1.6329990127718922e-14	2.959355272547342e-16	2.1491503569397764e-15	3.616297894859611e-17	nan	nan	1.395858108034552e-14	2.334652929943071e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.255000007295	1.6319135101684257e-14	2.956227281075926e-16	2.147630564002836e-15	3.601168822028097e-17	nan	nan	1.3945005290340687e-14	2.329336491897029e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.3050000073	1.6308280490969416e-14	2.95313274278095e-16	2.1461102724876267e-15	3.5861833812955274e-17	nan	nan	1.3931434323839827e-14	2.3240475076771467e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.3550000073	1.6297426308958507e-14	2.9500716331366915e-16	2.1445894823664885e-15	3.571342876375705e-17	nan	nan	1.3917868221648537e-14	2.318786001130497e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.405000007304	1.6286572569022755e-14	2.947043927259341e-16	2.1430681936115203e-15	3.55664861451946e-17	nan	nan	1.3904307024691337e-14	2.313551996637806e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.45500000731	1.6275719284520506e-14	2.944049599784154e-16	2.1415464061951413e-15	3.5421019062772033e-17	nan	nan	1.3890750773809503e-14	2.3083455201340645e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.50500000731	1.6264866468848756e-14	2.9410886249197405e-16	2.1400241200907372e-15	3.527704064860701e-17	nan	nan	1.3877199509923585e-14	2.3031665983495114e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.55500000731	1.6254014135383024e-14	2.938160976351731e-16	2.138501335270085e-15	3.513456405669492e-17	nan	nan	1.3863653273882793e-14	2.298015259250083e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.605000007316	1.6243162297516016e-14	2.935266627383505e-16	2.1369780517051227e-15	3.499360245875409e-17	nan	nan	1.3850112106583891e-14	2.292891531836085e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.65500000732	1.6232310968601775e-14	2.9324055509211017e-16	2.1354542693687528e-15	3.485416903766377e-17	nan	nan	1.3836576048876085e-14	2.287795446079538e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.70500000732	1.622146016202441e-14	2.9295777192958196e-16	2.133929988233395e-15	3.4716276982066395e-17	nan	nan	1.3823045141636327e-14	2.282727033215282e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.755000007324	1.6210609891155154e-14	2.926783104464897e-16	2.13240520827147e-15	3.457993948150387e-17	nan	nan	1.3809519425785168e-14	2.2776863253957415e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.80500000733	1.6199760169386708e-14	2.924021677844875e-16	2.130879929454594e-15	3.444516971983748e-17	nan	nan	1.3795998942159921e-14	2.27267335587542e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.85500000733	1.6188911010086e-14	2.9212934104912805e-16	2.1293541517555885e-15	3.4311980868670423e-17	nan	nan	1.3782483731669249e-14	2.2676881590190817e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.90500000733	1.617806242662855e-14	2.918598272915593e-16	2.127827875146714e-15	3.4180386082703266e-17	nan	nan	1.3768973835146498e-14	2.2627307702382474e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55921.955000007336	1.616721443240277e-14	2.915936235162138e-16	2.1263010995997466e-15	3.4050398490504195e-17	nan	nan	1.3755469293524116e-14	2.2578012259027455e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.00500000734	1.6156367040775588e-14	2.913307266809331e-16	2.124773825087268e-15	3.392203119105561e-17	nan	nan	1.3741970147643376e-14	2.252899563526499e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.05500000734	1.6145520265122526e-14	2.9107113370799006e-16	2.123246051581537e-15	3.379529724451141e-17	nan	nan	1.3728476438412941e-14	2.248025821559266e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.105000007345	1.6134674118840584e-14	2.9081484145158074e-16	2.121717779054331e-15	3.3670209665674474e-17	nan	nan	1.3714988206654268e-14	2.2431800396207365e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.15500000735	1.61238286152881e-14	2.905618467322395e-16	2.1201890074779088e-15	3.3546781417890664e-17	nan	nan	1.37015054932998e-14	2.2383622582550585e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.20500000735	1.6112983767840595e-14	2.9031214631467036e-16	2.11865973682445e-15	3.342502540381481e-17	nan	nan	1.3688028339218563e-14	2.2335725190808177e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.25500000735	1.6102139589882185e-14	2.900657369237152e-16	2.1171299670664552e-15	3.3304954459647094e-17	nan	nan	1.3674556785259759e-14	2.22881086461574e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.305000007356	1.6091296094792683e-14	2.898226152265093e-16	2.1155996981749774e-15	3.3186581346082564e-17	nan	nan	1.3661090872347905e-14	2.224077338499487e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.35500000736	1.60804532959562e-14	2.8958277785067446e-16	2.114068930122517e-15	3.3069918741488465e-17	nan	nan	1.3647630641312386e-14	2.219371985366369e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.40500000736	1.6069611206743967e-14	2.8934622136153167e-16	2.112537662881012e-15	3.295497923230573e-17	nan	nan	1.3634176133089612e-14	2.2146948508746741e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55922.455000007365	1.605876984051432e-14	2.8911294229018873e-16	2.1110058964232048e-15	3.2841775306784914e-17	nan	nan	1.3620727388508966e-14	2.2100459813697328e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
