MJD	CfA34SH_B	CfA34SH_B_err	CfA34SH_I	CfA34SH_I_err	CfA34SH_R	CfA34SH_R_err	CfA34SH_V	CfA34SH_V_err
52994.31925781604	2.101622812643902e-16	1.316798582954633e-17	1.5112257968716555e-16	8.337342375814371e-18	1.8506045925144746e-16	4.356541206114817e-18	2.480437030354242e-16	9.977998290413578e-18
52994.36925781604	2.1003489455331682e-16	1.2767805143315912e-17	1.5097238988527194e-16	8.450610804599908e-18	1.8495029757806111e-16	4.3651027222320335e-18	2.4828010649882704e-16	9.696062451572235e-18
52994.419257816044	2.0990792877040418e-16	1.2371188588592473e-17	1.508251611137921e-16	8.562859510469902e-18	1.8484019011936607e-16	4.3753458709999266e-18	2.485170306231389e-16	9.401411504076739e-18
52994.46925781605	2.0978143588919792e-16	1.1980779346863146e-17	1.5068084759041042e-16	8.674057964537372e-18	1.8473001990906703e-16	4.387538805172309e-18	2.4875390363833273e-16	9.096480685962281e-18
52994.51925781605	2.0965546788311608e-16	1.1599621089327725e-17	1.5053940354188795e-16	8.784177439126427e-18	1.846196699787136e-16	4.401957216775233e-18	2.489901537704582e-16	8.784281297197961e-18
52994.56925781605	2.0953007672651213e-16	1.1231204384864924e-17	1.50400783204039e-16	8.893190945638299e-18	1.8450902336201054e-16	4.4188827330487666e-18	2.492252092377716e-16	8.468532200416844e-18
52994.619257816055	2.094053143945048e-16	1.0879507151480717e-17	1.5026494082147273e-16	9.00107317712875e-18	1.84397963091585e-16	4.4386010924087726e-18	2.494584982463747e-16	8.153815143695167e-18
52994.66925781606	2.0928123286255292e-16	1.0549021313774115e-17	1.501318306475404e-16	9.107800455397725e-18	1.8428637219852477e-16	4.461400126099182e-18	2.496894489857926e-16	7.845749166723283e-18
52994.71925781606	2.0915788410724209e-16	1.0244754636151549e-17	1.500014069441004e-16	9.213350682124974e-18	1.8417413371607276e-16	4.487567559194606e-18	2.49917489625147e-16	7.551169329851572e-18
52994.769257816064	2.0903532010617823e-16	9.972193555513765e-18	1.4987362398143031e-16	9.317703293828377e-18	1.8406113067608646e-16	4.517388672203491e-18	2.501420483086465e-16	7.278277828406183e-18
52994.81925781607	2.0891359283726493e-16	9.737211036119403e-18	1.4974843603802726e-16	9.420839220284503e-18	1.839472461099615e-16	4.551143859438275e-18	2.503625531514884e-16	7.036710180236059e-18
52994.86925781607	2.0879275427991505e-16	9.54590490443729e-18	1.4962579740049624e-16	9.52274084619646e-18	1.838323630484778e-16	4.589106141988049e-18	2.50578432235813e-16	6.837429564793995e-18
52994.91925781607	2.0867285641451938e-16	9.404359128882365e-18	1.495056623634153e-16	9.623391975832496e-18	1.8371636452303095e-16	4.631538685760066e-18	2.5078911360600985e-16	6.6923435353376095e-18
52994.969257816076	2.0855395122257415e-16	9.318334650697052e-18	1.4938798522915923e-16	9.722777800474918e-18	1.8359913356347724e-16	4.678692394016666e-18	2.5099402526503146e-16	6.613559180939934e-18
52995.01925781608	2.0843609068670221e-16	9.292916588392798e-18	1.4927272030767063e-16	9.82088486833487e-18	1.8348055319936503e-16	4.730803633602627e-18	2.511925951698832e-16	6.612289161169265e-18
52995.06925781608	2.0831932679067442e-16	9.332165601191184e-18	1.4915982191651282e-16	9.917701056973045e-18	1.8336050645993481e-16	4.788092158485458e-18	2.513842518802232e-16	6.6975843788455515e-18
52995.119257816084	2.0820370166330344e-16	9.438355606904385e-18	1.49049244380494e-16	1.0013215547773268e-17	1.8323889654660867e-16	4.850711312073511e-18	2.51568592487759e-16	6.873524842318307e-18
52995.16925781609	2.0808921621246485e-16	9.610329908186223e-18	1.4894094203170844e-16	1.0107418802575413e-17	1.831157110228585e-16	4.918594593342737e-18	2.5174560619875244e-16	7.136623345696025e-18
52995.21925781609	2.0797586057265643e-16	9.845125925725165e-18	1.4883486920924283e-16	1.0200302542111134e-17	1.8299095950441058e-16	4.99160565458264e-18	2.519153378028255e-16	7.480094663825682e-18
52995.26925781609	2.0786362487967258e-16	1.0138793735455243e-17	1.4873098025911174e-16	1.029185972622879e-17	1.8286465160622144e-16	5.0695934211540694e-18	2.5207783203276e-16	7.895595554445438e-18
52995.319257816096	2.0775249927068965e-16	1.048673493640543e-17	1.4862922953405216e-16	1.0382084535723278e-17	1.8273679694140034e-16	5.15239473258261e-18	2.522331335644182e-16	8.374298182521462e-18
52995.3692578161	2.0764247388437193e-16	1.0884028744417242e-17	1.4852957139346476e-16	1.0470972355706285e-17	1.8260740512321055e-16	5.239836879807888e-18	2.5238128701752255e-16	8.907673126165877e-18
52995.4192578161	2.07533538860638e-16	1.1325706848157547e-17	1.4843196020312618e-16	1.0558519760289804e-17	1.824764857653771e-16	5.331739990038226e-18	2.5252233695561176e-16	9.487947378727845e-18
52995.469257816105	2.0742568434068195e-16	1.1806959402677159e-17	1.4833635033520672e-16	1.0644724498643137e-17	1.8234404847793043e-16	5.427919219446569e-18	2.526563278865574e-16	1.0108300177496123e-17
52995.51925781611	2.0731890046722845e-16	1.2323271616233489e-17	1.4824269616795906e-16	1.0729585482195066e-17	1.822101028730562e-16	5.528186734346169e-18	2.527833042628092e-16	1.076288674622147e-17
52995.56925781611	2.0721317738385247e-16	1.2870500801541973e-17	1.4815095208567731e-16	1.0813102772933556e-17	1.8207465856217036e-16	5.632353464420461e-18	2.529033104817278e-16	1.1446767739142487e-17
52995.61925781611	2.07108505235936e-16	1.3444907894791597e-17	1.4806107247849727e-16	1.0895277572736841e-17	1.819377251531482e-16	5.74023062902856e-18	2.5301639088601374e-16	1.2155797949074407e-17
52995.66925781612	2.0700487416981755e-16	1.404315740619336e-17	1.4797301174230247e-16	1.0976112213607617e-17	1.8179931225709774e-16	5.8516310376073136e-18	2.531225897639615e-16	1.288650590823013e-17
52995.71925781612	2.0690227433319624e-16	1.4662297537383246e-17	1.4788672427847779e-16	1.1055610148820739e-17	1.8165942948204828e-16	5.966370177891653e-18	2.532219513497046e-16	1.3635980579102932e-17
52995.76925781612	2.0680069587502542e-16	1.529972933654032e-17	1.4780216449387398e-16	1.1133775944746644e-17	1.8151808643525936e-16	6.08426710522641e-18	2.5331451982360986e-16	1.4401771925502125e-17
52995.819257816125	2.0670012894530003e-16	1.5953171044700125e-17	1.4771928680054358e-16	1.1210615273498527e-17	1.8137529272522202e-16	6.205145153419788e-18	2.5340033931259225e-16	1.5181807028215772e-17
52995.86925781613	2.06600563695737e-16	1.6620621621416667e-17	1.4763804561572923e-16	1.1286134906127246e-17	1.8123105795781037e-16	6.328832482364032e-18	2.5347945389056203e-16	1.5974320919964268e-17
52995.91925781613	2.0650199027860596e-16	1.7300325812678094e-17	1.475583953615524e-16	1.1360342706431657e-17	1.8108539173936031e-16	6.4551624834987955e-18	2.535519075785205e-16	1.67778003054916e-17
52995.969257816134	2.0640439884796218e-16	1.7990742021918052e-17	1.4748029046501928e-16	1.1433247625286257e-17	1.80938303675592e-16	6.583974065329283e-18	2.5361774434506843e-16	1.759093809193052e-17
52996.01925781614	2.0630777955852e-16	1.8690513528995584e-17	1.4740368535774496e-16	1.150485969538474e-17	1.8078980337068613e-16	6.7151118313139816e-18	2.536770081065632e-16	1.8412596766583253e-17
52996.06925781614	2.062121225667369e-16	1.9398443160805424e-17	1.4732853447592387e-16	1.1575190026379956e-17	1.806399004295932e-16	6.848426170586642e-18	2.5372974272764463e-16	1.9241778914032196e-17
52996.11925781614	2.0611741802985692e-16	2.0113471262467416e-17	1.4725479226004225e-16	1.1644250800358965e-17	1.804886044555703e-16	6.983773275502701e-18	2.5377599202135725e-16	2.0077603447707236e-17
52996.169257816146	2.0602365610614448e-16	2.0834656696379292e-17	1.4718241315488397e-16	1.1712055267565218e-17	1.8033592505218237e-16	7.121015101280813e-18	2.5381579974963213e-16	2.0919286398269198e-17
52996.21925781615	2.059308269555222e-16	2.1561160538573604e-17	1.4711135160921937e-16	1.1778617742342872e-17	1.8018187182083926e-16	7.260019275216574e-18	2.53849209623532e-16	2.1766125331594645e-17
52996.26925781615	2.0583892073842285e-16	2.2292232132697235e-17	1.4704156207581113e-16	1.1843953599214541e-17	1.800264543641823e-16	7.400658971762773e-18	2.538762653035051e-16	2.2617486659183576e-17
52996.319257816154	2.057479276169373e-16	2.302719719027946e-17	1.469729990111677e-16	1.190807926904498e-17	1.798696822831595e-16	7.542812757149546e-18	2.538970103998233e-16	2.3472795259599322e-17
52996.36925781616	2.0565783775381555e-16	2.3765447633288048e-17	1.4690561687538472e-16	1.1971012235236258e-17	1.7971156517825703e-16	7.686364413606886e-18	2.5391148847294076e-16	2.43315259497763e-17
52996.41925781616	2.055686413132318e-16	2.4506432931653253e-17	1.4683937013208638e-16	1.2032771029910467e-17	1.7955211264949922e-16	7.831202749633423e-18	2.5391974303357303e-16	2.5193196444224538e-17
52996.46925781616	2.0548032846008302e-16	2.5249652704289218e-17	1.4677421324822581e-16	1.2093375229975466e-17	1.7939133429691044e-16	7.977221399706975e-18	2.5392181754340624e-16	2.6057361513869756e-17
52996.519257816166	2.0539288936060555e-16	2.599465039462141e-17	1.4671010069383837e-16	1.2152845453024896e-17	1.792292397188217e-16	8.124318619101623e-18	2.5391775541489573e-16	2.6923608117451186e-17
52996.56925781617	2.053063141820135e-16	2.6741007853232615e-17	1.4664698694208883e-16	1.2211203353087676e-17	1.7906583851387187e-16	8.272397077083217e-18	2.5390760001213283e-16	2.779155132379141e-17
52996.61925781617	2.052205930926265e-16	2.748834069205692e-17	1.4658482646900692e-16	1.2268471616037667e-17	1.7890114027946837e-16	8.421363650788844e-18	2.538913946507138e-16	2.866083088047581e-17
52996.669257816175	2.051357162615719e-16	2.823629428764017e-17	1.4652357375328207e-16	1.2324673954685661e-17	1.7873515461363428e-16	8.571129222324608e-18	2.5386918259843127e-16	2.953110831332999e-17
52996.71925781618	2.0505167385921012e-16	2.89845403377883e-17	1.4646318327623392e-16	1.2379835103496655e-17	1.7856789111100606e-16	8.72160847976002e-18	2.5384100707532705e-16	3.040206446296522e-17
52996.76925781618	2.04968456056518e-16	2.973277388900476e-17	1.4640360952163624e-16	1.243398081281166e-17	1.7839935936991472e-16	8.872719724802593e-18	2.538069112540949e-16	3.127339738382813e-17
52996.81925781618	2.0488605302613057e-16	3.04807107602106e-17	1.4634480697548789e-16	1.2487137842510344e-17	1.782295689848428e-16	9.024384687043414e-18	2.5376693826044815e-16	3.214482054408534e-17
52996.869257816186	2.0480445494098042e-16	3.1228085308942253e-17	1.462867301259425e-16	1.2539333955167433e-17	1.7805852955119637e-16	9.176528345272241e-18	2.537211311733038e-16	3.301606127710993e-17
52996.91925781619	2.0472365197529692e-16	3.1974648485948533e-17	1.4622933346316742e-16	1.2590597908413623e-17	1.778862506631501e-16	9.329078756805665e-18	2.5366953302526394e-16	3.3886859443595325e-17
52996.96925781619	2.0464363430409604e-16	3.272016613962495e-17	1.4617257147913244e-16	1.2640959446658667e-17	1.777127419136471e-16	9.481966894489643e-18	2.5361218680282617e-16	3.47569662710706e-17
52997.019257816195	2.045643921035204e-16	3.346441753188454e-17	1.461163986675041e-16	1.2690449291976593e-17	1.775380128977856e-16	9.63512649210468e-18	2.5354913544682995e-16	3.562614334371491e-17
52997.0692578162	2.044859155506692e-16	3.4207194038331846e-17	1.4606076952347544e-16	1.2739099134069183e-17	1.7736207320666146e-16	9.78849389758394e-18	2.5348042185252683e-16	3.649416171895361e-17
52997.1192578162	2.0440819482306686e-16	3.4948298005290873e-17	1.4600563854364853e-16	1.2786941619340602e-17	1.7718493243414138e-16	9.942007934049357e-18	2.5340608887019334e-16	3.736080115260228e-17
52997.169257816204	2.0433122009970463e-16	3.568754174339379e-17	1.4595096022585251e-16	1.283401033890681e-17	1.7700660017085937e-16	1.0095609767903395e-17	2.533261793051221e-16	3.822584941645149e-17
52997.21925781621	2.0425498156025395e-16	3.6424746637748047e-17	1.4589668906902614e-16	1.2880339815513198e-17	1.7682708600868093e-16	1.0249242785855646e-17	2.5324073591830535e-16	3.908910169539349e-17
52997.26925781621	2.0417946938506657e-16	3.715974236242524e-17	1.4584277957299473e-16	1.292596548929251e-17	1.766463995382401e-16	1.0402852477234392e-17	2.531498014264254e-16	3.995036005265177e-17
52997.31925781621	2.0410467375564223e-16	3.789236618126726e-17	1.4578918623844666e-16	1.2970923702243726e-17	1.7646455034924722e-16	1.055638632428093e-17	2.5305341850239837e-16	4.0809432954213945e-17
52997.369257816215	2.0403058485411832e-16	3.862246232781507e-17	1.4573586356666913e-16	1.3015251681440648e-17	1.7628154803187442e-16	1.0709793698813407e-17	2.5295162977559254e-16	4.166613484429916e-17
52997.41925781622	2.0395719286341888e-16	3.934988145174231e-17	1.456827660594836e-16	1.3058987520802903e-17	1.7609740217583212e-16	1.0863025764049718e-17	2.5284447783203e-16	4.252028576507937e-17
52997.46925781622	2.0388448796750952e-16	4.007448012512594e-17	1.4562984821901098e-16	1.3102170161408556e-17	1.759121223688294e-16	1.1016035384098962e-17	2.5273200521495577e-16	4.337171101546005e-17
52997.519257816224	2.0381246035114245e-16	4.0796120399681863e-17	1.4557706454758943e-16	1.3144839370276699e-17	1.7572571819949907e-16	1.1168777037163526e-17	2.526142544250218e-16	4.4220240843333335e-17
52997.56925781623	2.0374110019966514e-16	4.151466941025256e-17	1.4552436954762162e-16	1.318703571754265e-17	1.7553819925570418e-16	1.1321206735151363e-17	2.5249126792047076e-16	4.5065710167868307e-17
52997.61925781623	2.0367039769929655e-16	4.2229999018299585e-17	1.4547171772139875e-16	1.3228800551943225e-17	1.7534957512469202e-16	1.1473281947544374e-17	2.5236308811774017e-16	4.590795832775467e-17
52997.66925781623	2.0360034303699981e-16	4.294198549033137e-17	1.4541906357097125e-16	1.3270175974570797e-17	1.7515985539340207e-16	1.1624961530060676e-17	2.522297573914101e-16	4.674682885248434e-17
52997.719257816236	2.0353092640067333e-16	4.3650509208726634e-17	1.4536636159797273e-16	1.3311204810798505e-17	1.7496904964738823e-16	1.177620565784875e-17	2.5209131807499113e-16	4.758216925406616e-17
52997.76925781624	2.0346213797853436e-16	4.4355454408733356e-17	1.453135663034908e-16	1.3351930580358406e-17	1.747771674728203e-16	1.19269757624508e-17	2.519478124607141e-16	4.841383083675012e-17
52997.81925781624	2.0339396796009697e-16	4.50567089413493e-17	1.4526063218794369e-16	1.3392397465480525e-17	1.74584218455714e-16	1.2077234473048974e-17	2.517992828002836e-16	4.924166852297135e-17
52997.869257816244	2.0332640653513035e-16	4.5754164057815824e-17	1.4520751375090433e-16	1.3432650277080889e-17	1.7439021217993001e-16	1.222694556048162e-17	2.516457713047985e-16	5.006554069345969e-17
52997.91925781625	2.0325944389429644e-16	4.6447714213222495e-17	1.4515416549089457e-16	1.3472734418856698e-17	1.7419515823040652e-16	1.2376073885482237e-17	2.5148732014540926e-16	5.088530904026572e-17
52997.96925781625	2.0319307022902256e-16	4.71372568882475e-17	1.4510054190537374e-16	1.3512695849416985e-17	1.7399906619115806e-16	1.2524585349196093e-17	2.5132397145352797e-16	5.1700838431162264e-17
52998.01925781625	2.0312727573122493e-16	4.7822692425563907e-17	1.4504659749048006e-16	1.3552581042216746e-17	1.7380194564542953e-16	1.2672446847738817e-17	2.5115576732104715e-16	5.251199678443936e-17
52998.069257816256	2.0306205059354256e-16	4.850392388145122e-17	1.4499228674085467e-16	1.3592436943390501e-17	1.736038061761579e-16	1.28196262281681e-17	2.5098274980069876e-16	5.331865495298809e-17
52998.11925781626	2.0299738500933725e-16	4.9180856888879205e-17	1.4493756414966508e-16	1.363231092746308e-17	1.7340465736643406e-16	1.296609224808926e-17	2.508049609063259e-16	5.4120686616653044e-17
52998.16925781626	2.0293326917265107e-16	4.9853399531897227e-17	1.4488238420823526e-16	1.3672250750852754e-17	1.7320450879811744e-16	1.3111814537340721e-17	2.506224426133816e-16	5.491796818224715e-17
52998.219257816265	2.0286969327807874e-16	5.0521462231503174e-17	1.4482670140605743e-16	1.371230450319415e-17	1.730033700527596e-16	1.3256763561137694e-17	2.5043523685900807e-16	5.571037869038273e-17
52998.26925781627	2.0280664752051267e-16	5.1184957638692546e-17	1.4477047023059235e-16	1.375252055652083e-17	1.7280125071252773e-16	1.3400910586988313e-17	2.502433855423514e-16	5.649779972855935e-17
52998.31925781627	2.0274412209622706e-16	5.1843800537643246e-17	1.4471364516706395e-16	1.3792947512266865e-17	1.7259816035758796e-16	1.3544227651995738e-17	2.500469305252277e-16	5.728011534984614e-17
52998.36925781627	2.0268210720128346e-16	5.249790775507544e-17	1.4465618069842992e-16	1.3833634146141662e-17	1.723941085681063e-16	1.368668753285613e-17	2.498459136319123e-16	5.805721199688171e-17
52998.41925781628	2.026205930327001e-16	5.314719807708777e-17	1.4459803130511747e-16	1.3874629350894436e-17	1.721891049240949e-16	1.3828263716870547e-17	2.496403766498584e-16	5.88289784304147e-17
52998.46925781628	2.0255956978821793e-16	5.3791592171935353e-17	1.4453915146496473e-16	1.3915982077028716e-17	1.7198315900633555e-16	1.3968930375805228e-17	2.494303613297316e-16	5.959530566239114e-17
52998.51925781628	2.0249902766579057e-16	5.443101251853627e-17	1.4447949565297402e-16	1.395774127150044e-17	1.7177628039253128e-16	1.4108662339756204e-17	2.492159093859969e-16	6.03560868927257e-17
52998.569257816285	2.0243895686407308e-16	5.506538333996039e-17	1.444190183412885e-16	1.3999955814506288e-17	1.7156847866207844e-16	1.4247435073340642e-17	2.4899706249698876e-16	6.11112174499744e-17
52998.61925781629	2.0237934758201818e-16	5.569463054160237e-17	1.4435767399891024e-16	1.4042674454373177e-17	1.713597633940655e-16	1.43852246534973e-17	2.4877386230526115e-16	6.186059473526892e-17
52998.66925781629	2.0232019001970524e-16	5.631868165380849e-17	1.4429541709164163e-16	1.4085945740744705e-17	1.7115014416542577e-16	1.452200774705599e-17	2.4854635041813077e-16	6.260411816931193e-17
52998.719257816294	2.0226147437700113e-16	5.69374657778796e-17	1.4423220208191501e-16	1.4129817956049632e-17	1.7093963055417014e-16	1.4657761591538706e-17	2.4831456840750164e-16	6.334168914226571e-17
52998.7692578163	2.0220319085449537e-16	5.755091353636937e-17	1.4416798342860488e-16	1.417433904545462e-17	1.7072823213784768e-16	1.4792463975078548e-17	2.4807855781074093e-16	6.407321096634874e-17
52998.8192578163	2.0214532965362793e-16	5.815895702606289e-17	1.4410271558698673e-16	1.4219556545401036e-17	1.7051595849246807e-16	1.492609321854174e-17	2.478383601306877e-16	6.479858883075839e-17
52998.8692578163	2.0208788097568992e-16	5.876152977413829e-17	1.4403635300843768e-16	1.426551751086073e-17	1.7030281919511857e-16	1.5058628158661553e-17	2.475940168358192e-16	6.551772975893101e-17
52998.919257816306	2.020308350229716e-16	5.935856669715544e-17	1.4396885014039529e-16	1.4312268441435658e-17	1.7008882382165488e-16	1.5190048131238168e-17	2.4734556936092537e-16	6.623054256802756e-17
52998.96925781631	2.0197418199778444e-16	5.995000406266441e-17	1.4390016142618158e-16	1.435985520656171e-17	1.698739819480867e-16	1.5320332955675697e-17	2.470930591071436e-16	6.693693783025872e-17
52999.01925781631	2.0191791210305645e-16	6.053577945283534e-17	1.438302413048091e-16	1.440832296980848e-17	1.696583031487303e-16	1.5449462920828547e-17	2.4683652744230027e-16	6.763682783604568e-17
52999.069257816314	2.0186201554218333e-16	6.111583173040599e-17	1.4375904421091655e-16	1.4457716112700013e-17	1.6944179699928752e-16	1.5577418770407337e-17	2.4657601570134885e-16	6.833012655902339e-17
52999.11925781632	2.018064825186883e-16	6.16901010069172e-17	1.4368652463135407e-16	1.4508078074759845e-17	1.6922447307469044e-16	1.5704181689964053e-17	2.463115651866061e-16	6.901674962253844e-17
52999.16925781632	2.017513032368599e-16	6.225852861225386e-17	1.4361265171515323e-16	1.4559429875981856e-17	1.6900634094817778e-16	1.5829733294593772e-17	2.460432171679709e-16	6.969661426771236e-17
52999.21925781632	2.0169646790109292e-16	6.28210570664497e-17	1.4353742872522906e-16	1.461174159520969e-17	1.6878741019421982e-16	1.5954055616979786e-17	2.4577101288337133e-16	7.036963932291216e-17
52999.269257816326	2.0164196671629238e-16	6.337763005270316e-17	1.43460863760399e-16	1.46649753250145e-17	1.6856769038651714e-16	1.6077131095178944e-17	2.454949935389828e-16	7.103574517457822e-17
52999.31925781633	2.015877898875759e-16	6.392819239205816e-17	1.4338296491467787e-16	1.4719092347778992e-17	1.683471910973848e-16	1.6198942563199064e-17	2.452152003095968e-16	7.16948537392156e-17
52999.36925781633	2.015339276204437e-16	6.447269001923354e-17	1.433037402773309e-16	1.4774053218066692e-17	1.6812592190067735e-16	1.631947323945467e-17	2.4493167433888266e-16	7.234688843663026e-17
52999.419257816335	2.0148037012084245e-16	6.501106995994729e-17	1.432231979329557e-16	1.4829817842347542e-17	1.6790389236824804e-16	1.6438706717765037e-17	2.44644456739721e-16	7.299177416430617e-17
52999.46925781634	2.014271075948889e-16	6.554328030981734e-17	1.4314134596140024e-16	1.4886345556042274e-17	1.6768111207241197e-16	1.6556626957664233e-17	2.4435358859441357e-16	7.362943727280672e-17
52999.51925781634	2.013741302488486e-16	6.606927021299289e-17	1.4305819243781558e-16	1.4943595197710485e-17	1.6745759058517638e-16	1.667321827566659e-17	2.440591109552e-16	7.425980554205584e-17
52999.56925781634	2.0132142828979487e-16	6.658898984365299e-17	1.4297374543274984e-16	1.5001525180429508e-17	1.6723333747731697e-16	1.6788465336589202e-17	2.4376106484428393e-16	7.488280815880792e-17
52999.61925781635	2.0126899192446094e-16	6.710239038727252e-17	1.4288801301215414e-16	1.5060093560256917e-17	1.6700836232022518e-16	1.6902353145744816e-17	2.4345949125444623e-16	7.549837569469545e-17
52999.66925781635	2.0121681136019655e-16	6.760942402296653e-17	1.4280100323730028e-16	1.5119258101757123e-17	1.6678267468590823e-16	1.7014867040980356e-17	2.431544311491412e-16	7.610644008540482e-17
52999.71925781635	2.0116487680462775e-16	6.811004390707954e-17	1.4271272416499217e-16	1.517897634062041e-17	1.665562841442182e-16	1.712599268544501e-17	2.428459254627767e-16	7.670693461051518e-17
52999.769257816355	2.0111317846529559e-16	6.860420415719374e-17	1.4262318384739563e-16	1.5239205643305727e-17	1.663292002645453e-16	1.7235716060532292e-17	2.4253401510123963e-16	7.729979387405138e-17
52999.81925781636	2.0106170655037883e-16	6.909185983700095e-17	1.4253239033227895e-16	1.529990326378937e-17	1.661014326175113e-16	1.7344023458985636e-17	2.4221874094186985e-16	7.788495378590747e-17
52999.86925781636	2.0101045126788622e-16	6.957296694214465e-17	1.4244035166281928e-16	1.5361026397412445e-17	1.658729907726604e-16	1.7450901478740798e-17	2.4190014383416024e-16	7.846235154384538e-17
52999.919257816364	2.009594028262516e-16	7.004748238602743e-17	1.4234707587776106e-16	1.5422532231831308e-17	1.6564388429953673e-16	1.7556337016751977e-17	2.4157826459977486e-16	7.903192561616662e-17
52999.96925781637	2.0090855143407895e-16	7.05153639874663e-17	1.4225257101146897e-16	1.5484377995214288e-17	1.6541412276722267e-16	1.7660317262961336e-17	2.4125314403291614e-16	7.959361572508392e-17
53000.01925781637	2.00857887300036e-16	7.097657045731747e-17	1.4215684509384558e-16	1.5546521001618555e-17	1.6518371574418483e-16	1.776282969470124e-17	2.40924822900693e-16	8.014736283062509e-17
53000.06925781637	2.0080740063302427e-16	7.143106138719958e-17	1.4205990615039608e-16	1.5608918693687737e-17	1.6495267279904372e-16	1.7863862071463507e-17	2.405933419433135e-16	8.069310911512558e-17
53000.119257816375	2.007570816421792e-16	7.187879723768567e-17	1.41961762202328e-16	1.5671528682716833e-17	1.6472100349995805e-16	1.7963402429520194e-17	2.4025874187447877e-16	8.123079796830637e-17
53000.16925781638	2.0070692053650866e-16	7.231973932774048e-17	1.418624212665336e-16	1.5734308786133545e-17	1.6448871741477866e-16	1.8061439077278382e-17	2.3992106338176833e-16	8.17603739727991e-17
53000.21925781638	2.0065690752548815e-16	7.275384982384219e-17	1.4176189135550772e-16	1.579721706251527e-17	1.642558241108946e-16	1.8157960590486635e-17	2.3958034712671016e-16	8.22817828902716e-17
53000.269257816384	2.0060703281833812e-16	7.318109173043971e-17	1.4166018047756501e-16	1.5860211844199045e-17	1.6402233315600268e-16	1.8252955807408195e-17	2.392366337452974e-16	8.279497164800121e-17
53000.31925781639	2.0055728662459787e-16	7.36014288798635e-17	1.415572966367342e-16	1.5923251767546614e-17	1.6378825411749198e-16	1.8346413824802774e-17	2.3888996384817224e-16	8.329988832589155e-17
53000.36925781639	2.005076591537642e-16	7.40148259239226e-17	1.4145324783282268e-16	1.5986295801021175e-17	1.6355359656136605e-16	1.8438323993802726e-17	2.385403780209674e-16	8.379648214395083e-17
53000.41925781639	2.0045814061578036e-16	7.442124832438048e-17	1.4134804206144595e-16	1.604930327106529e-17	1.633183700548599e-16	1.8528675915751376e-17	2.3818791682467384e-16	8.428470345018056e-17
53000.469257816396	2.0040872122001556e-16	7.482066234501842e-17	1.4124168731405685e-16	1.6112233885960525e-17	1.6308258416459293e-16	1.8617459438396328e-17	2.3783262079584236e-16	8.476450370899628e-17
53000.5192578164	2.0035939117628546e-16	7.521303504330691e-17	1.4113419157796912e-16	1.6175047757711237e-17	1.6284624845595285e-16	1.8704664652184268e-17	2.374745304468898e-16	8.523583548985458e-17
53000.5692578164	2.0031014069455458e-16	7.559833426307654e-17	1.4102556283635156e-16	1.623770542203474e-17	1.6260937249525114e-16	1.879028188717201e-17	2.3711368626641476e-16	8.56986524564232e-17
53000.619257816405	2.0026095998446846e-16	7.597652862668449e-17	1.409158090683512e-16	1.6300167856589934e-17	1.6237196584756767e-16	1.8874301708957923e-17	2.367501287197312e-16	8.615290935604498e-17
53000.66925781641	2.002118392558003e-16	7.634758752800533e-17	1.4080493824894665e-16	1.6362396497475782e-17	1.6213403807859814e-16	1.8956714915895894e-17	2.3638389824862357e-16	8.65985620096156e-17
53000.71925781641	2.0016276871832322e-16	7.671148112593022e-17	1.4069295834920636e-16	1.6424353254148064e-17	1.618955987537303e-16	1.9037512536075082e-17	2.3601503527232765e-16	8.703556730172466e-17
53000.76925781641	2.001137385819167e-16	7.706818033764545e-17	1.40579877336089e-16	1.648600052278678e-17	1.6165665743789018e-16	1.9116685824071202e-17	2.356435801872675e-16	8.746388317125741e-17
53000.819257816416	2.000647390563326e-16	7.741765683240118e-17	1.4046570317260796e-16	1.654730119822999e-17	1.6141722369554187e-16	1.91942262576864e-17	2.3526957336776524e-16	8.788346860219793e-17
53000.86925781642	2.0001576035100395e-16	7.775988302544535e-17	1.4035044381783698e-16	1.660821868452289e-17	1.6117730709053376e-16	1.9270125536640567e-17	2.3489305516590045e-16	8.829428361485043e-17
53000.91925781642	1.9996679267600153e-16	7.809483207230618e-17	1.4023410722688695e-16	1.6668716904237778e-17	1.609369171879458e-16	1.9344375578150498e-17	2.3451406591235994e-16	8.869628925724697e-17
53000.969257816425	1.999178262406733e-16	7.842247786363846e-17	1.4011670135095854e-16	1.6728760306523304e-17	1.6069606355208818e-16	1.9416968515601698e-17	2.3413264591635003e-16	8.908944759699646e-17
53001.01925781643	1.9986885125449482e-16	7.874279501927757e-17	1.3999823413741275e-16	1.6788313874061282e-17	1.604547557461935e-16	1.9487896695528893e-17	2.337488354659555e-16	8.947372171333209e-17
53001.06925781643	1.9981985792681407e-16	7.905575888384725e-17	1.3987871352972982e-16	1.6847343128957573e-17	1.6021300333380226e-16	1.9557152675674888e-17	2.333626748284814e-16	8.984907568943924e-17
53001.119257816434	1.9977083646712781e-16	7.93613455215467e-17	1.3975814746760312e-16	1.6905814137634735e-17	1.5997081587876289e-16	1.962472922237741e-17	2.329742042508642e-16	9.021547460509151e-17
53001.16925781644	1.9972177708435892e-16	7.96595317115351e-17	1.3963654388686282e-16	1.6963693514803688e-17	1.597282029440001e-16	1.9690619308787695e-17	2.325834639598036e-16	9.057288452950994e-17
