MJD	lascumbres_B	lascumbres_B_err	lascumbres_I	lascumbres_I_err	lascumbres_R	lascumbres_R_err	lascumbres_U	lascumbres_U_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56546.11000000206	7.168521766426284e-15	3.907852212465019e-16	2.0057518813354078e-15	8.183498075457662e-17	6.517226390817972e-15	2.0823486297296532e-16	4.998475662498327e-15	3.775451164170713e-16	1.0439795686863293e-14	3.981092608402134e-16	7.691647893902299e-15	2.4241456235696867e-16	4.422017221933839e-15	1.205562483378097e-16	8.228518449607494e-15	2.4084424393376703e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.16000000206	7.130119547181301e-15	3.845557184993296e-16	2.0066359995505253e-15	8.164779770633087e-17	6.5123038889643974e-15	2.0744606730676543e-16	4.9751502108204796e-15	3.762143490993265e-16	1.0406435888232847e-14	3.955459590952631e-16	7.654682160619602e-15	2.4183226709787555e-16	4.427088355369886e-15	1.2056340754006975e-16	8.220529516960597e-15	2.408640539487897e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.210000002065	7.0920651865056335e-15	3.7843167804480417e-16	2.007475918057568e-15	8.146088580363166e-17	6.50734197589262e-15	2.0666376559318842e-16	4.952120350402351e-15	3.74877816604286e-16	1.0373305227992719e-14	3.9297696489619373e-16	7.617695018203917e-15	2.412374058100205e-16	4.432060945691736e-15	1.205636163339787e-16	8.212490782201974e-15	2.408795425395168e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.26000000207	7.054364297809393e-15	3.7244444131314036e-16	2.0082710752757988e-15	8.127547958591249e-17	6.5023376736482146e-15	2.0589193881072116e-16	4.929385330022549e-15	3.7354909515760715e-16	1.0340407170665719e-14	3.9040756894201605e-16	7.580699577512746e-15	2.4063278430508495e-16	4.436934568196872e-15	1.20558587013651e-16	8.204406065844386e-15	2.408919456194011e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.31000000207	7.017022500083138e-15	3.6662626928627926e-16	2.009020908421724e-15	8.109285631891419e-17	6.4972880034051495e-15	2.051346640621041e-16	4.906944406243557e-15	3.722436087747645e-16	1.0307745182937733e-14	3.878432181725312e-16	7.54370894890605e-15	2.4002186221709886e-16	4.441708795840478e-15	1.205502679618202e-16	8.196279186976009e-15	2.409028931276294e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.360000002074	6.980045418000268e-15	3.6101002891901223e-16	2.0097248534967965e-15	8.091433229284613e-17	6.492189985426644e-15	2.0439609481671314e-16	4.884796843394643e-15	3.709783655476621e-16	1.0275322733695953e-14	3.852895029737068e-16	7.506736242431637e-15	2.394087022373862e-16	4.446383199227658e-15	1.2054082398228037e-16	8.188113963327593e-15	2.409143866423384e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.41000000208	6.943438682014882e-15	3.556288017767848e-16	2.010382345275089e-15	8.074125859188177e-17	6.487040639023657e-15	2.0368043869763567e-16	4.8629419135547695e-15	3.6977164777720034e-16	1.024314329406554e-14	3.8275214234144893e-16	7.469794568014952e-15	2.387979091425922e-16	4.450957346603505e-15	1.2053261330856629e-16	8.179914211339468e-15	2.4092877262596193e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.46000000208	6.907207928463138e-15	3.5051540893691636e-16	2.0109928172909525e-15	8.057501630895326e-17	6.481836982515884e-15	2.0299193273770222e-16	4.8413788965355075e-15	3.686426530631483e-16	1.0211210337447303e-14	3.802369668408909e-16	7.432897035644049e-15	2.381945580724585e-16	4.455430803845342e-15	1.205281611484711e-16	8.171683746228167e-15	2.4094871120077837e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.51000000208	6.871358808644439e-15	3.457017710899409e-16	2.0115557061505436e-15	8.041700917394868e-17	6.4765760379806525e-15	2.02334806735652e-16	4.820107044272142e-15	3.6761102017856427e-16	1.0179527332990872e-14	3.777498900145484e-16	7.396056761810285e-15	2.3760409193531483e-16	4.459803141578004e-15	1.2053012181584858e-16	8.163426385606925e-15	2.409771293717001e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.560000002086	6.8358988838159e-15	3.412018290417525e-16	2.0120713638167825e-15	8.026823377325685e-17	6.471255841911226e-15	2.017112862542266e-16	4.799118070903143e-15	3.666828624649607e-16	1.0148096360506105e-14	3.7529494749347634e-16	7.35928818894318e-15	2.3702809966199773e-16	4.464075438470598e-15	1.2053959599066282e-16	8.155146699066574e-15	2.4101486728260784e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.61000000209	6.80083996925616e-15	3.36990910243269e-16	2.0125421860995366e-15	8.012875225562663e-17	6.465876695389184e-15	2.0111914661774512e-16	4.7783868630130965e-15	3.658338718613773e-16	1.0116916397133349e-14	3.7287188870371254e-16	7.322608717486671e-15	2.364591754766161e-16	4.468252140798436e-15	1.2055407782940498e-16	8.146850935381328e-15	2.4105780167168877e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.66000000209	6.766194461418709e-15	3.330380595498558e-16	2.012970844319357e-15	7.999851731484502e-17	6.46043920496432e-15	2.0055555019769045e-16	4.757886036000493e-15	3.650358944642527e-16	1.0085986002242783e-14	3.704799527185374e-16	7.286036148924939e-15	2.3588901211312353e-16	4.472338148535838e-15	1.2057068286737625e-16	8.138545569767624e-15	2.411013696849379e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.710000002095	6.73197476339835e-15	3.2931164239662236e-16	2.0133600086495325e-15	7.987750506785805e-17	6.454943976101044e-15	2.0001767288811229e-16	4.7375882111386435e-15	3.642614894946582e-16	1.0055303737554504e-14	3.681184779637644e-16	7.24958828588919e-15	2.353097604324787e-16	4.476338359472571e-15	1.205866846513407e-16	8.130237076654945e-15	2.4114131613743164e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.7600000021	6.6981932851470905e-15	3.2577994317304617e-16	2.013712348173763e-15	7.976571897178228e-17	6.449391613186817e-15	1.9950273222462253e-16	4.717466014752809e-15	3.6348433667909847e-16	1.0024868167122821e-14	3.6578692273178147e-16	7.213282932409983e-15	2.3471412569600416e-16	4.4802576693090166e-15	1.20599547278752e-16	8.121931929802332e-15	2.411737339491295e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.8100000021	6.6648624436891376e-15	3.2241173577017287e-16	2.014030530943975e-15	7.966319336208293e-17	6.4437827195401575e-15	1.990080139437363e-16	4.697492077395411e-15	3.626795927740569e-16	9.994677857324322e-15	3.63484884730502e-16	7.177137894170283e-15	2.3409545357029214e-16	4.4841009717504495e-15	1.2060695444114257e-16	8.11363660240744e-15	2.4119509997882584e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.8600000021	6.631994663341832e-15	3.1917681683056295e-16	2.0143172240378434e-15	7.956999659944492e-17	6.4381178974198704e-15	1.9853089691290706e-16	4.677639033023893e-15	3.6182419953048844e-16	9.964731376839821e-15	3.6121211960111304e-16	7.141170978758282e-15	2.3344780643620147e-16	4.487873158602024e-15	1.206068351373894e-16	8.105357567224605e-15	2.412023064897406e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.910000002106	6.599602375930254e-15	3.160464949823209e-16	2.014575093616466e-15	7.948623381368786e-17	6.43239774803283e-15	1.9806887638484886e-16	4.6578795181785036e-15	3.608971465368777e-16	9.935027296643916e-15	3.589685583289157e-16	7.105399995925111e-15	2.327660306321357e-16	4.491579119863339e-15	1.2059738623423418e-16	8.097101296674916e-15	2.4119268847851376e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56546.96000000211	6.5676980210032435e-15	3.129940320784997e-16	2.0148068049821495e-15	7.941204923369782e-17	6.426622871542727e-15	1.9761958554855462e-16	4.638186171157223e-15	3.5987969309737966e-16	9.905564189987878e-15	3.5675432347252285e-16	7.069842757832921e-15	2.3204581529498976e-16	4.4952237438232726e-15	1.205770920563359e-16	8.08887426296107e-15	2.4116404709754976e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.01000000211	6.536294046057575e-15	3.0999503488136524e-16	2.01501502263581e-15	7.93476280923821e-17	6.420793867077637e-15	1.9718081536833787e-16	4.618531631195103e-15	3.587555536485326e-16	9.876340632388419e-15	3.5456974413298626e-16	7.034517079312024e-15	2.312837434296683e-16	4.4988119171547805e-15	1.2054474118063826e-16	8.080682938181114e-15	2.4111466937659343e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.060000002115	6.505402906746354e-15	3.0702779764510045e-16	2.0152024103345883e-15	7.929319809664089e-17	6.414911332739947e-15	1.9675053271651032e-16	4.598888537639654e-15	3.5751105124383867e-16	9.847355201609563e-15	3.5241536957609436e-16	6.9994407781138745e-15	2.304773357806554e-16	4.502348525008965e-15	1.204994405924586e-16	8.072533794440415e-15	2.410433444282765e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.11000000212	6.475037067105379e-15	3.040735975434192e-16	2.015371631149668e-15	7.924903045239977e-17	6.4089758656132654e-15	1.9632689681511786e-16	4.5792295291291766e-15	3.5613524338726916e-16	9.818606477652517e-15	3.5029198141968024e-16	6.964631675165354e-15	2.296250879796547e-16	4.505838451109986e-15	1.2044062733969092e-16	8.06443330396648e-15	2.4094937628467395e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.16000000212	6.445208999762969e-15	3.0111694581563535e-16	2.0155253475235837e-15	7.921544043523593e-17	6.402988061771389e-15	1.9590827401158953e-16	4.559527242768145e-15	3.546200240377143e-16	9.79009304273887e-15	3.4820060428827806e-16	6.930107594819789e-15	2.2872650132410057e-16	4.509286577850098e-15	1.203680777892706e-16	8.05638793922161e-15	2.4083259347398584e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.210000002124	6.4159311861656776e-15	2.9814579788005774e-16	2.0156662213278787e-15	7.919278749786288e-17	6.3969485162867846e-15	1.9549325091578202e-16	4.539754313307377e-15	3.5296020495981694e-16	9.761813481297096e-15	3.4614251482748083e-16	6.895886365115486e-15	2.2778210737896437e-16	4.512697786383404e-15	1.202819145561279e-16	8.048404173016608e-15	2.406933554026382e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.26000000213	6.387216116789538e-15	2.951517255007202e-16	2.015796913920657e-15	7.918147490619378e-17	6.390857823238249e-15	1.9508064592902992e-16	4.519883372316758e-15	3.5115357882922214e-16	9.73376637994873e-15	3.4411924896765757e-16	6.8619858180242135e-15	2.267934864179486e-16	4.516076956720922e-15	1.2018261113608297e-16	8.040488478624012e-15	2.4053255555887706e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.31000000213	6.359076291364747e-15	2.9213005343928634e-16	2.0159200862042248e-15	7.918194889667717e-17	6.384716575720349e-15	1.9466951919254168e-16	4.499887047366139e-15	3.492009655894167e-16	9.705950327494245e-15	3.421326073114217e-16	6.82842378970974e-15	2.2576327952947967e-16	4.519428967824705e-15	1.2007099423057164e-16	8.032647329891318e-15	2.403516215070177e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.36000000213	6.331524219086009e-15	2.8907996191530213e-16	2.016038398682375e-15	7.919469734878525e-17	6.378525365850205e-15	1.9425918097921432e-16	4.479737961198522e-15	3.4710624256527037e-16	9.678363914898754e-15	3.4018465851362645e-16	6.795218120779584e-15	2.2469519398504077e-16	4.522758697702752e-15	1.1994824370950755e-16	8.024887201355663e-15	2.401525115879482e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.410000002135	6.3045724188385035e-15	2.860045546809115e-16	2.0161545115182036e-15	7.922024796779166e-17	6.3722847847772835e-15	1.9384919854488794e-16	4.4594087309103185e-15	3.4487635773576273e-16	9.651005735277972e-15	3.382777405134757e-16	6.762386656537423e-15	2.2359400124419593e-16	4.5260710235033885e-15	1.19815890112629e-16	8.017214568354786e-15	2.3993770819490504e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.46000000214	6.278233419414435e-15	2.8291089063617647e-16	2.0162710845914163e-15	7.925916597480471e-17	6.365995422690664e-15	1.9343940144841893e-16	4.438871967124807e-15	3.4252132438086513e-16	9.623874383884306e-15	3.3641445946674345e-16	6.7299472472409725e-15	2.224655267274109e-16	4.5293708216097286e-15	1.1967580954615887e-16	8.009635907143045e-15	2.3971020744396994e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.51000000214	6.2525197597258276e-15	2.79809974708731e-16	2.016390777555894e-15	7.931205130320984e-17	6.3596578688281724e-15	1.9302988533570612e-16	4.418100273170003e-15	3.4005419404535175e-16	9.596968458091873e-15	3.345976862237577e-16	6.697917748352351e-15	2.2131663024642825e-16	4.53266296773359e-15	1.1953021579220713e-16	8.002157695003007e-15	2.394735050129796e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.560000002144	6.2274439890312734e-15	2.7671670128653603e-16	2.016516249897314e-15	7.937953530328034e-17	6.353272711483165e-15	1.926210141749842e-16	4.397066244255057e-15	3.374910034153653e-16	9.57028655738464e-15	3.328305501902694e-16	6.6663160207951455e-15	2.201551757426105e-16	4.535952337011054e-15	1.1938164940757754e-16	7.994786410360043e-15	2.3923157788635795e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.61000000215	6.203018667151961e-15	2.736497408990595e-16	2.0166501609904663e-15	7.946227695938486e-17	6.346840538014936e-15	1.9221342091344889e-16	4.37574246664555e-15	3.348506893126917e-16	9.543827283340332e-15	3.311164304043127e-16	6.6351599312050966e-15	2.1898998876372306e-16	4.539243804095724e-15	1.192329635600566e-16	7.987528532895188e-15	2.389888617098733e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.66000000215	6.179256364688477e-15	2.706313582668725e-16	2.0167951701568705e-15	7.95609586281899e-17	6.340361934855013e-15	1.9180800651507683e-16	4.354101516839255e-15	3.3215496461788695e-16	9.517589239616615e-15	3.2945894366757106e-16	6.604467352188313e-15	2.1783079992346505e-16	4.5425422432538424e-15	1.190873063243464e-16	7.980390543658388e-15	2.387502234334818e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.71000000215	6.156169663243552e-15	2.676871475178322e-16	2.016953936722275e-15	7.967628130967741e-17	6.3338374875160396e-15	1.914059373232318e-16	4.332115960742437e-15	3.2942814661117775e-16	9.491571031938617e-15	3.278619295685947e-16	6.57425616257204e-15	2.1668817245246089e-16	4.5458525284586485e-15	1.1894809914783203e-16	7.9733789251833e-15	2.3852092891601367e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.760000002156	6.1337711556369224e-15	2.6484566860687755e-16	2.0171291200741106e-15	7.980895946713222e-17	6.32726778060074e-15	1.910086406802487e-16	4.3097583528446935e-15	3.266969280769507e-16	9.465771268083455e-15	3.263294322471283e-16	6.544544247663035e-15	2.1557341187948235e-16	4.549179533484787e-15	1.1881901119379034e-16	7.966500161599234e-15	2.383066051589209e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.81000000216	6.112073446132344e-15	2.621379682071898e-16	2.0173233797190484e-15	7.995971541699254e-17	6.32065339780887e-15	1.906177987221846e-16	4.287001235393516e-15	3.23990080705768e-16	9.440188557867294e-15	3.2486567876508335e-16	6.515349499496944e-15	2.1449845592893185e-16	4.552528132002432e-15	1.1870392928750373e-16	7.959760738744926e-15	2.381131968621922e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.86000000216	6.091089150645987e-15	2.5959696910906175e-16	2.0175393753403475e-15	8.012927331408165e-17	6.313994921946669e-15	1.9023534025598343e-16	4.263817137570322e-15	3.21338080012526e-16	9.414821513130105e-15	3.2347505396993727e-16	6.48668981709717e-15	2.1347574286945852e-16	4.555903197671852e-15	1.1860692321977664e-16	7.953167144283492e-15	2.379469170285217e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.910000002164	6.070830811676585e-15	2.572566326372123e-16	2.0177797624094524e-15	8.03183500698363e-17	6.307292934933807e-15	1.8986343062001533e-16	4.240178644013798e-15	3.187725749027651e-16	9.389668740042675e-15	3.2216206251055596e-16	6.458583062663306e-15	2.1251803059391943e-16	4.559309593395566e-15	1.1853219793589577e-16	7.946725839978981e-15	2.3781417813511473e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56547.96000000217	6.051292899838795e-15	2.551337293692118e-16	2.018046254102824e-15	8.052708074272018e-17	6.300548017812358e-15	1.8950445941877607e-16	4.216073026804531e-15	3.1631181743417737e-16	9.36472721846706e-15	3.2092934600272355e-16	6.431037764559656e-15	2.1163268173390893e-16	4.562749883723714e-15	1.1848230331603806e-16	7.940437388607753e-15	2.3771873437443806e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.01000000217	6.032429549996421e-15	2.5320599745380333e-16	2.0183384608897778e-15	8.075431401885457e-17	6.293760750754844e-15	1.8916102602235275e-16	4.191520345411571e-15	3.13943081760874e-16	9.339990297267972e-15	3.197752545880579e-16	6.404041617012922e-15	2.1081473080535468e-16	4.566221505105961e-15	1.1845595313152323e-16	7.93428918900508e-15	2.3765819350851595e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.06000000217	6.014189448913663e-15	2.5144646225170684e-16	2.0186557090056905e-15	8.09987203841352e-17	6.286931713072454e-15	1.8883592272421308e-16	4.166545083200546e-15	3.11650298819499e-16	9.315450835641178e-15	3.1869764893600523e-16	6.377579501676012e-15	2.1005774526025696e-16	4.569721200273896e-15	1.1845143801711254e-16	7.928266860403869e-15	2.376294771440427e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.110000002176	5.996521293681767e-15	2.4982957850166154e-16	2.0189973249914637e-15	8.125897297877199e-17	6.28006148322301e-15	1.8853211545212675e-16	4.141171709800936e-15	3.0941887579959544e-16	9.291101694605683e-15	3.1769451785694183e-16	6.351636307427939e-15	2.093556609365339e-16	4.5732457120737125e-15	1.1846718983644706e-16	7.92235602362765e-15	2.3762971780734196e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.16000000218	5.979373790829982e-15	2.48332020051293e-16	2.0193626356789612e-15	8.153375552798477e-17	6.2731506388190094e-15	1.882527219453047e-16	4.115424681849469e-15	3.0723620621499176e-16	9.26693573692672e-15	3.167640015713074e-16	6.326196930170372e-15	2.0870292127174632e-16	4.576791783402681e-15	1.1850181209111677e-16	7.916542300841163e-15	2.3765630209434955e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.21000000218	5.962695655443614e-15	2.4693337011988337e-16	2.0197509681764872e-15	8.182176963986836e-17	6.266199756635939e-15	1.8800098732261431e-16	4.089328443736629e-15	3.050921220222604e-16	9.242945827042654e-15	3.159044123376796e-16	6.3012462726117665e-15	2.0809460016205432e-16	4.580356157145018e-15	1.1855410617667974e-16	7.910811315300352e-15	2.377069083721076e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.260000002185	5.946435610274981e-15	2.456167080060438e-16	2.02016164985396e-15	8.21217414644785e-17	6.259209412620711e-15	1.8778025699335038e-16	4.062907428352256e-15	3.029792862351044e-16	9.219124830989002e-15	3.151142523150085e-16	6.2767692440528066e-15	2.0752650795889748e-16	4.583935576108271e-15	1.1862309347466203e-16	7.905148691101093e-15	2.3777953904590106e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.31000000219	5.9305423848625014e-15	2.4436909137275433e-16	2.0205940083286203e-15	8.243242771756356e-17	6.252180181898928e-15	1.8759394689412577e-16	4.036186057829028e-15	3.0089352485517525e-16	9.195465616325336e-15	3.1439222854833373e-16	6.252750760179523e-15	2.069952802842972e-16	4.587526782960588e-15	1.1870803329334824e-16	7.89954005293098e-15	2.3787254743139123e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.36000000219	5.914964714637772e-15	2.4318193496186645e-16	2.021047371450246e-15	8.275262108046067e-17	6.2451126368022716e-15	1.8744550142708161e-16	4.0091887442882394e-15	2.988340967581656e-16	9.171961052060718e-15	3.13737264986463e-16	6.2291757428466905e-15	2.0649844947758178e-16	4.591126520165628e-15	1.1880843668024209e-16	7.893971025817832e-15	2.3798465928460396e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.41000000219	5.89965134005112e-15	2.4205128687488534e-16	2.0215210672865393e-15	8.308115499407664e-17	6.2380069287590795e-15	1.8733632575653213e-16	3.981939890583469e-15	2.968038994408073e-16	9.148604008577619e-15	3.1314851145374704e-16	6.206029119867844e-15	2.0603449853881777e-16	4.5947315299201674e-15	1.189240761387814e-16	7.888427234879285e-15	2.381149890496416e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.4600000022	5.884551005676997e-15	2.409780025768364e-16	2.02201442410869e-15	8.341690787038739e-17	6.2308622711001525e-15	1.8726325693882623e-16	3.9544638910449836e-15	2.9480960731322227e-16	9.125387357559462e-15	3.126253495147445e-16	6.1832958248025955e-15	2.0560289743931436e-16	4.598338554089596e-15	1.1905499127839776e-16	7.882894305074983e-15	2.3826305088116196e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.5100000022	5.8696124593339765e-15	2.3996781479223645e-16	2.0225267703767035e-15	8.375880674875774e-17	6.2236777495211936e-15	1.8722253283850026e-16	3.926785132223764e-15	2.9286173762308387e-16	9.102303971914321e-15	3.1216739517608463e-16	6.160960796747467e-15	2.0520412161985988e-16	4.601944334144918e-15	1.1920149042558777e-16	7.87735786095317e-15	2.384287644925989e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.5600000022	5.854784451196739e-15	2.390312948559769e-16	2.0230574347248254e-15	8.41058304272565e-17	6.2164524488939285e-15	1.8721044322871328e-16	3.898927993634172e-15	2.909746372495371e-16	9.079346725702624e-15	3.1177449839524256e-16	6.139008980118062e-15	2.0483965242229733e-16	4.605545611098504e-15	1.1936414821559022e-16	7.871803526404325e-15	2.3861245587029196e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.610000002205	5.840015732914519e-15	2.3818369825224675e-16	2.0236057459469275e-15	8.445701210096782e-17	6.20918545325237e-15	1.872233615261482e-16	3.87091684850018e-15	2.8916638172833294e-16	9.056508494060204e-15	3.114467393649464e-16	6.1174253244433306e-15	2.0451195909912483e-16	4.609139125441152e-15	1.1954379917815595e-16	7.866216924407582e-15	2.3881485287827236e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.66000000221	5.82525505672115e-15	2.3744468454406503e-16	2.0241710329820683e-15	8.481144154015849e-17	6.2018758457828006e-15	1.872577739194162e-16	3.842776064495274e-15	2.874585762002008e-16	9.033782153125309e-15	3.111844215606535e-16	6.096194784150844e-15	2.0422446196825783e-16	4.612721617077181e-15	1.1974152732635778e-16	7.860583676783047e-15	2.3903707576718766e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.71000000221	5.810451174556356e-15	2.3683790021944124e-16	2.0247526248996813e-15	8.516826684114118e-17	6.1945227088105246e-15	1.8731030586835725e-16	3.814530004489154e-15	2.8587604685131696e-16	9.011160579964326e-15	3.1098806155401295e-16	6.075302318356565e-15	2.039814761975216e-16	4.616289825262251e-15	1.1995865175320205e-16	7.854889403940338e-15	2.3928062258682134e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.760000002214	5.795552837175925e-15	2.3639041279351306e-16	2.0253498508852704e-15	8.552669578217934e-17	6.1871251237874026e-15	1.8737774599062836e-16	3.786203027288e-15	2.8444641120041573e-16	8.98863665249658e-15	3.10858375603026e-16	6.054732890649388e-15	2.0378813569614102e-16	4.619840488538302e-15	1.201967082474021e-16	7.84911972462948e-15	2.3954734949525923e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.81000000222	5.7805087932677024e-15	2.3613198638145e-16	2.0259620402256315e-15	8.588599681558212e-17	6.179682171280741e-15	1.8745706738082235e-16	3.7578194883796956e-15	2.8319951669146844e-16	8.966203249420617e-15	3.1079626304473934e-16	6.034471468886877e-15	2.0365029661617857e-16	4.623370344671005e-15	1.204574269460295e-16	7.84326025568934e-15	2.3983944594995707e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.86000000222	5.765267788568356e-15	2.360941934727109e-16	2.0265885222943194e-15	8.62454997255876e-17	6.172192930960475e-15	1.875454464324155e-16	3.7294037406762174e-15	2.821667398669542e-16	8.943853250139238e-15	3.108027865410603e-16	6.0145030249763725e-15	2.0357442009882143e-16	4.626876130584701e-15	1.2074270606186017e-16	7.837296611798862e-15	2.401594047747357e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.91000000222	5.749778654450908e-15	2.363092678407907e-16	2.0272286265371233e-15	8.66045959796623e-17	6.164656481587894e-15	1.876402792500052e-16	3.700980112005173e-15	2.8138005024050135e-16	8.921579535707656e-15	3.108791399794653e-16	5.994812548102353e-15	2.035674089532946e-16	4.6303545838005874e-15	1.2105457417748358e-16	7.831214429975805e-15	2.405099765472163e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56548.960000002226	5.734009186276564e-15	2.367884614116163e-16	2.027881682457483e-15	8.696273879891164e-17	6.157071901002292e-15	1.8773919575211812e-16	3.672568000108793e-15	2.8085146320237473e-16	8.899375204593415e-15	3.110246715656072e-16	5.975387879279007e-15	2.0363115086081612e-16	4.633802758929034e-15	1.2139356099254564e-16	7.825004591484316e-15	2.408919048604036e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56549.01000000223	5.717969495844818e-15	2.3749628524100494e-16	2.0285470196018473e-15	8.731944297074759e-17	6.1494382661098195e-15	1.8784007156868348e-16	3.644175804981293e-15	2.805484554195657e-16	8.87723383958317e-15	3.1123446236266047e-16	5.9562232176982425e-15	2.0375590546110035e-16	4.637218419184313e-15	1.2175671111487647e-16	7.81866968131724e-15	2.4130115942386716e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56549.06000000223	5.701675416249609e-15	2.3839123559813193e-16	2.02922396754521e-15	8.767428442480989e-17	6.141754652871063e-15	1.8794103784154282e-16	3.615810438383054e-15	2.804328334280964e-16	8.855149089345322e-15	3.115031380758858e-16	5.937313625759925e-15	2.039307305725993e-16	4.640599422728594e-15	1.2214070875692065e-16	7.812213865665013e-15	2.4173328733019107e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
