MJD	KeplerCam_B	KeplerCam_B_err	KeplerCam_V	KeplerCam_V_err	KeplerCam_i	KeplerCam_i_err	KeplerCam_r	KeplerCam_r_err	KeplerCam_u	KeplerCam_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55727.38000001462	5.447177932334909e-15	7.933672994188231e-16	3.965405317914069e-15	4.842745573872875e-16	2.260947584660279e-15	2.698431671859178e-16	7.433419262130702e-15	4.703963533773247e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.430000014625	5.4455156601372375e-15	7.972863660976937e-16	3.964512332080082e-15	4.867245523077256e-16	2.260413508519579e-15	2.711950878180491e-16	7.432616579380227e-15	4.726272279947819e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.48000001463	5.443852022852762e-15	8.012056528335918e-16	3.963618784118235e-15	4.891762370527084e-16	2.2598792034599302e-15	2.725478848376483e-16	7.431812378558765e-15	4.748598375587606e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.53000001463	5.4421870244920484e-15	8.051251342258874e-16	3.962724675479989e-15	4.916295896141955e-16	2.259344670134789e-15	2.7390154563584215e-16	7.431006661975211e-15	4.770941589597533e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.580000014634	5.440520669059375e-15	8.090447851457695e-16	3.961830007615005e-15	4.940845881940103e-16	2.2588099091970174e-15	2.752560577230046e-16	7.4301994319363e-15	4.793301693122492e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.63000001464	5.438852960553411e-15	8.129645807310388e-16	3.9609347819710985e-15	4.9654121120021465e-16	2.258274921298453e-15	2.7661140872656626e-16	7.429390690746427e-15	4.815678459513539e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.68000001464	5.437183902966845e-15	8.1688449638100135e-16	3.960038999994072e-15	4.989994372435856e-16	2.2577397070904147e-15	2.7796758638907716e-16	7.428580440708188e-15	4.838071664289273e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.73000001464	5.435513500286524e-15	8.208045077513111e-16	3.95914266312805e-15	5.01459245134119e-16	2.2572042672231987e-15	2.793245785663007e-16	7.427768684120758e-15	4.860481085101932e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.780000014645	5.433841756493453e-15	8.247245907491507e-16	3.958245772814909e-15	5.039206138777127e-16	2.256668602346349e-15	2.806823732251478e-16	7.426955423282862e-15	4.882906501702455e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.83000001465	5.43216867556272e-15	8.286447215284268e-16	3.9573483304952435e-15	5.063835226727714e-16	2.2561327131086773e-15	2.82040958441944e-16	7.426140660488728e-15	4.905347695904772e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.88000001465	5.4304942614635275e-15	8.325648764851639e-16	3.956450337607028e-15	5.088479509069775e-16	2.2555966001581698e-15	2.83400322400478e-16	7.425324398032313e-15	4.927804451552945e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.930000014654	5.4288185181594455e-15	8.364850322529225e-16	3.9555517955870236e-15	5.113138781542376e-16	2.2550602641419567e-15	2.847604533903777e-16	7.424506638204606e-15	4.950276554489277e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55727.98000001466	5.4271414496079935e-15	8.404051656984593e-16	3.954652705869443e-15	5.137812841714702e-16	2.254523705706463e-15	2.8612133980510117e-16	7.423687383294162e-15	4.972763792521307e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.03000001466	5.425463059760923e-15	8.443252539172772e-16	3.9537530698870496e-15	5.162501488957408e-16	2.2539869254974158e-15	2.8748297014045037e-16	7.42286663558747e-15	4.995265955390763e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.08000001466	5.423783352564221e-15	8.482452742296795e-16	3.952852889070902e-15	5.187204524411561e-16	2.2534499241594833e-15	2.888453329928825e-16	7.422044397368678e-15	5.01778283474229e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.130000014666	5.4221023319579866e-15	8.521652041764355e-16	3.951952164849744e-15	5.211921750960857e-16	2.252912702336766e-15	2.902084170577342e-16	7.421220670919778e-15	5.040314224094516e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.18000001467	5.4204200018765706e-15	8.560850215149403e-16	3.951050898650427e-15	5.236652973203146e-16	2.252375260672415e-15	2.9157221112776647e-16	7.420395458521136e-15	5.062859918808908e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.23000001467	5.4187363662485404e-15	8.60004704215351e-16	3.950149091898376e-15	5.26139799742248e-16	2.2518375998089568e-15	2.929367040914874e-16	7.419568762449524e-15	5.085419716063422e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.280000014674	5.417051428996717e-15	8.639242304567182e-16	3.949246746016751e-15	5.28615663156421e-16	2.2512997203879888e-15	2.943018849317539e-16	7.418740584980722e-15	5.107993414821439e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.33000001468	5.415365194037908e-15	8.678435786233029e-16	3.9483438624269786e-15	5.310928685205724e-16	2.2507616230504064e-15	2.9566774272412277e-16	7.41791092838763e-15	5.13058081580478e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.38000001468	5.413677665283434e-15	8.717627273010527e-16	3.947440442548924e-15	5.335713969532765e-16	2.250223308436277e-15	2.970342666355795e-16	7.417079794941439e-15	5.153181721468295e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.43000001468	5.411988846638726e-15	8.756816552740008e-16	3.946536487799762e-15	5.360512297313911e-16	2.249684777184977e-15	2.984014459229213e-16	7.416247186910461e-15	5.175795935971028e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.480000014686	5.410298742003466e-15	8.796003415209229e-16	3.945631999595711e-15	5.385323482875054e-16	2.249146029934888e-15	2.9976926993151807e-16	7.415413106561477e-15	5.198423265151495e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.53000001469	5.4086073552714784e-15	8.835187652119041e-16	3.9447269793505334e-15	5.41014734207694e-16	2.248607067323757e-15	3.0113772809372557e-16	7.41457755615821e-15	5.22106351650246e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.58000001469	5.406914690331128e-15	8.874369057051626e-16	3.943821428476452e-15	5.434983692290122e-16	2.2480678899886383e-15	3.025068099278629e-16	7.413740537963303e-15	5.243716499143664e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.630000014695	5.405220751064831e-15	8.913547425438105e-16	3.942915348383675e-15	5.459832352372942e-16	2.247528498565583e-15	3.0387650503664413e-16	7.412902054236248e-15	5.26638202380021e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.6800000147	5.403525541349208e-15	8.952722554527421e-16	3.9420087404804066e-15	5.484693142648026e-16	2.246988893690034e-15	3.0524680310601987e-16	7.4120621072342e-15	5.289059902776837e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.7300000147	5.4018290650552974e-15	8.991894243356774e-16	3.9411016061735385e-15	5.509565884881188e-16	2.246449075996542e-15	3.0661769390385644e-16	7.411220699213229e-15	5.311749949935647e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.7800000147	5.400131326048555e-15	9.031062292720696e-16	3.940193946867462e-15	5.534450402259966e-16	2.2459090461189546e-15	3.0798916727872565e-16	7.410377832426175e-15	5.334451980670541e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.83000001471	5.39843232818829e-15	9.07022650514366e-16	3.939285763965144e-15	5.559346519370386e-16	2.2453688046903175e-15	3.0936121315878804e-16	7.409533509124248e-15	5.357165811886173e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.88000001471	5.396732075328611e-15	9.109386684850648e-16	3.9383770588675165e-15	5.584254062179545e-16	2.2448283523428472e-15	3.1073382155050495e-16	7.408687731555605e-15	5.379891261978634e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.93000001471	5.395030571317709e-15	9.148542637739897e-16	3.937467832973855e-15	5.609172858011912e-16	2.2442876897080284e-15	3.1210698253752025e-16	7.40784050196759e-15	5.402628150807883e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55728.980000014715	5.39332781999807e-15	9.187694171356246e-16	3.936558087681188e-15	5.634102735532951e-16	2.2437468174165784e-15	3.134806862795534e-16	7.406991822603952e-15	5.425376299681329e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.03000001472	5.391623825206475e-15	9.226841094864796e-16	3.935647824384981e-15	5.659043524727092e-16	2.2432057360984695e-15	3.148549230112996e-16	7.406141695706814e-15	5.448135531329887e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.08000001472	5.389918590774125e-15	9.265983219024665e-16	3.934737044478967e-15	5.683995056879201e-16	2.2426644463827616e-15	3.1622968304132303e-16	7.405290123516684e-15	5.470905669889408e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.130000014724	5.388212120526699e-15	9.305120356164266e-16	3.933825749354873e-15	5.708957164557525e-16	2.242122948897906e-15	3.1760495675098147e-16	7.404437108270738e-15	5.493686540880764e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.18000001473	5.386504418283866e-15	9.344252320157054e-16	3.932913940402554e-15	5.733929681593759e-16	2.241581244271444e-15	3.1898073459348324e-16	7.403582652204805e-15	5.516477971186065e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.23000001473	5.384795487860017e-15	9.383378926397319e-16	3.932001619010392e-15	5.758912443065058e-16	2.241039333130273e-15	3.2035700709273827e-16	7.402726757552281e-15	5.539279789037086e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.28000001473	5.383085333063444e-15	9.422499991776082e-16	3.9310887865642465e-15	5.783905285278241e-16	2.240497216100361e-15	3.2173376484246696e-16	7.401869426544407e-15	5.562091823987575e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.330000014736	5.381373957697435e-15	9.461615334658968e-16	3.9301754444486205e-15	5.808908045750842e-16	2.239954893807042e-15	3.231109985051544e-16	7.401010661409808e-15	5.584913906902637e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.38000001474	5.3796613655592086e-15	9.500724774863805e-16	3.929261594046336e-15	5.83392056319538e-16	2.23941236687483e-15	3.244886988111764e-16	7.400150464375406e-15	5.60774586993417e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.43000001474	5.3779475604404465e-15	9.53982813363791e-16	3.928347236737945e-15	5.858942677502915e-16	2.2388696359274587e-15	3.258668565577669e-16	7.399288837666408e-15	5.630587546505895e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.480000014744	5.376232546127187e-15	9.578925233637993e-16	3.927432373902273e-15	5.883974229725782e-16	2.23832670158793e-15	3.272454626081245e-16	7.398425783504606e-15	5.653438771296311e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.53000001475	5.3745163264001306e-15	9.618015898907918e-16	3.926517006916672e-15	5.909015062063484e-16	2.237783564478362e-15	3.286245078906662e-16	7.397561304110168e-15	5.67629938021986e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.58000001475	5.372798905033968e-15	9.657099954858678e-16	3.925601137156296e-15	5.934065017845572e-16	2.2372402252202535e-15	3.300039833978206e-16	7.396695401701556e-15	5.699169210411598e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.63000001475	5.371080285798203e-15	9.696177228248466e-16	3.924684765994526e-15	5.959123941517163e-16	2.2366966844342673e-15	3.313838801855067e-16	7.39582807849453e-15	5.722048100209569e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.680000014756	5.369360472456517e-15	9.735247547162917e-16	3.923767894803314e-15	5.984191678624811e-16	2.23615294274029e-15	3.3276418937207006e-16	7.394959336703053e-15	5.744935889139263e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.73000001476	5.367639468766989e-15	9.77431074099629e-16	3.922850524952089e-15	6.009268075800586e-16	2.2356090007574065e-15	3.341449021375326e-16	7.394089178538294e-15	5.767832417895942e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.78000001476	5.3659172784824706e-15	9.813366640431868e-16	3.921932657809113e-15	6.034352980748034e-16	2.2350648591041135e-15	3.3552600972279623e-16	7.393217606209718e-15	5.790737528330723e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.830000014765	5.3641939053498316e-15	9.85241507742471e-16	3.921014294740542e-15	6.059446242229141e-16	2.2345205183979357e-15	3.369075034287208e-16	7.392344621924806e-15	5.813651063435915e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.88000001477	5.362469353110682e-15	9.891455885182622e-16	3.920095437110595e-15	6.084547710048603e-16	2.233975979255681e-15	3.382893746155176e-16	7.391470227888342e-15	5.836572867326817e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.93000001477	5.3607436255007584e-15	9.930488898148623e-16	3.9191760862820866e-15	6.109657235043091e-16	2.2334312422935084e-15	3.3967161470185496e-16	7.390594426303037e-15	5.859502785231252e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55729.98000001477	5.359016726250765e-15	9.969513951984836e-16	3.918256243615799e-15	6.134774669065881e-16	2.2328863081266137e-15	3.410542151641605e-16	7.389717219369897e-15	5.882440663470202e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.030000014776	5.357288659085502e-15	1.0008530883554251e-15	3.917335910470271e-15	6.159899864973787e-16	2.2323411773697154e-15	3.424371675358378e-16	7.388838609287404e-15	5.905386349446958e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.08000001478	5.355559427724266e-15	1.0047539530905266e-15	3.91641508820306e-15	6.185032676615322e-16	2.2317958506364826e-15	3.438204634065693e-16	7.387958598252065e-15	5.92833969163288e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.13000001478	5.353829035881106e-15	1.0086539733254658e-15	3.915493778169152e-15	6.210172958818646e-16	2.2312503285399822e-15	3.452040944216421e-16	7.387077188457862e-15	5.951300539550407e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.180000014785	5.3520974872641515e-15	1.0125531330972086e-15	3.9145719817227386e-15	6.23532056737815e-16	2.2307046116924917e-15	3.465880522811366e-16	7.386194382096983e-15	5.974268743764922e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.23000001479	5.350364785576471e-15	1.0164514165564838e-15	3.913649700214832e-15	6.260475359041993e-16	2.2301587007055684e-15	3.4797232873934844e-16	7.385310181359183e-15	5.99724415586574e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.28000001479	5.348630934515364e-15	1.020348807966217e-15	3.912726934995956e-15	6.285637191501963e-16	2.2296125961899177e-15	3.493569156041247e-16	7.384424588432506e-15	6.020226628458206e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.330000014794	5.34689593777272e-15	1.0242452917000865e-15	3.911803687413781e-15	6.310805923380886e-16	2.2290662987555364e-15	3.507418047360676e-16	7.38353760550239e-15	6.043216015147227e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.3800000148	5.345159799034843e-15	1.028140852241004e-15	3.910879958814858e-15	6.335981414221308e-16	2.2285198090117133e-15	3.5212698804803855e-16	7.382649234752201e-15	6.066212170526264e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.4300000148	5.3434225219829146e-15	1.0320354741797637e-15	3.909955750543842e-15	6.361163524474237e-16	2.2279731275669006e-15	3.5351245750440756e-16	7.381759478363508e-15	6.089214950163953e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.4800000148	5.34168411029215e-15	1.0359291422135423e-15	3.909031063943519e-15	6.386352115488917e-16	2.227426255028885e-15	3.548982051205731e-16	7.380868338515267e-15	6.112224210592883e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.530000014805	5.339944567632688e-15	1.0398218411446779e-15	3.9081059003547605e-15	6.411547049499894e-16	2.2268791920045714e-15	3.5628422296211257e-16	7.379975817384636e-15	6.13523980929959e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.58000001481	5.338203897669114e-15	1.0437135558791004e-15	3.90718026111673e-15	6.4367481896194995e-16	2.226331939100288e-15	3.576705031444622e-16	7.379081917146343e-15	6.158261604707415e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.63000001481	5.336462104060616e-15	1.0476042714252548e-15	3.906254147566957e-15	6.461955399825308e-16	2.2257844969214755e-15	3.5905703783209624e-16	7.378186639972959e-15	6.181289456170519e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.680000014814	5.334719190460828e-15	1.0514939728926085e-15	3.9053275610409126e-15	6.487168544950684e-16	2.2252368660727735e-15	3.6044381923807677e-16	7.37728998803552e-15	6.204323223960577e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.73000001482	5.332975160517911e-15	1.0553826454905144e-15	3.904400502872736e-15	6.512387490674045e-16	2.224689047158278e-15	3.618308396233972e-16	7.376391963502368e-15	6.227362769252665e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.78000001482	5.3312300178750056e-15	1.0592702745269035e-15	3.903472974394254e-15	6.537612103510494e-16	2.2241410407811227e-15	3.6321809129651086e-16	7.37549256853932e-15	6.250407954120592e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.83000001482	5.329483766169305e-15	1.0631568454071164e-15	3.9025449769358895e-15	6.562842250800309e-16	2.2235928475438632e-15	3.646055666127242e-16	7.374591805311389e-15	6.273458641520513e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.880000014826	5.327736409032863e-15	1.0670423436325795e-15	3.901616511825985e-15	6.588077800700995e-16	2.2230444680481577e-15	3.659932579736452e-16	7.373689675979895e-15	6.296514695283216e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.93000001483	5.32598795009241e-15	1.070926754799842e-15	3.900687580391532e-15	6.613318622177094e-16	2.2224959028950356e-15	3.673811578266783e-16	7.372786182705258e-15	6.319575980103277e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55730.98000001483	5.324238392969172e-15	1.0748100645992326e-15	3.899758183957225e-15	6.638564584991229e-16	2.221947152684714e-15	3.6876925866449735e-16	7.371881327645201e-15	6.342642361527161e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.030000014835	5.322487741278986e-15	1.0786922588138285e-15	3.8988283238463846e-15	6.663815559694506e-16	2.2213982180166574e-15	3.7015755302458445e-16	7.370975112955014e-15	6.365713705947553e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.08000001484	5.320735998632343e-15	1.082573323318328e-15	3.8978980013806e-15	6.68907141761959e-16	2.220849099489636e-15	3.7154603348856254e-16	7.370067540788462e-15	6.388789880587745e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.13000001484	5.318983168634343e-15	1.0864532440779472e-15	3.896967217879286e-15	6.714332030869528e-16	2.2202997977015944e-15	3.7293469268189577e-16	7.369158613297053e-15	6.411870753496649e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.18000001484	5.317229254884859e-15	1.090332007147406e-15	3.896035974660482e-15	6.739597272310395e-16	2.219750313249841e-15	3.743235232733011e-16	7.368248332630144e-15	6.434956193536509e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.230000014846	5.3154742609781485e-15	1.09420959866978e-15	3.895104273040191e-15	6.764867015562945e-16	2.2192006467308e-15	3.757125179742889e-16	7.367336700934476e-15	6.45804607037467e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.28000001485	5.313718190503332e-15	1.0980860048755966e-15	3.894172114333037e-15	6.7901411349941095e-16	2.218650798740409e-15	3.7710166953862573e-16	7.366423720355806e-15	6.481140254474828e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.33000001485	5.3119610470440974e-15	1.101961212081709e-15	3.89323949985138e-15	6.815419505709288e-16	2.2181007698735272e-15	3.7849097076202473e-16	7.365509393036733e-15	6.504238617086079e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.380000014855	5.310202834178812e-15	1.1058352066904338e-15	3.892306430906221e-15	6.84070200354408e-16	2.2175505607244585e-15	3.798804144815354e-16	7.364593721117975e-15	6.527341030236828e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.43000001486	5.3084435554804716e-15	1.1097079751884332e-15	3.891372908806506e-15	6.865988505055213e-16	2.2170001718868006e-15	3.812699935751925e-16	7.363676706738177e-15	6.550447366722868e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.48000001486	5.3066832145169354e-15	1.1135795041458957e-15	3.8904389348597795e-15	6.891278887515249e-16	2.2164496039533133e-15	3.826597009615267e-16	7.362758352034092e-15	6.573557500101578e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.53000001486	5.3049218148505076e-15	1.1174497802154725e-15	3.889504510371435e-15	6.916573028902607e-16	2.2158988575160645e-15	3.8404952959915486e-16	7.361838659140497e-15	6.596671304681342e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.58000001487	5.3031593600383695e-15	1.1213187901315332e-15	3.888569636645417e-15	6.941870807896358e-16	2.2153479331663756e-15	3.854394724863418e-16	7.360917630189289e-15	6.61978865551366e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.63000001487	5.301395853632228e-15	1.1251865207090237e-15	3.887634314983918e-15	6.967172103866602e-16	2.2147968314948577e-15	3.868295226605992e-16	7.359995267311282e-15	6.642909428387063e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.68000001487	5.2996312991787984e-15	1.1290529588428063e-15	3.886698546687095e-15	6.992476796868835e-16	2.2142455530914016e-15	3.8821967319827126e-16	7.359071572634053e-15	6.666033499816518e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.730000014875	5.297865700219143e-15	1.1329180915066246e-15	3.885762333053565e-15	7.017784767636193e-16	2.2136940985450012e-15	3.8960991721409087e-16	7.358146548284102e-15	6.689160747034618e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.78000001488	5.29609906028921e-15	1.1367819057523423e-15	3.884825675380309e-15	7.043095897572341e-16	2.2131424684441113e-15	3.9100024786084174e-16	7.357220196385315e-15	6.712291047988307e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.83000001488	5.294331382919796e-15	1.1406443887090466e-15	3.8838885749622494e-15	7.06841006874474e-16	2.212590663376343e-15	3.9239065832888715e-16	7.356292519059417e-15	6.735424281325527e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.880000014884	5.292562671636234e-15	1.1445055275822914e-15	3.882951033093071e-15	7.093727163878801e-16	2.2120386839286273e-15	3.9378114184592816e-16	7.35536351842661e-15	6.758560326393106e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.93000001489	5.290792929958719e-15	1.148365309653191e-15	3.882013051064216e-15	7.119047066349274e-16	2.2114865306871596e-15	3.951716916764383e-16	7.354433196604211e-15	6.781699063224048e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55731.98000001489	5.2890221614022e-15	1.152223722277693e-15	3.881074630165302e-15	7.144369660175003e-16	2.2109342042373504e-15	3.965623011214225e-16	7.35350155570765e-15	6.804840372534714e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55732.03000001489	5.287250369476088e-15	1.1560807528857119e-15	3.880135771684944e-15	7.169694830012946e-16	2.2103817051639094e-15	3.979529635179843e-16	7.352568597851005e-15	6.827984135714628e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55732.080000014896	5.285477557685249e-15	1.1599363889804933e-15	3.879196476909322e-15	7.195022461150045e-16	2.2098290340508998e-15	3.993436722390317e-16	7.351634325144937e-15	6.851130234820666e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55732.1300000149	5.283703729528556e-15	1.1637906181377217e-15	3.878256747123103e-15	7.220352439498572e-16	2.2092761914814285e-15	4.007344206928467e-16	7.350698739699746e-15	6.87427855257006e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55732.1800000149	5.281928888500106e-15	1.1676434280048514e-15	3.877316583609546e-15	7.24568465158924e-16	2.208723178038108e-15	4.0212520232274543e-16	7.349761843621681e-15	6.89742897233241e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55732.230000014904	5.280153038088675e-15	1.1714948063003255e-15	3.8763759876495306e-15	7.271018984565567e-16	2.2081699943027347e-15	4.035160106067878e-16	7.348823639016815e-15	6.9205813781259e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
