MJD	GMOS_r	GMOS_r_err	lascumbres_B	lascumbres_B_err	lascumbres_I	lascumbres_I_err	lascumbres_R	lascumbres_R_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56316.710000005274	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.382599757530742e-15	1.5774634508052658e-15	1.9347307696263983e-15	2.018110765869676e-15	1.406747688765034e-16	6.716247309382954e-17	5.064666339333477e-16	9.367000136098127e-16	2.3425545649302385e-16	2.0244854588946065e-16	5.008192158122869e-15	9.134730679378053e-16
56316.76000000528	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.3766228094537506e-15	1.5926357908136934e-15	1.9333919584908256e-15	2.0376992701209096e-15	1.4062059424050809e-16	6.760625279543248e-17	5.050457751322677e-16	9.457967842993033e-16	2.340387326386827e-16	2.0442624516881383e-16	5.004800729231459e-15	9.216593118862447e-16
56316.81000000528	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.37064602937025e-15	1.6069548415706687e-15	1.9320547042483262e-15	2.0561899852762453e-15	1.405659648393658e-16	6.80273691829344e-17	5.036230251670017e-16	9.54387255230663e-16	2.338255874399241e-16	2.0629564032599e-16	5.00143112478839e-15	9.293842048629295e-16
56316.86000000528	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.3646700516779636e-15	1.620419144495902e-15	1.9307191448477133e-15	2.0735814348997395e-15	1.4051092545973295e-16	6.842549852950112e-17	5.021986688875454e-16	9.624707768623425e-16	2.336159564426504e-16	2.0805657554928917e-16	4.9980823398845854e-15	9.366458440916966e-16
56316.910000005286	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.358695510707435e-15	1.6330274236822961e-15	1.9293854177120403e-15	2.0898723371997214e-15	1.404555208482968e-16	6.880034460871897e-17	5.007729904862428e-16	9.700467857906477e-16	2.33409775235927e-16	2.0970891688150246e-16	4.994753369694588e-15	9.434425188438998e-16
56316.96000000529	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.352723040753045e-15	1.6447785834175312e-15	1.92805365974385e-15	2.105061604253662e-15	1.4039979571305557e-16	6.915163724413931e-17	4.993462735181382e-16	9.771148041613122e-16	2.332069794492996e-16	2.11252551982519e-16	4.9914432094733635e-15	9.49772701161403e-16
56317.01000000529	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.346753276053743e-15	1.6556717060530785e-15	1.9267240073302103e-15	2.119148341355175e-15	1.40343794724627e-16	6.947913099425964e-17	4.979188009213254e-16	9.836744391675978e-16	2.3300750475012877e-16	2.1268738993158893e-16	4.988150854547376e-15	9.556350376443219e-16
56317.060000005295	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.340786850807911e-15	1.6657060501433202e-15	1.9253965963479072e-15	2.1321318464786762e-15	1.402875625174851e-16	6.978260396203675e-17	4.96490855037204e-16	9.897253826288914e-16	2.3281128684093407e-16	2.140133610656519e-16	4.984875300303687e-15	9.610283421789031e-16
56317.1100000053	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.334824399179971e-15	1.6748810488498522e-15	1.9240715621687457e-15	2.1440116098536647e-15	1.4023114369126756e-16	7.006185671915403e-17	4.950627176307487e-16	9.95267410644771e-16	2.326182614567069e-16	2.1523041685083697e-16	4.981615542185869e-15	9.659515894957774e-16
56317.1600000053	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.328866555300761e-15	1.683196308574549e-15	1.922749039664293e-15	2.154787313643797e-15	1.4017458281204286e-16	7.031671133626656e-17	4.936346699107142e-16	1.0003003833202008e-15	2.324283643622543e-16	2.1633852978484085e-16	4.978370575687626e-15	9.704039094661114e-16
56317.2100000053	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.322913953266603e-15	1.6906516078002131e-15	1.921429163211364e-15	2.1644588317268807e-15	1.401179244135919e-16	7.054701051120144e-17	4.922069925497966e-16	1.0048242445583423e-15	2.322415313495312e-16	2.173376933281168e-16	4.975139396339015e-15	9.743845820548776e-16
56317.260000005306	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.316967227157855e-15	1.6972468961270253e-15	1.9201120666968473e-15	2.173026229571858e-15	1.4006121299867554e-16	7.075261678810808e-17	4.90779965704781e-16	1.0088390219181327e-15	2.320576982349849e-16	2.1822792186236137e-16	4.971920999703585e-15	9.778930328628524e-16
56317.31000000531	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.311027011027888e-15	1.7029822934796086e-15	1.91879788352284e-15	2.180489764208754e-15	1.400044930403219e-16	7.093341186112883e-17	4.893538690366411e-16	1.012344826534056e-15	2.318768008568355e-16	2.1900925067511325e-16	4.968714381369675e-15	9.809288291971652e-16
56317.36000000531	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.3050939389152094e-15	1.7078580894744223e-15	1.917486746611747e-15	2.186849884290847e-15	1.3994780898309004e-16	7.108929595704127e-17	4.879289817306077e-16	1.0153418530964227e-15	2.31698775072484e-16	2.196817359695052e-16	4.9655185369442405e-15	9.83491676618123e-16
56317.410000005315	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.299168644849697e-15	1.7118747429436823e-15	1.9161787884112165e-15	2.1921072302458546e-15	1.3989120524434241e-16	7.122018729181886e-17	4.865055825162061e-16	1.0178303798904913e-15	2.3152355675577823e-16	2.2024545489852114e-16	4.962332462040076e-15	9.855814159195882e-16
56317.46000000532	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.293251762851499e-15	1.7150328815924838e-15	1.914874140899102e-15	2.1962626345146697e-15	1.3983472621553127e-16	7.132602159675651e-17	4.850839496872555e-16	1.0198107688932236e-15	2.313510817943852e-16	2.2070050562344234e-16	4.9591551522741645e-15	9.87198020502267e-16
56317.51000000532	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.287343926939298e-15	1.7173333017940644e-15	1.9135729355886112e-15	2.1993171218778295e-15	1.397784162634524e-16	7.140675171034105e-17	4.836643611218531e-16	1.0212834659272343e-15	2.3118128608708214e-16	2.2104700739624614e-16	4.9559856032559945e-15	9.883415941099498e-16
56317.560000005324	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.281445771129757e-15	1.7187769685076752e-15	1.912275303533139e-15	2.2012719098661067e-15	1.397223197315248e-16	7.146234723257543e-17	4.82247094302311e-16	1.022249000871047e-15	2.3101410554112395e-16	2.2128510066609025e-16	4.952822810581726e-15	9.890123688984585e-16
56317.61000000533	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.275557929449815e-15	1.7193650153183727e-15	1.9109813753313148e-15	2.2021284092588206e-15	1.3966648094106583e-16	7.149279423891878e-17	4.808324263350753e-16	1.0227079879256967e-15	2.3084947606953484e-16	2.2141494721016743e-16	4.949665769826586e-15	9.892107038147146e-16
56317.66000000533	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.269681035932655e-15	1.719098744597966e-15	1.909691281131883e-15	2.2018882246655343e-15	1.3961094419254665e-16	7.149809505153864e-17	4.794206339706173e-16	1.0226611259378678e-15	2.3068733358846544e-16	2.2143673028944796e-16	4.946513476535066e-15	9.88937083265878e-16
56317.71000000533	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.263815724628714e-15	1.7179796277679763e-15	1.9084051506385106e-15	2.2005531551942527e-15	1.395557537668815e-16	7.1478268065937e-17	4.780119936232926e-16	1.0221091987797342e-15	2.305276140145123e-16	2.2135065483005623e-16	4.9433649262140875e-15	9.881921160600512e-16
56317.760000005335	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.257962629602563e-15	1.7160093056887103e-15	1.907123113115048e-15	2.198125195205841e-15	1.3950095392667346e-16	7.143334763148728e-17	4.766067813911799e-16	1.0210530757863258e-15	2.303702532620127e-16	2.211569476312728e-16	4.940219114330251e-15	9.86976534612086e-16
56317.81000000534	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.252122384945936e-15	1.7131895891451874e-15	1.9058452973899855e-15	2.1946065351539113e-15	1.3944658891749866e-16	7.136338398477133e-17	4.75205273075896e-16	1.0194937122513712e-15	2.302151872404061e-16	2.2085585760131628e-16	4.937075036291989e-15	9.852911943924269e-16
56317.86000000534	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.246295624775901e-15	1.709522459454199e-15	1.904571831861594e-15	2.18999956251391e-15	1.393927029691725e-16	7.126844323504072e-17	4.73807744202381e-16	1.0174321499827205e-15	2.3006235185153406e-16	2.204476560224938e-16	4.933931687450774e-15	9.831370736221562e-16
56317.910000005344	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.240482983241282e-15	1.7050100691715999e-15	1.9033028445026755e-15	2.1843068627999758e-15	1.3933934029699926e-16	7.114860740151645e-17	4.724144700386715e-16	1.014869517919129e-15	2.299116829869805e-16	2.1993263684734133e-16	4.9307880630903265e-15	9.805152732062913e-16
56317.96000000535	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.234685094525591e-15	1.6996547429178263e-15	1.9020384628654867e-15	2.177531220672468e-15	1.3928654510306147e-16	7.100397450252667e-17	4.710257256156422e-16	1.011807032809913e-15	2.297631165253574e-16	2.1931111702793403e-16	4.92764315841868e-15	9.7742701689886e-16
56318.01000000535	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.228902592854378e-15	1.693458978316405e-15	1.900778814086456e-15	2.169675621139165e-15	1.3923436157747191e-16	7.08346586970049e-17	4.696417857467267e-16	1.0082459999600342e-15	2.296165883296642e-16	2.1858343688070565e-16	4.924495968560911e-15	9.738736517042085e-16
56318.06000000535	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.223136112496876e-15	1.6864254470473511e-15	1.899524024891046e-15	2.1607432508486383e-15	1.3918283389963977e-16	7.064079047913701e-17	4.682629250476398e-16	1.0041878140429652e-15	2.294720342445661e-16	2.1774996048956806e-16	4.9213454885505456e-15	9.698566485170805e-16
56318.110000005356	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.217386287769496e-15	1.6785569960241242e-15	1.8982742215985387e-15	2.1507374994833836e-15	1.391320062395446e-16	7.04225169273844e-17	4.668894179560459e-16	9.996339599843481e-16	2.2932939009372524e-16	2.1681107615059171e-16	4.918190713320635e-15	9.65377603003936e-16
56318.16000000536	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.211653753042427e-15	1.669856648692185e-15	1.897029530126794e-15	2.139661961250875e-15	1.3908192275898275e-16	7.018000200948737e-17	4.655215387512365e-16	9.945860139200464e-16	2.2918859167712365e-16	2.1576719686186025e-16	4.915030637702985e-15	9.604382367373733e-16
56318.21000000536	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.205939142745331e-15	1.6603276064700296e-15	1.895790075997064e-15	2.1275204364785737e-15	1.3903262761285095e-16	6.991342694546431e-17	4.64159561573798e-16	9.890456442325302e-16	2.290495747683613e-16	2.1461876086284036e-16	4.911864256410089e-15	9.550403985929614e-16
56318.260000005364	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.200243091366243e-15	1.6499732503185535e-15	1.894555984338671e-15	2.1143169333168057e-15	1.3898416495039951e-16	6.962299063109549e-17	4.628037604452262e-16	9.830146126699645e-16	2.289122751119392e-16	2.133662322281072e-16	4.908690564036889e-15	9.491860664206555e-16
56318.31000000537	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.194566233459641e-15	1.6387971424704099e-15	1.893327379893709e-15	2.100055669551032e-15	1.3893657891649957e-16	6.930891012467924e-17	4.614544092875719e-16	9.764947755536872e-16	2.287766284206304e-16	2.120101015210193e-16	4.905508555046345e-15	9.428773490166306e-16
56318.36000000537	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.188909203653063e-15	1.6268030283102998e-15	1.8921043870219473e-15	2.0847410745320685e-15	1.3888991365289217e-16	6.897142120057879e-17	4.601117819430349e-16	9.694880850795409e-16	2.286425703727311e-16	2.1055088651388361e-16	4.902317223764918e-15	9.361164884045832e-16
56318.41000000537	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.183272636644345e-15	1.6139948384364762e-15	1.8908871297052433e-15	2.0683777912265583e-15	1.3884421329948113e-16	6.861077897323849e-17	4.587761521935787e-16	9.619965907205993e-16	2.2851003660936093e-16	2.0898913298194062e-16	4.899115564374525e-15	9.289058624681863e-16
56318.460000005376	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.177657167215393e-15	1.600376690900515e-15	1.8896757315524384e-15	2.050970678395232e-15	1.3879952199556225e-16	6.822725859620603e-17	4.574477937805053e-16	9.540224407388927e-16	2.2837896273181123e-16	2.0732541557985275e-16	4.895902570904501e-15	9.21247987952873e-16
56318.51000000538	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.172063430225574e-15	1.585952893658317e-15	1.888470315803983e-15	2.032524812906361e-15	1.387558838811133e-16	6.78211560409737e-17	4.561269804240391e-16	9.455678838153308e-16	2.28249284298778e-16	2.0556033881055313e-16	4.892677237223663e-15	9.131455238836824e-16
56318.56000000538	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.166492060625664e-15	1.5707279472391603e-15	1.8872710053365626e-15	2.013045492191241e-15	1.3871334309802853e-16	6.739278896125499e-17	4.548139858428949e-16	9.3663527080869e-16	2.2812093682371263e-16	2.0369453809791297e-16	4.889438557033483e-15	9.046012754366928e-16
56318.610000005385	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.160943693456567e-15	1.5547065476668246e-15	1.8860779226676764e-15	1.9925382368516228e-15	1.3867194379141519e-16	6.69424976488221e-17	4.535090837738312e-16	9.272270566557451e-16	2.279938557720874e-16	2.0172868097662727e-16	4.8861855238590506e-15	8.956181983240402e-16
56318.66000000539	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.155418963855553e-15	1.5378935896522437e-15	1.884891189960432e-15	1.9710087934292236e-15	1.3863173011081736e-16	6.64706460877325e-17	4.522125479912063e-16	9.173458024271057e-16	2.2786797655867374e-16	1.996634684147419e-16	4.882917131043235e-15	8.861994037429191e-16
56318.71000000539	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.149918507060479e-15	1.5202941700935397e-15	1.8837109290280266e-15	1.9484631373494036e-15	1.385927462115064e-16	6.597762311454218e-17	4.509246523265292e-16	9.069941775552268e-16	2.2774323454486768e-16	1.974996362868736e-16	4.879632371735451e-15	8.763481639734599e-16
56318.76000000539	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.144442958414198e-15	1.5019135919190033e-15	1.882537261338346e-15	1.9249074760531017e-15	1.385550362557374e-16	6.546384369275954e-17	4.496456706879849e-16	8.961749622543188e-16	2.276195650359242e-16	1.952379570193605e-16	4.87633023888956e-15	8.660679186996672e-16
56318.8100000054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.138992953367309e-15	1.4827573683171993e-15	1.881370308018612e-15	1.900348252332301e-15	1.3851864441399278e-16	6.492975031065192e-17	4.483758770799873e-16	8.848910501549512e-16	2.27496903278284e-16	1.9287924143198287e-16	4.873009725249334e-15	8.553622821615577e-16
56318.8600000054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.1335691274855016e-15	1.462831227413218e-15	1.8802101898598397e-15	1.874792147888912e-15	1.384836148662687e-16	6.437581451237949e-17	4.471155456227018e-16	8.731454511806274e-16	2.273751844568276e-16	1.9042434080551975e-16	4.8696698233477886e-15	8.442350512531173e-16
56318.9100000054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.12817211644992e-15	1.4421411174412135e-15	1.87905702732167e-15	1.848246087138563e-15	1.3844999180331807e-16	6.3802538573206e-17	4.458649505715768e-16	8.609412946981141e-16	2.2725434369213957e-16	1.8787414920952908e-16	4.866309525492645e-15	8.326902147098716e-16
56318.960000005405	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.1228025560657936e-15	1.420693212498839e-15	1.8779109405364645e-15	1.8207172412843498e-15	1.3841781942792797e-16	6.32104573305069e-17	4.446243663368733e-16	8.482818329798708e-16	2.2713431603781773e-16	1.8522960613101204e-16	4.862927823765118e-15	8.207319635498571e-16
56319.01000000541	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.117461082264455e-15	1.3984939189655224e-15	1.876772049314263e-15	1.7922130326923135e-15	1.3838714195615923e-16	6.26001401831059e-17	4.433940675031911e-16	8.351704450238425e-16	2.2701503647769917e-16	1.824916994525604e-16	4.859523710006361e-15	8.083647029739277e-16
56319.06000000541	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.112148331105908e-15	1.3755498826957707e-15	1.8756404731470393e-15	1.7627411396045907e-15	1.3835800361863512e-16	6.19721932724035e-17	4.4217432884900323e-16	8.216106407854424e-16	2.2689643992315676e-16	1.7966146883753462e-16	4.856096175814827e-15	7.955930659557742e-16
56319.110000005414	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.106864938785987e-15	1.3518679971147448e-15	1.8745163312133054e-15	1.7323095012337436e-15	1.3833044866178436e-16	6.132726185961808e-17	4.409654253661796e-16	8.076060658873954e-16	2.267784612103367e-16	1.767400095915265e-16	4.852644212533816e-15	7.824219288153124e-16
56319.16000000542	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.101611541641499e-15	1.327455412371626e-15	1.8733997423826117e-15	1.7009263232901697e-15	1.3830452134910893e-16	6.066603291404523e-17	4.397676322795236e-16	7.931605068873368e-16	2.266610350974499e-16	1.7372847708310056e-16	4.8491668112466294e-15	7.68856429115807e-16
56319.21000000542	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.096388776150773e-15	1.3023195457449378e-15	1.872290825219867e-15	1.6686000840074376e-15	1.3828026596244512e-16	5.998923792813938e-17	4.3858122506630933e-16	7.782778972003372e-16	2.265440962619809e-16	1.7062809182414048e-16	4.845662962770069e-15	7.549019863044553e-16
56319.26000000542	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.091197278939714e-15	1.2764680935363672e-15	1.8711896979900858e-15	1.6353395407417341e-15	1.382577268032296e-16	5.929765597528437e-17	4.3740647947581695e-16	7.629623237955457e-16	2.2642757929797755e-16	1.6744014533099296e-16	4.842131657641879e-15	7.405643255992764e-16
56319.310000005426	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.086037686788233e-15	1.24990904472812e-15	1.8700964786626e-15	1.601153737241166e-15	1.3823694819375553e-16	5.859211702657018e-17	4.3624367154888845e-16	7.472180348136814e-16	2.2631141871328214e-16	1.641660069144843e-16	4.8385718861187615e-15	7.258495057415981e-16
56319.36000000543	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.0809106366296e-15	1.2226506967888341e-15	1.8690112849155534e-15	1.566052011701903e-15	1.3821797447844585e-16	5.787350554241196e-17	4.3509307763747146e-16	7.310494482874743e-16	2.261955489267677e-16	1.6080713157924371e-16	4.8349826381643694e-15	7.107639513697098e-16
56319.41000000543	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.075816765562561e-15	1.194701674047036e-15	1.8679342341404213e-15	1.5300440057585615e-15	1.38200850025102e-16	5.714276435403221e-17	4.3395497442418604e-16	7.144611621920413e-16	2.2607990426559277e-16	1.573650692541335e-16	4.831362903443135e-15	6.953144909407795e-16
56319.460000005434	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.070756710846841e-15	1.1660709492135631e-15	1.8668654434462824e-15	1.493139674590576e-15	1.3818561922617967e-16	5.640089884839954e-17	4.3282963894189297e-16	6.974579661104958e-16	2.259644189624246e-16	1.5384147562775091e-16	4.827711671313993e-15	6.79508401351786e-16
56319.51000000544	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.065731109912594e-15	1.1367678687611467e-15	1.8658050296643093e-15	1.4553492983772258e-15	1.3817232650005038e-16	5.56489814675466e-17	4.317173485932674e-16	6.800448548755757e-16	2.258490271526764e-16	1.502381249283333e-16	4.8240279308187e-15	6.633534606883229e-16
56319.56000000544	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.060740600365825e-15	1.1068021830523332e-15	1.864753109352124e-15	1.4166834953980254e-15	1.3816101629225627e-16	5.488815652954564e-17	4.306183811703982e-16	6.622270446469346e-16	2.257336628717274e-16	1.4655692507151697e-16	4.820310670678311e-15	6.468580108861248e-16
56319.61000000544	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.055785819988473e-15	1.0761840824043008e-15	1.8637097987982344e-15	1.377153237153749e-15	1.3815173307678925e-16	5.411964537309199e-17	4.295330148743767e-16	6.44009992014294e-16	2.256182600521493e-16	1.427999357066674e-16	4.816558879283925e-15	6.300310325433004e-16
56319.660000005446	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.050867406745301e-15	1.0449242405698927e-15	1.8626752140262985e-15	1.3367698660064923e-15	1.3814452135734364e-16	5.334475182025009e-17	4.2846152833491336e-16	6.253994168910933e-16	2.2550275252093027e-16	1.3896938983042568e-16	4.812771544686545e-15	6.128822347237232e-16
56319.71000000545	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.045985998786093e-15	1.0130338676095054e-15	1.8616494707995416e-15	1.295545115977004e-15	1.381394256685901e-16	5.256486794229427e-17	4.274042006299745e-16	6.064013301966707e-16	2.2538707399668246e-16	1.3506771981545276e-16	4.808947654593894e-15	5.954221633507287e-16
56319.76000000545	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.041142234456307e-15	9.80524774745808e-16	1.8606326846251025e-15	1.2534911375535475e-15	1.3813649057742883e-16	5.1781480100497e-17	4.263613113054089e-16	5.870220676429999e-16	2.2527115808682633e-16	1.3109758893558317e-16	4.805086196359385e-15	5.776623327873758e-16
56319.810000005455	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.0363367522932154e-15	9.474094546156785e-16	1.859624970758317e-15	1.2106205276532378e-15	1.3813576068428113e-16	5.09961752174786e-17	4.253331403946121e-16	5.67268331378904e-16	2.2515493828485346e-16	1.2706192977379166e-16	4.8011861569743076e-15	5.596153865561482e-16
56319.86000000546	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.031570191033981e-15	9.137011815721576e-16	1.85862644420708e-15	1.166946366267836e-15	1.3813728062431989e-16	5.021064721336087e-17	4.243199684381966e-16	5.471472418493107e-16	2.2503834796746567e-16	1.229639913029779e-16	4.797246523062977e-15	5.412952948514962e-16
56319.91000000546	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.026843189620986e-15	8.794141382781373e-16	1.8576372197361044e-15	1.1224822619087393e-15	1.3814109506877586e-16	4.9426703515164125e-17	4.2332207650368467e-16	5.266664030789589e-16	2.2492132039180495e-16	1.1880739696281452e-16	4.793266280870067e-15	5.227175988784684e-16
56319.96000000546	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.022156387203291e-15	8.445635772534964e-16	1.8566574118713017e-15	1.0772424087633326e-15	1.3814724872617215e-16	4.864627151542484e-17	4.2233974620521624e-16	5.058339858022462e-16	2.2480378869262573e-16	1.1459621676826536e-16	4.7892444162585145e-15	5.038997151512652e-16
56320.010000005466	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.017510423145181e-15	8.091660293615653e-16	1.8556871349040237e-15	1.0312416596757475e-15	1.381557863436135e-16	4.7871404817154216e-17	4.213732597232746e-16	4.846588346112541e-16	2.24685685879487e-16	1.1033505743778221e-16	4.785179914697181e-15	4.848613171251283e-16
56320.06000000547	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.0129059370244115e-15	7.732395762359301e-16	1.8547265028952145e-15	9.844956208189707e-16	1.3816675270804678e-16	4.7104289056234893e-17	4.204228998244421e-16	4.631506078597145e-16	2.2456694483394066e-16	1.0602917581107662e-16	4.781071761257217e-15	4.656248172274737e-16
56320.11000000547	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.008343568645158e-15	7.368042109691838e-16	1.853775629679879e-15	9.370207765798678e-16	1.3818019264753673e-16	4.6347247038445003e-17	4.194889498811581e-16	4.4131996288772987e-16	2.244474983066751e-16	1.0168462255388418e-16	4.776918940598294e-15	4.462159801851372e-16
56320.160000005475	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.003823958031126e-15	6.998823224680321e-16	1.852834628871239e-15	8.888346572805064e-16	1.3819615103252868e-16	4.560274286775238e-17	4.185716938915243e-16	4.191788049346622e-16	2.2432727891471794e-16	9.730842547958896e-17	4.772720436968929e-15	4.2666470912707236e-16
56320.21000000548	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.999347745441523e-15	6.62499356080398e-16	1.851903613864882e-15	8.399560687829936e-16	1.3821467277712822e-16	4.487338467552705e-17	4.1767141649911604e-16	3.9674062708895826e-16	2.242062191385876e-16	9.290882495908923e-17	4.768475234190516e-15	4.0700606049019546e-16
