MJD	kait3_B	kait3_B_err	kait3_I	kait3_I_err	kait3_R	kait3_R_err	kait3_V	kait3_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54178.84000000126	4.8411174894934944e-14	7.256013044835461e-16	5.820008242202128e-15	1.0494025256296558e-16	1.7549575635040768e-14	2.4311227844259713e-16	2.9809053202465166e-14	3.863088472097306e-16	5.0901273783110015e-14	6.75540869805345e-16	2.835343141438378e-14	5.937320547098738e-16	2.116566393057873e-15	2.1448559212431038e-16	9.441186878579654e-15	3.17306228154915e-16	3.9383369661989374e-15	1.6080821936188346e-16	3.1247234928409635e-14	4.2461279522724977e-16
54178.890000001265	4.827866783492711e-14	7.323567472403677e-16	5.809823535630572e-15	1.0616654238092383e-16	1.7524003109803862e-14	2.453213928917914e-16	2.978599831416305e-14	3.8964563128580993e-16	5.076546419126173e-14	6.738194936437126e-16	2.8180942579149425e-14	5.921228950867035e-16	2.108322904700849e-15	2.1405366318753382e-16	9.386056986432252e-15	3.1625079940704793e-16	3.913336036807525e-15	1.6088268978451603e-16	3.122661409123042e-14	4.235772826849273e-16
54178.94000000127	4.8145933573230234e-14	7.384911882546914e-16	5.7996248923540375e-15	1.0728309144535837e-16	1.7498109507897694e-14	2.4733753973293744e-16	2.976276813224022e-14	3.9270538756172897e-16	5.062875660621208e-14	6.721394842943777e-16	2.800913228965621e-14	5.906157385400019e-16	2.100027024513456e-15	2.1359128884369582e-16	9.33108350890165e-15	3.151923476381592e-16	3.888294614817313e-15	1.6091642948044251e-16	3.12054751658168e-14	4.22525654062892e-16
54178.99000000127	4.801296932445991e-14	7.439887512636411e-16	5.789408049276305e-15	1.082878644532776e-16	1.7471893813529634e-14	2.4915559258263505e-16	2.973935227334295e-14	3.954801664351362e-16	5.0491163301093585e-14	6.704974228335547e-16	2.7838020466862842e-14	5.892040197058045e-16	2.0916798703562702e-15	2.1309892912389672e-16	9.276268796277265e-15	3.1412919038356447e-16	3.863220584894309e-15	1.6090852563284767e-16	3.118381688251137e-14	4.214549697604354e-16
54179.040000001274	4.787977229667768e-14	7.488353894533657e-16	5.779168742241684e-15	1.0917910028037705e-16	1.7445355005375895e-14	2.507710362562066e-16	2.9715740350521624e-14	3.9796294000528495e-16	5.03526965351266e-14	6.688908632460791e-16	2.766762704369524e-14	5.878828095286062e-16	2.0832825548579527e-15	2.1257709313170532e-16	9.221615201533317e-15	3.130602500756691e-16	3.838121828330602e-15	1.6085824064749635e-16	3.1161637966375774e-14	4.2036255005951376e-16
54179.09000000128	4.7746339691350025e-14	7.530187826671823e-16	5.768902705944153e-15	1.0995529305034432e-16	1.7418492056567622e-14	2.521799314097107e-16	2.969192197309431e-14	4.0014755247121964e-16	5.0213368553787885e-14	6.673183593673378e-16	2.749797196550627e-14	5.866488542169604e-16	2.0748361854926577e-15	2.1202633923412634e-16	9.167125080433677e-15	3.119850664230449e-16	3.813006223407407e-15	1.6076501711465733e-16	3.113893713717995e-14	4.192459872912706e-16
54179.14000000128	4.761266870331984e-14	7.565282484729279e-16	5.75860567383765e-15	1.1061517617325785e-16	1.7391303934679794e-14	2.5337888387255165e-16	2.966788674652315e-14	4.0202867679009957e-16	5.007319158897815e-14	6.657794838402893e-16	2.7329075190532418e-14	5.855005924801815e-16	2.06634186465716e-15	2.1144727526290472e-16	9.112800791636709e-15	3.1090380316539844e-16	3.787881645757934e-15	1.606284825904801e-16	3.1115713109392244e-14	4.1810315716944135e-16
54179.19000000128	4.747875652076645e-14	7.593546658211713e-16	5.748273378044514e-15	1.1115770896149675e-16	1.7363789601714388e-14	2.5436501824952706e-16	2.964362427227222e-14	4.0360177711666834e-16	4.9932177859191055e-14	6.642748390088316e-16	2.7160956690356e-14	5.844381509775031e-16	2.0578006897477494e-15	2.1084055872193094e-16	9.058644696800043e-15	3.098172491008316e-16	3.7627559687300755e-15	1.6044845424757631e-16	3.1091964592165125e-14	4.1693222934498127e-16
54179.240000001286	4.734460032517388e-14	7.614904101966356e-16	5.737901549266425e-15	1.1158206550080142e-16	1.7335948014091008e-14	2.5513595542955974e-16	2.961912414768321e-14	4.0486307659444864e-16	4.9790339569677875e-14	6.628060596189258e-16	2.6993636450361406e-14	5.834633178193923e-16	2.0492137532368167e-15	2.1020689699592317e-16	9.004659160685399e-15	3.0872681323387505e-16	3.737637063749142e-15	1.6022494343690406e-16	3.106769028932851e-14	4.1573167722941405e-16
54179.29000000129	4.721019729128571e-14	7.629292993461694e-16	5.727485916693096e-15	1.1188762551327744e-16	1.7307778122628472e-14	2.5568979368287647e-16	2.95943759658392e-14	4.0580953013064993e-16	4.964768891261796e-14	6.613758071667577e-16	2.6827134470196737e-14	5.825794938890032e-16	2.0405821427492206e-15	2.0954704755503773e-16	8.950846551263892e-15	3.07634513837966e-16	3.712532800680332e-15	1.5995816019505538e-16	3.104288889937395e-14	4.1450028713712603e-16
