#wls	flux	flux_err
5777.2000	8.0183e-01	4.0432e-02
5786.4000	8.6506e-01	5.6474e-02
5795.6000	9.2479e-01	6.1796e-02
5804.8000	9.7791e-01	6.1556e-02
5814.0000	1.0212e+00	6.8794e-02
5823.2000	1.0756e+00	5.7622e-02
5832.4000	1.1300e+00	5.2457e-02
5841.6000	1.1743e+00	3.2699e-02
5850.8000	1.2059e+00	9.2709e-02
5860.0000	1.2365e+00	7.7696e-02
5869.2000	1.2623e+00	8.5443e-02
5878.4000	1.2811e+00	9.9422e-02
5887.6000	1.2966e+00	1.0864e-01
5896.8000	1.3046e+00	6.5831e-02
5906.0000	1.3221e+00	6.6247e-02
5915.2000	1.3242e+00	6.8268e-02
5924.4000	1.3299e+00	5.6100e-02
5933.6000	1.3318e+00	3.1497e-02
5942.8000	1.3206e+00	2.5967e-02
5952.0000	1.3072e+00	3.6885e-02
5961.2000	1.2888e+00	4.1793e-02
5970.4000	1.2613e+00	4.4828e-02
5979.6000	1.2517e+00	4.5811e-02
5988.8000	1.2439e+00	4.2646e-02
5998.0000	1.2269e+00	4.0702e-02
6007.2000	1.2136e+00	3.4762e-02
6016.4000	1.1903e+00	3.4812e-02
6025.6000	1.1705e+00	2.9082e-02
6034.8000	1.1482e+00	2.8802e-02
6044.0000	1.1304e+00	2.5989e-02
6053.2000	1.1044e+00	1.2704e-02
6062.4000	1.0918e+00	1.4598e-02
6071.6000	1.0786e+00	1.5910e-02
6080.8000	1.0645e+00	4.6731e-02
6090.0000	1.0584e+00	4.3011e-02
6099.2000	1.0548e+00	4.9406e-02
6108.4000	1.0561e+00	5.2312e-02
6117.6000	1.0471e+00	5.0990e-02
6126.8000	1.0349e+00	2.1803e-02
6136.0000	1.0413e+00	3.3143e-02
6145.2000	1.0430e+00	3.2295e-02
6154.4000	1.0427e+00	3.5313e-02
6163.6000	1.0446e+00	5.3039e-02
6172.8000	1.0372e+00	5.4216e-02
6182.0000	1.0270e+00	5.9091e-02
6191.2000	1.0089e+00	7.2878e-02
6200.4000	9.8725e-01	6.8950e-02
6209.6000	9.7445e-01	6.7245e-02
6218.8000	9.5861e-01	6.6979e-02
6228.0000	9.3617e-01	6.4262e-02
6237.2000	9.1542e-01	3.6798e-02
6246.4000	8.9339e-01	3.9928e-02
6255.6000	8.7239e-01	1.4862e-02
6264.8000	8.6199e-01	2.7890e-02
6274.0000	8.4640e-01	3.2772e-02
6283.2000	8.3162e-01	2.9701e-02
6292.4000	8.3626e-01	3.0674e-02
6301.6000	8.3962e-01	3.1289e-02
6310.8000	8.4576e-01	1.6185e-02
6320.0000	8.3785e-01	1.9215e-02
6329.2000	8.3566e-01	2.4336e-02
6338.4000	8.4189e-01	2.5358e-02
6347.6000	8.4629e-01	2.4486e-02
6356.8000	8.5562e-01	3.2345e-02
6366.0000	8.6933e-01	3.5983e-02
6375.2000	8.7077e-01	3.4295e-02
6384.4000	8.8174e-01	3.2926e-02
6393.6000	8.7825e-01	3.8078e-02
6402.8000	8.8655e-01	3.2438e-02
6412.0000	8.8716e-01	2.2599e-02
6421.2000	8.8395e-01	2.3540e-02
6430.4000	8.7169e-01	2.7933e-02
6439.6000	8.5399e-01	2.0354e-02
6448.8000	8.3568e-01	3.3689e-02
6458.0000	8.1895e-01	4.7055e-02
6467.2000	8.0895e-01	4.8837e-02
6476.4000	7.9714e-01	6.2015e-02
6485.6000	7.8256e-01	6.1082e-02
6494.8000	7.7400e-01	4.7050e-02
6504.0000	7.7313e-01	4.7280e-02
6513.2000	7.9255e-01	5.6964e-02
6522.4000	7.7283e-01	3.0458e-02
6531.6000	7.2912e-01	3.3216e-02
6540.8000	7.0769e-01	3.6158e-02
6550.0000	7.1396e-01	4.6910e-02
6559.2000	7.5892e-01	5.7201e-02
6568.4000	8.2269e-01	6.9961e-02
6577.6000	8.8682e-01	6.5935e-02
6586.8000	9.6706e-01	5.4439e-02
6596.0000	1.0300e+00	2.3327e-01
6605.2000	1.1035e+00	2.8069e-01
6614.4000	1.1655e+00	2.6897e-01
6623.6000	1.2099e+00	2.4872e-01
6632.8000	1.2236e+00	2.6407e-01
6642.0000	1.2123e+00	2.0846e-01
6651.2000	1.1856e+00	6.5277e-02
6660.4000	1.1435e+00	7.4846e-02
6669.6000	1.0957e+00	1.0753e-01
6678.8000	1.0353e+00	7.0376e-02
6688.0000	9.8350e-01	4.7686e-02
6697.2000	9.5147e-01	4.5679e-02
6706.4000	9.5854e-01	4.5209e-02
6715.6000	1.0114e+00	1.5499e-02
6724.8000	1.0312e+00	2.4202e-02
6734.0000	1.0359e+00	3.1920e-02
6743.2000	1.0473e+00	3.5120e-02
6752.4000	1.0540e+00	6.2193e-02
6761.6000	1.0514e+00	6.5486e-02
6770.8000	1.0493e+00	5.7936e-02
6780.0000	1.0331e+00	3.5749e-02
6789.2000	1.0025e+00	5.8551e-02
6798.4000	9.6022e-01	4.4013e-02
6807.6000	9.1782e-01	5.0760e-02
6816.8000	8.8025e-01	4.1515e-02
6826.0000	8.4650e-01	4.2798e-02
6835.2000	8.0931e-01	6.2416e-02
6844.4000	7.7784e-01	6.9416e-02
6853.6000	7.6202e-01	5.5515e-02
6862.8000	7.6694e-01	5.6908e-02
6872.0000	7.6847e-01	6.0342e-02
6881.2000	7.6300e-01	4.5252e-02
6890.4000	7.6681e-01	3.1983e-02
6899.6000	7.6396e-01	3.4344e-02
6908.8000	7.6421e-01	2.8113e-02
6918.0000	7.7119e-01	2.6140e-02
6927.2000	7.7637e-01	3.2125e-02
6936.4000	7.8570e-01	3.2612e-02
6945.6000	8.0096e-01	5.8954e-02
6954.8000	8.1185e-01	5.8777e-02
6964.0000	8.1776e-01	6.5329e-02
6973.2000	8.4600e-01	5.9165e-02
6982.4000	8.6518e-01	6.2509e-02
6991.6000	8.7775e-01	3.7907e-02
7000.8000	9.0092e-01	3.2259e-02
7010.0000	9.0806e-01	3.9197e-02
7019.2000	9.1291e-01	3.6793e-02
7028.4000	9.1489e-01	4.2793e-02
7037.6000	9.1444e-01	4.3236e-02
7046.8000	9.1140e-01	6.0955e-02
7056.0000	9.1323e-01	5.5721e-02
7065.2000	9.2089e-01	5.6786e-02
7074.4000	9.1691e-01	3.6836e-02
7083.6000	9.1321e-01	6.0259e-02
7092.8000	9.0592e-01	5.3650e-02
7102.0000	9.0240e-01	5.4116e-02
7111.2000	8.9575e-01	5.4198e-02
7120.4000	8.9596e-01	3.8651e-02
7129.6000	8.9944e-01	3.0350e-02
7138.8000	8.9792e-01	2.5525e-02
7148.0000	9.0462e-01	1.4114e-02
7157.2000	8.9842e-01	1.5511e-02
7166.4000	8.9579e-01	4.2751e-02
7175.6000	9.0241e-01	4.5577e-02
7184.8000	8.9417e-01	5.0011e-02
7194.0000	8.9152e-01	5.3705e-02
7203.2000	9.0055e-01	5.3616e-02
7212.4000	8.9849e-01	4.2707e-02
7221.6000	8.8918e-01	4.1288e-02
7230.8000	8.7836e-01	1.9805e-02
7240.0000	8.8122e-01	1.6065e-02
7249.2000	8.7961e-01	1.6910e-02
7258.4000	8.8210e-01	3.0537e-02
7267.6000	8.9342e-01	3.2030e-02
7276.8000	9.0404e-01	3.1410e-02
7286.0000	9.0885e-01	3.7861e-02
7295.2000	9.0065e-01	4.7263e-02
7304.4000	8.9556e-01	4.5343e-02
7313.6000	8.7677e-01	5.1246e-02
7322.8000	8.6004e-01	4.8383e-02
7332.0000	8.4474e-01	5.4733e-02
7341.2000	8.2217e-01	4.0175e-02
7350.4000	8.1304e-01	3.6589e-02
7359.6000	8.0151e-01	3.9133e-02
7368.8000	7.9578e-01	3.9387e-02
7378.0000	8.0420e-01	3.4978e-02
7387.2000	8.0361e-01	1.6267e-02
7396.4000	8.1506e-01	1.6402e-02
7405.6000	8.2580e-01	2.0198e-02
7414.8000	8.2803e-01	3.0191e-02
7424.0000	8.2252e-01	3.6297e-02
7433.2000	8.0542e-01	4.0310e-02
7442.4000	7.8922e-01	4.0075e-02
7451.6000	7.7177e-01	4.7603e-02
7460.8000	7.4812e-01	3.9067e-02
7470.0000	7.4209e-01	3.8875e-02
7479.2000	7.3197e-01	3.4082e-02
7488.4000	7.1592e-01	3.3091e-02
7497.6000	7.0585e-01	2.3896e-02
7506.8000	7.0378e-01	3.9543e-02
7516.0000	6.8830e-01	2.9751e-02
7525.2000	6.6962e-01	3.7271e-02
7534.4000	6.5308e-01	4.3767e-02
7543.6000	6.3159e-01	6.4122e-02
7552.8000	6.1455e-01	5.6565e-02
7562.0000	6.0094e-01	5.6198e-02
7571.2000	5.9938e-01	6.2679e-02
7580.4000	5.8964e-01	4.9248e-02
7589.6000	5.7161e-01	7.6428e-02
7598.8000	5.7238e-01	7.7631e-02
7608.0000	5.7031e-01	7.7621e-02
7617.2000	5.7664e-01	6.6245e-02
7626.4000	5.8834e-01	5.4051e-02
7635.6000	5.8844e-01	5.2684e-02
7644.8000	5.9480e-01	4.5243e-02
7654.0000	5.8778e-01	8.9179e-02
7663.2000	5.8226e-01	9.2626e-02
7672.4000	5.9861e-01	9.7064e-02
7681.6000	6.0370e-01	8.1757e-02
7690.8000	6.1313e-01	8.3828e-02
7700.0000	6.2840e-01	4.7047e-02
7709.2000	6.3965e-01	4.1666e-02
7718.4000	6.3903e-01	3.8350e-02
7727.6000	6.3379e-01	8.7135e-02
7736.8000	6.2385e-01	8.6973e-02
7746.0000	6.0223e-01	9.8444e-02
7755.2000	5.9518e-01	1.0000e-01
7764.4000	6.0414e-01	1.0495e-01
7773.6000	6.1985e-01	4.4848e-02
7782.8000	6.0689e-01	6.9548e-02
7792.0000	5.9077e-01	6.0224e-02
7801.2000	5.9111e-01	5.8116e-02
7810.4000	5.9868e-01	3.0587e-02
7819.6000	6.2889e-01	3.0550e-02
7828.8000	6.4624e-01	8.7926e-02
7838.0000	6.5203e-01	8.8189e-02
7847.2000	6.5172e-01	9.3664e-02
7856.4000	6.4037e-01	1.2294e-01
7865.6000	6.1437e-01	1.2639e-01
7874.8000	6.1208e-01	8.5249e-02
7884.0000	5.9835e-01	1.0617e-01
7893.2000	5.8470e-01	1.2213e-01
7902.4000	5.7640e-01	9.9075e-02
7911.6000	5.6511e-01	9.2878e-02
7920.8000	5.5908e-01	9.5103e-02
7930.0000	5.4534e-01	8.0658e-02
7939.2000	5.2359e-01	7.2328e-02
7948.4000	4.8992e-01	1.1117e-01
7957.6000	4.7290e-01	1.1320e-01
7966.8000	4.5480e-01	1.1484e-01
7976.0000	4.3200e-01	1.1824e-01
7985.2000	3.9365e-01	1.1824e-01
7994.4000	3.5098e-01	1.1824e-01
