#wls	flux	flux_err
6218.8000	1.0847e+00	6.9223e-02
6228.0000	1.0740e+00	3.7116e-02
6237.2000	1.0522e+00	2.6770e-02
6246.4000	1.0387e+00	2.1719e-02
6255.6000	1.0242e+00	1.9858e-02
6264.8000	1.0045e+00	2.0461e-02
6274.0000	9.7815e-01	1.5481e-02
6283.2000	9.6133e-01	3.2682e-02
6292.4000	9.4216e-01	3.3012e-02
6301.6000	9.2325e-01	4.0151e-02
6310.8000	9.2289e-01	3.5273e-02
6320.0000	9.2872e-01	3.5282e-02
6329.2000	9.3027e-01	3.0760e-02
6338.4000	9.3396e-01	3.0709e-02
6347.6000	9.3603e-01	2.3134e-02
6356.8000	9.3519e-01	2.3988e-02
6366.0000	9.3150e-01	1.7019e-02
6375.2000	9.2904e-01	1.8231e-02
6384.4000	9.2770e-01	1.9296e-02
6393.6000	9.1930e-01	1.3604e-02
6402.8000	9.1189e-01	1.0673e-02
6412.0000	9.0467e-01	1.2443e-02
6421.2000	9.0209e-01	1.4997e-02
6430.4000	8.9115e-01	1.4215e-02
6439.6000	8.8090e-01	1.5310e-02
6448.8000	8.7150e-01	2.5303e-02
6458.0000	8.6410e-01	2.5400e-02
6467.2000	8.5430e-01	3.8619e-02
6476.4000	8.4018e-01	3.9520e-02
6485.6000	8.3030e-01	4.3909e-02
6494.8000	8.1133e-01	4.0601e-02
6504.0000	7.9877e-01	4.1344e-02
6513.2000	8.0670e-01	2.6598e-02
6522.4000	8.0429e-01	3.7989e-02
6531.6000	7.5930e-01	3.3250e-02
6540.8000	7.3024e-01	2.5596e-02
6550.0000	7.2971e-01	2.1820e-02
6559.2000	7.6223e-01	4.2220e-02
6568.4000	8.1599e-01	4.2299e-02
6577.6000	8.9763e-01	9.6812e-02
6586.8000	9.8073e-01	9.4079e-02
6596.0000	1.0629e+00	1.6193e-01
6605.2000	1.1325e+00	2.9108e-01
6614.4000	1.1959e+00	2.8623e-01
6623.6000	1.2431e+00	2.6184e-01
6632.8000	1.2785e+00	2.4853e-01
6642.0000	1.2944e+00	2.5345e-01
6651.2000	1.2847e+00	7.9129e-02
6660.4000	1.2630e+00	5.8528e-02
6669.6000	1.2338e+00	6.6356e-02
6678.8000	1.1960e+00	8.9714e-02
6688.0000	1.1527e+00	8.4567e-02
6697.2000	1.1135e+00	5.0159e-02
6706.4000	1.1093e+00	7.7336e-02
6715.6000	1.1461e+00	7.8692e-02
6724.8000	1.1789e+00	5.6586e-02
6734.0000	1.1767e+00	4.0533e-02
6743.2000	1.1815e+00	3.6450e-02
6752.4000	1.1833e+00	4.3020e-02
6761.6000	1.1851e+00	6.5633e-02
6770.8000	1.1740e+00	6.9842e-02
6780.0000	1.1597e+00	6.0089e-02
6789.2000	1.1302e+00	4.4305e-02
6798.4000	1.1015e+00	5.8168e-02
6807.6000	1.0645e+00	5.2983e-02
6816.8000	1.0238e+00	3.5458e-02
6826.0000	9.7597e-01	3.0329e-02
6835.2000	9.4055e-01	3.3715e-02
6844.4000	9.0401e-01	4.8773e-02
6853.6000	8.6500e-01	3.8144e-02
6862.8000	8.4523e-01	2.3161e-02
6872.0000	8.3505e-01	3.2831e-02
6881.2000	8.2612e-01	4.6241e-02
6890.4000	8.1558e-01	3.7607e-02
6899.6000	8.0473e-01	3.2625e-02
6908.8000	7.9217e-01	2.8270e-02
6918.0000	7.8596e-01	3.3348e-02
6927.2000	7.8218e-01	2.1877e-02
6936.4000	7.9381e-01	3.8679e-02
6945.6000	8.1378e-01	3.7725e-02
6954.8000	8.4367e-01	3.6975e-02
6964.0000	8.8034e-01	3.3895e-02
6973.2000	9.1269e-01	3.0606e-02
6982.4000	9.4687e-01	1.9842e-02
6991.6000	9.7587e-01	1.8878e-02
7000.8000	1.0012e+00	2.0032e-02
7010.0000	1.0258e+00	2.1968e-02
7019.2000	1.0506e+00	2.4092e-02
7028.4000	1.0637e+00	3.0149e-02
7037.6000	1.0738e+00	3.1823e-02
7046.8000	1.0777e+00	2.7328e-02
7056.0000	1.0731e+00	2.6958e-02
7065.2000	1.0747e+00	2.9413e-02
7074.4000	1.0698e+00	1.8247e-02
7083.6000	1.0656e+00	1.8308e-02
7092.8000	1.0606e+00	2.9151e-02
7102.0000	1.0522e+00	2.9795e-02
7111.2000	1.0472e+00	2.9503e-02
7120.4000	1.0439e+00	2.8268e-02
7129.6000	1.0352e+00	2.8592e-02
7138.8000	1.0405e+00	2.1442e-02
7148.0000	1.0403e+00	1.7786e-02
7157.2000	1.0485e+00	1.4885e-02
7166.4000	1.0492e+00	2.3005e-02
7175.6000	1.0497e+00	2.7321e-02
7184.8000	1.0504e+00	2.3871e-02
7194.0000	1.0463e+00	1.9198e-02
7203.2000	1.0419e+00	2.0417e-02
7212.4000	1.0351e+00	4.2636e-02
7221.6000	1.0377e+00	3.9645e-02
7230.8000	1.0408e+00	4.0366e-02
7240.0000	1.0430e+00	4.1487e-02
7249.2000	1.0488e+00	4.1245e-02
7258.4000	1.0554e+00	2.2541e-02
7267.6000	1.0646e+00	2.1598e-02
7276.8000	1.0791e+00	1.4946e-02
7286.0000	1.0895e+00	1.6337e-02
7295.2000	1.0880e+00	2.1321e-02
7304.4000	1.0798e+00	2.1055e-02
7313.6000	1.0735e+00	2.2525e-02
7322.8000	1.0579e+00	2.2166e-02
7332.0000	1.0439e+00	1.6642e-02
7341.2000	1.0353e+00	1.5002e-02
7350.4000	1.0183e+00	1.9239e-02
7359.6000	1.0039e+00	2.1352e-02
7368.8000	9.8677e-01	3.5858e-02
7378.0000	9.7540e-01	3.4432e-02
7387.2000	9.5908e-01	3.5914e-02
7396.4000	9.4679e-01	2.8591e-02
7405.6000	9.3591e-01	4.1168e-02
7414.8000	9.2373e-01	2.5614e-02
7424.0000	9.1679e-01	2.6090e-02
7433.2000	9.1161e-01	2.9847e-02
7442.4000	8.9840e-01	3.0548e-02
7451.6000	8.8642e-01	1.0294e-02
7460.8000	8.7728e-01	9.4405e-03
7470.0000	8.6491e-01	1.9053e-02
7479.2000	8.5863e-01	1.8583e-02
7488.4000	8.4486e-01	2.3451e-02
7497.6000	8.3657e-01	2.2748e-02
7506.8000	8.1779e-01	2.1883e-02
7516.0000	7.8039e-01	3.2366e-02
7525.2000	7.5128e-01	3.2256e-02
7534.4000	7.3719e-01	2.6955e-02
7543.6000	7.1804e-01	2.4711e-02
7552.8000	7.0341e-01	3.0168e-02
7562.0000	6.8481e-01	1.7291e-02
7571.2000	6.6987e-01	4.0301e-02
7580.4000	6.6000e-01	7.0206e-02
7589.6000	6.4765e-01	9.7704e-02
7598.8000	6.4798e-01	1.0805e-01
7608.0000	6.4481e-01	1.1201e-01
7617.2000	6.4655e-01	9.9342e-02
7626.4000	6.4603e-01	8.9960e-02
7635.6000	6.6175e-01	5.3160e-02
7644.8000	6.5649e-01	3.8496e-02
7654.0000	6.5956e-01	2.1733e-02
7663.2000	6.5882e-01	2.1782e-02
7672.4000	6.5573e-01	2.6386e-02
7681.6000	6.4973e-01	2.2653e-02
7690.8000	6.4791e-01	2.3212e-02
7700.0000	6.6532e-01	2.3803e-02
7709.2000	6.7411e-01	5.2481e-02
7718.4000	6.5875e-01	7.6579e-02
7727.6000	6.5761e-01	7.7416e-02
7736.8000	6.6159e-01	7.9101e-02
7746.0000	6.6131e-01	7.8916e-02
7755.2000	6.6551e-01	5.2500e-02
7764.4000	6.7544e-01	3.7209e-02
7773.6000	6.8797e-01	4.4785e-02
7782.8000	6.9519e-01	4.0306e-02
7792.0000	6.9861e-01	5.8918e-02
7801.2000	7.1597e-01	5.7077e-02
7810.4000	7.1735e-01	5.6105e-02
7819.6000	7.1490e-01	4.0120e-02
7828.8000	7.0703e-01	2.7680e-02
7838.0000	7.1881e-01	5.3845e-02
7847.2000	7.1999e-01	5.2034e-02
7856.4000	7.2916e-01	4.8312e-02
7865.6000	7.2913e-01	4.2727e-02
7874.8000	7.3226e-01	4.2057e-02
7884.0000	7.2526e-01	5.5557e-02
7893.2000	7.0375e-01	5.6604e-02
7902.4000	6.9230e-01	5.6630e-02
7911.6000	6.8398e-01	6.4618e-02
7920.8000	6.6431e-01	7.0163e-02
7930.0000	6.4197e-01	5.2190e-02
7939.2000	6.1342e-01	3.8925e-02
7948.4000	5.7824e-01	2.6878e-02
7957.6000	5.4061e-01	3.9924e-02
7966.8000	5.1279e-01	6.7297e-02
7976.0000	4.8589e-01	7.2524e-02
7985.2000	4.5913e-01	7.2524e-02
7994.4000	4.3936e-01	7.2524e-02
