#wls	flux	flux_err
4967.6000	8.9132e-01	1.8865e-01
4976.8000	9.1310e-01	1.6996e-01
4986.0000	1.0704e+00	2.5074e-01
4995.2000	1.3145e+00	3.3739e-01
5004.4000	1.6227e+00	5.2403e-01
5013.6000	1.8162e+00	5.9284e-01
5022.8000	1.9484e+00	5.6779e-01
5032.0000	2.0311e+00	1.1565e+00
5041.2000	2.0530e+00	1.1695e+00
5050.4000	1.9913e+00	1.1669e+00
5059.6000	1.8787e+00	1.1200e+00
5068.8000	1.7215e+00	1.1443e+00
5078.0000	1.5594e+00	5.8869e-01
5087.2000	1.3621e+00	2.8388e-01
5096.4000	1.2101e+00	2.2917e-01
5105.6000	1.0633e+00	2.6670e-01
5114.8000	8.5722e-01	2.5262e-01
5124.0000	7.3927e-01	1.4639e-01
5133.2000	7.5234e-01	1.8382e-01
5142.4000	8.7342e-01	2.1099e-01
5151.6000	1.0393e+00	1.4547e-01
5160.8000	1.0195e+00	1.1486e-01
5170.0000	9.6259e-01	1.0022e-01
5179.2000	9.8728e-01	8.9436e-02
5188.4000	1.0073e+00	7.8261e-02
5197.6000	1.0117e+00	8.7649e-02
5206.8000	1.0350e+00	9.0787e-02
5216.0000	1.0605e+00	9.7796e-02
5225.2000	1.0923e+00	9.7649e-02
5234.4000	1.0992e+00	1.0097e-01
5243.6000	1.0975e+00	9.9746e-02
5252.8000	1.0873e+00	9.4597e-02
5262.0000	1.0785e+00	7.2676e-02
5271.2000	1.0816e+00	7.5309e-02
5280.4000	1.0771e+00	4.4286e-02
5289.6000	1.0847e+00	8.6755e-02
5298.8000	1.1053e+00	7.8373e-02
5308.0000	1.1253e+00	7.6658e-02
5317.2000	1.1223e+00	9.0306e-02
5326.4000	1.1269e+00	9.3212e-02
5335.6000	1.1387e+00	5.1246e-02
5344.8000	1.1303e+00	4.3437e-02
5354.0000	1.1195e+00	5.1756e-02
5363.2000	1.1178e+00	8.5266e-02
5372.4000	1.1150e+00	7.8146e-02
5381.6000	1.1102e+00	5.4294e-02
5390.8000	1.1006e+00	8.8902e-02
5400.0000	1.0890e+00	9.2232e-02
5409.2000	1.0762e+00	5.8968e-02
5418.4000	1.0840e+00	5.9177e-02
5427.6000	1.0922e+00	5.2036e-02
5436.8000	1.1001e+00	2.6427e-02
5446.0000	1.0883e+00	2.7187e-02
5455.2000	1.0794e+00	2.6223e-02
5464.4000	1.0428e+00	2.8985e-02
5473.6000	1.0155e+00	2.7643e-02
5482.8000	9.7640e-01	2.8821e-02
5492.0000	9.6506e-01	4.7989e-02
5501.2000	9.6457e-01	4.9777e-02
5510.4000	9.8161e-01	4.2184e-02
5519.6000	9.9372e-01	5.0965e-02
5528.8000	1.0057e+00	4.3936e-02
5538.0000	1.0355e+00	6.9523e-02
5547.2000	1.0723e+00	6.7617e-02
5556.4000	1.1062e+00	6.4762e-02
5565.6000	1.1158e+00	8.0162e-02
5574.8000	1.1358e+00	8.4113e-02
5584.0000	1.1320e+00	5.7255e-02
5593.2000	1.1193e+00	6.6594e-02
5602.4000	1.0879e+00	6.8753e-02
5611.6000	1.0462e+00	6.5358e-02
5620.8000	1.0070e+00	6.0177e-02
5630.0000	9.6451e-01	6.1105e-02
5639.2000	9.3212e-01	6.0538e-02
5648.4000	9.0174e-01	6.5830e-02
5657.6000	8.8765e-01	7.5706e-02
5666.8000	8.6653e-01	7.5471e-02
5676.0000	8.5066e-01	8.4048e-02
5685.2000	8.2119e-01	7.9025e-02
5694.4000	8.0894e-01	4.4288e-02
5703.6000	7.8843e-01	3.9450e-02
5712.8000	7.7908e-01	3.3757e-02
5722.0000	7.5209e-01	1.9146e-02
5731.2000	7.1664e-01	2.3492e-02
5740.4000	6.8526e-01	2.0702e-02
5749.6000	6.5831e-01	3.0908e-02
5758.8000	6.3729e-01	3.1247e-02
5768.0000	6.2447e-01	3.5777e-02
5777.2000	6.2221e-01	4.7121e-02
5786.4000	6.1037e-01	5.7855e-02
5795.6000	5.9954e-01	6.6398e-02
5804.8000	5.9361e-01	6.6481e-02
5814.0000	6.1477e-01	6.0122e-02
5823.2000	6.4264e-01	5.9087e-02
5832.4000	6.6485e-01	5.9908e-02
5841.6000	6.9680e-01	5.9916e-02
5850.8000	7.2672e-01	8.2349e-02
5860.0000	7.7019e-01	9.3386e-02
5869.2000	8.2036e-01	1.1357e-01
5878.4000	8.5962e-01	1.1077e-01
5887.6000	9.0177e-01	1.1120e-01
5896.8000	9.4342e-01	1.0788e-01
5906.0000	9.6872e-01	1.0422e-01
5915.2000	9.9970e-01	6.8077e-02
5924.4000	1.0067e+00	7.7925e-02
5933.6000	1.0161e+00	5.0364e-02
5942.8000	1.0052e+00	4.5448e-02
5952.0000	9.9927e-01	3.8142e-02
5961.2000	1.0028e+00	4.9124e-02
5970.4000	1.0161e+00	2.8904e-02
5979.6000	1.0091e+00	2.9906e-02
5988.8000	9.9175e-01	3.7434e-02
5998.0000	9.6609e-01	4.3281e-02
6007.2000	9.3550e-01	2.9553e-02
6016.4000	9.1932e-01	3.3470e-02
6025.6000	8.9475e-01	5.3803e-02
6034.8000	8.6460e-01	5.9609e-02
6044.0000	8.3503e-01	5.2726e-02
6053.2000	8.1348e-01	5.7888e-02
6062.4000	7.9909e-01	4.8450e-02
6071.6000	7.8526e-01	4.8567e-02
6080.8000	7.6218e-01	4.9944e-02
6090.0000	7.5676e-01	5.2020e-02
6099.2000	7.5825e-01	5.5559e-02
6108.4000	7.5653e-01	5.5784e-02
6117.6000	7.5765e-01	4.0540e-02
6126.8000	7.5525e-01	6.0626e-02
6136.0000	7.6086e-01	6.3805e-02
6145.2000	7.4945e-01	5.8067e-02
6154.4000	7.4475e-01	6.8650e-02
6163.6000	7.6096e-01	7.3881e-02
6172.8000	7.7279e-01	5.0666e-02
6182.0000	7.7943e-01	5.2822e-02
6191.2000	7.8234e-01	5.1672e-02
6200.4000	7.9401e-01	4.0459e-02
6209.6000	7.9103e-01	2.7028e-02
6218.8000	8.1136e-01	3.2264e-02
6228.0000	8.4288e-01	3.5575e-02
6237.2000	8.8714e-01	9.3483e-02
6246.4000	9.6218e-01	9.4034e-02
6255.6000	1.0823e+00	9.0784e-02
6264.8000	1.2148e+00	7.6116e-02
6274.0000	1.3514e+00	9.1619e-02
6283.2000	1.5008e+00	7.2366e-02
6292.4000	1.6694e+00	5.9905e-02
6301.6000	1.8248e+00	5.0161e-02
6310.8000	1.9695e+00	5.0079e-02
6320.0000	2.0971e+00	8.3723e-02
6329.2000	2.2031e+00	6.2862e-02
6338.4000	2.2817e+00	7.3922e-02
6347.6000	2.3097e+00	8.8853e-02
6356.8000	2.3119e+00	8.8787e-02
6366.0000	2.2949e+00	7.0679e-02
6375.2000	2.2537e+00	7.0809e-02
6384.4000	2.1806e+00	7.4882e-02
6393.6000	2.0778e+00	6.4486e-02
6402.8000	1.9659e+00	5.9753e-02
6412.0000	1.8275e+00	6.0874e-02
6421.2000	1.6990e+00	3.3508e-02
6430.4000	1.5609e+00	4.4508e-02
6439.6000	1.4268e+00	3.8775e-02
6448.8000	1.3150e+00	3.7792e-02
6458.0000	1.2249e+00	6.5256e-02
6467.2000	1.1445e+00	6.7487e-02
6476.4000	1.0829e+00	6.8960e-02
6485.6000	1.0447e+00	6.8249e-02
6494.8000	1.0228e+00	9.8538e-02
6504.0000	1.0048e+00	7.7931e-02
6513.2000	1.0738e+00	1.0273e-01
6522.4000	1.0901e+00	1.6896e-01
6531.6000	8.1579e-01	1.9307e-01
6540.8000	6.9963e-01	1.3906e-01
6550.0000	6.9996e-01	1.7277e-01
6559.2000	8.2167e-01	2.6196e-01
6568.4000	1.0215e+00	3.3959e-01
6577.6000	1.2637e+00	3.5278e-01
6586.8000	1.4964e+00	2.7217e-01
6596.0000	1.6975e+00	7.9319e-01
6605.2000	1.8436e+00	1.5605e+00
6614.4000	1.9250e+00	1.5497e+00
6623.6000	1.9361e+00	1.5074e+00
6632.8000	1.8735e+00	1.4869e+00
6642.0000	1.7437e+00	1.4819e+00
6651.2000	1.5414e+00	1.2130e-01
6660.4000	1.3133e+00	2.2508e-01
6669.6000	1.0728e+00	3.3861e-01
6678.8000	8.3860e-01	3.8171e-01
6688.0000	6.1387e-01	2.8698e-01
6697.2000	4.7226e-01	1.8580e-01
6706.4000	4.9792e-01	2.3581e-01
6715.6000	7.1471e-01	2.4635e-01
6724.8000	8.9486e-01	1.7740e-01
6734.0000	7.9886e-01	1.4784e-01
6743.2000	8.4681e-01	1.0010e-01
6752.4000	8.6342e-01	1.6715e-01
6761.6000	8.7913e-01	2.7476e-01
6770.8000	8.7978e-01	2.8085e-01
6780.0000	8.7741e-01	2.2943e-01
6789.2000	8.6554e-01	2.2373e-01
6798.4000	8.3466e-01	2.5216e-01
6807.6000	7.7419e-01	1.5463e-01
6816.8000	7.1408e-01	4.9317e-02
6826.0000	6.4667e-01	9.9794e-02
6835.2000	5.9857e-01	1.1058e-01
6844.4000	5.4109e-01	9.5927e-02
6853.6000	4.9809e-01	9.8870e-02
6862.8000	5.0676e-01	6.4752e-02
6872.0000	5.3751e-01	5.9559e-02
6881.2000	5.5972e-01	5.8305e-02
6890.4000	5.5676e-01	4.1738e-02
6899.6000	5.4466e-01	4.0627e-02
6908.8000	5.3361e-01	4.9760e-02
6918.0000	5.2761e-01	6.2001e-02
6927.2000	5.2142e-01	5.6465e-02
6936.4000	5.0459e-01	5.7320e-02
6945.6000	5.0324e-01	6.4600e-02
6954.8000	5.0328e-01	5.2325e-02
6964.0000	5.1126e-01	5.9480e-02
6973.2000	5.3154e-01	6.9208e-02
6982.4000	5.6168e-01	6.8711e-02
6991.6000	5.8176e-01	5.5549e-02
7000.8000	5.9986e-01	7.2237e-02
7010.0000	6.0929e-01	7.7856e-02
7019.2000	6.1682e-01	5.8999e-02
7028.4000	6.3081e-01	7.0323e-02
7037.6000	6.4039e-01	6.6864e-02
7046.8000	6.5483e-01	8.6981e-02
7056.0000	6.5700e-01	6.9715e-02
7065.2000	6.6633e-01	7.9016e-02
7074.4000	6.7967e-01	7.8038e-02
7083.6000	6.7783e-01	7.9509e-02
7092.8000	7.0040e-01	3.4050e-02
7102.0000	7.1383e-01	4.1257e-02
7111.2000	7.2205e-01	2.8401e-02
7120.4000	7.4131e-01	5.1703e-02
7129.6000	7.3933e-01	8.5959e-02
7138.8000	7.2812e-01	8.7426e-02
7148.0000	7.2101e-01	9.7517e-02
7157.2000	7.1966e-01	9.6650e-02
7166.4000	7.1764e-01	1.0616e-01
7175.6000	7.2160e-01	8.8685e-02
7184.8000	7.2632e-01	8.9065e-02
7194.0000	7.3785e-01	8.0256e-02
7203.2000	7.5769e-01	9.1388e-02
7212.4000	7.7903e-01	5.1577e-02
7221.6000	7.8688e-01	5.7830e-02
7230.8000	8.0791e-01	5.8754e-02
7240.0000	8.1849e-01	6.0497e-02
7249.2000	8.6052e-01	5.5046e-02
7258.4000	9.0044e-01	6.5392e-02
7267.6000	9.6964e-01	8.2958e-02
7276.8000	1.0598e+00	8.5374e-02
7286.0000	1.1587e+00	7.7622e-02
7295.2000	1.2826e+00	9.5738e-02
7304.4000	1.3913e+00	9.5552e-02
7313.6000	1.5019e+00	8.7866e-02
7322.8000	1.5997e+00	7.1617e-02
7332.0000	1.6747e+00	7.4811e-02
7341.2000	1.7133e+00	7.6806e-02
7350.4000	1.7472e+00	7.6791e-02
7359.6000	1.7565e+00	2.7895e-02
7368.8000	1.7388e+00	3.4807e-02
7378.0000	1.6916e+00	4.0563e-02
7387.2000	1.6392e+00	2.6626e-02
7396.4000	1.5961e+00	2.7261e-02
7405.6000	1.5540e+00	2.6564e-02
7414.8000	1.5170e+00	4.8897e-02
7424.0000	1.4559e+00	5.8187e-02
7433.2000	1.3968e+00	6.0781e-02
7442.4000	1.3105e+00	6.3983e-02
7451.6000	1.2229e+00	5.8112e-02
7460.8000	1.1356e+00	4.8725e-02
7470.0000	1.0508e+00	5.0245e-02
7479.2000	9.7535e-01	5.9140e-02
7488.4000	9.1218e-01	5.0303e-02
7497.6000	8.5459e-01	4.9330e-02
7506.8000	7.9683e-01	4.9905e-02
7516.0000	7.5662e-01	5.6182e-02
7525.2000	7.2364e-01	4.3367e-02
7534.4000	7.1680e-01	2.5809e-02
7543.6000	6.9288e-01	2.5672e-02
7552.8000	6.8066e-01	5.0785e-02
7562.0000	6.5269e-01	3.9767e-02
7571.2000	6.2117e-01	4.2916e-02
7580.4000	5.8252e-01	6.1217e-02
7589.6000	5.4375e-01	6.4325e-02
7598.8000	5.1042e-01	5.2736e-02
7608.0000	4.9970e-01	8.7099e-02
7617.2000	4.8845e-01	8.3836e-02
7626.4000	4.7924e-01	6.2701e-02
7635.6000	4.8393e-01	8.4623e-02
7644.8000	4.8501e-01	8.4873e-02
7654.0000	4.7004e-01	3.2938e-02
7663.2000	4.5737e-01	3.3928e-02
7672.4000	4.5195e-01	4.6687e-02
7681.6000	4.6782e-01	7.9582e-02
7690.8000	4.9595e-01	8.0115e-02
7700.0000	5.1389e-01	6.9200e-02
7709.2000	5.2030e-01	6.4826e-02
7718.4000	5.1863e-01	7.9949e-02
7727.6000	5.3319e-01	9.0530e-02
7736.8000	5.7647e-01	9.0748e-02
7746.0000	6.0940e-01	1.0503e-01
7755.2000	6.4708e-01	1.3456e-01
7764.4000	6.9942e-01	1.4321e-01
7773.6000	7.3655e-01	1.0069e-01
7782.8000	7.5764e-01	1.2463e-01
7792.0000	7.4662e-01	1.5565e-01
7801.2000	7.2182e-01	1.2864e-01
7810.4000	6.9256e-01	9.0403e-02
7819.6000	6.8282e-01	9.0958e-02
7828.8000	6.6228e-01	1.1724e-01
7838.0000	6.5057e-01	1.2479e-01
7847.2000	6.4765e-01	1.2992e-01
7856.4000	6.2462e-01	1.3851e-01
7865.6000	6.0744e-01	1.8406e-01
7874.8000	5.7645e-01	1.7954e-01
7884.0000	5.6461e-01	7.8898e-02
7893.2000	5.8164e-01	1.6463e-01
7902.4000	5.7911e-01	1.6912e-01
7911.6000	5.6558e-01	1.4330e-01
7920.8000	5.3378e-01	1.3851e-01
7930.0000	5.1271e-01	1.3139e-01
7939.2000	4.9315e-01	8.4485e-02
7948.4000	4.6828e-01	9.6232e-02
7957.6000	4.6115e-01	1.0352e-01
7966.8000	4.9131e-01	1.1249e-01
7976.0000	5.2347e-01	1.1820e-01
7985.2000	5.6687e-01	1.1820e-01
7994.4000	5.9570e-01	1.1820e-01
