MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56678.0900000128	nan	nan	3.517109291461718e-17	2.064042111760989e-18	4.5308244056818074e-17	3.6827021414832174e-18	nan	nan	nan	nan	4.701008670016672e-17	4.615994248436973e-18	1.1238780771522651e-17	1.0661269616847556e-15	3.9585361454222884e-17	2.3922641516015183e-18	nan	nan
56678.140000012805	nan	nan	3.514149049672084e-17	2.0658977436998924e-18	4.5269330470873623e-17	3.696679162415603e-18	nan	nan	nan	nan	4.696994121672301e-17	4.543750535902829e-18	1.125175671084595e-17	1.0658780555632339e-15	3.95499705124969e-17	2.3758167864465537e-18	nan	nan
56678.19000001281	nan	nan	3.5111808387453715e-17	2.070001301223047e-18	4.5230424091590264e-17	3.712938309559447e-18	nan	nan	nan	nan	4.6929830679931385e-17	4.464355951153484e-18	1.1264768167919568e-17	1.0656282606425292e-15	3.951461115195872e-17	2.37697648622698e-18	nan	nan
56678.24000001281	nan	nan	3.508205203528046e-17	2.075530644220392e-18	4.519152656594454e-17	3.729631217871077e-18	nan	nan	nan	nan	4.688975509980725e-17	4.384450791661457e-18	1.127781513553795e-17	1.0653775740421126e-15	3.9479283306761456e-17	2.3950662598122467e-18	nan	nan
56678.290000012814	nan	nan	3.5052226888993786e-17	2.081706498460758e-18	4.515263952542706e-17	3.74512724817986e-18	nan	nan	nan	nan	4.6849714464904427e-17	4.311911378435927e-18	1.1290897606435653e-17	1.0651259928733692e-15	3.944398696272268e-17	2.4255136779520768e-18	nan	nan
56678.34000001282	nan	nan	3.502233839804254e-17	2.087821485263397e-18	4.511376463819368e-17	3.7580597234053265e-18	nan	nan	nan	nan	4.6809708762345944e-17	4.25554559768285e-18	1.1304015573296883e-17	1.0648735142395817e-15	3.9408722091477574e-17	2.4634926649955506e-18	nan	nan
56678.39000001282	nan	nan	3.499239201127907e-17	2.0932619782178078e-18	4.5074903535735015e-17	3.767356626754271e-18	nan	nan	nan	nan	4.676973798211638e-17	4.2245129841834975e-18	1.131716902874484e-17	1.0646201352359143e-15	3.937348865959619e-17	2.5044299723764684e-18	nan	nan
56678.44000001282	nan	nan	3.4962393179553946e-17	2.0975239027224734e-18	4.5036057873681514e-17	3.772259370905619e-18	nan	nan	nan	nan	4.6729802109908007e-17	4.226905863796023e-18	1.1330357965346687e-17	1.0643658529493958e-15	3.9338286655935184e-17	2.544275053052161e-18	nan	nan
56678.490000012825	nan	nan	3.4932347351391465e-17	2.100223497978885e-18	4.499722929696013e-17	3.772333555259024e-18	nan	nan	nan	nan	4.668990080376586e-17	4.261440123357112e-18	1.1343582375611595e-17	1.064110664458904e-15	3.930311602173887e-17	2.5796390040476757e-18	nan	nan
56678.54000001283	nan	nan	3.490225997597205e-17	2.1011043225139142e-18	4.495841944434897e-17	3.767474141631584e-18	nan	nan	nan	nan	4.665003354718057e-17	4.31941647132733e-18	1.1356842251988912e-17	1.0638545668351481e-15	3.9267976742824835e-17	2.607844934867092e-18	nan	nan
56678.59000001283	nan	nan	3.487213650253577e-17	2.1000413023495726e-18	4.491962996920115e-17	3.757906523774998e-18	nan	nan	nan	nan	4.6610199789304184e-17	4.391642813947299e-18	1.13701375868716e-17	1.0635975571406534e-15	3.9232868792854314e-17	2.6269292799988963e-18	nan	nan
56678.640000012834	nan	nan	3.4841982379517456e-17	2.097042547193373e-18	4.488086252851354e-17	3.744183906869826e-18	nan	nan	nan	nan	4.6570398996458057e-17	4.469423285864825e-18	1.138346837258637e-17	1.0633396324297443e-15	3.9197792131306145e-17	2.6356229092128484e-18	nan	nan
56678.69000001284	nan	nan	3.481180305788696e-17	2.0922491546600996e-18	4.484211874944979e-17	3.727180172610589e-18	nan	nan	nan	nan	4.653063062065578e-17	4.545079311515306e-18	1.1396834601404584e-17	1.0630807897485277e-15	3.916274673488065e-17	2.633331216139413e-18	nan	nan
56678.74000001284	nan	nan	3.4781603984975634e-17	2.085933068579268e-18	4.48034002944724e-17	3.708076291499806e-18	nan	nan	nan	nan	4.6490894098172454e-17	4.612209095921453e-18	1.1410236265531498e-17	1.0628210261348768e-15	3.912773256710877e-17	2.6201231976688298e-18	nan	nan
56678.79000001284	nan	nan	3.4751390610977905e-17	2.0784925821817368e-18	4.476470880805284e-17	3.6883372831692335e-18	nan	nan	nan	nan	4.645118893396031e-17	4.665772837694006e-18	1.1423673357113441e-17	1.062560338618415e-15	3.909274961583416e-17	2.5967336019222846e-18	nan	nan
56678.840000012846	nan	nan	3.4721168386267157e-17	2.070444745105651e-18	4.4726045932612974e-17	3.669675805038664e-18	nan	nan	nan	nan	4.6411514524232765e-17	4.702083902556721e-18	1.1437145868228551e-17	1.0622987242204989e-15	3.9057797832431405e-17	2.5645779342358177e-18	nan	nan
56678.89000001285	nan	nan	3.469094275733965e-17	2.0624137948198335e-18	4.4687413309663724e-17	3.6539981500352314e-18	nan	nan	nan	nan	4.6371870379665156e-17	4.718764290993019e-18	1.1450653790893957e-17	1.0620361799542022e-15	3.902287720373114e-17	2.5257757130524126e-18	nan	nan
56678.94000001285	nan	nan	3.466071917567227e-17	2.0551143814876657e-18	4.4648812595518754e-17	3.643328350738229e-18	nan	nan	nan	nan	4.6332255950840316e-17	4.714700926067216e-18	1.1464197117061896e-17	1.0617727028242986e-15	3.898798766996463e-17	2.4831688406205285e-18	nan	nan
56678.990000012855	nan	nan	3.463050308880511e-17	2.049328374071948e-18	4.4610245442392516e-17	3.639703146415597e-18	nan	nan	nan	nan	4.62926706540025e-17	4.69002183655037e-18	1.1477775838617209e-17	1.0615082898272468e-15	3.895312924227519e-17	2.440315591406786e-18	nan	nan
56679.04000001286	nan	nan	3.46002999467835e-17	2.045874335874734e-18	4.457171302311814e-17	3.643984042114532e-18	nan	nan	nan	nan	4.6253113998396257e-17	4.6461005847769594e-18	1.1491389947378763e-17	1.0612429379511726e-15	3.891830186697228e-17	2.4014271753511703e-18	nan	nan
56679.09000001286	nan	nan	3.4570115031147826e-17	2.0455124717513883e-18	4.453321554584505e-17	3.654486797379359e-18	nan	nan	nan	nan	4.6213585391681215e-17	4.5855881761694036e-18	1.1505039435098691e-17	1.0609766441758527e-15	3.888350552683439e-17	2.3712041236024665e-18	nan	nan
56679.14000001286	nan	nan	3.453995111841169e-17	2.048116819386208e-18	4.4494753044961166e-17	3.669149575195515e-18	nan	nan	nan	nan	4.617408434167114e-17	4.5124627788473196e-18	1.151872429346083e-17	1.0607094054726992e-15	3.8848740174249154e-17	2.3545305654990588e-18	nan	nan
56679.190000012866	nan	nan	3.450980905318731e-17	2.0528757878738738e-18	4.4456325588786867e-17	3.685971554370755e-18	nan	nan	nan	nan	4.613461027176417e-17	4.432074680127143e-18	1.1532444514078322e-17	1.060441218804742e-15	3.8814005802125363e-17	2.3557258836015513e-18	nan	nan
56679.24000001287	nan	nan	3.447968963439674e-17	2.0589676714806696e-18	4.441793320988819e-17	3.703103522956952e-18	nan	nan	nan	nan	4.609516264112778e-17	4.3511458390362755e-18	1.1546200088497676e-17	1.0601720811266131e-15	3.8779302417554225e-17	2.374102823523098e-18	nan	nan
56679.29000001287	nan	nan	3.444959365780069e-17	2.0656143197636864e-18	4.43795759665652e-17	3.71891488932624e-18	nan	nan	nan	nan	4.6055740927529494e-17	4.277659187202677e-18	1.1559991008191723e-17	1.05990198938453e-15	3.8744630126903814e-17	2.405017237261525e-18	nan	nan
56679.340000012875	nan	nan	3.4419521921486143e-17	2.0721103275825e-18	4.434125391370193e-17	3.73204052371071e-18	nan	nan	nan	nan	4.60163445672444e-17	4.220551085706595e-18	1.1573817264563989e-17	1.0596309405162786e-15	3.870998896563014e-17	2.4435652179922664e-18	nan	nan
56679.39000001288	nan	nan	3.438947521909632e-17	2.077844951318988e-18	4.4302967104588274e-17	3.741411565903802e-18	nan	nan	nan	nan	4.5976973030886176e-17	4.1891188112575276e-18	1.1587678848945536e-17	1.0593589314511977e-15	3.867537905630977e-17	2.485102610668282e-18	nan	nan
56679.44000001288	nan	nan	3.435945435077605e-17	2.08231788187892e-18	4.4264715576572697e-17	3.74627456379925e-18	nan	nan	nan	nan	4.5937625779053056e-17	4.19157217750984e-18	1.1601575752594404e-17	1.0590859591101619e-15	3.86408004303466e-17	2.5255203567426044e-18	nan	nan
56679.490000012884	nan	nan	3.432946011306147e-17	2.0851500114689864e-18	4.422649939820332e-17	3.74620235979046e-18	nan	nan	nan	nan	4.589830248266705e-17	4.226609026466504e-18	1.1615507966693843e-17	1.0588120204055658e-15	3.860625317790023e-17	2.5613849803534874e-18	nan	nan
56679.54000001289	nan	nan	3.429949330189224e-17	2.086090456141787e-18	4.418831860728409e-17	3.741099618502424e-18	nan	nan	nan	nan	4.585900291566589e-17	4.285402640278249e-18	1.1629475482355231e-17	1.0585371122413068e-15	3.857173738406513e-17	2.5899876767728262e-18	nan	nan
56679.59000001289	nan	nan	3.4269554715057093e-17	2.085020652859569e-18	4.4150173258471296e-17	3.7312042357881166e-18	nan	nan	nan	nan	4.581972689920283e-17	4.358622978396159e-18	1.1643478290610846e-17	1.0582612315127691e-15	3.853725313089667e-17	2.6093432543442044e-18	nan	nan
56679.64000001289	nan	nan	3.423964514882376e-17	2.0819562040544143e-18	4.411206340687671e-17	3.7170850363858445e-18	nan	nan	nan	nan	4.5780474231538756e-17	4.4374492328783875e-18	1.1657516382421372e-17	1.057984375106807e-15	3.8502800452837836e-17	2.618169721096789e-18	nan	nan
56679.690000012895	nan	nan	3.420976540068274e-17	2.077046806331905e-18	4.407398909668085e-17	3.699634989387272e-18	nan	nan	nan	nan	4.574124472381152e-17	4.5141008474169614e-18	1.1671589748666277e-17	1.0577065399017285e-15	3.846837946233489e-17	2.6158666198975518e-18	nan	nan
56679.7400000129	nan	nan	3.4179916268512246e-17	2.070574204783087e-18	4.403595038732244e-17	3.680057838427503e-18	nan	nan	nan	nan	4.5702038165697363e-17	4.582099137952035e-18	1.168569838015017e-17	1.0574277227672796e-15	3.843399021003929e-17	2.602503429317992e-18	nan	nan
56679.7900000129	nan	nan	3.415009854726775e-17	2.062947714693129e-18	4.3997947325031594e-17	3.659845120159596e-18	nan	nan	nan	nan	4.5662854364041806e-17	4.636349645807878e-18	1.1699842267598978e-17	1.0571479205646264e-15	3.8399632789149727e-17	2.5788219776650545e-18	nan	nan
56679.840000012904	nan	nan	3.412031303497658e-17	2.0546967186062653e-18	4.3959979958771264e-17	3.640739416637349e-18	nan	nan	nan	nan	4.5623693107090315e-17	4.673129444676707e-18	1.1714021401654362e-17	1.0568671301463403e-15	3.836530726956523e-17	2.5462522559162148e-18	nan	nan
56679.89000001291	nan	nan	3.40905605276977e-17	2.0464589638038726e-18	4.392204834729696e-17	3.62467938026709e-18	nan	nan	nan	nan	4.5584554226011575e-17	4.690038877355043e-18	1.1728235772886868e-17	1.0565853483563798e-15	3.8331013728276017e-17	2.506937150200532e-18	nan	nan
56679.94000001291	nan	nan	3.4060841823875966e-17	2.038963586348578e-18	4.388415253182866e-17	3.613722371733406e-18	nan	nan	nan	nan	4.554543750332795e-17	4.6859550823486745e-18	1.1742485371778124e-17	1.056302572030076e-15	3.8296752233155054e-17	2.463753033310269e-18	nan	nan
56679.99000001291	nan	nan	3.403115772046505e-17	2.033007470323423e-18	4.384629256725038e-17	3.609936724540234e-18	nan	nan	nan	nan	4.550634275446961e-17	4.661007000075046e-18	1.1756770188729267e-17	1.0560187979941146e-15	3.8262522867270736e-17	2.4203059800673934e-18	nan	nan
56680.040000012916	nan	nan	3.400150901415022e-17	2.0294240068112088e-18	4.380846844923517e-17	3.6141966377204136e-18	nan	nan	nan	nan	4.546726976052815e-17	4.616579935292686e-18	1.177109021406349e-17	1.05573402306652e-15	3.8228325697483005e-17	2.380869159054566e-18	nan	nan
56680.09000001292	nan	nan	3.3971896458968574e-17	2.0289864211669444e-18	4.377068002861688e-17	3.6247927621039815e-18	nan	nan	nan	nan	4.542821834408762e-17	4.555349108436999e-18	1.1785445438013358e-17	1.0554482440566392e-15	3.819416079875602e-17	2.3502171984993114e-18	nan	nan
56680.14000001292	nan	nan	3.3942320172157785e-17	2.031568043896425e-18	4.373292712548518e-17	3.639630610394728e-18	nan	nan	nan	nan	4.538918830627044e-17	4.481332301007624e-18	1.1799835850732755e-17	1.055161457765125e-15	3.8160028251119096e-17	2.333313550718934e-18	nan	nan
56680.190000012924	nan	nan	3.3912779781128136e-17	2.036345781367823e-18	4.3695209598644624e-17	3.656676444304507e-18	nan	nan	nan	nan	4.5350179442475943e-17	4.399938773787686e-18	1.1814261442287617e-17	1.0548736609839202e-15	3.812592811535399e-17	2.3345450920885874e-18	nan	nan
56680.24000001293	nan	nan	3.388327489816922e-17	2.0424853540483803e-18	4.365752726522434e-17	3.674050278842818e-18	nan	nan	nan	nan	4.5311191559549664e-17	4.3179729969712854e-18	1.182872220265843e-17	1.0545848504962396e-15	3.809186042894279e-17	2.3532142119114254e-18	nan	nan
56680.29000001293	nan	nan	3.385380513649516e-17	2.049196200561236e-18	4.361987995715619e-17	3.690094330549465e-18	nan	nan	nan	nan	4.527222444430629e-17	4.243526070264972e-18	1.1843218121738632e-17	1.054295023076556e-15	3.8057825125025554e-17	2.384603443572297e-18	nan	nan
56680.34000001293	nan	nan	3.382437011128845e-17	2.055761374185544e-18	4.358226752276895e-17	3.703420813057743e-18	nan	nan	nan	nan	4.523327792648372e-17	4.185665006685481e-18	1.1857749189334192e-17	1.0540041754905816e-15	3.802382217928958e-17	2.423729563326536e-18	nan	nan
56680.390000012936	nan	nan	3.379496943600181e-17	2.0615599995436695e-18	4.354468979558863e-17	3.7129431531460645e-18	nan	nan	nan	nan	4.519435177286583e-17	4.153827629322023e-18	1.1872315395161157e-17	1.0537123044952528e-15	3.798985154918765e-17	2.4658760373247275e-18	nan	nan
56680.44000001294	nan	nan	3.376560272373007e-17	2.0660833592221956e-18	4.350714659593264e-17	3.71789517268495e-18	nan	nan	nan	nan	4.515544631682291e-17	4.156343375755931e-18	1.1886916728848589e-17	1.0534194068387135e-15	3.7955913193185557e-17	2.5068746219282053e-18	nan	nan
56680.49000001294	nan	nan	3.373626958801541e-17	2.068945847119854e-18	4.346963777440709e-17	3.71784217666508e-18	nan	nan	nan	nan	4.511656901268691e-17	4.19189163566334e-18	1.1901553179930729e-17	1.0531254792602988e-15	3.792200708899665e-17	2.5432467411152726e-18	nan	nan
56680.540000012945	nan	nan	3.370696964365263e-17	2.069892112859467e-18	4.3432163151557116e-17	3.712686284595263e-18	nan	nan	nan	nan	4.5077732909115633e-17	4.251515501356857e-18	1.1916224737858762e-17	1.0528305184905183e-15	3.7888133191034623e-17	2.5722513280864445e-18	nan	nan
56680.59000001295	nan	nan	3.367770250352778e-17	2.068801193356502e-18	4.3394722573434145e-17	3.7026678871209746e-18	nan	nan	nan	nan	4.503895117781344e-17	4.325744292470138e-18	1.1930931391982553e-17	1.0525345212510406e-15	3.7854291442569827e-17	2.5918817376132153e-18	nan	nan
56680.64000001295	nan	nan	3.364846778303214e-17	2.0656883990120637e-18	4.3357315866959885e-17	3.688363396081368e-18	nan	nan	nan	nan	4.5000237001930873e-17	4.405629837050094e-18	1.1945673131564401e-17	1.0522374842546757e-15	3.782048184258924e-17	2.600842961868511e-18	nan	nan
56680.69000001295	nan	nan	3.3619265093202685e-17	2.060705249699578e-18	4.331994287408653e-17	3.670678431577106e-18	nan	nan	nan	nan	4.496160357463392e-17	4.483288265116239e-18	1.1960449945770563e-17	1.0519394042053597e-15	3.778670431612869e-17	2.5985287409190068e-18	nan	nan
56680.74000001296	nan	nan	3.359009404931138e-17	2.0541374186518884e-18	4.328260341809204e-17	3.6508345383856e-18	nan	nan	nan	nan	4.4923064076211575e-17	4.552163110247151e-18	1.1975261823674798e-17	1.0516402777981374e-15	3.775295885204486e-17	2.585009091734677e-18	nan	nan
56680.79000001296	nan	nan	3.3560954265824964e-17	2.046400250747349e-18	4.324529734707744e-17	3.630345942594668e-18	nan	nan	nan	nan	4.4884631652614274e-17	4.607105018519159e-18	1.199010875425239e-17	1.0513401017191476e-15	3.7719245401712335e-17	2.561032792112952e-18	nan	nan
56680.84000001296	nan	nan	3.3531845355897913e-17	2.038031167726839e-18	4.32080244850039e-17	3.610982277305628e-18	nan	nan	nan	nan	4.484631953420811e-17	4.644354707589117e-18	1.2004990726385538e-17	1.0510388726456048e-15	3.768556392866207e-17	2.5280443857736687e-18	nan	nan
56680.890000012965	nan	nan	3.3502766933519763e-17	2.0296778105551885e-18	4.3170784671774e-17	3.594712610439221e-18	nan	nan	nan	nan	4.4808140871235835e-17	4.661491000856368e-18	1.201990772885613e-17	1.050736587245784e-15	3.7651914398451066e-17	2.4882100645195488e-18	nan	nan
56680.94000001297	nan	nan	3.347371861095028e-17	2.022080719748486e-18	4.313357774592391e-17	3.583626273874149e-18	nan	nan	nan	nan	4.477010885400187e-17	4.657381613217225e-18	1.2034859750349314e-17	1.0504332421790048e-15	3.7618296741180305e-17	2.4444411135291054e-18	nan	nan
56680.99000001297	nan	nan	3.3444700004594744e-17	2.016049212192837e-18	4.3096403525721434e-17	3.5798225272932005e-18	nan	nan	nan	nan	4.4732236659933677e-17	4.632156838076254e-18	1.2049846779450487e-17	1.050128834095614e-15	3.7584710981162485e-17	2.4003918107508198e-18	nan	nan
56681.040000012974	nan	nan	3.3415710727458504e-17	2.0124293967575667e-18	4.305926189775475e-17	3.584188034282961e-18	nan	nan	nan	nan	4.4694537459304837e-17	4.587214444040162e-18	1.2064868804646502e-17	1.0498233596369695e-15	3.755115703735527e-17	2.3603982011410373e-18	nan	nan
56681.09000001298	nan	nan	3.3386750398571354e-17	2.0120056893980775e-18	4.302215277093001e-17	3.594988171246743e-18	nan	nan	nan	nan	4.465702445529675e-17	4.5252549174164095e-18	1.2079925814320847e-17	1.049516815435425e-15	3.751763488139383e-17	2.3293104007581988e-18	nan	nan
56681.14000001298	nan	nan	3.335781873204159e-17	2.0146493159239097e-18	4.298507609059092e-17	3.610095956679588e-18	nan	nan	nan	nan	4.461971082104454e-17	4.4503372964821e-18	1.2095017796757081e-17	1.0492091981143125e-15	3.7484144460600653e-17	2.312172801814834e-18	nan	nan
56681.19000001298	nan	nan	3.332891551066191e-17	2.0195245856063256e-18	4.294803179023898e-17	3.627445422207341e-18	nan	nan	nan	nan	4.4582609736837216e-17	4.3679323782823446e-18	1.2110144740134907e-17	1.0489005042879269e-15	3.7450685667594634e-17	2.3134411732702475e-18	nan	nan
56681.240000012986	nan	nan	3.330004051961091e-17	2.025783901189583e-18	4.2911019805880774e-17	3.645126646774006e-18	nan	nan	nan	nan	4.4545734375809915e-17	4.2849308318776585e-18	1.2125306632531843e-17	1.048590730561509e-15	3.741725701524879e-17	2.332407329732996e-18	nan	nan
56681.29000001299	nan	nan	3.327119354570753e-17	2.03262381987927e-18	4.287404008058265e-17	3.6614557858244784e-18	nan	nan	nan	nan	4.450909793255938e-17	4.209537084917767e-18	1.2140503461918988e-17	1.04827987353123e-15	3.7383855948703266e-17	2.3642788074922326e-18	nan	nan
56681.34000001299	nan	nan	3.324237437508472e-17	2.039315694875806e-18	4.283709253896445e-17	3.675023578437933e-18	nan	nan	nan	nan	4.447271357592843e-17	4.15095522566033e-18	1.2155735216164866e-17	1.0479679297841745e-15	3.7350479919176405e-17	2.403991394410176e-18	nan	nan
56681.390000012994	nan	nan	3.3213582790773776e-17	2.0452285496585387e-18	4.2800177128191766e-17	3.68472693935033e-18	nan	nan	nan	nan	4.443659450051381e-17	4.118770856469393e-18	1.2171001883027867e-17	1.0476548958983247e-15	3.731712636674321e-17	2.446754991786221e-18	nan	nan
56681.440000013	nan	nan	3.3184818581890055e-17	2.049845434305813e-18	4.276329377265671e-17	3.689788321893142e-18	nan	nan	nan	nan	4.4400753155479056e-17	4.1214396657428966e-18	1.2186303450161939e-17	1.0473407684425448e-15	3.728379272033537e-17	2.4883411978588664e-18	nan	nan
56681.490000013	nan	nan	3.3156081532836737e-17	2.0527746271354914e-18	4.2726442425445945e-17	3.689766641027219e-18	nan	nan	nan	nan	4.436519123199892e-17	4.15762523558792e-18	1.220163990511148e-17	1.0470255439765634e-15	3.72504764271191e-17	2.5252259260466967e-18	nan	nan
56681.540000013	nan	nan	3.312737142771877e-17	2.0537567210916476e-18	4.26896230057137e-17	3.684562594521009e-18	nan	nan	nan	nan	4.4329902159959716e-17	4.218239685168812e-18	1.2217011235313285e-17	1.0467092190509579e-15	3.7217174920078204e-17	2.554635739784059e-18	nan	nan
56681.590000013006	nan	nan	3.3098688054518206e-17	2.05266884946754e-18	4.2652835458120477e-17	3.674420203137599e-18	nan	nan	nan	nan	4.4294879090246873e-17	4.293670202018921e-18	1.2232417428091721e-17	1.046391790207139e-15	3.7183885637261626e-17	2.5745424524857615e-18	nan	nan
56681.64000001301	nan	nan	3.307003119766806e-17	2.049526546302918e-18	4.261607972072246e-17	3.6599244538180015e-18	nan	nan	nan	nan	4.4260115229546e-17	4.3748403129503145e-18	1.2247858470662163e-17	1.0460732539773338e-15	3.715060601165318e-17	2.583638197727895e-18	nan	nan
56681.69000001301	nan	nan	3.304140064288375e-17	2.044483701577137e-18	4.2579355722238716e-17	3.641994734706599e-18	nan	nan	nan	nan	4.422560374734258e-17	4.453762310260175e-18	1.2263334350128422e-17	1.0457536068845698e-15	3.711733347319758e-17	2.5813110520320126e-18	nan	nan
56681.740000013015	nan	nan	3.3012796176745626e-17	2.037830489709741e-18	4.2542663411201237e-17	3.621871318132211e-18	nan	nan	nan	nan	4.4191337870353064e-17	4.523802245244867e-18	1.227884505347796e-17	1.0454328454426584e-15	3.708406547716527e-17	2.5676318723399103e-18	nan	nan
56681.79000001302	nan	nan	3.2984217585416466e-17	2.0299888718662268e-18	4.250600271200214e-17	3.60109215151972e-18	nan	nan	nan	nan	4.415731074373976e-17	4.579756640750843e-18	1.229439056758862e-17	1.0451109661561795e-15	3.705079945350097e-17	2.5433568890044877e-18	nan	nan
56681.84000001302	nan	nan	3.295566465252404e-17	2.021504897146352e-18	4.246937356884644e-17	3.5814550582545985e-18	nan	nan	nan	nan	4.4123515591357577e-17	4.617830709646771e-18	1.2309970879223106e-17	1.0447879655204651e-15	3.701753285038392e-17	2.50994549785658e-18	nan	nan
56681.89000001302	nan	nan	3.2927137166378456e-17	2.0130367180916697e-18	4.243277591181963e-17	3.564960543238193e-18	nan	nan	nan	nan	4.408994557553812e-17	4.63558223242028e-18	1.2325585975024232e-17	1.0444638400215826e-15	3.698426309471975e-17	2.469588289558821e-18	nan	nan
56681.940000013026	nan	nan	3.289863491063731e-17	2.0053368972989757e-18	4.2396209680344305e-17	3.553730990782958e-18	nan	nan	nan	nan	4.405659388865927e-17	4.631869254027325e-18	1.234123584152248e-17	1.04413858613632e-15	3.695098762253135e-17	2.4252325025184603e-18	nan	nan
56681.99000001303	nan	nan	3.2870157673342293e-17	1.999227812308428e-18	4.2359674822269246e-17	3.549897628833225e-18	nan	nan	nan	nan	4.402345374885281e-17	4.606821934015331e-18	1.2356920465128927e-17	1.043812200332168e-15	3.691770386882859e-17	2.3805825809683955e-18	nan	nan
56682.04000001303	nan	nan	3.284170523770364e-17	1.995568875838742e-18	4.232317126153109e-17	3.554359961757449e-18	nan	nan	nan	nan	4.399051830700417e-17	4.561846961782201e-18	1.23726398321383e-17	1.0434846790673056e-15	3.688440928381676e-17	2.340039818432851e-18	nan	nan
56682.090000013035	nan	nan	3.281327739781729e-17	1.9951562323426908e-18	4.228669899129781e-17	3.565357878136283e-18	nan	nan	nan	nan	4.395778075692199e-17	4.499663495271129e-18	1.2388393928721816e-17	1.0431560187905834e-15	3.6851101302505734e-17	2.308533112717677e-18	nan	nan
56682.14000001304	nan	nan	3.2784874041306873e-17	1.997859250656501e-18	4.225025798902368e-17	3.580731456468254e-18	nan	nan	nan	nan	4.392523432389194e-17	4.424360861925772e-18	1.240418274093264e-17	1.0428262159415078e-15	3.681777734774902e-17	2.2911912239105686e-18	nan	nan
56682.19000001304	nan	nan	3.2756495130266244e-17	2.0028296338282143e-18	4.221384821553835e-17	3.5983818672154615e-18	nan	nan	nan	nan	4.3892872150214795e-17	4.3414545330769326e-18	1.2420006254704316e-17	1.0424952669502238e-15	3.678443503690175e-17	2.2925418410484533e-18	nan	nan
56682.240000013044	nan	nan	3.272814062959269e-17	2.0092063875887847e-18	4.217746967152502e-17	3.616368690627517e-18	nan	nan	nan	nan	4.3860687451160807e-17	4.257896892291566e-18	1.2435864455844042e-17	1.0421631682375013e-15	3.6751074415550233e-17	2.3118669325940246e-18	nan	nan
56682.29000001305	nan	nan	3.269981050155902e-17	2.0161731026569176e-18	4.214112231872429e-17	3.6329815456813754e-18	nan	nan	nan	nan	4.382867341338475e-17	4.181972338169467e-18	1.2451757330037485e-17	1.0418299162147168e-15	3.6717697402371946e-17	2.3442980560436633e-18	nan	nan
56682.34000001305	nan	nan	3.267150471261335e-17	2.0229893302254375e-18	4.2104806141877923e-17	3.646789306708692e-18	nan	nan	nan	nan	4.3796823222110623e-17	4.1229802681688036e-18	1.2467684862846806e-17	1.0414955072838386e-15	3.668430598695637e-17	2.384688278311154e-18	nan	nan
56682.39000001305	nan	nan	3.2643223225326736e-17	2.029013894135891e-18	4.2068521122539436e-17	3.656672070046303e-18	nan	nan	nan	nan	4.3765130068285515e-17	4.0906064416011205e-18	1.2483647039706741e-17	1.0411599378374108e-15	3.6650902131541245e-17	2.4281726616926782e-18	nan	nan
56682.440000013055	nan	nan	3.261496600417892e-17	2.0337215993379436e-18	4.203226722495449e-17	3.661840643440115e-18	nan	nan	nan	nan	4.3733575124355905e-17	4.093384573223411e-18	1.2499643845928235e-17	1.0408232042585372e-15	3.661748782976818e-17	2.470461624184988e-18	nan	nan
56682.49000001306	nan	nan	3.258673301317249e-17	2.0367144936358696e-18	4.1996044439330493e-17	3.661847398006439e-18	nan	nan	nan	nan	4.370195971878357e-17	4.129907732125897e-18	1.2515675266693527e-17	1.0404853029208655e-15	3.658406505907033e-17	2.5079848838758653e-18	nan	nan
56682.54000001306	nan	nan	3.25585242169065e-17	2.037729118631022e-18	4.195985274631001e-17	3.656591576133579e-18	nan	nan	nan	nan	4.3669946673964585e-17	4.190905518450846e-18	1.2531741287055825e-17	1.0401462301885711e-15	3.655063578067239e-17	2.5379360841251703e-18	nan	nan
56682.590000013064	nan	nan	3.253033957768357e-17	2.036640677194893e-18	4.19236921126438e-17	3.646320748047465e-18	nan	nan	nan	nan	4.3637195338376054e-17	4.266588592312476e-18	1.254784189194063e-17	1.0398059824163417e-15	3.651720197605962e-17	2.5582649454628145e-18	nan	nan
56682.64000001307	nan	nan	3.250217906219043e-17	2.0334649597022738e-18	4.188756251715253e-17	3.631628598829071e-18	nan	nan	nan	nan	4.3603365014710284e-17	4.347737171291096e-18	1.2563977066141469e-17	1.039464555949361e-15	3.6483765633808504e-17	2.5676497627648196e-18	nan	nan
56682.69000001307	nan	nan	3.2474042633236696e-17	2.0283582732866534e-18	4.1851463953459646e-17	3.6134483599229095e-18	nan	nan	nan	nan	4.356811498276724e-17	4.426267689159525e-18	1.258014679432138e-17	1.0391219471232933e-15	3.645032873033917e-17	2.5654716322553118e-18	nan	nan
56682.74000001307	nan	nan	3.244593025613721e-17	2.0216153521393045e-18	4.18153963785233e-17	3.5930393523116854e-18	nan	nan	nan	nan	4.353110458387014e-17	4.49550636922515e-18	1.2596351061011527e-17	1.038778152264267e-15	3.641689324004568e-17	2.551799893355629e-18	nan	nan
