MJD	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	CSP_u_old	CSP_u_old_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57001.790000000256	3.467987893784447e-14	7.461920286101339e-16	7.770037957823822e-15	1.7443319279095542e-16	1.6271653788482986e-14	1.91793552012054e-16	3.058594657148428e-14	4.108251757592932e-15	1.289666655528753e-13	7.09936205042387e-15	1.9300010206122086e-14	1.6018065662920925e-15	nan	nan	7.388667371678051e-15	8.224259881021881e-16	4.350115820453181e-15	4.829459939620951e-16	8.258057859279374e-14	2.505045734749103e-14
57001.84000000026	3.542338715901712e-14	6.711582676691771e-16	7.931489728624819e-15	1.5806451689852117e-16	1.6651373225054143e-14	1.9130249942845293e-16	3.1592932577234645e-14	4.158131333197663e-15	1.2976110922701863e-13	7.025235631821122e-15	1.9940126877214173e-14	1.7042349535950801e-15	nan	nan	7.609719849992973e-15	8.437688334965628e-16	4.47019417715226e-15	4.860684474485981e-16	8.28186552221985e-14	2.4888830704715278e-14
57001.89000000026	3.617653534685698e-14	5.981638256825527e-16	8.094543543259071e-15	1.4206610051190976e-16	1.703379200099044e-14	1.887236699927522e-16	3.261052698696484e-14	4.205381472139853e-15	1.3055662706173747e-13	6.9553630562132836e-15	2.0593884064605403e-14	1.808254527403441e-15	nan	nan	7.83515737558877e-15	8.643605197525912e-16	4.591818215334868e-15	4.899761537488809e-16	8.305739904594472e-14	2.4727160343100017e-14
57001.940000000264	3.693944610248644e-14	5.29046287573882e-16	8.25919996756416e-15	1.268174584055794e-16	1.7419071858726665e-14	1.8413474785877587e-16	3.363891597747552e-14	4.250226781450389e-15	1.3135311708136541e-13	6.8897360425225316e-15	2.126152624261681e-14	1.9129640091542156e-15	nan	nan	8.065268579313034e-15	8.835292226272458e-16	4.7150659416938495e-15	4.944453427848709e-16	8.329681189546147e-14	2.456544902065605e-14
57001.99000000027	3.7712242176273e-14	4.66604868310144e-16	8.425459604646506e-15	1.1288539290692329e-16	1.7807374570008024e-14	1.7770544913841747e-16	3.467828591735588e-14	4.292891954535427e-15	1.3215047731729953e-13	6.828344478709918e-15	2.194329843364998e-14	2.0176810250185795e-15	nan	nan	8.300342331699623e-15	9.007634501332945e-16	4.840015420221589e-15	4.992780765982454e-16	8.353689560712583e-14	2.4403699531312053e-14
57002.04000000027	3.849504646972802e-14	4.1500533257567293e-16	8.593323094878364e-15	1.0109997413834974e-16	1.819886193758695e-14	1.6971964962265454e-16	3.5728823370237666e-14	4.333600470878794e-15	1.3294860580668196e-13	6.771176163619813e-15	2.2639446217730833e-14	2.1219002576598516e-15	nan	nan	8.540667757957248e-15	9.156848140989669e-16	4.966744774996674e-15	5.04302865472496e-16	8.377765202227809e-14	2.4241914705484857e-14
57002.09000000027	3.928798203734749e-14	3.7985906174109776e-16	8.762791115878151e-15	9.258316301114508e-17	1.8593695796887685e-14	1.606161138878443e-16	3.6790715098080715e-14	4.372573156050501e-15	1.3374740059109683e-13	6.718216537257918e-15	2.335021574208193e-14	2.2252607793311904e-15	nan	nan	8.786534252969964e-15	9.280253678030073e-16	5.095332192971545e-15	5.093742354720582e-16	8.401908298723028e-14	2.4080097410656597e-14
57002.140000000276	4.009117208312541e-14	3.670349806201351e-16	8.933864382512627e-15	8.857908242045495e-17	1.8992038017686936e-14	1.5105259548483562e-16	3.786412807079342e-14	4.410004552557762e-15	1.3454675971525107e-13	6.6694484021810346e-15	2.407585373070265e-14	2.3275209178103563e-15	nan	nan	9.038231496305203e-15	9.37609672698768e-16	5.225855926764403e-15	5.143716230485382e-16	8.426119035328669e-14	2.39182505519731e-14
57002.19000000028	4.090469089040279e-14	3.7928815668707093e-16	9.106542154885817e-15	8.992185533957522e-17	1.9394050505786528e-14	1.4199151892652315e-16	3.894905544374081e-14	4.445891742569042e-15	1.3534658122566607e-13	6.624851638984195e-15	2.4816607493971153e-14	2.428538986767548e-15	nan	nan	9.296049467235475e-15	9.443411758343743e-16	5.358394297449609e-15	5.191978961769808e-16	8.450397597674878e-14	2.375637707285043e-14
57002.24000000028	4.172844386736158e-14	4.132509232665584e-16	9.280811272020375e-15	9.625315760020271e-17	1.979989520468439e-14	1.3477702669976925e-16	4.0045400975352046e-14	4.480127886973361e-15	1.3614676316936636e-13	6.584402919065947e-15	2.5572724938261045e-14	2.528258445365031e-15	nan	nan	9.560278459772028e-15	9.481923003801224e-16	5.493025697351656e-15	5.23777721895594e-16	8.474744171893393e-14	2.3594479955601102e-14
57002.290000000285	4.256230021443994e-14	4.628174196041223e-16	9.4566524121186e-15	1.0640342555961701e-16	2.0209734097250423e-14	1.3110585481423266e-16	4.1153067886036474e-14	4.51260164850303e-15	1.3694720372243734e-13	6.548074800251667e-15	2.6344454575577085e-14	2.626696335289066e-15	nan	nan	9.83120909770694e-15	9.4919766142851e-16	5.62982859284166e-15	5.280559295670181e-16	8.499158944619059e-14	2.3432562222074326e-14
57002.34000000029	4.340612928632381e-14	5.223314531513537e-16	9.634046244657687e-15	1.1913570263243454e-16	2.0623729167041633e-14	1.3273359757742781e-16	4.227195959686495e-14	4.5431993201504195e-15	1.377478111071354e-13	6.5157883033330955e-15	2.7132045533212632e-14	2.7239341004237265e-15	nan	nan	1.0109132349673676e-14	9.474499009668063e-16	5.768881527134078e-15	5.319959623538316e-16	8.523642102990442e-14	2.3270626934310034e-14
57002.39000000029	4.4259800589799104e-14	5.876562712066748e-16	9.812973475001522e-15	1.3346783253386225e-16	2.104198887575046e-14	1.406188321833888e-16	4.340197972773387e-14	4.571805973890611e-15	1.3854851057495599e-13	6.487379934867317e-15	2.7935747563414907e-14	2.8201101036650217e-15	nan	nan	1.0394339544216574e-14	9.430977293961931e-16	5.910263123086327e-15	5.355784665080244e-16	8.548193834651845e-14	2.3108677195212946e-14
57002.44000000029	4.5123183781735184e-14	6.560362574892139e-16	9.99341484389771e-15	1.4871147369084082e-16	2.1464462568978366e-14	1.5404592133332272e-16	4.454303209555804e-14	4.598306462701166e-15	1.39349229022983e-13	6.462675811141478e-15	2.8755811053084323e-14	2.9154133180481834e-15	nan	nan	1.0687122384875249e-14	9.363458355159926e-16	6.054052086002285e-15	5.388000371084491e-16	8.572814327754446e-14	2.294671614924448e-14
57002.490000000296	4.5996148666999344e-14	7.256752885806441e-16	1.0175351126995636e-14	1.644041410740399e-16	2.1891070209419373e-14	1.7172747023236422e-16	4.569502071242708e-14	4.6225862909487866e-15	1.4014989334307977e-13	6.44150059529359e-15	2.959248703347634e-14	3.0100777933398586e-15	nan	nan	1.0987772965288311e-14	9.274563643096082e-16	6.200327206434578e-15	5.416721171490358e-16	8.59750377095744e-14	2.2784746983126712e-14
57002.5400000003	4.687856519637167e-14	7.953885599000812e-16	1.0358763134359611e-14	1.8023526440974877e-16	2.232173180222825e-14	1.9242921483550985e-16	4.6857849783785094e-14	4.644532367144103e-15	1.4095043042093298e-13	6.423678563672538e-15	3.0446027189939696e-14	3.104377593960538e-15	nan	nan	1.1296583784303905e-14	9.16751647014949e-16	6.349167362991516e-15	5.442200317977424e-16	8.622262353429728e-14	2.2622772926572005e-14
57002.5900000003	4.7770303464504244e-14	8.64373768558568e-16	1.0543631709983667e-14	1.9599229372197072e-16	2.275636739417532e-14	2.151647209551634e-16	4.803142370662266e-14	4.664033652092337e-15	1.4175076713510658e-13	6.409034633986608e-15	3.1316683871652555e-14	3.1986219775443252e-15	nan	nan	1.1613847761113132e-14	9.046177843037487e-16	6.500651525146388e-15	5.464821290925996e-16	8.647090264851033e-14	2.2460797253026865e-14
57002.640000000305	4.8671233707797434e-14	9.32070519499603e-16	1.0729937731304696e-14	2.1152577438192014e-16	2.3194897072809377e-14	2.392029129404117e-16	4.921564706765298e-14	4.680981714336622e-15	1.4255083035609184e-13	6.3973953428253695e-15	3.2204710101406916e-14	3.2931506421717098e-15	nan	nan	1.1939858250398412e-14	8.915085114111274e-16	6.654858756048134e-15	5.485089907410055e-16	8.671987695413531e-14	2.2298823280438428e-14
57002.69000000031	4.958122630240506e-14	9.98074948598494e-16	1.0917662108714777e-14	2.2672748430021776e-16	2.3637240965591505e-14	2.6401263014250284e-16	5.041042464150024e-14	4.695271203918845e-15	1.433505469453556e-13	6.388589762178423e-15	3.3110359585381545e-14	3.388328919086551e-15	nan	nan	1.2274909057494339e-14	8.77948496063919e-16	6.8118682153355226e-15	5.503626710714125e-16	8.696954835822698e-14	2.213685437203862e-14
57002.74000000031	5.050015176211017e-14	1.0620873220166388e-15	1.1106785785082254e-14	2.4151676855619504e-16	2.408331923907248e-14	2.8920463634072896e-16	5.161566138889409e-14	4.706800254479266e-15	1.441498437543933e-13	6.382450346557979e-15	3.403388672296433e-14	3.4845428299332922e-15	nan	nan	1.2619294453574619e-14	8.645348316802278e-16	6.971759161953083e-15	5.521159180487083e-16	8.721991877299359e-14	2.1974893937154468e-14
57002.790000000314	5.1427880736295214e-14	1.1238792347338547e-15	1.1297289735260776e-14	2.558318884131714e-16	2.4533052098054063e-14	3.144873844850181e-16	5.2831262454847884e-14	4.7154708227790236e-15	1.4494864762377918e-13	6.378813704478326e-15	3.4975546616571374e-14	3.582193965277219e-15	nan	nan	1.2973309190847351e-14	8.519350223068319e-16	7.134610956970463e-15	5.538513276253024e-16	8.747099011580516e-14	2.181294543203405e-14
57002.84000000032	5.236428400787857e-14	1.183272602354179e-15	1.1489154965609827e-14	2.6962444141690243e-16	2.4986359784714746e-14	3.396365569632979e-16	5.4057133166859736e-14	4.7211889739111194e-15	1.4574688538221145e-13	6.3775212899515475e-15	3.59355950815069e-14	3.681694175449467e-15	nan	nan	1.3337248517778353e-14	8.408793177250669e-16	7.30050306640355e-15	5.556603819357336e-16	8.772276430920957e-14	2.1651012360701517e-14
57002.89000000032	5.330923249122098e-14	1.2401258886408095e-15	1.1682362513513607e-14	2.8285568691491263e-16	2.544316257780654e-14	3.644747955346857e-16	5.529317903312225e-14	4.723865119639728e-15	1.4654448384556396e-13	6.378420011642152e-15	3.691428865582581e-14	3.7834600959713025e-15	nan	nan	1.3711408194326585e-14	8.321450623804464e-16	7.469515064040303e-15	5.576423237014405e-16	8.797524328094889e-14	2.1489098275832587e-14
57002.94000000032	5.42625972300894e-14	1.2943248714665406e-15	1.1876893446893631e-14	2.9549407523230613e-16	2.590338079177106e-14	3.888582822126235e-16	5.6539305740683987e-14	4.723414216568732e-15	1.4734136981593825e-13	6.381362758838761e-15	3.7911884610237724e-14	3.88790755733282e-15	nan	nan	1.4096084507205217e-14	8.265311004246393e-16	7.641726634267294e-15	5.599028246299518e-16	8.822842896396625e-14	2.1327206779655095e-14
57002.990000000325	5.522424939564385e-14	1.3457763199715856e-15	1.2072728863731173e-14	3.075135524776073e-16	2.6366934775958876e-14	4.1266778171347187e-16	5.77954191536983e-14	4.719755930135259e-15	1.4813747008071085e-13	6.3862088450449125e-15	3.89286409580143e-14	3.995445952127399e-15	nan	nan	1.4491574285158094e-14	8.248215878065644e-16	7.817217574900638e-15	5.625524155433072e-16	8.84823232964252e-14	2.1165341524874774e-14
57003.04000000033	5.6194060284295315e-14	1.3944035806219609e-15	1.2269849891582589e-14	3.188923753309663e-16	2.683374491371012e-14	4.358025740205962e-16	5.90614253115945e-14	4.712814769754207e-15	1.489327114115826e-13	6.392824371079809e-15	3.996481017789027e-14	4.106466059736517e-15	nan	nan	1.489816924258645e-14	8.277305416102604e-16	7.99606780001925e-15	5.657046611788484e-16	8.873692822172515e-14	2.100350621563197e-14
57003.09000000033	5.717190131570956e-14	1.4401434415675312e-15	1.2468237687107496e-14	3.2961226789707953e-16	2.730373162156738e-14	4.581762725955403e-16	6.033723042728747e-14	4.702520200034835e-15	1.4972702056362715e-13	6.4010825106591704e-15	4.102040110145584e-14	4.221085474331739e-15	nan	nan	1.5315941179024327e-14	8.35461883134021e-16	8.178357342801728e-15	5.694740832435742e-16	8.899224568850919e-14	2.0841704608477792e-14
57003.140000000334	5.815764403075194e-14	1.4829438701834984e-15	1.266787343557017e-14	3.396578123840883e-16	2.7776815348419224e-14	4.797138892443786e-16	6.16227408853967e-14	4.688806732225978e-15	1.5052032427434128e-13	6.4108637221907136e-15	4.209510582593934e-14	4.3390717678384e-15	nan	nan	1.5744676049013245e-14	8.475785695632623e-16	8.364166358366302e-15	5.739738605868298e-16	8.924827765068273e-14	2.0679940513389388e-14
57003.19000000034	5.915116008940611e-14	1.522762358532614e-15	1.28687383503781e-14	3.4901600259756373e-16	2.825291657466953e-14	5.00349736721288e-16	6.291786324045186e-14	4.671613999863772e-15	1.5131254926269043e-13	6.422055891039984e-15	4.318859597919457e-14	4.46015796685172e-15	nan	nan	1.6184141229513555e-14	8.635279698854591e-16	8.553553671112593e-15	5.792939116913331e-16	8.950502606742663e-14	2.0518217794804767e-14
57003.24000000034	6.015232126874394e-14	1.559564699814069e-15	1.307081367259432e-14	3.5767591282341214e-16	2.873195581136166e-14	5.200259043994688e-16	6.422250421509442e-14	4.650886821994477e-15	1.5210362222816588e-13	6.4345544069240605e-15	4.430054392487188e-14	4.584069741086262e-15	nan	nan	1.663410464932405e-14	8.827181335676588e-16	8.746470676698756e-15	5.854210421408003e-16	8.976249290320972e-14	2.0356540372697287e-14
57003.29000000034	6.116099946088848e-14	1.59332407576307e-15	1.3274080670460932e-14	3.6562844989693865e-16	2.9213853599386515e-14	5.38691133132316e-16	6.553657069831333e-14	4.6265752571708076e-15	1.528934698498174e-13	6.448262181261524e-15	4.5430622748857854e-14	4.7105294897751815e-15	nan	nan	1.7094334776611197e-14	9.045536333749408e-16	8.942835264118428e-15	5.923067632880285e-16	9.002068012780585e-14	2.019491222367646e-14
57003.340000000346	6.217706667093341e-14	1.6240203722990626e-15	1.3478520638918537e-14	3.7286616628296426e-16	2.9698530508609904e-14	5.562999734843967e-16	6.685996974364816e-14	4.598634651009634e-15	1.5368201878531826e-13	6.4630896093800105e-15	4.6578506245725527e-14	4.8392596524760834e-15	nan	nan	1.7564600606459112e-14	9.28463364716724e-16	9.142565432922234e-15	5.998995435849785e-16	9.027958971630533e-14	2.0033337382128337e-14
57003.39000000035	6.320039501493441e-14	1.6516396656770109e-15	1.3684114899128407e-14	3.7938311867625166e-16	3.018590713702901e-14	5.728121490043262e-16	6.819260856741203e-14	4.5670256799486116e-15	1.5446919566999903e-13	6.478954482358471e-15	4.774386890521256e-14	4.96998533861179e-15	nan	nan	1.8044671648439218e-14	9.539197861248036e-16	9.345579301618375e-15	6.081464523663564e-16	9.05392236491282e-14	1.9871819941383393e-14
57003.44000000035	6.423085671781842e-14	1.6761738382433693e-15	1.3890844798001463e-14	3.8517476117149033e-16	3.06759041099675e-14	5.881920707929371e-16	6.953439454690901e-14	4.531714393676538e-15	1.5525492711590608e-13	6.4957818531955e-15	4.892638589871637e-14	5.1024363701923495e-15	nan	nan	1.8534317914202427e-14	9.804505696369736e-16	9.551795104643473e-15	6.169946061430835e-16	9.079958391204351e-14	1.971036405492927e-14
57003.490000000354	6.52683241113993e-14	1.6976202946747587e-15	1.4098691707711434e-14	3.902378652119454e-16	3.116844207919488e-14	6.0240846603654e-16	7.088523521866569e-14	4.49267225851757e-15	1.5603913971084354e-13	6.513503861681666e-15	5.0125733065811846e-14	5.236348827829031e-15	nan	nan	1.9033309905087505e-14	1.0076443182455595e-15	9.761131189333563e-15	6.263924086429107e-16	9.106067249617749e-14	1.9548973937655948e-14
57003.54000000036	6.6312669632283e-14	1.7159817576338135e-15	1.4307637025223575e-14	3.9457046070321214e-16	3.166344172211195e-14	6.154340943009304e-16	7.224503827665061e-14	4.449876204038649e-15	1.568217600174206e-13	6.532059522132578e-15	5.134158690078935e-14	5.3714661829187234e-15	nan	nan	1.9541418599751832e-14	1.035152102325313e-15	9.973506012899874e-15	6.362905794309551e-16	9.13224913980343e-14	1.9387653867141895e-14
57003.59000000036	6.736376581984594e-14	1.7312661276384754e-15	1.4517662171823112e-14	3.9817179427614576e-16	3.216082374089754e-14	6.272455331033158e-16	7.361371157050942e-14	4.403308675126868e-15	1.5760271457209845e-13	6.551394477778882e-15	5.257362453921099e-14	5.507540090178188e-15	nan	nan	2.0058415441819044e-14	1.0626863318907968e-15	1.0188838139405855e-14	6.46642976988848e-16	9.158504261950158e-14	1.9226408184982045e-14
57003.64000000036	6.84214853142107e-14	1.7434863961729824e-15	1.472874859263002e-14	4.0104230181041816e-16	3.26605088616924e-14	6.378230195750671e-16	7.499116310378172e-14	4.352957691852945e-15	1.5838192988423773e-13	6.57146072532078e-15	5.3821523744483265e-14	5.6443309053821256e-15	nan	nan	2.0584072327543534e-14	1.0900181254395743e-15	1.0407046236750196e-14	6.574072299781922e-16	9.184832816787483e-14	1.9065241298161016e-14
57003.690000000366	6.948570085417791e-14	1.752660604111083e-15	1.4940877756129123e-14	4.031835931894493e-16	3.316241783373624e-14	6.471503390149714e-16	7.637730103215151e-14	4.298816919531833e-15	1.5915933243514594e-13	6.592216312776265e-15	5.508496289445456e-14	5.781607983953597e-15	nan	nan	2.1118161593496538e-14	1.1169739837270974e-15	1.062804907364858e-14	6.685451952815588e-16	9.211235005586296e-14	1.890415768046542e-14
57003.74000000037	7.055628527519065e-14	1.758811839823033e-15	1.5154031153698813e-14	4.045984479104274e-16	3.366647142852899e-14	6.552147538923745e-16	7.777203366165741e-14	4.24088575159723e-15	1.5993484867712217e-13	6.61362501348985e-15	5.636362096802465e-14	5.919149807416017e-15	nan	nan	2.1660456004264452e-14	1.1434322837558625e-15	1.0851765516621509e-14	6.80023263744491e-16	9.237711030161046e-14	1.8743161873951184e-14
57003.79000000037	7.163311150735069e-14	1.7619682732197325e-15	1.5368190299128276e-14	4.0529082067706894e-16	3.417259043900988e-14	6.620069690561037e-16	7.917526944696703e-14	4.1791694082637666e-15	1.6070840503249785e-13	6.635655978794755e-15	5.765717753177964e-14	6.05674397684211e-15	nan	nan	2.221072874016778e-14	1.1693198878431723e-15	1.107811452698215e-14	6.918125349297233e-16	9.264261092870611e-14	1.8582258490451674e-14
57003.840000000375	7.271605257328603e-14	1.762163223200353e-15	1.5583336728150338e-14	4.052658565401595e-16	3.4680695678710545e-14	6.675211305579281e-16	8.058691698955612e-14	4.113679054322569e-15	1.6147992789269477e-13	6.65828337159673e-15	5.89653127266327e-14	6.194187105499958e-15	nan	nan	2.2768753384994418e-14	1.1946090073863775e-15	1.1307015157829734e-14	7.03888881205821e-16	9.290885396620026e-14	1.842145221314321e-14
57003.89000000038	7.380497584709116e-14	1.7594317013316705e-15	1.579945029236833e-14	4.0452935033718194e-16	3.5190705990893477e-14	6.717540127494393e-16	8.200687916299091e-14	4.044426575232812e-15	1.6224934361725712e-13	6.681485982859792e-15	6.028770725449626e-14	6.331284636862691e-15	nan	nan	2.3334303913749342e-14	1.2193143566236411e-15	1.1538386551041966e-14	7.16232919659387e-16	9.317584144861669e-14	1.826074779816137e-14
57003.94000000038	7.489971774948574e-14	1.7537949429867634e-15	1.6016501639120776e-14	4.0308530175741793e-16	3.570253227762037e-14	6.747025697029038e-16	8.343502721814292e-14	3.971401174912015e-15	1.6301658074284886e-13	6.70524337597891e-15	6.162404236495491e-14	6.467850609059516e-15	nan	nan	2.390715468041709e-14	1.2434905638997127e-15	1.1772147934273083e-14	7.288299080378097e-16	9.344357541597278e-14	1.8100150076273255e-14
57003.99000000038	7.600010434008905e-14	1.7452736965159575e-15	1.623445833126075e-14	4.0093804667403425e-16	3.621608346889661e-14	6.763666467860602e-16	8.487122185600329e-14	3.894589216665613e-15	1.6378160083972878e-13	6.7294872555497376e-15	6.297399984197184e-14	6.603707382513367e-15	nan	nan	2.4487080405742687e-14	1.2672297651608364e-15	1.2008218617950836e-14	7.416695785209776e-16	9.371205791378693e-14	1.7939663954607985e-14
57004.04000000039	7.710596175369441e-14	1.73389539941804e-15	1.6453287948712322e-14	3.980934231303546e-16	3.673126851171348e-14	6.767500631840529e-16	8.631532390764914e-14	3.813984778044398e-15	1.6454439089919526e-13	6.754113304518183e-15	6.433726199059809e-14	6.738685343982554e-15	nan	nan	2.507385616502527e-14	1.2906592784090828e-15	1.2246517992279577e-14	7.547459208122718e-16	9.39812909930995e-14	1.7779294418449704e-14
57004.09000000039	7.82171162053686e-14	1.719694976774184e-15	1.6672958089997503e-14	3.9455893093036795e-16	3.724799636908364e-14	6.75860897221428e-16	8.77671943397197e-14	3.729590572052659e-15	1.6530493853288536e-13	6.7790201351026184e-15	6.571351162369732e-14	6.872622597276527e-15	nan	nan	2.5667257375923654e-14	1.3139392434879551e-15	1.248696552424136e-14	7.6805692392005e-16	9.425127671048337e-14	1.76190465330921e-14
57004.14000000039	7.933339398773947e-14	1.7027157450528095e-15	1.6893436371435496e-14	3.9034391685192536e-16	3.7766176019104015e-14	6.737118284694545e-16	8.922669425174711e-14	3.641419013285915e-15	1.6606323131778791e-13	6.804110461234656e-15	6.710243204869749e-14	7.005364648549497e-15	nan	nan	2.626705978627748e-14	1.3372601062424255e-15	1.2729480754603299e-14	7.816042842109232e-16	9.4522017128061e-14	1.7458925445762247e-14
57004.190000000395	8.045462146818784e-14	1.6830104575317978e-15	1.7114690426323055e-14	3.854597933964113e-16	3.8285716453960586e-14	6.703205481717642e-16	9.069368487357691e-14	3.549493484214844e-15	1.668192567960569e-13	6.8292912148816495e-15	6.85037070543413e-14	7.136764092160855e-15	nan	nan	2.6873039461940268e-14	1.3608398287963387e-15	1.2973983294922323e-14	7.953930858134579e-16	9.47935143135172e-14	1.7298936387612295e-14
57004.2400000004	8.158062508609996e-14	1.6606425284299738e-15	1.733668790413728e-14	3.799202998118141e-16	3.880652667899612e-14	6.657102516934291e-16	9.216802756272379e-14	3.4538498635898022e-15	1.6757300247483107e-13	6.85447363338263e-15	6.991702089746768e-14	7.266680301555219e-15	nan	nan	2.748497277462473e-14	1.3849207188070272e-15	1.3220392824556424e-14	8.094314582903431e-16	9.5065770340119e-14	1.7139084675785824e-14
57004.2900000004	8.271123135011951e-14	1.6356874804213807e-15	1.755939646971847e-14	3.737418162070741e-16	3.932851571173112e-14	6.599102294612042e-16	9.364958380176445e-14	3.3545383980686687e-15	1.6832445582603894e-13	6.879573320522272e-15	7.134205828978852e-14	7.394979128397355e-15	nan	nan	2.8102636389759532e-14	1.4097657908509598e-15	1.3468629087673913e-14	8.237302156161272e-16	9.533878728671907e-14	1.6979375715558703e-14
57004.340000000404	8.384626683540947e-14	1.6082346693894304e-15	1.77827838024748e-14	3.6694374425362277e-16	3.985159258090893e-14	6.529565758406404e-16	9.513821519573223e-14	3.251626024777943e-15	1.690736042862199e-13	6.904510283947002e-15	7.277850438469605e-14	7.521532612246789e-15	nan	nan	2.8725807254358586e-14	1.435654603311614e-15	1.3718611890267032e-14	8.383024798792992e-16	9.561256723778714e-14	1.6819815002565782e-14
57004.39000000041	8.498555818079934e-14	1.578389351896228e-15	1.8006817595562988e-14	3.595489713926662e-16	4.037566632553285e-14	6.448930392752706e-16	9.663378346948698e-14	3.1451992888426425e-15	1.6982043525632914e-13	6.9292089514008575e-15	7.422604476406992e-14	7.646218702302377e-15	nan	nan	2.9354262584898677e-14	1.4628785542370544e-15	1.3970261097165624e-14	8.531632927341297e-16	9.588711228341016e-14	1.6660408125103947e-14
57004.44000000041	8.61289320861569e-14	1.5462751744778325e-15	1.8231465555089167e-14	3.5158443977608353e-16	4.0900645993911254e-14	6.357720407262515e-16	9.813615046511621e-14	3.035368050805357e-15	1.7056493610155682e-13	6.953598168115644e-15	7.568436542510913e-14	7.76892099217376e-15	nan	nan	2.9987779855211746e-14	1.4917356682241602e-15	1.4223496629053343e-14	8.683292174024255e-16	9.616242451931438e-14	1.6501160766529255e-14
57004.49000000041	8.727621530954127e-14	1.5120371798581119e-15	1.845669539929528e-14	3.4308184655177613e-16	4.142644064267208e-14	6.256558917326277e-16	9.96451781393204e-14	2.9222702500134158e-15	1.713070941511321e-13	6.977611177499421e-15	7.715315276716433e-14	7.889528468191091e-15	nan	nan	3.0626136784381115e-14	1.5225249602856799e-15	1.4478238459484073e-14	8.838179339345799e-16	9.643850604688128e-14	1.6342078707746003e-14
