MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	CSP_Y_new	CSP_Y_new_err	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56331.97000000313	2.191731640022344e-15	9.199468558265872e-17	1.7063745266093255e-15	4.532479346532512e-17	2.439318396788126e-15	6.531738669531867e-17	3.229498747225698e-15	5.875729357546615e-17	1.2675161883733923e-15	4.0279702986860723e-16	2.7129978497437836e-15	2.0571143680866326e-16	1.795974519701554e-15	1.1591914987490793e-16	2.9873969981957506e-15	1.9749035058388833e-16	2.3383699052011258e-15	3.407570547019902e-16	9.30329321487237e-16	3.4354510034950796e-16	1.6581181067920906e-16	3.1766111446814886e-17	4.2572466420867114e-16	1.3279663172854344e-16	1.9757838735605778e-16	4.7494689544864657e-17	3.0892020228570083e-15	2.383899720691498e-16
56332.02000000313	2.187234175198391e-15	1.15171467947217e-16	1.702419217166505e-15	4.7228756117405524e-17	2.433548779960889e-15	6.891078961096098e-17	3.223917181274875e-15	6.706791188644963e-17	1.2640822407014305e-15	4.053408299759265e-16	2.709445526792713e-15	2.082690826362772e-16	1.7910382563286046e-15	1.1689998203631768e-16	2.9812536861538603e-15	1.9942900428191505e-16	2.3365727411511405e-15	3.2090738208075184e-16	9.291105794307823e-16	3.2063510135986975e-16	1.6581313816592337e-16	3.078158886352337e-17	4.2499141886105196e-16	1.2449550261380704e-16	1.9749219487200678e-16	4.540186724754868e-17	3.0834845381485475e-15	2.316357041436452e-16
56332.070000003136	2.182780586068892e-15	1.4336750002395424e-16	1.6984677773278323e-15	4.985361566867283e-17	2.4278085395302777e-15	7.386366418825942e-17	3.218350838668766e-15	7.793561997771318e-17	1.260652419840053e-15	4.0786238236685635e-16	2.705900134485488e-15	2.109898106598606e-16	1.7861249301363694e-15	1.179121926418165e-16	2.9751584391116057e-15	2.0142480668568102e-16	2.334771975702597e-15	3.0102681189160327e-16	9.278895953409163e-16	2.9745247871903157e-16	1.6580902269663448e-16	2.9823175011272975e-17	4.2425511327933857e-16	1.1613561922793468e-16	1.974074000358835e-16	4.333866213859161e-17	3.0778069239878985e-15	2.2508387343069124e-16
56332.12000000314	2.1783705905155315e-15	1.7416234854214528e-16	1.6945202499892844e-15	5.309212681857729e-17	2.4220975282903567e-15	7.992394279811384e-17	3.2127996596808566e-15	9.044457731544705e-17	1.2572267976980742e-15	4.103614994984431e-16	2.7023579970921518e-15	2.1389644619256785e-16	1.7812362012336676e-15	1.1895731617764174e-16	2.969110261653543e-15	2.0348067485764175e-16	2.3329663169779697e-15	2.811936877156695e-16	9.266660615380615e-16	2.740300212425136e-16	1.6579925054007095e-16	2.8897304323132467e-17	4.2351565722708067e-16	1.0773990988749292e-16	1.9732394636520638e-16	4.1318120248970614e-17	3.072167872765922e-15	2.1877782475191813e-16
56332.17000000314	2.174003907244076e-15	2.0638971729193852e-16	1.690576677654709e-15	5.683832920801013e-17	2.4164155993868657e-15	8.685895641815827e-17	3.2072635845078704e-15	1.0400253826171301e-16	1.2538054452618714e-15	4.128379996779093e-16	2.69881543874025e-15	2.1701165522239557e-16	1.7763737300494606e-15	1.20036933382897e-16	2.9631081590364672e-15	2.0559963959270845e-16	2.3311544727822028e-15	2.615091423262871e-16	9.254396697154194e-16	2.504109806518683e-16	1.6578360756091448e-16	2.801112710311877e-17	4.227729597796465e-16	9.933865293246845e-17	1.972417773243166e-16	3.935576887728491e-17	3.0665660772320145e-15	2.127650026765144e-16
56332.220000003144	2.169680255776567e-15	2.394608705752951e-16	1.6866371024385338e-15	6.099697897278588e-17	2.4107626063147093e-15	9.447389816194975e-17	3.2017425532682537e-15	1.1824527363540727e-16	1.250388432602922e-15	4.15291706853957e-16	2.6952687833519855e-15	2.2035747634465814e-16	1.7715391773905656e-15	1.2115263990699268e-16	2.9571511371685705e-15	2.0778477955280464e-16	2.3293351505779725e-15	2.4210579565886217e-16	9.24210110925211e-16	2.2665466099556035e-16	1.657618792087198e-16	2.7172528236704788e-17	4.2202692931897494e-16	9.097284699077143e-17	1.971608363216567e-16	3.747005442061946e-17	3.0610002304771084e-15	2.0709690594106873e-16
56332.27000000315	2.1653993564437497e-15	2.73054886509582e-16	1.682701566068488e-15	6.548727214842421e-17	2.405138402915121e-15	1.0261417906011003e-16	3.1962365060020288e-15	1.3294726929164833e-16	1.2469758288853e-15	4.1772245041726375e-16	2.6917144978607308e-15	2.2395330783951397e-16	1.7667341302986738e-15	1.2230578021818352e-16	2.951238213740259e-15	2.1003870791502156e-16	2.3275070574603857e-15	2.231600727474178e-16	9.22977075564915e-16	2.0284597350919372e-16	1.6573385050681597e-16	2.6390111387038538e-17	4.2127747352825206e-16	8.269946762613874e-17	1.970810667070383e-16	3.5682770644320204e-17	3.0554690259186034e-15	2.0182882239691672e-16
56332.32000000315	2.1611609303778017e-15	3.069831001221822e-16	1.6787701098883354e-15	7.024295084142878e-17	2.3995428433730933e-15	1.1116034355717932e-16	3.190745382670055e-15	1.4796480452478912e-16	1.2435677023730956e-15	4.201300650096723e-16	2.688151192758828e-15	2.2779397602346387e-16	1.761959066036231e-15	1.2349415460882446e-16	2.9453685739164225e-15	2.1235728774113023e-16	2.3256689001320387e-15	2.049093541040549e-16	9.217402533634477e-16	1.7911251189436067e-16	1.6569930604118656e-16	2.567313324837606e-17	4.2052449938657605e-16	7.459977674857195e-17	1.9700241176891333e-16	3.4019395208540933e-17	3.0499711572842193e-15	1.970192716624468e-16
56332.37000000315	2.1569646995043825e-15	3.4112683453128563e-16	1.674842774860541e-15	7.521067126105496e-17	2.3939757822147493e-15	1.2002099216993583e-16	3.185269123153437e-15	1.632029340422754e-16	1.2401641204377883e-15	4.225143903416431e-16	2.684579128554731e-15	2.318551766081613e-16	1.7572136076866306e-15	1.2471283315440626e-16	2.939541531907505e-15	2.147311837596387e-16	2.3238193848781554e-15	1.876748227996889e-16	9.204993333672932e-16	1.556565809057213e-16	1.656580299493376e-16	2.503137104203033e-17	4.1976791316354266e-16	6.679248396097777e-17	1.969248147316297e-16	3.250919552556993e-17	3.0445053185962014e-15	1.9272908414005017e-16
56332.420000003156	2.1528103865353875e-15	3.7540685602523913e-16	1.6709196015689448e-15	8.034782468818053e-17	2.3884370743046486e-15	1.2912617157783655e-16	3.1798076672525027e-15	1.7859658062287938e-16	1.236765149565553e-15	4.248752710175504e-16	2.6809986078631417e-15	2.36111292581303e-16	1.7524973568451483e-15	1.2595681556156598e-16	2.933756405806559e-15	2.1715093722503146e-16	2.3219572175410966e-15	1.7188891153850888e-16	9.192540039266744e-16	1.328182884403989e-16	1.6560980590913917e-16	2.4474907899420726e-17	4.19007620413818e-16	5.945409920156411e-17	1.9684821875269417e-16	3.118489891155561e-17	3.0390702041552123e-15	1.8902006127209195e-16
56332.47000000316	2.148697714961248e-15	4.097674108122798e-16	1.6670006302214306e-15	8.562041307068693e-17	2.3829265748430897e-15	1.3842200090564054e-16	3.1743609546866806e-15	1.9409953140943014e-16	1.2333708553645147e-15	4.2721255636841934e-16	2.67740993295656e-15	2.4053631742653746e-16	1.7478099155923108e-15	1.272211336663456e-16	2.9280125142709473e-15	2.1960716329215083e-16	2.320081103495802e-15	1.5812040367684153e-16	9.18003952681612e-16	1.1120464423060583e-16	1.65554417127658e-16	2.40138268450081e-17	4.182435259716655e-16	5.2847803871281835e-17	1.967725669200294e-16	3.0081673860922e-17	3.0336645085250593e-15	1.8595319864014553e-16
56332.52000000316	2.144626409043589e-15	4.441673980659223e-16	1.6630859006525902e-15	9.10012170876409e-17	2.377444139363588e-15	1.478665671815437e-16	3.168928925093531e-15	2.096778621324256e-16	1.229981302571936e-15	4.295261002917357e-16	2.6738134057716457e-15	2.451042466575186e-16	1.7431508864816474e-15	1.2850088004579378e-16	2.9223091765081227e-15	2.2209060655768496e-16	2.318189747624335e-15	1.4707761619786236e-16	9.167488665480149e-16	9.195113879196864e-17	1.6549164632995742e-16	2.3657816133084806e-17	4.174755339453906e-16	4.735466034147795e-17	1.9669780224922358e-16	2.923519530546097e-17	3.028286926516045e-15	1.8358651331821605e-16
56332.570000003165	2.1405961938075587e-15	4.785752432616295e-16	1.6591754523263136e-15	9.64683089388827e-17	2.3719896237301424e-15	1.5742687976836233e-16	3.1635115180280084e-15	2.2530589088792237e-16	1.226596555061357e-15	4.318157610979731e-16	2.670209327913894e-15	2.4978939715156046e-16	1.7385198725276126e-15	1.2979123231700358e-16	2.916645712261607e-15	2.2459218760317804e-16	2.316281854291016e-15	1.3955297256037017e-16	9.154884317036837e-16	7.715973806496141e-17	1.6542127574788954e-16	2.3415706571213807e-17	4.1670354771179974e-16	4.347694616517992e-17	1.9662386768077105e-16	2.867874086416744e-17	3.0229361531700065e-15	1.8197259575776216e-16
56332.62000000317	2.1366067950344563e-15	5.12965791075617e-16	1.6552693243384367e-15	1.0200388258266625e-16	2.3665628841346214e-15	1.6707663718589155e-16	3.158108672962018e-15	2.409636155173544e-16	1.2232166758496702e-15	4.3408140136351214e-16	2.6665980006636024e-15	2.545666594477805e-16	1.733916477193364e-15	1.3108747344221087e-16	2.9110214417966428e-15	2.271030413001572e-16	2.3143561273172753e-15	1.3627280354529065e-16	9.142223335743635e-16	7.005780826470862e-17	1.6534308710885663e-16	2.3294982359941057e-17	4.159274699105662e-16	4.1746358194756335e-17	1.9655070607732735e-16	2.8439622337415274e-17	3.0176108837435615e-15	1.8115609075710623e-16
56332.67000000317	2.1326579392542273e-15	5.473183512236863e-16	1.6513675554193465e-15	1.0759334843314905e-16	2.361163777094147e-15	1.767945935519925e-16	3.152720329283602e-15	2.566350458126886e-16	1.219841727104143e-15	4.3632288778963243e-16	2.662979724980956e-15	2.594116900732798e-16	1.7293403043786797e-15	1.323850083906857e-16	2.905435685886319e-15	2.29614547691131e-16	2.312411408181302e-15	1.37653026901723e-16	9.129503029170796e-16	7.317811034248292e-17	1.6525687315197127e-16	2.330104988033629e-17	4.15147222112964e-16	4.2487972676188456e-17	1.9647826292511436e-16	2.853400763685011e-17	3.0123098640175623e-15	1.8116963910293773e-16
56332.72000000317	2.12874935373811e-15	5.816154289440544e-16	1.6474701839365533e-15	1.1322463774020836e-16	2.3557921594485053e-15	1.8656336005486659e-16	3.1473464262961758e-15	2.7230709041699194e-16	1.2164717701493827e-15	4.385400910672737e-16	2.659354801511636e-15	2.643010518893323e-16	1.7247909584077414e-15	1.3367937752396116e-16	2.8998877657972156e-15	2.321183562750005e-16	2.3104475593396023e-15	1.4349796800058683e-16	9.116724104005552e-16	8.528613020142852e-17	1.6516259857478996e-16	2.343307348238005e-17	4.1436287054970344e-16	4.554882760336296e-17	1.9640650361272512e-16	2.8954010669672774e-17	3.0070325929622707e-15	1.8200794014463784e-16
56332.77000000318	2.1248807664908944e-15	6.158418763658926e-16	1.643577247897271e-15	1.1888766899017918e-16	2.350447888357386e-15	1.9636852022976047e-16	3.141986903218221e-15	2.879687965993257e-16	1.213106865474242e-15	4.407328857473116e-16	2.655723530591946e-15	2.692123106202428e-16	1.7202680440170898e-15	1.34966267072248e-16	2.8943770032754152e-15	2.34606404511451e-16	2.3084649005255722e-15	1.5316708639154008e-16	9.103888786173954e-16	1.030382567603801e-16	1.650603603257945e-16	2.3684965958766426e-17	4.1357454588117953e-16	5.044223889154517e-17	1.9633540240145808e-16	2.967557023284305e-17	3.001779149391091e-15	1.8363396537475504e-16
56332.82000000318	2.121051906243926e-15	6.499843106560903e-16	1.6396887849509759e-15	1.2457393788447353e-16	2.3451308212979067e-15	2.0619797174889193e-16	3.136641699181958e-15	3.0361081997987233e-16	1.209747072738676e-15	4.429011501160599e-16	2.65208621225483e-15	2.74124095378362e-16	1.715771166343437e-15	1.3624151705995193e-16	2.8889027205323458e-15	2.3707093132284924e-16	2.3064637530458015e-15	1.658684544071068e-16	9.090999301175528e-16	1.238370269093823e-16	1.6495025824592104e-16	2.4048840308001373e-17	4.1278237834298504e-16	5.663420701552884e-17	1.9626493350874137e-16	3.066717119892396e-17	2.996549627207649e-15	1.8600034052803182e-16
56332.87000000318	2.1172625024473033e-15	6.840307059189986e-16	1.6358048323919675e-15	1.3027620105742945e-16	2.3398408160619385e-15	2.160414324337109e-16	3.1313107532332792e-15	3.192250474640362e-16	1.2063924507805337e-15	4.450447660757561e-16	2.6484431462345467e-15	2.7901613032297637e-16	1.7112999309115379e-15	1.3750112702141972e-16	2.883464240230773e-15	2.395044863223349e-16	2.304444437626994e-15	1.8084669525525249e-16	9.078057866992354e-16	1.4621772132949744e-16	1.648323916582773e-16	2.4515559851931317e-17	4.119864974481154e-16	6.3691311829495e-17	1.9619507106466811e-16	3.189352355245899e-17	2.991344120496343e-15	1.8905224993981117e-16
56332.920000003185	2.1135122852627927e-15	7.179701010437837e-16	1.6319254271618882e-15	1.3598823083426918e-16	2.334577730753534e-15	2.258900661159153e-16	3.125994004330837e-15	3.3480432435955987e-16	1.203043057622308e-15	4.471636190298064e-16	2.644794631972463e-15	2.8386924374444016e-16	1.7068539436221556e-15	1.3874125982497546e-16	2.878060885470531e-15	2.4189993543662086e-16	2.3024072744222564e-15	1.9747375046155305e-16	9.065066694199121e-16	1.6940300735088015e-16	1.6470685937335522e-16	2.507522766590754e-17	4.111870319965554e-16	7.130598349224358e-17	1.9612578911075624e-16	3.331880071276809e-17	2.98616272352355e-15	1.9272997179953723e-16
56332.97000000319	2.1098009855560735e-15	7.517923866289269e-16	1.628050605852224e-15	1.417046239325078e-16	2.3293414237861882e-15	2.3573619664568317e-16	3.1206913913450646e-15	3.503422536730218e-16	1.1996989504778146e-15	4.49257597772552e-16	2.6411409686225893e-15	2.886653599580733e-16	1.7024328107398273e-15	1.3995824389706584e-16	2.8726919797745433e-15	2.442504635279257e-16	2.3003525830173992e-15	2.1526394520681488e-16	9.052027986074125e-16	1.9296683068074832e-16	1.6457375969422668e-16	2.5717640030174224e-17	4.103841100847894e-16	7.927063581251475e-17	1.9605706159872648e-16	3.490897807798692e-17	2.9810055307392592e-15	1.9697129762981607e-16
56333.02000000319	2.1061283348897966e-15	7.854881469124495e-16	1.6241804047068546e-15	1.4742065127926747e-16	2.324131753880407e-15	2.455730872788582e-16	3.1154028530581013e-15	3.658330462844987e-16	1.1963601857588281e-15	4.51326594383356e-16	2.637482455056594e-15	2.933874785088013e-16	1.6980361388809006e-15	1.4114857411108246e-16	2.8673568470746875e-15	2.46549574553969e-16	2.2982806824377153e-15	2.338542608386652e-16	9.038943938709505e-16	2.1666188524814452e-16	1.644331904217206e-16	2.6432666164864368e-17	4.0957785911531023e-16	8.744619286085778e-17	1.959888623892588e-16	3.6633200568420135e-17	2.975872636777984e-15	2.017136455665134e-16
56333.070000003194	2.1024940655158385e-15	8.190485406515789e-16	1.6203148596245093e-15	1.531321393223843e-16	2.31894858006099e-15	2.553947689784299e-16	3.1101283281622434e-15	3.8127140755507454e-16	1.1930268190816625e-15	4.533705041248098e-16	2.6338193898693772e-15	2.9801964436974e-16	1.6936635350013006e-15	1.4230891157680226e-16	2.862054811697752e-15	2.487910897408253e-16	2.2961918911541134e-15	2.5297636572122696e-16	9.025816741120858e-16	2.403357794672553e-16	1.642852488595771e-16	2.7210537251245774e-17	4.0876840580605618e-16	9.573824988736628e-17	1.959211652507526e-16	3.846435791569734e-17	2.9707641364605604e-15	2.0689576207340744e-16
56333.1200000032	2.0988979103682417e-15	8.524652100375873e-16	1.6164540061612436e-15	1.5883537560070178e-16	2.3137917616545053e-15	2.6519590563189563e-16	3.104867755259988e-15	3.966524504065738e-16	1.1896989052736994e-15	4.553892253448653e-16	2.6301520713845112e-15	3.025469120852098e-16	1.6893146063845451e-15	1.434360825398717e-16	2.856785198351318e-15	2.509691441822777e-16	2.2940865270896054e-15	2.724315093164406e-16	9.01264857535699e-16	2.6388922914172404e-16	1.6413003181957316e-16	2.804204471027306e-17	4.0795587619981304e-16	1.0408129266819955e-16	1.958539438580771e-16	4.037912406765485e-17	2.9656801247952713e-15	2.1245898321166077e-16
56333.1700000032	2.095339603055498e-15	8.857302100952171e-16	1.6125978795329293e-15	1.6452703311373504e-16	2.30866115828659e-15	2.749716873667542e-16	3.0996210728630285e-15	4.119716278980156e-16	1.1863764983798495e-15	4.573826593827263e-16	2.6264807976596716e-15	3.069553061896179e-16	1.68498896062956e-15	1.4452707657365426e-16	2.8515473321097064e-15	2.5307818222230355e-16	2.2919649076257383e-15	2.9207108322031346e-16	8.999441616609258e-16	2.8725421002043486e-16	1.6396763562664306e-16	2.8918658632712264e-17	4.071403956735799e-16	1.12428684080725e-16	1.957871717913213e-16	4.235769049010351e-17	2.9606206969791627e-15	2.183480825759025e-16
56333.2200000032	2.0918188778536065e-15	9.188359532540058e-16	1.6087465146176695e-15	1.7020410935044706e-16	2.303556629879423e-15	2.8471774543624706e-16	3.0943882193913036e-15	4.2722468034254437e-16	1.1830596516689828e-15	4.593507104783184e-16	2.622805866491611e-15	3.1123177969978607e-16	1.6806862056386918e-15	1.4557904422262357e-16	2.846340538399878e-15	2.551129519264773e-16	2.289827349608961e-15	3.1178247552832264e-16	8.986198033320442e-16	3.10381963458655e-16	1.6379815612396397e-16	2.983258236248252e-17	4.0632208894788643e-16	1.207463475798554e-16	1.9572082253453404e-16	4.438335930166258e-17	2.955585948399691e-15	2.2451176587067126e-16
56333.270000003205	2.0883354696987695e-15	9.51775165304842e-16	1.6048999459582831e-15	1.7586387682068824e-16	2.298478036649276e-15	2.944300837938255e-16	3.0891691331727933e-15	4.4240759339234453e-16	1.1797484176402882e-15	4.612932856851838e-16	2.6191275754220044e-15	3.1536417204858736e-16	1.6764059496055188e-15	1.4658929423340315e-16	2.841164142987422e-15	2.570684989001821e-16	2.287674169356997e-15	3.3147903776269407e-16	8.972919987293451e-16	3.3323610011877546e-16	1.6362168867803289e-16	3.077676003743283e-17	4.0550108009607427e-16	1.2900874290482215e-16	1.9565486947446845e-16	4.6442099699190253e-17	2.950575974635662e-15	2.309028852730306e-16
56333.32000000321	2.0848891141795677e-15	9.845408499991804e-16	1.6010582077646796e-15	1.8150384266924946e-16	2.293425239103595e-15	3.0410502368438963e-16	3.083963752442393e-15	4.575165644906018e-16	1.1764428480295914e-15	4.632102947866469e-16	2.6154462217426444e-15	3.1934116747467014e-16	1.672147801002841e-15	1.4755529049004753e-16	2.8360174719623924e-15	2.589401596712464e-16	2.2855056826651626e-15	3.510930227773095e-16	8.959609633799922e-16	3.557884664940208e-16	1.6343832818371327e-16	3.174485214631306e-17	4.0467749255353857e-16	1.3719625877122046e-16	1.9558928589930818e-16	4.8522124156597754e-17	2.9455908714591304e-15	2.374784461225474e-16
56333.37000000321	2.0814795475303074e-15	1.0171262602834903e-15	1.597221333916285e-15	1.8712171550568425e-16	2.288398098038753e-15	3.1373915846237495e-16	3.078772015341249e-15	4.725479757682086e-16	1.1731429938156157e-15	4.65101650215116e-16	2.611762102500699e-15	3.2315225460291515e-16	1.6679113685705975e-15	1.4847464875189578e-16	2.8308998517253157e-15	2.607235548183522e-16	2.283322204812922e-15	3.7057060451056724e-16	8.946269121688063e-16	3.780165742009038e-16	1.6324816906927072e-16	3.2731191300594154e-17	4.038514491269248e-16	1.4529349052073204e-16	1.9552404499739706e-16	5.0613510384733455e-17	2.940630734836108e-15	2.4419946996903455e-16
56333.420000003214	2.0781065066232355e-15	1.0495248746810746e-15	1.593389357964468e-15	1.927153780015285e-16	2.283396474537244e-15	3.2332931650291536e-16	3.073593859915928e-15	4.874983719530667e-16	1.1698489052261898e-15	4.669672669743635e-16	2.608075514504259e-15	3.267876877293235e-16	1.663696261303754e-15	1.4934513327689651e-16	2.8258106089731843e-15	2.624145819943714e-16	2.2811240505699867e-15	3.898683412232815e-16	8.932900593490584e-16	3.999019480451392e-16	1.6305130530138378e-16	3.373072738536647e-17	4.0302307200328986e-16	1.532880794328598e-16	1.9545911985596407e-16	5.270787727516558e-17	2.935695660928692e-15	2.5103076614162364e-16
56333.47000000322	2.0747697289616382e-15	1.0817303777053064e-15	1.5895623131348771e-15	1.9828286412433177e-16	2.2784202299652325e-15	3.3287253056296537e-16	3.0684292241180565e-15	5.023644422139917e-16	1.1665606317444135e-15	4.688070625646879e-16	2.604386754327431e-15	3.302384501570409e-16	1.6595020884402895e-15	1.501646533992548e-16	2.820749070685281e-15	2.6400940896766194e-16	2.2789115342028252e-15	4.0895063939927596e-16	8.91950618553228e-16	4.214290332385473e-16	1.6284783039013675e-16	3.4738968547228826e-17	4.02192482759227e-16	1.6116991513983953e-16	1.9539448345983994e-16	5.47981137293165e-17	2.9307857460956923e-15	2.5794065177498317e-16
56333.52000000322	2.07146895267229e-15	1.1137366434598063e-15	1.5857402323298437e-15	2.0382234012087787e-16	2.273469225969973e-15	3.423660123142351e-16	3.0632780458033597e-15	5.171430051160308e-16	1.1632782221147611e-15	4.706209569108061e-16	2.6006961183159722e-15	3.334962197965197e-16	1.6553284594490413e-15	1.509312601183225e-16	2.8157145641092243e-15	2.6550446678091676e-16	2.2766849694809777e-15	4.27787915083223e-16	8.90608802803748e-16	4.425844535677093e-16	1.626378373939944e-16	3.5751922294367813e-17	4.0135980236994737e-16	1.6893057727759525e-16	1.9533010869016492e-16	5.687815502965644e-17	2.9259010868945913e-15	2.6490064925763737e-16
56333.57000000322	2.0682039164984457e-15	1.145537721781618e-15	1.5819231481307344e-15	2.0933208854842958e-16	2.2685433244771696e-15	3.518071310520708e-16	3.0581402627306026e-15	5.318309960594322e-16	1.1600017243491387e-15	4.724088722923738e-16	2.597003902592432e-15	3.3655333714831526e-16	1.651174984017728e-15	1.5164314274569937e-16	2.810706416746824e-15	2.6689644310750894e-16	2.274444669683317e-15	4.463552454363164e-16	8.892648245236691e-16	4.633564960005391e-16	1.624214189247567e-16	3.6766039342644496e-17	4.005251512183227e-16	1.7656293772673139e-16	1.9526596832310524e-16	5.894279998017848e-17	2.9210417800824836e-15	2.7188518104362427e-16
56333.620000003226	2.0649743597923786e-15	1.1771278264280907e-15	1.5781110928002942e-15	2.1481049479752072e-16	2.2636423876884275e-15	3.611933957939758e-16	3.053015812561513e-15	5.464254567137062e-16	1.1567311857328945e-15	4.741707332770258e-16	2.5933104030616306e-15	3.394027757128911e-16	1.6470412720408262e-15	1.5229862564823595e-16	2.8057239563401605e-15	2.6818227586960376e-16	2.2721909476044836e-15	4.646313683225694e-16	8.879188955473562e-16	4.83734745060668e-16	1.62198667152495e-16	3.7778161672428654e-17	3.996886491038985e-16	1.8406087259525652e-16	1.952020350285444e-16	6.098756204834342e-17	2.9162079226178906e-15	2.7887127476069934e-16
56333.67000000323	2.061780022508285e-15	1.2085013249213764e-15	1.5743040982849683e-15	2.2025603566149976e-16	2.2587662780787944e-15	3.7052244014733374e-16	3.04790463285927e-15	5.609235260665382e-16	1.1534666528307775e-15	4.759064666558234e-16	2.5896159154158997e-15	3.4203811482737133e-16	1.6429269336075266e-15	1.5289616511775695e-16	2.800766510857441e-15	2.693591471679421e-16	2.2699241155610774e-15	4.825979316562273e-16	8.865712271311438e-16	5.037098184892042e-16	1.6196967381046972e-16	3.8785475467827075e-17	3.988504152518679e-16	1.9141905047291253e-16	1.9513828136878874e-16	6.30085483907612e-17	2.9113996116615545e-15	2.8583828639049385e-16
56333.72000000323	2.058620645195013e-15	1.2396527297472504e-15	1.5705021962172421e-15	2.256672695961813e-16	2.2539148583940053e-15	3.7979200945039266e-16	3.042806661088503e-15	5.753224327889664e-16	1.150208171492837e-15	4.776160013810214e-16	2.5859207351404652e-15	3.444535148815802e-16	1.6388315789896443e-15	1.5343434639177573e-16	2.7958334084789777e-15	2.7042447756256643e-16	2.267644485398055e-15	5.002389239556548e-16	8.852220299639387e-16	5.23273172808396e-16	1.6173453020002977e-16	3.9785469097393534e-17	3.9801056832199787e-16	1.986327745433651e-16	1.9507467979725195e-16	6.500236151783715e-17	2.9066169445785854e-15	2.92767645618225e-16
56333.770000003235	2.0554959689888443e-15	1.2705766906669975e-15	1.566705417917927e-15	2.310428283814668e-16	2.2490879916482038e-15	3.889999497907304e-16	3.0377218346136294e-15	5.896194886794956e-16	1.1469557868602922e-15	4.79299268506041e-16	2.5822251575187964e-15	3.4664369485648956e-16	1.634754818629624e-15	1.5391188084453023e-16	2.7909239775831823e-15	2.7137592073482214e-16	2.265352368494941e-15	5.175402378143217e-16	8.83871514177832e-16	5.42416958017517e-16	1.6149332719549329e-16	4.077589598281635e-17	3.9716922641753053e-16	2.0569786329595406e-16	1.9501120265714496e-16	6.696601923646257e-17	2.9018600189390067e-15	2.9964262496488075e-16
56333.82000000324	2.05240573560645e-15	1.3012679879542722e-15	1.5629137943984676e-15	2.363814099515005e-16	2.244285541121041e-15	3.9814419858087027e-16	3.0326500906992235e-15	6.038120830000716e-16	1.1437095433713352e-15	4.809562011275897e-16	2.578529477637879e-15	3.4860391210454775e-16	1.6306962631283622e-15	1.5432760336320542e-16	2.7860375467325045e-15	2.7221135855274803e-16	2.2630480757722427e-15	5.344893318983556e-16	8.825198893586595e-16	5.611339074060346e-16	1.6124615524901128e-16	4.1754742026347664e-17	3.963265070940596e-16	2.1261055928781831e-16	1.9494782218015165e-16	6.889688931172886e-17	2.897128932519734e-15	3.0644813268132655e-16
56333.87000000324	2.0493496873374127e-15	1.331721526401e-15	1.5591273563632272e-15	2.4168177220308995e-16	2.2395073703554056e-15	4.072227764326564e-16	3.0275913665081274e-15	6.178976775507753e-16	1.1404694847668917e-15	4.825867343298084e-16	2.574833990393515e-15	3.5032994428827596e-16	1.6266555232332615e-15	1.5468046992086697e-16	2.781173444659319e-15	2.7292889655739896e-16	2.2607319176975627e-15	5.510749667402973e-16	8.81167364556553e-16	5.794172528575669e-16	1.6099310439541194e-16	4.272019718254764e-17	3.954825273683384e-16	2.193674585560387e-16	1.9488451048510834e-16	7.079263597496368e-17	2.892423783305683e-15	3.131705283916533e-16
56333.92000000324	2.0463275670371803e-15	1.3619323299719913e-15	1.5553461342117491e-15	2.4694272762657093e-16	2.234753343154751e-15	4.162337801193525e-16	3.022545599101538e-15	6.318738023628923e-16	1.137235654096336e-15	4.841908051303937e-16	2.5711389904958468e-15	3.518180733922809e-16	1.6226322098260494e-15	1.549695553548833e-16	2.776331000252044e-15	2.7352685988213955e-16	2.2584042042920954e-15	5.672869963450278e-16	8.798141482964583e-16	5.972606589176121e-16	1.607342642570295e-16	4.367063073184037e-17	3.9463740372709194e-16	2.2596545541679523e-16	1.9482123957666795e-16	7.265117597484424e-17	2.887744669491375e-15	3.1979745990228582e-16
56333.970000003246	2.0433391181199713e-15	1.3918955370053322e-15	1.5515701580410078e-15	2.5216313863100247e-16	2.2300233235806457e-15	4.251753764531451e-16	3.0175127254375168e-15	6.457380519104584e-16	1.1340080937231525e-15	4.857683524286002e-16	2.5674447724744268e-15	3.530650717241751e-16	1.618625933910847e-15	1.5519405135701884e-16	2.7715095425409194e-15	2.7400378961372117e-16	2.2560652451365842e-15	5.831162024102273e-16	8.784604485886324e-16	6.146581708580151e-16	1.604697240485147e-16	4.4604569820314117e-17	3.9379125213575966e-16	2.3240169886055755e-16	1.9475798134396524e-16	7.447064233052091e-17	2.883091689482024e-15	3.263177193224267e-16
