MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err
56744.56000000391	2.616289915199316e-15	2.744040937933265e-16	2.096289429162561e-15	5.652644004795519e-17	2.56736670231207e-15	1.139908990717718e-16	1.037576135623516e-15	1.1497663038708329e-16	3.1398614793922705e-15	2.272656044348002e-16
56744.610000003915	2.613824048506599e-15	2.674114953372389e-16	2.0937578988328214e-15	5.591536094552585e-17	2.564977386053084e-15	1.1313587303504592e-16	1.0368476523355327e-15	1.0023264193036405e-16	3.1384224530291523e-15	2.2480749549045795e-16
56744.66000000392	2.61141595715704e-15	2.6231766064758175e-16	2.0912814637104748e-15	5.549924600316455e-17	2.562603884762511e-15	1.1260072556001348e-16	1.0361991840946663e-15	8.776104823084723e-17	3.1369833519626916e-15	2.2317379053391284e-16
56744.71000000392	2.6090671930313177e-15	2.5942533753990587e-16	2.088861814574104e-15	5.530086442024668e-17	2.5602463089484453e-15	1.1242160621420262e-16	1.035632847309484e-15	7.910709981730453e-17	3.1355441848967138e-15	2.2246421148094633e-16
56744.760000003924	2.60677930908678e-15	2.5899451073087935e-16	2.0865006432187704e-15	5.5340400069980115e-17	2.557904769200043e-15	1.1263099144698876e-16	1.0351507629303279e-15	7.605457648408748e-17	3.1341049588539445e-15	2.22767151246719e-16
56744.81000000393	2.6045534875198026e-15	2.611710319653809e-16	2.0841991136153097e-15	5.563001431841622e-17	2.5555793278863854e-15	1.1324906493258586e-16	1.0347542098479856e-15	7.956813273947379e-17	3.13266563400974e-15	2.2413636476390536e-16
56744.86000000393	2.6023894240136767e-15	2.6583800674209134e-16	2.0819562752966076e-15	5.615993865779182e-17	2.553269854247863e-15	1.1426097260839595e-16	1.0344410847137574e-15	8.874470298602965e-17	3.131225988188372e-15	2.2653194556371063e-16
56744.91000000393	2.600286443553409e-15	2.72764084652457e-16	2.079770649976963e-15	5.691237713588938e-17	2.5509761693038198e-15	1.1563954731747856e-16	1.0342084420618972e-15	1.0185336379047191e-16	3.1297857523561132e-15	2.2987928014241925e-16
56744.960000003935	2.598243872326233e-15	2.8167422540785877e-16	2.0776407603980275e-15	5.786692613288306e-17	2.5486980941531504e-15	1.1735389061195822e-16	1.0340533408531467e-15	1.1738516557667276e-16	3.1283446557770673e-15	2.340922276266335e-16
56745.01000000394	2.596261037679358e-15	2.922754952918658e-16	2.0755651302958063e-15	5.90015604872654e-17	2.5464354499709735e-15	1.1937063586136106e-16	1.0339728442650266e-15	1.3431596974835245e-16	3.1269024260013236e-15	2.390775455870434e-16
56745.06000000394	2.5943372680780666e-15	3.0427809168967856e-16	2.073542284367538e-15	6.029354258787338e-17	2.5441880580059852e-15	1.216551306161703e-16	1.033964019482513e-15	1.5200512113099875e-16	3.1254587888531796e-15	2.4473895430513646e-16
56745.110000003944	2.5924718930636144e-15	3.174096934131897e-16	2.071570748238565e-15	6.172018920423815e-17	2.541955739577044e-15	1.2417246478792557e-16	1.0340239374888008e-15	1.7005353567869601e-16	3.1240134684192015e-15	2.5098053809578995e-16
56745.16000000395	2.590664243211029e-15	3.3142344879657577e-16	2.0696490484292125e-15	6.325946624452345e-17	2.539738316070656e-15	1.268883055204494e-16	1.034149672856356e-15	1.8820554457796824e-16	3.1225661870362567e-15	2.5770935241981487e-16
56745.21000000395	2.588913650087463e-15	3.4610104155196955e-16	2.0677757123218553e-15	6.489041071344e-17	2.5375356089375876e-15	1.2976952952755731e-16	1.0343383035379679e-15	2.0629074348620076e-16	3.1211166652794346e-15	2.6483724256428934e-16
56745.26000000395	2.5872194462097134e-15	3.612525004614841e-16	2.0659492681278064e-15	6.659339835501634e-17	2.5353474396901494e-15	1.3278466545606328e-16	1.0345869106582321e-15	2.2419066964634836e-16	3.119664621949849e-15	2.722819675223435e-16
56745.310000003956	2.5855809650025436e-15	3.7671416006209144e-16	2.0641682448541685e-15	6.83502850581267e-17	2.533173629898952e-15	1.3590417185443231e-16	1.0348925783048415e-15	2.418195404005797e-16	3.1182097740625077e-15	2.799677640127345e-16
56745.36000000396	2.5839975407563786e-15	3.9234577326650895e-16	2.0624311722711736e-15	7.014445234383503e-17	2.531014001190352e-15	1.3910058187481482e-16	1.0352523933203668e-15	2.5911284902596717e-16	3.1167518368339222e-15	2.8782549241681103e-16
56745.41000000396	2.5824685085855e-15	4.0802740396086323e-16	2.0607365808786383e-15	7.196078489428233e-17	2.5288683752427395e-15	1.4234854603609625e-16	1.0356634450937353e-15	2.760204144611439e-16	3.115290523669715e-15	2.957924926007102e-16
56745.460000003965	2.580993204385816e-15	4.236564497308114e-16	2.0590830018734486e-15	7.378560348277241e-17	2.5267365737844083e-15	1.4562480133415426e-16	1.0361228253523558e-15	2.9250201849636894e-16	3.1138255461521637e-15	3.0381225445904055e-16
56745.51000000397	2.579570964792947e-15	4.39144962106309e-16	2.057468967116231e-15	7.560657147160589e-17	2.5246184185898376e-15	1.489080904128141e-16	1.0366276279538396e-15	3.085245883843763e-16	3.1123566140276455e-15	3.1183398311114307e-16
56745.56000000397	2.5782011271400374e-15	4.54417322430041e-16	2.055893009098701e-15	7.741258818520415e-17	2.5225137314771935e-15	1.5217904958400233e-16	1.0371749486780848e-15	3.240603285487971e-16	3.110883435194014e-15	3.1981211613849853e-16
56745.61000000397	2.576883029415882e-15	4.6940827185086e-16	2.054353660910284e-15	7.919367839810917e-17	2.52042233430497e-15	1.5542007987830453e-16	1.0377618850194645e-15	3.390854509186138e-16	3.1094057156877713e-15	3.2770583179136853e-16
56745.660000003976	2.57561601022259e-15	4.840612651175275e-16	2.052849456205527e-15	8.094088398966646e-17	2.5183440489693693e-15	1.586152113761766e-16	1.0383855359788741e-15	3.5357929239533876e-16	3.1079231596714075e-15	3.3547857297106567e-16
56745.71000000398	2.5743994087336715e-15	4.983271067596197e-16	2.051378929170877e-15	8.264616145926803e-17	2.516278697400961e-15	1.6174996789736107e-16	1.0390430018560488e-15	3.675236885593022e-16	3.1064354694203837e-15	3.4309760154889253e-16
56745.76000000398	2.573232564651843e-15	5.121628266660539e-16	2.049940614491978e-15	8.43022873232798e-17	2.5142261015619163e-15	1.6481123668316378e-16	1.0397313840418665e-15	3.8090252066284134e-16	3.1049423453102368e-15	3.5053359047961776e-16
56745.810000003985	2.5721148181669226e-15	5.255307551109943e-16	2.048533047320451e-15	8.590277227880905e-17	2.512186083443052e-15	1.677871458965352e-16	1.0404477848105191e-15	3.9370138216355104e-16	3.103443485803467e-15	3.577602564524947e-16
56745.86000000399	2.571045509913646e-15	5.383977621847022e-16	2.0471547632413242e-15	8.744178428131096e-17	2.5101584650604867e-15	1.7066695146708802e-16	1.0411893071120907e-15	4.0590732926131263e-16	3.101938587436391e-15	3.6475403284418443e-16
56745.91000000399	2.5700239809294962e-15	5.50734631913599e-16	2.045804298239688e-15	8.89140802294466e-17	2.5081430684530485e-15	1.7344093391353584e-16	1.041953054364591e-15	4.175086914866098e-16	3.100427344805939e-15	3.714937809772477e-16
56745.96000000399	2.569049572612472e-15	5.625155463835739e-16	2.0444801886679867e-15	9.03149456918414e-17	2.506139715679137e-15	1.7610030517338446e-16	1.0427361302466296e-15	4.284949259201434e-16	3.098909450556284e-15	3.7796053674068626e-16
56746.010000004	2.5681216266788377e-15	5.737176596250795e-16	2.043180971213267e-15	9.164014198416078e-17	2.504148228813695e-15	1.7863712509596821e-16	1.0435356384894915e-15	4.3885650359558544e-16	3.09738459536547e-15	3.841372892250899e-16
56746.060000004	2.567239485121006e-15	5.843207447924901e-16	2.041905182863946e-15	9.288585986384587e-17	2.5021684299451387e-15	1.810442270268129e-16	1.0443486826696545e-15	4.485848199917558e-16	3.0958524679319427e-15	3.9000878795130547e-16
56746.110000004	2.566402490164948e-15	5.943069013057966e-16	2.0406513608770775e-15	9.404867911815589e-17	2.5002001411726747e-15	1.8331515179895546e-16	1.0451723660009753e-15	4.576721238058003e-16	3.094312754960876e-15	3.9556137540121e-16
56746.160000004005	2.565609984228212e-15	6.036603111853987e-16	2.039418042745403e-15	9.512553336444615e-17	2.498243184602817e-15	1.8544408939842738e-16	1.0460037911269181e-15	4.661114597904265e-16	3.092765141150584e-15	4.007828417979958e-16
56746.21000000401	2.5648613098771887e-15	6.123670358907209e-16	2.0382037661646044e-15	9.611367943590211e-17	2.4962973823470225e-15	1.8742582757749425e-16	1.046840059912832e-15	4.738966225547417e-16	3.0912093091787297e-15	4.0566229937318325e-16
56746.26000000401	2.564155809785023e-15	6.204148466527684e-16	2.0370070689999994e-15	9.701067079057631e-17	2.4943625565178884e-15	1.8925570671941486e-16	1.0476782732380244e-15	4.810221190264822e-16	3.0896449396884443e-15	4.1019007366320075e-16
56746.310000004014	2.563492826688975e-15	6.277930826378975e-16	2.035826489254106e-15	9.781433444557419e-17	2.4924385292269153e-15	1.9092958030745701e-16	1.048515530787786e-15	4.874831378480932e-16	3.088071711274471e-15	4.14357609678457e-16
56746.36000000402	2.5628717033479693e-15	6.344925323689768e-16	2.0346605650333934e-15	9.85227509991242e-17	2.490525122581148e-15	1.9244378040858818e-16	1.0493489308454043e-15	4.932755244011988e-16	3.08648930046903e-15	4.1815739106667686e-16
56746.41000000402	2.5622917825000735e-15	6.40505334703394e-16	2.0335078345156774e-15	9.9134237360789e-17	2.4886221586800805e-15	1.9379508764191863e-16	1.0501755700839871e-15	4.983957604628958e-16	3.0848973817277598e-15	4.215828706514768e-16
56746.46000000402	2.561752406819925e-15	6.458248963730278e-16	2.032366835916992e-15	9.964733186249539e-17	2.486729459612894e-15	1.9498070516208632e-16	1.0509925433582703e-15	5.028409477333863e-16	3.08329562741551e-15	4.2462841095489276e-16
56746.510000004026	2.5612529188760714e-15	6.504458236631081e-16	2.0312361074587593e-15	1.0006078146977396e-16	2.4848468474554238e-15	1.9599823624646586e-16	1.0517969434961562e-15	5.066087946480568e-16	3.0816837077919994e-15	4.272892335190477e-16
56746.56000000403	2.5607926610883613e-15	6.543638662715944e-16	2.0301141873348703e-15	1.0037353085371777e-16	2.482974144266938e-15	1.968456651275139e-16	1.052585861090293e-15	5.096976060236749e-16	3.0800612909974755e-15	4.2956137602181426e-16
56746.61000000403	2.5603709756850642e-15	6.575758717718e-16	2.028999613678964e-15	1.0058471312220583e-16	2.4811111720872518e-15	1.9752134076305587e-16	1.0533563842894427e-15	5.121062751943082e-16	3.0784280430381524e-15	4.3144165633892465e-16
56746.660000004034	2.559987204660196e-15	6.600797494143371e-16	2.0278909245310803e-15	1.0069364204078602e-16	2.479257752933891e-15	1.9802396328247612e-16	1.0541055985895485e-15	5.138342783750769e-16	3.076783627771687e-15	4.3292764284559365e-16
56746.71000000404	2.5596406897306787e-15	6.618744422668921e-16	2.0267866578053087e-15	1.006998056040267e-16	2.4774137087989394e-15	1.983525728907725e-16	1.054830586625001e-15	5.148816710597551e-16	3.075127706892511e-15	4.340176303708389e-16
56746.76000000404	2.5593307722933488e-15	6.629599069095863e-16	2.0256853512564985e-15	1.0060286084346392e-16	2.475578861645864e-15	1.985065410485762e-16	1.055528427959255e-15	5.152490863140436e-16	3.0734599399169744e-15	4.3471062132782527e-16
56746.81000000404	2.5590567933820656e-15	6.633371000941381e-16	2.0245855424473795e-15	1.004026297825983e-16	2.473753033406819e-15	1.9848556378458764e-16	1.0561961988756269e-15	5.149377348734211e-16	3.071779984168614e-15	4.350063116378104e-16
56746.860000004046	2.5588180936246344e-15	6.630079719379986e-16	2.0234857687158232e-15	1.000990964713572e-16	2.471936045979457e-15	1.9828965702993216e-16	1.0568309721677808e-15	5.139494069975432e-16	3.0700874947630903e-15	4.349050811524958e-16
56746.91000000405	2.5586140131997173e-15	6.619754653718805e-16	2.0223845671417584e-15	9.969240505308796e-17	2.4701277212239072e-15	1.9791915389175273e-16	1.0574298169299432e-15	5.122864760704274e-16	3.068382124593166e-15	4.3440798835782294e-16
56746.96000000405	2.5584438917937343e-15	6.602435216945647e-16	2.0212804745142237e-15	9.918285883668797e-17	2.468327880959883e-15	1.9737470381942083e-16	1.0579897983469198e-15	5.099519039742887e-16	3.066663524313545e-15	4.3351676921413586e-16
56747.010000004055	2.5583070685574713e-15	6.578170922126267e-16	2.020172027298549e-15	9.857092036705901e-17	2.466536346963447e-15	1.966572736381588e-16	1.0585079774839637e-15	5.06949248302158e-16	3.064931342325682e-15	4.322338400565206e-16
56747.06000000406	2.5582028820629177e-15	6.547021560681323e-16	2.0190577616033173e-15	9.785721250526912e-17	2.4647529409644475e-15	1.957681504582449e-16	1.0589814110762662e-15	5.032826715146267e-16	3.0631852247623648e-15	4.3056230454275666e-16
56747.11000000406	2.558130670259951e-15	6.509057444791121e-16	2.0179362131474612e-15	9.704252055245195e-17	2.4629774846426812e-15	1.9470894649469785e-16	1.0594071513183348e-15	4.989569521905897e-16	3.061424815472286e-15	4.2850596470038276e-16
56747.16000000406	2.5580897704325145e-15	6.464359717444466e-16	2.0168059172272388e-15	9.612779547371887e-17	2.4612097996259333e-15	1.934816058585058e-16	1.0597822456529698e-15	4.939774985726054e-16	3.0596497560045485e-15	4.260693361870352e-16
56747.21000000407	2.558079519155588e-15	6.413020735005968e-16	2.015665408683345e-15	9.511415830138618e-17	2.4594497074859865e-15	1.9208841341349558e-16	1.0601037365600702e-15	4.88350364668168e-16	3.057859685592961e-15	4.232576679410338e-16
56747.26000000407	2.5580992522511586e-15	6.355144528632356e-16	2.0145132218678695e-15	9.40029058282847e-17	2.4576970297362777e-15	1.905320058209176e-16	1.0603686613450188e-15	4.820822692405721e-16	3.056054241140389e-15	4.2007696646423906e-16
56747.31000000407	2.558148304744745e-15	6.290847352490426e-16	2.0133478906113008e-15	9.279551773133233e-17	2.4559515878284794e-15	1.888153849265392e-16	1.0605740519269837e-15	4.751806181138946e-16	3.054233057202796e-15	4.1653402504714253e-16
56747.360000004075	2.5582260108215293e-15	6.220258328552991e-16	2.0121679481896945e-15	9.149366530613488e-17	2.454213203149636e-15	1.8694193367938051e-16	1.0607169346266386e-15	4.676535303291158e-16	3.0523957659734177e-15	4.126364583152008e-16
56747.41000000408	2.558331703782461e-15	6.143520199811575e-16	2.0109719272913345e-15	9.009922203764738e-17	2.4524816970191353e-15	1.8491543480881447e-16	1.060794329953791e-15	4.595098688329491e-16	3.050541997266664e-15	4.083927425505041e-16
56747.46000000408	2.5584647160004832e-15	6.060790206103332e-16	2.009758359983953e-15	8.86142762872282e-17	2.450756890685623e-15	1.8274009252265682e-16	1.0608032523945425e-15	4.507592765669641e-16	3.0486713785019792e-15	4.0381226231830175e-16
56747.510000004084	2.558624378876134e-15	5.972241099460842e-16	2.0085257776817037e-15	8.704114644249626e-17	2.4490386053239957e-15	1.804205575306181e-16	1.0607407101981392e-15	4.4141221906527314e-16	3.04678353468763e-15	3.989053640092143e-16
56747.56000000409	2.5588100227937756e-15	5.878062319000485e-16	2.0072727111120228e-15	8.538239895643575e-17	2.447326662032413e-15	1.7796195573917912e-16	1.0606037051633932e-15	4.3148003499021606e-16	3.044878088404331e-15	3.936834169870539e-16
56747.61000000409	2.559020977077054e-15	5.778461348896702e-16	2.005997690282612e-15	8.364086980317645e-17	2.4456208818292374e-15	1.7536992100498551e-16	1.0603892324250235e-15	4.209749964564552e-16	3.0429546597888064e-15	3.8815888311329605e-16
56747.66000000409	2.5592565699448215e-15	5.673665287035951e-16	2.0046992444483576e-15	8.181968999578329e-17	2.443921085649981e-15	1.7265063237418168e-16	1.0600942802391344e-15	4.099103815686418e-16	3.041012866517228e-15	3.82345395490874e-16
56747.710000004095	2.559516128466445e-15	5.563922656422809e-16	2.0033759020782136e-15	7.992231596258871e-17	2.442227094344149e-15	1.6981085626690441e-16	1.0597158297687215e-15	3.9830056236930456e-16	3.0390523237885987e-15	3.76257847331726e-16
56747.7600000041	2.559798978517443e-15	5.449505496388643e-16	2.002026190822154e-15	7.795256575985417e-17	2.4405387286725035e-15	1.6685799409284926e-16	1.0592508548685827e-15	3.8616111246392026e-16	3.0370726443079372e-15	3.6991249188874977e-16
56747.8100000041	2.5601044447347076e-15	5.330711775881212e-16	2.0006486374779743e-15	7.591466232008804e-17	2.438855809303635e-15	1.6380013578833564e-16	1.0586963218698468e-15	3.735089400700746e-16	3.0350734382694443e-15	3.6332705439122013e-16
56747.860000004104	2.560431850471965e-15	5.207868176451864e-16	1.9992417679583493e-15	7.381328520685345e-17	2.437178156811357e-15	1.6064611974098488e-16	1.0580491893640869e-15	3.6036245432647244e-16	3.0330543133395368e-15	3.565208568595425e-16
56747.91000000411	2.560780517754639e-15	5.081333297430101e-16	1.997804107257419e-15	7.165363266742773e-17	2.435505591671265e-15	1.5740559950399316e-16	1.057306407986961e-15	3.467417756692211e-16	3.0310148746397353e-15	3.4951495651946693e-16
56747.96000000411	2.561149767235072e-15	4.95150133940454e-16	1.9963341794177807e-15	6.944149615700703e-17	2.4338379342578642e-15	1.5408911756360338e-16	1.0564649202014304e-15	3.3266900537960625e-16	3.0289547247295146e-15	3.4233229824617797e-16
56748.01000000411	2.5615389181473665e-15	4.818806323139772e-16	1.994830507497294e-15	6.718334993896299e-17	2.4321750048415053e-15	1.5070818620091756e-16	1.0555216600805622e-15	3.181685756933171e-16	3.0268734635889708e-15	3.3499788098051294e-16
56748.060000004116	2.5619472882621436e-15	4.683726897333226e-16	1.9932916135358396e-15	6.488645883647273e-17	2.4305166235853796e-15	1.4727537511602462e-16	1.0544735530897847e-15	3.032677112060929e-16	3.0247706886014884e-15	3.275389373009588e-16
56748.11000000412	2.562374193841386e-15	4.546791776791922e-16	1.991716018522125e-15	6.255900767180954e-17	2.4288626105424015e-15	1.4380440493532456e-16	1.0533175158686496e-15	2.879970463997294e-16	3.022645994536143e-15	3.1998512419872695e-16
56748.16000000412	2.5628189495927706e-15	4.4085858278284814e-16	1.9901022423604494e-15	6.021025629060851e-17	2.4272127856520505e-15	1.4031024490688275e-16	1.0520504560121621e-15	2.7239146570611907e-16	3.0204989735301544e-15	3.123687214574791e-16
56748.210000004125	2.5632808686243555e-15	4.269756772623915e-16	1.9884488038374324e-15	5.785072415861392e-17	2.4255669687374974e-15	1.36809211946407e-16	1.0506692718516158e-15	2.56491266125952e-16	3.0183292150711186e-15	3.0472483173825325e-16
56748.26000000413	2.5637592623986036e-15	4.1310224089559644e-16	1.9867542205886936e-15	5.549240801822526e-17	2.423924979502599e-15	1.3331906661828877e-16	1.0491708522347689e-15	2.403437955390679e-16	3.016136305979143e-15	2.970915733187555e-16
56748.31000000413	2.564253440686817e-15	3.9931781223561e-16	1.9850170090656524e-15	5.314903447168161e-17	2.422286637528401e-15	1.2985909953507947e-16	1.0475520763056479e-15	2.240058050088328e-16	3.0139198303889884e-15	2.8951025227624527e-16
56748.36000000413	2.5647627115230504e-15	3.857104287523827e-16	1.9832356845020484e-15	5.0836345741604904e-17	2.4206517622705492e-15	1.2645019896123477e-16	1.0458098132837739e-15	2.0754689150871996e-16	3.011679369731896e-15	2.8202549557033366e-16
56748.410000004136	2.565286381158224e-15	3.723772895528941e-16	1.9814087608808096e-15	4.85724099103606e-17	2.4190201730560807e-15	1.2311488708396543e-16	1.043940922242739e-15	1.9105463272740335e-16	3.009414502717493e-15	2.7468531994457866e-16
56748.46000000414	2.565823754013563e-15	3.5942523862653787e-16	1.9795347509004855e-15	4.6377934765268734e-17	2.417391689080292e-15	1.198773085587048e-16	1.0419422518883276e-15	1.7464238031066036e-16	3.007124805315434e-15	2.675411039785284e-16
56748.51000000414	2.5663741326346617e-15	3.4697092064266657e-16	1.9776121659419108e-15	4.427654466705083e-17	2.415766129403529e-15	1.1676315083380855e-16	1.0398106403360103e-15	1.5846124881894581e-16	3.0048098507370706e-15	2.606474225117456e-16
56748.560000004145	2.5669368176447087e-15	3.351404074989009e-16	1.9756395160349393e-15	4.22949505866875e-17	2.4141433129484154e-15	1.1379947198334856e-16	1.037542914887774e-15	1.4271864572908258e-16	3.0024692094168908e-15	2.5406169509480286e-16
56748.61000000415	2.5675111076979867e-15	3.2406803976329067e-16	1.973615309824756e-15	4.046290474831629e-17	2.412523058496539e-15	1.110144093185615e-16	1.035135891808616e-15	1.2770649852399561e-16	3.000102448993879e-15	2.4784359491836615e-16
56748.66000000415	2.5680962994330823e-15	3.1389418905542204e-16	1.971538054538519e-15	3.8812789215492306e-17	2.4109051846855577e-15	1.0843674233316118e-16	1.0325863761020075e-15	1.1384184046161289e-16	2.997709134292802e-15	2.420541645007287e-16
56748.710000004154	2.5686916874259824e-15	3.0476165213509133e-16	1.9694062559520613e-15	3.737865961607951e-17	2.4092895100057644e-15	1.0609528836319622e-16	1.0298911612851051e-15	1.0171601532442355e-16	2.995288827305333e-15	2.367545926699722e-16
56748.76000000416	2.569296564143066e-15	2.96810470786063e-16	1.9672184183559598e-15	3.619458382713099e-17	2.4076758527975793e-15	1.040181205446193e-16	1.0270470291631004e-15	9.212526713688885e-17	2.9928410871710376e-15	2.3200462764010493e-16
56748.81000000416	2.569910219893708e-15	2.90171167802442e-16	1.964973044522536e-15	3.529222346080102e-17	2.406064031247766e-15	1.0223161641914697e-16	1.024050749603125e-15	8.600528514996368e-17	2.990365470158354e-15	2.278606358309154e-16
56748.86000000416	2.570531833659977e-15	2.8495433539747164e-16	1.962668694457096e-15	3.469737626681111e-17	2.4044538272468758e-15	1.0075888966245024e-16	1.0208993053089229e-15	8.416027529884835e-17	2.9878615469301984e-15	2.2437230347130547e-16
56748.910000004165	2.5711563399828214e-15	2.811527299965177e-16	1.9603062118655507e-15	3.440989250339536e-17	2.4028436175790178e-15	9.960046829513766e-17	1.0175984135928312e-15	8.662945183331593e-17	2.9853295571945677e-15	2.2154018258448275e-16
56748.96000000417	2.5717731600633217e-15	2.786120858554736e-16	1.9578894075546338e-15	3.439780531347471e-17	2.401229953764793e-15	9.872845251768032e-17	1.0141651424505232e-15	9.254795796516132e-17	2.982770610654995e-15	2.1930284763594816e-16
56749.01000000417	2.572371343522262e-15	2.7714973514825943e-16	1.9554222892530545e-15	3.4621067478947935e-17	2.399609265102463e-15	9.811005850223724e-17	1.0106173085160169e-15	1.008223972488609e-16	2.9801858725078487e-15	2.1758870370643657e-16
56749.060000004174	2.5729399359690955e-15	2.7657123874049053e-16	1.952908863301801e-15	3.503627102249981e-17	2.39797798057755e-15	9.77103244787732e-17	1.00697271895679e-15	1.1048926511441182e-16	2.977576505160951e-15	2.1632182229072075e-16
56749.11000000418	2.5734679782806417e-15	2.766786802912663e-16	1.9503531347451743e-15	3.559963069077504e-17	2.396332528799355e-15	9.749318776838081e-17	1.0032491727490517e-15	1.2082836287247962e-16	2.9749436682887243e-15	2.1542417264471493e-16
56749.16000000418	2.573944505879066e-15	2.7727781926683207e-16	1.9477591074214812e-15	3.626932025620069e-17	2.3946693379381006e-15	9.74224830788641e-17	9.99464461952545e-16	1.3133924473200504e-16	2.9722885188872173e-15	2.1481768516223778e-16
56749.21000000418	2.5743585480097987e-15	2.7818365426586933e-16	1.945130784054102e-15	3.70070079691508e-17	2.392984835661851e-15	9.746280864797194e-17	9.95636372984942e-16	1.4168211807057908e-16	2.9696122113290844e-15	2.1442604331744943e-16
56749.260000004186	2.57469912701897e-15	2.7922429347163366e-16	1.9424721663420664e-15	3.777865655951894e-17	2.3912754490729422e-15	9.758023106724439e-17	9.917826878959603e-16	1.5162593342237032e-16	2.966915897418334e-15	2.1417614771215355e-16
56749.31000000419	2.574955257630566e-15	2.802432806539182e-16	1.939787255051084e-15	3.8554762379916165e-17	2.389537604645343e-15	9.77428216057701e-17	9.87921185641106e-16	1.6101178622710284e-16	2.9642007264450715e-15	2.1399923843718928e-16
56749.36000000419	2.5751159462230258e-15	2.8110066265245733e-16	1.937080050104121e-15	3.931022711697773e-17	2.3877677281610932e-15	9.792103370956481e-17	9.840696433555201e-16	1.6972898585092943e-16	2.961467845240113e-15	2.1383169486745557e-16
56749.410000004194	2.575170190105545e-15	2.8167312577238143e-16	1.9343545506723153e-15	4.002402488613755e-17	2.3859622446472827e-15	9.808794211768265e-17	9.802458376271678e-16	1.7769975823652746e-16	2.9587183982294735e-15	2.1361555337316624e-16
56749.4600000042	2.575106976793721e-15	2.818535072040282e-16	1.931614755265777e-15	4.067878139183897e-17	2.3841175783126496e-15	9.821936924948345e-17	9.764675457706924e-16	1.8486947004965205e-16	2.9559535274887564e-15	2.1329879411842514e-16
56749.5100000042	2.5749152832847865e-15	2.8154993520366675e-16	1.9288646618240987e-15	4.1260339115158097e-17	2.382230152484795e-15	9.829392546046872e-17	9.727525471005558e-16	1.9120032543069305e-16	2.953174372797463e-15	2.1283545050443506e-16
56749.5600000042	2.5745840753322404e-15	2.806847912030511e-16	1.926108267807393e-15	4.1757350129756195e-17	2.380296389546607e-15	9.829298790158293e-17	9.691186242048962e-16	1.9666725624004586e-16	2.9503820716932206e-15	2.1218559164545923e-16
56749.610000004206	2.574102306719916e-15	2.7919363146476427e-16	1.9233495702867735e-15	4.2160916502277507e-17	2.3783127108730526e-15	9.820063936312814e-17	9.655835642189979e-16	2.0125521908204915e-16	2.947577759525812e-15	2.113152220277774e-16
56749.66000000421	2.5734589185352407e-15	2.770241611668995e-16	1.9205925660351735e-15	4.246428509490632e-17	2.37627553676806e-15	9.800358459382211e-17	9.621651600994534e-16	2.0495741472446511e-16	2.944762569511278e-15	2.101961350996497e-16
56749.71000000421	2.5726428384421313e-15	2.7413532114381706e-16	1.9178412516180754e-15	4.266259635945031e-17	2.3741812864012154e-15	9.769105780068321e-17	9.588812118982317e-16	2.0777412960448338e-16	2.9419376327857766e-15	2.0880575022974902e-16
56749.760000004215	2.5716429799528462e-15	2.7049652591589625e-16	1.9150996234841998e-15	4.275268322595581e-17	2.372026377744481e-15	9.725473169199737e-17	9.557495280373964e-16	2.0971201200006763e-16	2.9391040784594198e-15	2.0712695597250354e-16
56749.81000000422	2.5704482416994033e-15	2.6608707938455215e-16	1.9123716780561695e-15	4.273291490450263e-17	2.369807227508811e-15	9.668863565691334e-17	9.52787926584035e-16	2.1078366584742757e-16	2.9362630336700286e-15	2.05147977200902e-16
56749.86000000422	2.5690475067038795e-15	2.6089578999935937e-16	1.9096614118212172e-15	4.2603080337634296e-17	2.3675202510809546e-15	9.598908849809245e-17	9.500142365258387e-16	2.1100749016609847e-16	2.9334156236367863e-15	2.0286227946067273e-16
56749.91000000422	2.5674296416483513e-15	2.5492080924000367e-16	1.906972821422014e-15	4.2364306530392585e-17	2.365161862460068e-15	9.515464945463408e-17	9.474462990470818e-16	2.1040772171310158e-16	2.930562971713768e-15	2.0026852072141576e-16
56749.96000000423	2.5655834961433473e-15	2.481697255198605e-16	1.9043099037470806e-15	4.2019007697093227e-17	2.3627284741944578e-15	9.418608998583968e-17	9.451019688054523e-16	2.0901465881700128e-16	2.927706199443491e-15	1.9737055834342714e-16
56750.01000000423	2.5634979019961383e-15	2.4065996062545405e-16	1.9016766560218415e-15	4.1570861860301385e-17	2.3602164973179752e-15	9.308638777166873e-17	9.429991152094166e-16	2.0686505884497104e-16	2.9248464266102596e-15	1.9417751722445474e-16
56750.06000000423	2.5611616724775207e-15	2.324195390658606e-16	1.8990770758989948e-15	4.102481208369887e-17	2.3576223412869574e-15	9.186074350046705e-17	9.411556236963088e-16	2.0400271235136393e-16	2.9219847712935435e-15	1.9070392338483967e-16
56750.110000004235	2.5585636015879416e-15	2.2348833490520043e-16	1.896515161549608e-15	4.0387089800700543e-17	2.3549424139164218e-15	9.0516620079493e-17	9.395893970114475e-16	2.0047920439256584e-16	2.9191223499211592e-15	1.8696990521372535e-16
