MJD	lascumbres_B	lascumbres_B_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	lascumbres_u'	lascumbres_u'_err
57353.450000004785	3.3016647090365046e-16	1.8547502020957386e-16	3.4373603170099086e-16	7.6522605834954e-17	3.68455700669802e-16	1.2704509870789323e-16	2.8471246615113447e-16	8.0131335052893e-17	3.3712751563027656e-16	1.0023022126767399e-16	nan	nan
57353.50000000479	3.2998071819165417e-16	1.804035869984275e-16	3.43917341447822e-16	7.49411579765242e-17	3.688649086235323e-16	1.2408745413446238e-16	2.8446525926311416e-16	7.978070496321892e-17	3.366861498358057e-16	9.959831321873029e-17	nan	nan
57353.55000000479	3.297931254680164e-16	1.7531645582668102e-16	3.441043701712314e-16	7.332823427377276e-17	3.692853371283212e-16	1.211140748800773e-16	2.842126755096244e-16	7.942925010591122e-17	3.3623747622791863e-16	9.896581648182557e-17	nan	nan
57353.60000000479	3.296036453350266e-16	1.702141609033409e-16	3.4429714683672054e-16	7.168439943285596e-17	3.697170682709881e-16	1.1812592849968337e-16	2.8395467149344115e-16	7.907715496822954e-17	3.3578144100893066e-16	9.833304445788857e-17	nan	nan
57353.650000004796	3.2941222997626264e-16	1.6509725464519394e-16	3.444957005003963e-16	7.001025344812738e-17	3.7016018444795864e-16	1.1512405916135418e-16	2.836912037319901e-16	7.872460675448154e-17	3.353179902594215e-16	9.770031588088752e-17	nan	nan
57353.7000000048	3.2921883115386213e-16	1.599663092067258e-16	3.447000603097025e-16	6.830643582676556e-17	3.706147683684772e-16	1.1210959764275405e-16	2.8342222865677717e-16	7.837179534798356e-17	3.348470699374864e-16	9.706795476223728e-17	nan	nan
57353.7500000048	3.2902340020576904e-16	1.5482191827754725e-16	3.4491025550411877e-16	6.657363059403255e-17	3.710809030578448e-16	1.0908377299927683e-16	2.83147702612818e-16	7.801891326612969e-17	3.343686258779891e-16	9.643629031909834e-17	nan	nan
57353.800000004805	3.2882588804295646e-16	1.4966469921128318e-16	3.451263154158613e-16	6.481257225378645e-17	3.715586718606587e-16	1.0604792622999371e-16	2.8286758185806635e-16	7.766615560807121e-17	3.3388260379183353e-16	9.580565688521251e-17	nan	nan
57353.85000000481	3.286262451466258e-16	1.4449529556845673e-16	3.4534826947061684e-16	6.302405292458073e-17	3.7204815844406124e-16	1.0300352633899716e-16	2.825818225628328e-16	7.731371999457376e-17	3.333889492651838e-16	9.517639380285336e-17	nan	nan
57353.90000000481	3.284244215653813e-16	1.3931438018050502e-16	3.4557614718825074e-16	6.120893093067812e-17	3.725494468009952e-16	9.995218927804251e-17	2.8229038080922696e-16	7.696180649952627e-17	3.3288760775874224e-16	9.45488452943556e-17	nan	nan
57353.950000004814	3.282203669123816e-16	1.341226588756065e-16	3.458099781835033e-16	5.936814120494939e-17	3.7306262125347465e-16	9.689570036566758e-17	2.8199321259056423e-16	7.661061757263661e-17	3.323785246069872e-16	9.392336031167958e-17	nan	nan
57354.00000000482	3.2801403036246477e-16	1.2892087505235606e-16	3.460497921667475e-16	5.750270796214693e-17	3.735877664558513e-16	9.383604091348451e-17	2.816902738108034e-16	7.626035795278559e-17	3.318616450174335e-16	9.330029236232319e-17	nan	nan
57354.05000000482	3.278053606492494e-16	1.2370981535041475e-16	3.4629561894466846e-16	5.561376023587186e-17	3.741249673981077e-16	9.077541995777746e-17	2.813815202839513e-16	7.591123457151448e-17	3.3133691406983354e-16	9.267999931002367e-17	nan	nan
57354.10000000482	3.2759430606221317e-16	1.1849031675471998e-16	3.4654748842100466e-16	5.3702551052484833e-17	3.746743094091371e-16	8.771631220154838e-17	2.81066907733508e-16	7.556345644617793e-17	3.308042767155017e-16	9.20628431483528e-17	nan	nan
57354.150000004825	3.273808144437428e-16	1.132632755941269e-16	3.468054305972736e-16	5.177048125580281e-17	3.7523587816005324e-16	8.466150352612859e-17	2.8074639179187046e-16	7.521723456217172e-17	3.30263677776477e-16	9.144918974565498e-17	nan	nan
57354.20000000483	3.2716483318616275e-16	1.0802965907309903e-16	3.4706947557348115e-16	4.981912932375339e-17	3.758097596674952e-16	8.161414574194719e-17	2.8041992799975457e-16	7.487278174375042e-17	3.2971506194481366e-16	9.083940855937732e-17	nan	nan
57354.25000000483	3.269463092287358e-16	1.0279052023386476e-16	3.4733965354885176e-16	4.785028896096102e-17	3.7639604029694794e-16	7.857782262146857e-17	2.8008747180562416e-16	7.453031251291684e-17	3.291583737818111e-16	9.023387231807655e-17	nan	nan
57354.300000004834	3.2672518905464094e-16	9.754701762897522e-17	3.4761599482257093e-16	4.586601686039203e-17	3.7699480676606665e-16	7.555662970009491e-17	2.7974897856509154e-16	7.419004293585933e-17	3.2859355771723576e-16	8.963295666936064e-17	nan	nan
57354.35000000484	3.2650141868792416e-16	9.230044155981794e-17	3.4789852979448533e-16	4.3868693864396164e-17	3.7760614614802014e-16	7.255527083869611e-17	2.7940440354036575e-16	7.385219045644349e-17	3.280205580485914e-16	8.903703979181371e-17	nan	nan
57354.40000000484	3.262749436904242e-16	8.705224961927087e-17	3.4818728896585984e-16	4.186110391468742e-17	3.782301458748304e-16	6.957917509617508e-17	2.790537018996191e-16	7.351697371628299e-17	3.274393189403337e-16	8.84465019694122e-17	nan	nan
57354.45000000484	3.2604570915867307e-16	8.180411565882991e-17	3.484823029400887e-16	3.9846536788039133e-17	3.788668937407318e-16	6.663463801314657e-17	2.7869682871644635e-16	7.318461236090023e-17	3.2684978442309253e-16	8.78617251265225e-17	nan	nan
57354.500000004846	3.2581365972077075e-16	7.655799851453687e-17	3.4878360242344126e-16	3.7828922842659834e-17	3.7951647790553603e-16	6.372899185146237e-17	2.783337389692651e-16	7.285532683156815e-17	3.2625189839293747e-16	8.728309232201519e-17	nan	nan
57354.55000000485	3.255787395332331e-16	7.131624046462309e-17	3.490912182257857e-16	3.5813011071019173e-17	3.80178986898008e-16	6.087080946862718e-17	2.779643875407179e-16	7.252933814243994e-17	3.2564560461058387e-16	8.671098720094204e-17	nan	nan
57354.60000000485	3.2534089227781527e-16	6.608171153920148e-17	3.4940518126133773e-16	3.380460592959936e-17	3.8085450961924725e-16	5.80701459631889e-17	2.775887292170985e-16	7.220686764253414e-17	3.2503084670063504e-16	8.614579340236117e-17	nan	nan
57354.650000004855	3.2510006115830733e-16	6.08580265191711e-17	3.4972552254939904e-16	3.1810883927498265e-17	3.8154313534608734e-16	5.533882038201911e-17	2.7720671868775406e-16	7.18881367623454e-17	3.2440756815081525e-16	8.558789392216275e-17	nan	nan
57354.70000000486	3.248561888973046e-16	5.564988080165167e-17	3.500522732150725e-16	2.984081781691388e-17	3.8224495373449866e-16	5.2690735614519763e-17	2.768183105444998e-16	7.157336674472301e-17	3.237757123111682e-16	8.503767042980095e-17	nan	nan
57354.75000000486	3.2460921773295147e-16	5.0463587591531425e-17	3.503854644900369e-16	2.7905743720105366e-17	3.8296005482299806e-16	5.0142226561749503e-17	2.764234592810312e-16	7.126277835986323e-17	3.2313522239332755e-16	8.449550253812798e-17	nan	nan
57354.80000000486	3.2435908941565767e-16	4.5307969961093625e-17	3.5072512771326585e-16	2.6020111998663296e-17	3.8368852903608267e-16	4.7712412612820076e-17	2.7602211929231447e-16	7.095659160423451e-17	3.2248604146970956e-16	8.396176702576478e-17	nan	nan
57354.850000004866	3.2410574520478916e-16	4.019590745747844e-17	3.5107129433178967e-16	2.42024589317985e-17	3.844304671876603e-16	4.542350787238389e-17	2.756142448740137e-16	7.065502538335526e-17	3.218281124727326e-16	8.343683701171695e-17	nan	nan
57354.90000000487	3.238491258653311e-16	3.514715368740553e-17	3.5142399590142166e-16	2.247660652509046e-17	3.851859604844936e-16	4.3301009556274066e-17	2.751997902218881e-16	7.035829717843123e-17	3.2116137819406317e-16	8.292108108224581e-17	nan	nan
57354.95000000487	3.235891716645238e-16	3.019376701979076e-17	3.517832640875281e-16	2.0873007727367874e-17	3.859551005296615e-16	4.1373642643855163e-17	2.747787094312026e-16	7.006662269693246e-17	3.2048578128381485e-16	8.241486237039328e-17	nan	nan
57355.000000004875	3.2332582236847246e-16	2.5391246411422717e-17	3.52149130665759e-16	1.9429946323189383e-17	3.867379793260171e-16	3.9672895939147797e-17	2.7435095649611754e-16	6.978021550727584e-17	3.1980126424977687e-16	8.191853758890515e-17	nan	nan
57355.05000000488	3.230590172387276e-16	2.084278347269559e-17	3.5252162752280987e-16	1.8193913299148872e-17	3.8753468927967316e-16	3.8231963322222146e-17	2.739164853091063e-16	6.949928665788663e-17	3.1910776945662297e-16	8.143245601772156e-17	nan	nan
57355.10000000488	3.227886950288406e-16	1.6753735964472714e-17	3.529007866571834e-16	1.7217954721655977e-17	3.883453232034914e-16	3.708394255347634e-17	2.7347524966034467e-16	6.922404428102503e-17	3.184052391251245e-16	8.095695844759637e-17	nan	nan
57355.15000000488	3.225147939808892e-16	1.3541769774612308e-17	3.532866401799132e-16	1.6556512219810788e-17	3.891699743205708e-16	3.6259286176934565e-17	2.7302720323712773e-16	6.895469318183665e-17	3.1769361533137816e-16	8.049237608197867e-17	nan	nan
57355.20000000489	3.222372518219766e-16	1.1929905677000765e-17	3.5367922031536204e-16	1.6256179698370228e-17	3.900087362677685e-16	3.5782758092559496e-17	2.725722996232481e-16	6.869143441323542e-17	3.169728400059972e-16	8.003902939961377e-17	nan	nan
57355.25000000489	3.2195601996826505e-16	1.2533670838743163e-17	3.540785372295182e-16	1.6342872442028897e-17	3.908616844757985e-16	3.5669900762299923e-17	2.721104982985046e-16	6.843445088088953e-17	3.162428632543705e-16	7.959719965106254e-17	nan	nan
57355.30000000489	3.2167115431787454e-16	1.502340050772067e-17	3.544844373343024e-16	1.6803782053915915e-17	3.917286161332135e-16	3.5917232742521146e-17	2.716418484172709e-16	6.818371208276894e-17	3.1550375954226697e-16	7.916674621754984e-17	nan	nan
57355.350000004895	3.2138275731401145e-16	1.8587288278910832e-17	3.5489669370572263e-16	1.7597527275167376e-17	3.9260911432526064e-16	3.6504320263771187e-17	2.711664681421501e-16	6.79390222010724e-17	3.14755699035564e-16	7.874720079909214e-17	nan	nan
57355.4000000049	3.21090931110814e-16	2.2667203598116633e-17	3.5531507917777666e-16	1.867017655508492e-17	3.9350275701280594e-16	3.740221897437491e-17	2.7068447731122393e-16	6.77001770855229e-17	3.1399885422224516e-16	7.83380750838874e-17	nan	nan
57355.4500000049	3.207957773578295e-16	2.698196659576401e-17	3.5573936668303425e-16	1.996587989616149e-17	3.9440912253254706e-16	3.857669485080667e-17	2.7019599566187044e-16	6.746696878347924e-17	3.132333974493923e-16	7.793886990972412e-17	nan	nan
57355.500000004904	3.204973972064571e-16	3.1393726634352944e-17	3.561693292467981e-16	2.1433882860363502e-17	3.953277895791671e-16	3.999132048519278e-17	2.697011428323765e-16	6.723918593608085e-17	3.124595009257001e-16	7.754907633490234e-17	nan	nan
57355.55000000491	3.201958913163629e-16	3.583091024865562e-17	3.5660473998122984e-16	2.3031522252194626e-17	3.9625833718752673e-16	4.161004712492055e-17	2.6920003836358004e-16	6.701661417474878e-17	3.116773367239493e-16	7.71681767115488e-17	nan	nan
57355.60000000491	3.198913598618681e-16	4.0253613998439876e-17	3.5704537207951e-16	2.4724513902906138e-17	3.972003447148528e-16	4.339899913590963e-17	2.6869280170048496e-16	6.679903651699696e-17	3.1088707678349415e-16	7.679564575653774e-17	nan	nan
57355.65000000491	3.1958390253830994e-16	4.463807455139576e-17	3.5749099880998448e-16	2.6485949669512393e-17	3.9815339182293454e-16	4.532750175410758e-17	2.6817955219388187e-16	6.658623376060574e-17	3.100888929127445e-16	7.643095161537829e-17	nan	nan
57355.700000004916	3.1927361856837873e-16	4.89693073789901e-17	3.579413935103185e-16	2.8294917263360694e-17	3.991170584603328e-16	4.7368498319589705e-17	2.676604091019768e-16	6.637798487519433e-17	3.092829567916688e-16	7.60735569146234e-17	nan	nan
57355.75000000492	3.1896060670842546e-16	5.3237389299406256e-17	3.583963295816389e-16	3.0135182693998935e-17	4.0009092484458345e-16	4.9498551919396955e-17	2.671354915920034e-16	6.617406739035284e-17	3.0846943997424435e-16	7.572291979856059e-17	nan	nan
57355.80000000492	3.1864496525474654e-16	5.743546630389353e-17	3.5885558048268287e-16	3.1994090189805487e-17	4.0107457144443197e-16	5.169760312047315e-17	2.6660491874184903e-16	6.597425777947431e-17	3.076485138909779e-16	7.537849494635421e-17	nan	nan
57355.850000004924	3.1832679204984217e-16	6.155862830582686e-17	3.5931891972397563e-16	3.386169969542369e-17	4.0206757896204604e-16	5.39486100374285e-17	2.6606880954166873e-16	6.577833183853353e-17	3.0682034985135845e-16	7.503973456593955e-17	nan	nan
57355.90000000493	3.1800618448864814e-16	6.560324377001006e-17	3.597861208619456e-16	3.573013131028233e-17	4.0306952831525067e-16	5.623715245416516e-17	2.65527282895502e-16	6.558606505911581e-17	3.0598511904632476e-16	7.470608936145459e-17	nan	nan
57355.95000000493	3.176832395247451e-16	6.956655030557752e-17	3.602569574931119e-16	3.759307410230039e-17	4.0408000061976966e-16	5.855104714774322e-17	2.649804576228974e-16	6.539723299501895e-17	3.0514299255078723e-16	7.437700947125668e-17	nan	nan
57356.00000000493	3.1735805367654265e-16	7.344639387153244e-17	3.6073120324821275e-16	3.944541985909015e-17	4.0509857717145435e-16	6.087999806068884e-17	2.644284524605144e-16	6.521161162191569e-17	3.0429414132606276e-16	7.405194537388708e-17	nan	nan
57356.050000004936	3.1703072303343718e-16	7.72410575303899e-17	3.612086317863814e-16	4.128298979505424e-17	4.061248394285386e-16	6.32152904707667e-17	2.6387138606375397e-16	6.502897768948638e-17	3.034387362223661e-16	7.37303487597111e-17	nan	nan
57356.10000000494	3.1670134326194917e-16	8.094914595528006e-17	3.6168901678928143e-16	4.310232979075516e-17	4.0715836899388093e-16	6.554953012610766e-17	2.6330937700837143e-16	6.484910906565132e-17	3.0257694798128324e-16	7.341167336647262e-17	nan	nan
57356.15000000494	3.1637000961183335e-16	8.456950567078546e-17	3.621721319552779e-16	4.490055605056541e-17	4.0819874759721713e-16	6.787642416862653e-17	2.6274254379206225e-16	6.467178507249622e-17	3.01708947238235e-16	7.309537577701533e-17	nan	nan
57356.200000004945	3.160368169221677e-16	8.810116879506475e-17	3.626577509935679e-16	4.667523792964092e-17	4.0924555707740776e-16	7.019059892102258e-17	2.6217100483611833e-16	6.449678681357395e-17	3.008349045249687e-16	7.27809161780888e-17	nan	nan
57356.25000000495	3.1570185962741887e-16	9.154331259960396e-17	3.631456476183728e-16	4.842430828896672e-17	4.102983793646966e-16	7.248744919350394e-17	2.6159487848700466e-16	6.432389749235811e-17	2.9995499027199e-16	7.246775907928312e-17	nan	nan
57356.30000000495	3.153652317634838e-16	9.489522993836783e-17	3.636355955430512e-16	5.014599436312329e-17	4.1135679646296664e-16	7.476301402219093e-17	2.6101428301798416e-16	6.415290272168188e-17	2.990693748110804e-16	7.215537399148746e-17	nan	nan
57356.35000000495	3.1502702697370988e-16	9.815630728806865e-17	3.641273684742788e-16	5.1838764020531345e-17	4.1242039043198495e-16	7.701387430393099e-17	2.6042933663072917e-16	6.398359082400026e-17	2.9817822837772857e-16	7.184323606461233e-17	nan	nan
57356.40000000496	3.146873385148923e-16	1.0132600820919277e-16	3.6462074010619637e-16	5.350128366047582e-17	4.1348874336967553e-16	7.92370684364879e-17	2.598401574569267e-16	6.381575312248246e-17	2.9728172111360167e-16	7.153082668455076e-17	nan	nan
57356.45000000496	3.1434625926324933e-16	1.044038607288836e-16	3.651154841145493e-16	5.513238497521027e-17	4.145614373943538e-16	8.143002270185757e-17	2.5924686355988343e-16	6.364918422288322e-17	2.9638002306903746e-16	7.121763402948989e-17	nan	nan
57356.50000000496	3.1400388172037623e-16	1.0738944760168416e-16	3.656113741508552e-16	5.673103851777445e-17	4.1563805462699865e-16	8.359049369818536e-17	2.5864957293614714e-16	6.348368228627488e-17	2.954733042054631e-16	7.090315358619668e-17	nan	nan
57356.550000004965	3.1366029801917717e-16	1.1028239871012521e-16	3.6610818383655656e-16	5.829633253440471e-17	4.167181771734899e-16	8.57165206143002e-17	2.580484035170961e-16	6.331904929274943e-17	2.9456173439790683e-16	7.058688862679394e-17	nan	nan
57356.60000000497	3.133155999297762e-16	1.1308238507579885e-16	3.666056867571492e-16	5.982745589999003e-17	4.1780138710686575e-16	8.7806385551184e-17	2.574434731705569e-16	6.315509129624862e-17	2.9364548343742676e-16	7.026835064690643e-17	nan	nan
57356.65000000497	3.129698788654077e-16	1.1578911409635297e-16	3.6710365645635174e-16	6.132368427463402e-17	4.188872664495654e-16	8.985858043282853e-17	2.5683489970240733e-16	6.299161867068034e-17	2.927247210335866e-16	6.994705976620516e-17	nan	nan
57356.700000004974	3.12623225888285e-16	1.1840232572537706e-16	3.6760186643024797e-16	6.278436880667215e-17	4.1997539715567243e-16	9.187177932482163e-17	2.562228008581816e-16	6.282844634765854e-17	2.917996168169142e-16	6.962254509246696e-17	nan	nan
57356.75000000498	3.122757317154508e-16	1.2092178938488167e-16	3.681000901214279e-16	6.420892686316184e-17	4.210653610931571e-16	9.384481520268239e-17	2.5560729432467365e-16	6.266539404603628e-17	2.9087034034135315e-16	6.929434505040798e-17	nan	nan
57356.80000000498	3.1192748672460473e-16	1.2334730145211192e-16	3.6859810091314117e-16	6.559683438485662e-17	4.221567400261065e-16	9.577666039248917e-17	2.549884977315431e-16	6.250228649362305e-17	2.899370610867445e-16	6.896200767667544e-17	nan	nan
57356.85000000498	3.1157858095991315e-16	1.256786832006797e-16	3.6909567212342745e-16	6.694761955155787e-17	4.2324911559695805e-16	9.766641005172368e-17	2.5436652865291894e-16	6.233895364142667e-17	2.889999484612533e-16	6.862509088238943e-17	nan	nan
57356.900000004985	3.112291041377982e-16	1.2791577910411644e-16	3.6959257699927703e-16	6.826085751118592e-17	4.2434206930871895e-16	9.951326817562604e-17	2.5374150460899343e-16	6.217523087075739e-17	2.880591718038541e-16	6.828316268480196e-17	nan	nan
57356.95000000499	3.108791456527092e-16	1.3005845543077073e-16	3.700885887107509e-16	6.953616597741262e-17	4.254351825071867e-16	1.0131653570850695e-16	2.5311354306763846e-16	6.201095919362291e-17	2.871149003867645e-16	6.793580140959395e-17	nan	nan
57357.00000000499	3.105287945828725e-16	1.3210659907480866e-16	3.7058348034513396e-16	7.077320154109658e-17	4.265280363631599e-16	1.0307560041582162e-16	2.5248276144599566e-16	6.184598544684351e-17	2.8616730341792177e-16	6.758259586529398e-17	nan	nan
57357.050000004994	3.1017813969602486e-16	1.340601165799563e-16	3.7107702490106486e-16	7.197165657173593e-17	4.276202118546421e-16	1.0478992823421816e-16	2.5184927711208196e-16	6.168016248031289e-17	2.8521655004342394e-16	6.722314549165729e-17	nan	nan
57357.100000005	3.0982726945512677e-16	1.359189333216858e-16	3.715689952826748e-16	7.31312566094979e-17	4.2871128974903587e-16	1.06459055866776e-16	2.5121320738638816e-16	6.151334933984799e-17	2.8426280934997284e-16	6.685706048329705e-17	nan	nan
57357.150000005	3.09476272024059e-16	1.376829928207165e-16	3.7205916429370357e-16	7.42517581677057e-17	4.2980085058532813e-16	1.0808258443092936e-16	2.5057466954347983e-16	6.134541144512663e-17	2.8330625036737055e-16	6.648396189038275e-17	nan	nan
57357.200000005	3.0912523527329975e-16	1.3935225616595486e-16	3.7254730463165826e-16	7.533294688071487e-17	4.3088847465627715e-16	1.096601739998138e-16	2.4993378081360088e-16	6.117622076317873e-17	2.823470420709267e-16	6.610348169791402e-17	nan	nan
57357.250000005006	3.0877424678558445e-16	1.4092670152946737e-16	3.730331888819103e-16	7.637463594433028e-17	4.3197374199057114e-16	1.1119153890441978e-16	2.4929065838425927e-16	6.100565597788836e-17	2.8138535338392675e-16	6.571526288504054e-17	nan	nan
57357.30000000501	3.0842339386154973e-16	1.4240632375926187e-16	3.735165895118382e-16	7.737666480548578e-17	4.3305623233499093e-16	1.126764436860911e-16	2.486454194018392e-16	6.083360265605399e-17	2.804213531800921e-16	6.531895946610909e-17	nan	nan
57357.35000000501	3.0807276352535725e-16	1.437911340384517e-16	3.7399727886494745e-16	7.833889806583613e-17	4.3413552513656026e-16	1.1411469960708708e-16	2.479981809731984e-16	6.065995341043526e-17	2.794552102860119e-16	6.491423651472442e-17	nan	nan
57357.400000005015	3.0772244253030345e-16	1.4508115960136671e-16	3.7447502915498317e-16	7.926122457005373e-17	4.352111995246801e-16	1.1550616164169318e-16	2.473490601672571e-16	6.048460806030448e-17	2.784870934836287e-16	6.450077017237878e-17	nan	nan
57357.45000000502	3.0737251736441073e-16	1.462764434990256e-16	3.749496124600638e-16	8.014355665493465e-17	4.36282834293253e-16	1.1685072588280752e-16	2.4669817401659804e-16	6.03074737900251e-17	2.775171715126364e-16	6.407824764307505e-17	nan	nan
57357.50000000502	3.070230742560035e-16	1.473770444076231e-16	3.754208007167603e-16	8.098582953944208e-17	4.3735000788279623e-16	1.1814832730910297e-16	2.460456395190609e-16	6.012846530604445e-17	2.7654561307298737e-16	6.364636717505805e-17	nan	nan
57357.55000000502	3.0667419917926674e-16	1.4838303647486236e-16	3.758883657142424e-16	8.178800083944173e-17	4.3841229836254445e-16	1.193989378663373e-16	2.453915736393506e-16	5.994750499288781e-17	2.7557258682728884e-16	6.320483803123374e-17	nan	nan
57357.600000005026	3.0632597785979085e-16	1.4929450919992332e-16	3.7635207908836854e-16	8.255005019360288e-17	4.394692834125316e-16	1.206025648235607e-16	2.4473609331062175e-16	5.976452306852016e-17	2.745982614032882e-16	6.27533804492664e-17	nan	nan
57357.65000000503	3.059784957800975e-16	1.5011156734351184e-16	3.7681171231579545e-16	8.327197898930991e-17	4.405205403056682e-16	1.2175924937077552e-16	2.4407931543607367e-16	5.957945773958316e-17	2.736228053963032e-16	6.229172559265082e-17	nan	nan
57357.70000000503	3.056318381851543e-16	1.5083433086510247e-16	3.7726703670806954e-16	8.395381017958583e-17	4.4156564588979156e-16	1.2286906542970825e-16	2.434213568905515e-16	5.939225535694298e-17	2.726463873716801e-16	6.181961549381778e-17	nan	nan
57357.750000005035	3.052860900878708e-16	1.5146293488508443e-16	3.7771782340573444e-16	8.459558818344594e-17	4.4260417656971657e-16	1.2393211865336327e-16	2.4276233452213774e-16	5.920287057190588e-17	2.71669175867229e-16	6.133680299039431e-17	nan	nan
57357.80000000504	3.049413362745816e-16	1.5199752966980268e-16	3.7816384337242185e-16	8.519737886376733e-17	4.4363570828926153e-16	1.2494854559373466e-16	2.4210236515375347e-16	5.901126649359198e-17	2.7069133939568445e-16	6.084305165557772e-17	nan	nan
57357.85000000504	3.045976613105134e-16	1.5243828063801858e-16	3.7860486738893005e-16	8.575926957776372e-17	4.446598165132505e-16	1.2591851301996813e-16	2.414415655847413e-16	5.881741484775922e-17	2.697130464471399e-16	6.033813572358858e-17	nan	nan
57357.900000005044	3.042551495452401e-16	1.5278536838753953e-16	3.7904066604733046e-16	8.628136929631743e-17	4.456760762095162e-16	1.2684221737167186e-16	2.4078005259246025e-16	5.862129613747897e-17	2.687344654914964e-16	5.982184001119339e-17	nan	nan
57357.95000000505	3.0391388511812125e-16	1.5303898874106965e-16	3.794710097450237e-16	8.676380878933343e-17	4.46684061830875e-16	1.2771988433442019e-16	2.401179429339014e-16	5.842289980595362e-17	2.6775576498092427e-16	5.929395983605763e-17	nan	nan
57358.00000000505	3.0357395196372767e-16	1.5319935281064272e-16	3.798956686788481e-16	8.720674087490888e-17	4.476833472970791e-16	1.2855176852620668e-16	2.394553533472442e-16	5.822222440178711e-17	2.667771133522895e-16	5.875430093276757e-17	nan	nan
57358.05000000505	3.03235433817254e-16	1.5326668708011185e-16	3.8031441283911834e-16	8.761034073107344e-17	4.486735059767659e-16	1.2933815328511193e-16	2.3879240055348517e-16	5.801927774692941e-17	2.6579867902959646e-16	5.820267936745978e-17	nan	nan
57358.100000005055	3.028984142199171e-16	1.5324123350549663e-16	3.807270120037215e-16	8.797480626919408e-17	4.496541106693709e-16	1.3007935054993008e-16	2.381292012580069e-16	5.781407710755618e-17	2.6482063042646044e-16	5.763892145155158e-17	nan	nan
57358.15000000506	3.02562976524342e-16	1.5312324963311163e-16	3.811332357321704e-16	8.830035856895468e-17	4.50624733587035e-16	1.3077570082642605e-16	2.3746587215218417e-16	5.760664936798848e-17	2.638431359485284e-16	5.706286365551757e-17	nan	nan
57358.20000000506	3.0222920389993453e-16	1.5291300873562723e-16	3.8153285335966165e-16	8.858724237508478e-17	4.515849463364815e-16	1.314275732330846e-16	2.368025299149758e-16	5.739703120781826e-17	2.628663639959263e-16	5.647435252328896e-17	nan	nan
57358.250000005064	3.0189717933824135e-16	1.5261079996636433e-16	3.81925633991136e-16	8.883572665669626e-17	4.525343199008761e-16	1.320353656207932e-16	2.361392912145036e-16	5.718526928230243e-17	2.618904829657156e-16	5.587324458791584e-17	nan	nan
57358.30000000507	3.0156698565829855e-16	1.5221692853238862e-16	3.8231134649532346e-16	8.904610523038791e-17	4.534724246216686e-16	1.325995047617923e-16	2.354762727096678e-16	5.697142040598615e-17	2.609156612543401e-16	5.525940628934172e-17	nan	nan
57358.35000000507	3.012387055119664e-16	1.5173171588704403e-16	3.8268975949879787e-16	8.921869744872356e-17	4.543988301804115e-16	1.3312044660369215e-16	2.3481359105171494e-16	5.675555173956816e-17	2.5994206726004677e-16	5.463271389456802e-17	nan	nan
57358.40000000507	3.0091242138925426e-16	1.5115549994297327e-16	3.8306064138000604e-16	8.935384895603298e-17	4.553131055805471e-16	1.3359867658485608e-16	2.3415136288585506e-16	5.653774097979478e-17	2.5896986938535466e-16	5.399305342133568e-17	nan	nan
57358.450000005076	3.005882156236323e-16	1.5048863530664015e-16	3.8342376026331155e-16	8.945193251392197e-17	4.562148191291872e-16	1.3403471000791052e-16	2.3348970485282333e-16	5.631807655223498e-17	2.579992360394959e-16	5.334032056546465e-17	nan	nan
57358.50000000508	3.002661703973331e-16	1.4973149353592398e-16	3.8377888401301974e-16	8.951334889913382e-17	4.571035384188549e-16	1.3442909246839576e-16	2.328287335905068e-16	5.609665780660118e-17	2.5703033564086187e-16	5.267442063290893e-17	nan	nan
57358.55000000508	2.9994636774664144e-16	1.4888446342236373e-16	3.841257802274073e-16	8.953852787670499e-17	4.579788303092131e-16	1.3478240033579418e-16	2.3216856573550763e-16	5.587359521424264e-17	2.5606333661942214e-16	5.199526847694874e-17	nan	nan
57358.600000005084	2.9962888956717263e-16	1.4794795130014919e-16	3.8446421623273466e-16	8.952792925180063e-17	4.588402609087587e-16	1.350952412844774e-16	2.315093179247504e-16	5.564901056726898e-17	2.550984074192094e-16	5.1302788441385325e-17	nan	nan
57358.65000000509	2.9931381761914184e-16	1.469223813842134e-16	3.847939590772655e-16	8.948204400368868e-17	4.596873955565006e-16	1.35368254872082e-16	2.3085110679706906e-16	5.542303717876814e-17	2.541357165007432e-16	5.059691431039696e-17	nan	nan
57358.70000000509	2.9900123353262213e-16	1.4580819614031104e-16	3.851147755252739e-16	8.940139550569097e-17	4.605197988036056e-16	1.3560211316295265e-16	2.3019404899479745e-16	5.5195820083290267e-17	2.531754323434799e-16	4.987758926598465e-17	nan	nan
57358.75000000509	2.9869121881279176e-16	1.4460585669037426e-16	3.8542643205104795e-16	8.928654083517151e-17	4.613370343950166e-16	1.3579752139429214e-16	2.2953826116537105e-16	5.496751623679237e-17	2.52217723448245e-16	4.914476585371494e-17	nan	nan
57358.800000005096	2.983838548451733e-16	1.4331584325710776e-16	3.85728694832876e-16	8.913807217768919e-17	4.621386652510549e-16	1.3595521868251763e-16	2.288838599629034e-16	5.473829471499556e-17	2.5126275833969847e-16	4.8398405958043243e-17	nan	nan
