MJD	kait4_B	kait4_B_err	kait4_I	kait4_I_err	kait4_R	kait4_R_err	kait4_V	kait4_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56119.64000000328	1.1204054156163944e-14	6.787661743500032e-16	1.0750713647594977e-14	3.3370456935256193e-16	1.720360090363186e-14	6.57793324964213e-16	2.229361468885516e-14	8.824127359081166e-16	1.4577740995287912e-14	4.570960449558668e-15	5.403012026021568e-15	7.32834640815634e-15	3.819719209271429e-16	1.9664776388431568e-16	2.164896839458119e-15	2.0294819582191797e-15	9.786961958566223e-16	5.800600769651394e-16	2.1916406736722967e-14	1.970232283651446e-15
56119.690000003284	1.1173484954002685e-14	6.818389494463303e-16	1.07167641465279e-14	3.344530337275396e-16	1.7153211761263017e-14	6.596905592360805e-16	2.22357240900267e-14	8.891918902971418e-16	1.455236449022045e-14	4.704958987872681e-15	5.39420484738479e-15	7.544414507099399e-15	3.8089666849005435e-16	2.0065072953123623e-16	2.1623215816335078e-15	2.0893716419380624e-15	9.757611051615217e-16	5.9588365593873e-16	2.187094406080666e-14	2.0215915067682084e-15
56119.74000000329	1.1143344670671724e-14	6.823891265339204e-16	1.0682922713005775e-14	3.3511387819475515e-16	1.7103049273862143e-14	6.614054898544327e-16	2.2178037427609668e-14	8.955998201648905e-16	1.4526994161156897e-14	4.837067188509165e-15	5.385333511663447e-15	7.757326591699459e-15	3.79860677118069e-16	2.0462296608353723e-16	2.1597794380745206e-15	2.1484366501213198e-15	9.728597878323456e-16	6.115149295741245e-16	2.1825739937315674e-14	2.0723637400314406e-15
56119.79000000329	1.1113664065890367e-14	6.804181709842411e-16	1.0649190516923202e-14	3.356853177559597e-16	1.7053117881909584e-14	6.629301814868177e-16	2.2120571501284606e-14	9.01613853785288e-16	1.4501630742699026e-14	4.967243482246857e-15	5.376399766206353e-15	7.967024272349675e-15	3.7886355933733427e-16	2.0856070795645519e-16	2.1572699698820768e-15	2.2066574359481713e-15	9.699921510684184e-16	6.269457651254685e-16	2.1780791657820522e-14	2.122517842731307e-15
56119.84000000329	1.108447390654246e-14	6.759466651841448e-16	1.0615568729290253e-14	3.3616638101512624e-16	1.7003422028413182e-14	6.64258545302247e-16	2.2063343112668378e-14	9.072146312169899e-16	1.447627496394797e-14	5.095447842649459e-15	5.367405346747756e-15	8.17345095452842e-15	3.7790492911779135e-16	2.1246043858076054e-16	2.154792738433138e-15	2.264015184014573e-15	9.67158103018734e-16	6.421685347608574e-16	2.1736096516729174e-14	2.1720247892829582e-15
56119.890000003295	1.10558049672206e-14	6.690149261639153e-16	1.0582058522261883e-14	3.365569027999534e-16	1.695396615897891e-14	6.65386314172255e-16	2.2006369065534206e-14	9.12386004402313e-16	1.4450927548543743e-14	5.221641687539824e-15	5.358351977544824e-15	8.376551777920128e-15	3.769844018576717e-16	2.1631886885940205e-16	2.1523473053600965e-15	2.3204917638947712e-15	9.643575527793684e-16	6.571760626427018e-16	2.1691651811242596e-14	2.2208574415032652e-15
56119.9400000033	1.1027688030752202e-14	6.596842786364675e-16	1.054866106916579e-14	3.368575141074279e-16	1.6904754721879892e-14	6.66311012652607e-16	2.1949666166036554e-14	9.171149352492873e-16	1.4425589214703664e-14	5.345787794316317e-15	5.349241371514538e-15	8.576273560713227e-15	3.761015943679651e-16	2.2013291782338286e-16	2.1499332325302457e-15	2.3760696900704725e-15	9.61590410391102e-16	6.719615798503216e-16	2.1647454841309962e-14	2.2689903535176023e-15
56119.9900000033	1.1000153888755617e-14	6.480390713555883e-16	1.0515377544530687e-14	3.3706962935763977e-16	1.6855792168127625e-14	6.670319220368674e-16	2.1893251222928542e-14	9.213913927641048e-16	1.4400260675261563e-14	5.467850226593339e-15	5.340075230370085e-15	8.772564748324605e-15	3.7525612485703046e-16	2.2389969526141737e-16	2.1475500820252343e-15	2.4307320870818213e-15	9.58856586836901e-16	6.865186858006816e-16	2.16035029095811e-14	2.3163996040089272e-15
56120.040000003304	1.0973233342168873e-14	6.341895781554302e-16	1.048220912411497e-14	3.3719543085330164e-16	1.680708295154645e-14	6.6755004055170315e-16	2.183714104779115e-14	9.252082497759765e-16	1.4374942637705777e-14	5.587794270184352e-15	5.330855244756055e-15	8.965375365942776e-15	3.7444761291518364e-16	2.276164861173908e-16	2.1451974161205575e-15	2.484462658993635e-15	9.561559940394907e-16	7.00841315079806e-16	2.155979332136552e-14	2.3630626514480123e-15
56120.09000000331	1.0946957201783771e-14	6.182759874224144e-16	1.0449156984934712e-14	3.3723785026216764e-16	1.6758631528836397e-14	6.678680385485296e-16	2.1781352455244263e-14	9.285611793448065e-16	1.4349635804218234e-14	5.705586376835575e-15	5.321583094383476e-15	9.154656974402431e-15	3.7367567949932973e-16	2.312807364687492e-16	2.1428747972651754e-15	2.5372456624554814e-15	9.534885448589113e-16	7.149237087993005e-16	2.1516323384583956e-14	2.408958208705268e-15
