MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err
53637.72500000609	5.776249598139791e-16	4.696202999555199e-17	2.8161731871326824e-16	1.7556195753696694e-17	4.3536183737738e-16	1.1703323708812334e-17	5.417254340765535e-16	3.6813105630666557e-17
53637.77500000609	5.77154814858422e-16	4.7007809454039325e-17	2.814844002866087e-16	1.756303417705216e-17	4.351710416501005e-16	1.1709078577008018e-17	5.414704200709557e-16	3.686848259806559e-17
53637.825000006094	5.766851731601778e-16	4.7052042823705286e-17	2.813515747235613e-16	1.7569700779141368e-17	4.3498047503704465e-16	1.171444515353794e-17	5.412152739939026e-16	3.692272761847813e-17
53637.8750000061	5.762160361423019e-16	4.709472695904857e-17	2.812188420129737e-16	1.757619524123148e-17	4.3479013512475415e-16	1.1719422604265182e-17	5.40959987074997e-16	3.6975837631711313e-17
53637.9250000061	5.757474052282649e-16	4.7135858874637176e-17	2.810862021437207e-16	1.7582517251173617e-17	4.346000194998777e-16	1.1724010131075633e-17	5.407045505425635e-16	3.702780968081936e-17
53637.9750000061	5.752792818419723e-16	4.7175435744558445e-17	2.8095365510469776e-16	1.7588666503394288e-17	4.3441012574914745e-16	1.1728206971759552e-17	5.404489556236889e-16	3.707864091130746e-17
53638.025000006106	5.748116674077308e-16	4.7213454901965465e-17	2.8082120088483286e-16	1.759464269889174e-17	4.3422045145941047e-16	1.173201239979454e-17	5.401931935441485e-16	3.71283285703314e-17
53638.07500000611	5.743445633503105e-16	4.724991383861785e-17	2.80688839473076e-16	1.7600445545239508e-17	4.340309942176685e-16	1.1735425724205439e-17	5.399372555284137e-16	3.717687000594396e-17
53638.12500000611	5.738779710949081e-16	4.728481020451278e-17	2.805565708584026e-16	1.7606074756575812e-17	4.3384175161095346e-16	1.1738446289411369e-17	5.396811327996312e-16	3.7224262666356985e-17
53638.175000006115	5.734118920671416e-16	4.7318141807515605e-17	2.8042439502981276e-16	1.761153005360718e-17	4.3365272122643954e-16	1.1741073475057055e-17	5.394248165795772e-16	3.727050409922652e-17
53638.22500000612	5.729463276930943e-16	4.7349906613065744e-17	2.8029231197633475e-16	1.7616811163604833e-17	4.334639006514192e-16	1.1743306695894145e-17	5.391682980886378e-16	3.731559195096895e-17
53638.27500000612	5.724812793992824e-16	4.738010274391387e-17	2.8016032168702326e-16	1.762191782040199e-17	4.332752874732424e-16	1.1745145401631474e-17	5.389115685458412e-16	3.735952396608773e-17
53638.32500000612	5.720167486126713e-16	4.740872847989663e-17	2.8002842415095396e-16	1.762684976438883e-17	4.3308687927938545e-16	1.1746589076818986e-17	5.386546191687528e-16	3.7402297986532133e-17
53638.375000006126	5.715527367606892e-16	4.743578225774558e-17	2.798966193572351e-16	1.7631606742520733e-17	4.3289867365737524e-16	1.174763724072246e-17	5.383974411735005e-16	3.7443911951089766e-17
53638.42500000613	5.710892452712139e-16	4.7461262670979653e-17	2.7976490729499333e-16	1.763618850830603e-17	4.3271066819490684e-16	1.1748289447217529e-17	5.381400257747695e-16	3.748436389477084e-17
53638.47500000613	5.706262755725824e-16	4.748516846977777e-17	2.796332879533864e-16	1.7640594821812825e-17	4.325228604797068e-16	1.1748545284676329e-17	5.378823641857349e-16	3.7523651948239e-17
53638.525000006135	5.701638290936005e-16	4.750749856095458e-17	2.795017613215968e-16	1.7644825449662862e-17	4.3233524809959637e-16	1.1748404375877162e-17	5.376244476180688e-16	3.75617743372623e-17
53638.57500000614	5.697019072635338e-16	4.7528252007920634e-17	2.7937032738882665e-16	1.7648880165036014e-17	4.321478286425129e-16	1.1747866377907698e-17	5.37366267281894e-16	3.759872938216795e-17
53638.62500000614	5.692405115121322e-16	4.754742803073787e-17	2.7923898614431573e-16	1.7652758747665742e-17	4.3196059969643884e-16	1.1746930982084481e-17	5.371078143858039e-16	3.763451549733915e-17
53638.675000006144	5.687796432695999e-16	4.756502600617281e-17	2.7910773757731845e-16	1.765646098383915e-17	4.3177355884948075e-16	1.1745597913873508e-17	5.368490801368025e-16	3.766913119070926e-17
53638.72500000615	5.683193039666422e-16	4.758104546783059e-17	2.7897658167712215e-16	1.7659986666400093e-17	4.3158670368979924e-16	1.1743866932842316e-17	5.365900557402916e-16	3.7702575063308226e-17
53638.77500000615	5.678594950344266e-16	4.759548610629789e-17	2.788455184330373e-16	1.7663335594748414e-17	4.3140003180563833e-16	1.174173783254457e-17	5.363307324000905e-16	3.773484580879549e-17
53638.82500000615	5.674002179046141e-16	4.760834776933934e-17	2.787145478344002e-16	1.766650757483775e-17	4.3121354078533683e-16	1.1739210440525606e-17	5.360711013182905e-16	3.77659422130189e-17
53638.875000006155	5.669414740093614e-16	4.761963046215324e-17	2.785836698705721e-16	1.7669502419178503e-17	4.310272282172683e-16	1.1736284618231872e-17	5.358111536953934e-16	3.779586315362677e-17
53638.92500000616	5.66483264781306e-16	4.762933434764502e-17	2.784528845309415e-16	1.7672319946842645e-17	4.30841091689943e-16	1.1732960260985157e-17	5.355508807301864e-16	3.7824607599643314e-17
53638.97500000616	5.660255916535898e-16	4.763745974674252e-17	2.7832219180492776e-16	1.767495998345633e-17	4.3065512879188005e-16	1.1729237297951147e-17	5.352902736197482e-16	3.785217461111e-17
53639.025000006164	5.655684560598379e-16	4.764400713878617e-17	2.781915916819631e-16	1.767742236120992e-17	4.30469337111718e-16	1.1725115692093723e-17	5.350293235594363e-16	3.7878563338721153e-17
53639.07500000617	5.651118594342052e-16	4.764897716192639e-17	2.7806108415151987e-16	1.767970691885463e-17	4.3028371423812833e-16	1.1720595440189315e-17	5.347680217428464e-16	3.790377302347904e-17
53639.12500000617	5.646558032113312e-16	4.765237061357535e-17	2.779306692030886e-16	1.768181350170611e-17	4.300982577598545e-16	1.1715676572758376e-17	5.345063593617937e-16	3.792780299638145e-17
53639.17500000617	5.642002888263756e-16	4.76541884509058e-17	2.7780034682618596e-16	1.7683741961648984e-17	4.2991296526572674e-16	1.1710359154115095e-17	5.342443276062919e-16	3.795065267811122e-17
53639.225000006176	5.637453177150096e-16	4.76544317913947e-17	2.7767011701035967e-16	1.768549215713282e-17	4.2972783434461833e-16	1.1704643282328499e-17	5.339819176645671e-16	3.7972321578741184e-17
53639.27500000618	5.632908913134225e-16	4.765310191340352e-17	2.775399797451757e-16	1.7687063953185232e-17	4.295428625854587e-16	1.1698529089245587e-17	5.337191207229584e-16	3.799280929747372e-17
53639.32500000618	5.628370110583153e-16	4.7650200256804986e-17	2.7740993502023514e-16	1.768845722140467e-17	4.29358047577271e-16	1.1692016740500252e-17	5.334559279659839e-16	3.8012115522392765e-17
53639.375000006185	5.623836783869295e-16	4.764572842364913e-17	2.7727998282515687e-16	1.7689671839970987e-17	4.2917338690907496e-16	1.1685106435542319e-17	5.331923305762284e-16	3.803024003020675e-17
53639.42500000619	5.6193089473702935e-16	4.763968817889832e-17	2.771501231495909e-16	1.7690707693645316e-17	4.2898887816999293e-16	1.167779840764953e-17	5.32928319734403e-16	3.8047182686046255e-17
53639.47500000619	5.614786615469034e-16	4.763208145115294e-17	2.7702035598321094e-16	1.7691564673774793e-17	4.288045189492058e-16	1.1670092923980724e-17	5.326638866192718e-16	3.806294344325847e-17
53639.52500000619	5.61026980255389e-16	4.762291033349594e-17	2.7689068131571993e-16	1.7692242678297104e-17	4.286203068358821e-16	1.1661990285599563e-17	5.3239902240769875e-16	3.80775223432104e-17
53639.575000006196	5.605758523018349e-16	4.7612177084308077e-17	2.767610991368425e-16	1.7692741611747794e-17	4.2843623941932575e-16	1.1653490827545326e-17	5.321337182744755e-16	3.8090919515129696e-17
53639.6250000062	5.601252791261695e-16	4.759988412819823e-17	2.766316094363352e-16	1.7693061385256594e-17	4.28252314288818e-16	1.1644594918868509e-17	5.318679653924798e-16	3.810313517594062e-17
53639.6750000062	5.596752621688406e-16	4.7586034056904196e-17	2.765022122039737e-16	1.769320191656121e-17	4.280685290337315e-16	1.1635302962699222e-17	5.316017549325238e-16	3.811416963012591e-17
53639.725000006205	5.592258028708571e-16	4.757062963033457e-17	2.7637290742956425e-16	1.7693163130008045e-17	4.2788488124344893e-16	1.162561539633128e-17	5.313350780633935e-16	3.8124023269605674e-17
53639.77500000621	5.587769026737662e-16	4.755367377754575e-17	2.762436951029401e-16	1.769294495656321e-17	4.2770136850740725e-16	1.161553269128359e-17	5.310679259518288e-16	3.81326965736336e-17
53639.82500000621	5.583285630196988e-16	4.7535169597884124e-17	2.761145752139608e-16	1.769254733380739e-17	4.2751798841511317e-16	1.1605055353396483e-17	5.308002897624443e-16	3.814019010869032e-17
53639.875000006214	5.578807853513181e-16	4.75151203620641e-17	2.759855477525047e-16	1.7691970205953698e-17	4.2733473855604535e-16	1.159418392291793e-17	5.305321606578086e-16	3.8146504528416075e-17
53639.92500000622	5.574335711118742e-16	4.7493529513402634e-17	2.758566127084877e-16	1.7691213523846953e-17	4.271516165197872e-16	1.1582918974604665e-17	5.302635297982852e-16	3.815164057354645e-17
53639.97500000622	5.569869217451595e-16	4.747040066899493e-17	2.7572777007184645e-16	1.7690277244973626e-17	4.269686198958872e-16	1.1571261117845082e-17	5.299943883421391e-16	3.8155599071869576e-17
53640.02500000622	5.565408386955635e-16	4.7445737621033465e-17	2.7559901983254284e-16	1.768916133346825e-17	4.2678574627399873e-16	1.1559210996736381e-17	5.297247274454563e-16	3.815838093817101e-17
53640.075000006225	5.560953234080361e-16	4.741954433811422e-17	2.7547036198056517e-16	1.7687865760118176e-17	4.266029932437729e-16	1.1546769290256072e-17	5.294545382620786e-16	3.815998717425163e-17
53640.12500000623	5.55650377328106e-16	4.739182496662276e-17	2.7534179650593096e-16	1.768639050237682e-17	4.264203583948472e-16	1.1533936712352054e-17	5.291838119437024e-16	3.8160418868889516e-17
53640.17500000623	5.552060019018789e-16	4.7362583832181086e-17	2.752133233986825e-16	1.7684735544365035e-17	4.262378393169562e-16	1.1520714012112833e-17	5.28912539639733e-16	3.815967719787326e-17
53640.225000006234	5.547621985760642e-16	4.733182544109314e-17	2.750849426488899e-16	1.7682900876884008e-17	4.260554335998265e-16	1.1507101973884378e-17	5.286407124973248e-16	3.81577634240228e-17
53640.27500000624	5.543189687979392e-16	4.7299554481922774e-17	2.7495665424664286e-16	1.7680886497421658e-17	4.258731388331927e-16	1.1493101417448978e-17	5.283683216613274e-16	3.815467889722212e-17
53640.32500000624	5.538763140153835e-16	4.726577582705179e-17	2.748284581820705e-16	1.7678692410162483e-17	4.2569095260684337e-16	1.1478713198182925e-17	5.280953582743596e-16	3.8150425054478985e-17
53640.37500000624	5.534342356768737e-16	4.723049453434656e-17	2.747003544453148e-16	1.7676318625996608e-17	4.2550887251055475e-16	1.1463938207205447e-17	5.278218134766031e-16	3.814500342000234e-17
53640.425000006246	5.529927352314804e-16	4.719371584881923e-17	2.745723430265534e-16	1.767376516252746e-17	4.2532689613414593e-16	1.1448777371586343e-17	5.27547678405969e-16	3.813841560525962e-17
53640.47500000625	5.525518141288855e-16	4.715544520443085e-17	2.7444442391598617e-16	1.7671032044083795e-17	4.2514502106741684e-16	1.143323165452476e-17	5.272729441979446e-16	3.81306633091054e-17
53640.52500000625	5.521114738193671e-16	4.7115688225849804e-17	2.743165971038414e-16	1.7668119301729153e-17	4.24963244900217e-16	1.1417302055527345e-17	5.269976019856467e-16	3.8121748317871626e-17
53640.575000006254	5.516717157538299e-16	4.707445073036248e-17	2.741888625803722e-16	1.7665026973272592e-17	4.2478156522239817e-16	1.140098961063968e-17	5.267216428997757e-16	3.811167250549916e-17
53640.62500000626	5.512325413837731e-16	4.70317387297439e-17	2.7406122033585895e-16	1.766175510327815e-17	4.2459997962380534e-16	1.1384295392638307e-17	5.26445058068582e-16	3.8100437833670204e-17
53640.67500000626	5.507939521613293e-16	4.698755843229222e-17	2.7393367036060915e-16	1.7658303743076455e-17	4.244184856943084e-16	1.1367220511260633e-17	5.261678386178592e-16	3.808804635197873e-17
53640.72500000626	5.503559495392386e-16	4.694191624483355e-17	2.7380621264495654e-16	1.765467295077714e-17	4.2423708102376357e-16	1.1349766113435724e-17	5.2588997567089835e-16	3.8074500198072526e-17
53640.775000006266	5.499185349708814e-16	4.6894818774834824e-17	2.7367884717926035e-16	1.765086279127896e-17	4.240557632020407e-16	1.1331933383526894e-17	5.256114603484943e-16	3.8059801597853585e-17
53640.82500000627	5.494817099102489e-16	4.684627283256032e-17	2.73551573953911e-16	1.764687333628247e-17	4.238745298190468e-16	1.1313723543565471e-17	5.253322837689255e-16	3.8043952865663267e-17
53640.87500000627	5.490454758119789e-16	4.6796285433297063e-17	2.7342439295931487e-16	1.7642704664303454e-17	4.236933784646122e-16	1.1295137853534118e-17	5.250524370479083e-16	3.802695640449407e-17
53640.925000006275	5.4860983413134e-16	4.6744863799632277e-17	2.7329730418592105e-16	1.7638356860684685e-17	4.235123067286451e-16	1.1276177611610037e-17	5.247719112985633e-16	3.800881470620643e-17
53640.97500000628	5.481747863242358e-16	4.669201536381456e-17	2.731703076241904e-16	1.763383001760633e-17	4.233313122009792e-16	1.1256844154448108e-17	5.244906976314486e-16	3.7989530351771505e-17
53641.02500000628	5.477403338472146e-16	4.663774777014889e-17	2.7304340326461854e-16	1.7629124234104968e-17	4.231503924714967e-16	1.1237138857482561e-17	5.242087871544872e-16	3.796910601151253e-17
53641.07500000628	5.473064781574776e-16	4.6582068877472694e-17	2.729165910977248e-16	1.762423961608367e-17	4.2296954513004153e-16	1.1217063135215566e-17	5.239261709729403e-16	3.7947544445375394e-17
53641.12500000629	5.468732207128676e-16	4.652498676172193e-17	2.727898711140542e-16	1.7619176276326215e-17	4.2278876776647336e-16	1.1196618441504591e-17	5.236428401894734e-16	3.7924848503197073e-17
53641.17500000629	5.464405629718853e-16	4.646650971851221e-17	2.726632433041854e-16	1.7613934334512313e-17	4.2260805797061463e-16	1.117580626990558e-17	5.233587859039645e-16	3.790102112500266e-17
53641.22500000629	5.46008506393685e-16	4.640664626582716e-17	2.7253670765871575e-16	1.7608513917230914e-17	4.2242741333227085e-16	1.1154628153992495e-17	5.230739992136962e-16	3.787606534130855e-17
53641.275000006295	5.455770524380827e-16	4.634540514675147e-17	2.7241026416827355e-16	1.7602915157995778e-17	4.2224683144127583e-16	1.1133085667688135e-17	5.227884712131236e-16	3.7849984273434477e-17
53641.3250000063	5.45146202565561e-16	4.628279533230199e-17	2.7228391282351333e-16	1.7597138197265134e-17	4.220663098873934e-16	1.1111180425623511e-17	5.225021929940004e-16	3.7822781133834404e-17
53641.3750000063	5.44715958237269e-16	4.6218826024307466e-17	2.7215765361511316e-16	1.7591183182450335e-17	4.21885846260402e-16	1.1088914083479808e-17	5.222151556453059e-16	3.779445922644713e-17
53641.425000006304	5.442863209150253e-16	4.61535066583421e-17	2.720314865337843e-16	1.7585050267936767e-17	4.217054381500385e-16	1.1066288338386511e-17	5.21927350253179e-16	3.776502194705884e-17
53641.47500000631	5.438572920613272e-16	4.608684690677911e-17	2.7190541157025983e-16	1.7578739615099483e-17	4.2152508314604066e-16	1.1043304929280314e-17	5.216387679010105e-16	3.773447278365339e-17
53641.52500000631	5.434288731393481e-16	4.601885668187406e-17	2.7177942871529905e-16	1.757225139231781e-17	4.2134477883809805e-16	1.1019965637296342e-17	5.213493996692782e-16	3.770281531682371e-17
53641.57500000631	5.43001065612944e-16	4.5949546138938475e-17	2.7165353795969527e-16	1.7565585774996473e-17	4.2116452281587406e-16	1.0996272286194225e-17	5.210592366356191e-16	3.7670053220148674e-17
53641.625000006316	5.4257387094665355e-16	4.587892567958772e-17	2.715277392942597e-16	1.755874294558236e-17	4.2098431266904574e-16	1.0972226742759423e-17	5.207682698748165e-16	3.763619026062407e-17
53641.67500000632	5.421472906057189e-16	4.580700595508322e-17	2.7140203270983617e-16	1.7551723093577252e-17	4.2080414598718985e-16	1.0947830917233624e-17	5.204764904587072e-16	3.7601230299074386e-17
53641.72500000632	5.417213260560559e-16	4.5733797869680367e-17	2.712764181972925e-16	1.7544526415563698e-17	4.2062402035990436e-16	1.0923086763762404e-17	5.201838894562145e-16	3.7565177290600237e-17
53641.775000006324	5.412959787642846e-16	4.56593125841597e-17	2.7115089574752826e-16	1.7537153115219337e-17	4.2044393337673115e-16	1.0897996280833752e-17	5.198904579332691e-16	3.752803528502378e-17
53641.82500000633	5.408712501977347e-16	4.558356151934611e-17	2.7102546535146373e-16	1.7529603403334982e-17	4.2026388262718927e-16	1.0872561511766994e-17	5.195961869529212e-16	3.748980842737065e-17
53641.87500000633	5.404471418244242e-16	4.550655635975044e-17	2.7090012700004747e-16	1.7521877497839572e-17	4.2008386570074495e-16	1.0846784545172561e-17	5.193010675750828e-16	3.745050095833377e-17
53641.92500000633	5.4002365511309e-16	4.5428309057274304e-17	2.7077488068426206e-16	1.751397562381504e-17	4.199038801868351e-16	1.082066751544827e-17	5.190050908567787e-16	3.741011721477244e-17
53641.975000006336	5.396007915331722e-16	4.534883183500017e-17	2.706497263951045e-16	1.750589801351528e-17	4.197239236748413e-16	1.079421260330445e-17	5.187082478518887e-16	3.7368661630225426e-17
53642.02500000634	5.391785525548347e-16	4.526813719107456e-17	2.7052466412361316e-16	1.7497644906390763e-17	4.1954399375412045e-16	1.0767422036250923e-17	5.184105296113064e-16	3.7326138735425375e-17
53642.07500000634	5.387569396489494e-16	4.5186237902638914e-17	2.7039969386084444e-16	1.7489216549111275e-17	4.1936408801396623e-16	1.0740298089157641e-17	5.181119271827606e-16	3.728255315883751e-17
53642.125000006345	5.383359542871182e-16	4.5103147029871745e-17	2.702748155978775e-16	1.7480613195579703e-17	4.1918420404363846e-16	1.0712843084791094e-17	5.178124316109404e-16	3.7237909627206704e-17
53642.17500000635	5.379155979416613e-16	4.501887792010026e-17	2.701500293258338e-16	1.7471835106962423e-17	4.190043394323485e-16	1.0685059394367943e-17	5.175120339373905e-16	3.7192212966117345e-17
53642.22500000635	5.37495872085639e-16	4.4933444212005985e-17	2.7002533503584995e-16	1.746288255170107e-17	4.1882449176922894e-16	1.0656949438159743e-17	5.172107252004038e-16	3.714546810056736e-17
53642.27500000635	5.370767781928348e-16	4.4846859839892503e-17	2.699007327190906e-16	1.7453755805546713e-17	4.186446586434054e-16	1.0628515686049747e-17	5.169084964352545e-16	3.7097680055566715e-17
53642.325000006356	5.366583177377669e-16	4.4759139038051333e-17	2.697762223667515e-16	1.744445515157443e-17	4.1846483764389313e-16	1.0599760658167496e-17	5.166053386738726e-16	3.7048853956726685e-17
53642.37500000636	5.362404921957e-16	4.467029634520777e-17	2.6965180397005445e-16	1.7434980880210003e-17	4.182850263597118e-16	1.057068692549363e-17	5.163012429450831e-16	3.699899503088088e-17
53642.42500000636	5.358233030426472e-16	4.4580346609051484e-17	2.6952747752024727e-16	1.7425333289254673e-17	4.181052223797561e-16	1.0541297110494856e-17	5.159962002743469e-16	3.694810860672293e-17
53642.475000006365	5.354067517553497e-16	4.448930499084482e-17	2.6940324300860585e-16	1.7415512683905228e-17	4.1792542329292275e-16	1.0511593887806584e-17	5.156902016839736e-16	3.689620011543753e-17
53642.52500000637	5.349908398113183e-16	4.439718697012996e-17	2.692791004264321e-16	1.7405519376781024e-17	4.177456266880128e-16	1.0481579984867089e-17	5.153832381929022e-16	3.684327509135925e-17
53642.57500000637	5.345755686888099e-16	4.430400834948553e-17	2.6915504976505895e-16	1.739535368794909e-17	4.1756583015375955e-16	1.0451258182630559e-17	5.150753008167681e-16	3.678933917264217e-17
53642.625000006374	5.341609398668392e-16	4.4209785259410835e-17	2.690310910158413e-16	1.7385015944950663e-17	4.17386031278848e-16	1.0420631316248937e-17	5.147663805679088e-16	3.673439810195087e-17
53642.67500000638	5.337469548251929e-16	4.411453416325527e-17	2.6890722417016494e-16	1.7374506482823984e-17	4.172062276518637e-16	1.0389702275818769e-17	5.144564684552986e-16	3.6678457727146396e-17
53642.72500000638	5.333336150443989e-16	4.4018271862247695e-17	2.687834492194411e-16	1.736382564413343e-17	4.1702641686136074e-16	1.0358474007084166e-17	5.141455554844749e-16	3.6621524001995503e-17
53642.77500000638	5.329209220057844e-16	4.3921015500608366e-17	2.686597661551101e-16	1.7352973778990002e-17	4.1684659649579745e-16	1.0326949512231311e-17	5.138336326576451e-16	3.6563602986900994e-17
53642.825000006385	5.325088771914257e-16	4.382278257072633e-17	2.6853617496864073e-16	1.7341951245087007e-17	4.1666676414356213e-16	1.0295131850622159e-17	5.135206909735532e-16	3.650470084963227e-17
53642.87500000639	5.320974820841877e-16	4.3723590918437687e-17	2.684126756515222e-16	1.73307584077201e-17	4.164869173929744e-16	1.0263024139620558e-17	5.132067214274938e-16	3.644482386607367e-17
53642.92500000639	5.3168673816770485e-16	4.362345874836233e-17	2.682892681952817e-16	1.7319395639823462e-17	4.16307053832267e-16	1.0230629555376124e-17	5.128917150113248e-16	3.6383978420985256e-17
53642.975000006394	5.312766469264073e-16	4.352240462931402e-17	2.6816595259146523e-16	1.7307863321987188e-17	4.161271710495814e-16	1.0197951333668885e-17	5.125756627133488e-16	3.6322171008780616e-17
53643.0250000064	5.308672098455008e-16	4.342044749982065e-17	2.6804272883165126e-16	1.7296161842493337e-17	4.1594726663301956e-16	1.0164992770747775e-17	5.122585555184183e-16	3.625940823430978e-17
53643.0750000064	5.304584284109926e-16	4.3317606673670427e-17	2.6791959690744027e-16	1.7284291597343325e-17	4.15767338170555e-16	1.0131757224200102e-17	5.119403844078106e-16	3.619569681365554e-17
53643.1250000064	5.300503041096773e-16	4.3213901845572823e-17	2.6779655681046863e-16	1.7272252990286127e-17	4.15587383250098e-16	1.0098248113831549e-17	5.1162114035922725e-16	3.613104357495585e-17
53643.175000006406	5.296428384291421e-16	4.310935309683119e-17	2.6767360853238977e-16	1.726004643285109e-17	4.154073994594585e-16	1.0064468922583322e-17	5.113008143468673e-16	3.6065455459220337e-17
53643.22500000641	5.292360328577875e-16	4.300398090117483e-17	2.675507520648952e-16	1.7247672344374146e-17	4.152273843863778e-16	1.0030423197435896e-17	5.10979397341222e-16	3.599893952116043e-17
53643.27500000641	5.288298888848143e-16	4.2897806130527274e-17	2.6742798739969324e-16	1.7235131152032352e-17	4.1504733561848765e-16	9.996114550389293e-18	5.106568803092133e-16	3.5931502930053346e-17
53643.325000006414	5.284244080002276e-16	4.279085006096934e-17	2.6730531452853176e-16	1.7222423290874282e-17	4.148672507433298e-16	9.961546659387989e-18	5.103332542141151e-16	3.586315297058472e-17
53643.37500000642	5.280195916948558e-16	4.2683134378634794e-17	2.6718273344317505e-16	1.720954920384641e-17	4.1468712734835334e-16	9.926723269335137e-18	5.100085100155001e-16	3.579389704372733e-17
53643.42500000642	5.276154414603271e-16	4.257468118577126e-17	2.6706024413542314e-16	1.719650934183607e-17	4.145069630209241e-16	9.891648193080489e-18	5.096826386692592e-16	3.572374266762556e-17
53643.47500000642	5.272119587891068e-16	4.2465513006756816e-17	2.6693784659709554e-16	1.7183304163691178e-17	4.1432675534828836e-16	9.856325312462647e-18	5.093556311275227e-16	3.565269747848403e-17
53643.525000006426	5.268091451744728e-16	4.2355652794206266e-17	2.6681554082005254e-16	1.7169934136267163e-17	4.141465019175886e-16	9.820758579357699e-18	5.090274783387989e-16	3.558076923147151e-17
53643.57500000643	5.264070021105285e-16	4.2245123935122364e-17	2.6669332679616493e-16	1.715639973444436e-17	4.1396620031590087e-16	9.784952016717967e-18	5.086981712476895e-16	3.550796580163728e-17
53643.62500000643	5.260055310922177e-16	4.213395025705821e-17	2.6657120451734595e-16	1.714270144117545e-17	4.137858481301512e-16	9.748909719704575e-18	5.083677007951017e-16	3.5434295184833426e-17
53643.675000006435	5.256047336153054e-16	4.2022156034311935e-17	2.664491739755278e-16	1.7128839747512664e-17	4.1360544294718e-16	9.712635856770704e-18	5.080360579181088e-16	3.5359765498649014e-17
53643.72500000644	5.252046111764082e-16	4.19097659941536e-17	2.6632723516267075e-16	1.7114815152644586e-17	4.134249823537319e-16	9.676134670813942e-18	5.077032335499305e-16	3.528438498335837e-17
53643.77500000644	5.24805165272968e-16	4.1796805323050464e-17	2.6620538807077043e-16	1.7100628163930684e-17	4.1324446393642614e-16	9.639410480291119e-18	5.073692186199595e-16	3.520816200286075e-17
53643.82500000644	5.244063974032976e-16	4.168329967292914e-17	2.6608363269184157e-16	1.708627929693613e-17	4.130638852817706e-16	9.602467680443078e-18	5.070340040537281e-16	3.513110504565453e-17
53643.87500000645	5.240083090665256e-16	4.156927516739597e-17	2.6596196901793185e-16	1.7071769075471857e-17	4.1288324397615353e-16	9.565310744457556e-18	5.066975807727959e-16	3.505322272579857e-17
53643.92500000645	5.236109017626625e-16	4.1454758407969344e-17	2.6584039704111357e-16	1.705709803162396e-17	4.127025376058663e-16	9.527944224702761e-18	5.063599396948823e-16	3.497452378388808e-17
53643.97500000645	5.232141769925529e-16	4.133977648030268e-17	2.657189167534873e-16	1.704226670579647e-17	4.125217637570716e-16	9.490372753948063e-18	5.060210717337072e-16	3.4895017088044745e-17
53644.025000006455	5.228181362579133e-16	4.12243569603684e-17	2.655975281471856e-16	1.7027275646748116e-17	4.1234092001580605e-16	9.452601046633343e-18	5.056809677990443e-16	3.4814711634899886e-17
53644.07500000646	5.224227810613181e-16	4.110852792059884e-17	2.654762312143604e-16	1.7012125411625664e-17	4.1216000396798995e-16	9.414633900157853e-18	5.053396187967211e-16	3.473361655058581e-17
53644.12500000646	5.22028112906212e-16	4.099231793599587e-17	2.6535502594720377e-16	1.699681656600744e-17	4.1197901319942875e-16	9.376476196152522e-18	5.049970156284331e-16	3.465174109175436e-17
53644.175000006464	5.216341332969139e-16	4.087575609015071e-17	2.652339123379232e-16	1.6981349683941557e-17	4.117979452958038e-16	9.338132901824054e-18	5.046531491919629e-16	3.456909464655879e-17
53644.22500000647	5.212408437386117e-16	4.07588719812199e-17	2.6511289037875737e-16	1.69657253479778e-17	4.1161679784263415e-16	9.299609071276978e-18	5.043080103809746e-16	3.448568673568729e-17
53644.27500000647	5.208482457373622e-16	4.064169572779733e-17	2.649919600619792e-16	1.6949944149219502e-17	4.1143556842535755e-16	9.26090984688192e-18	5.039615900850204e-16	3.4401527013355527e-17
53644.32500000647	5.204563408001208e-16	4.052425797470534e-17	2.6487112137988807e-16	1.6934006687350934e-17	4.1125425462925865e-16	9.222040460643096e-18	5.036138791896599e-16	3.431662526833625e-17
53644.375000006476	5.20065130434724e-16	4.0406589898628715e-17	2.6475037432480113e-16	1.6917913570687875e-17	4.110728540394888e-16	9.18300623558569e-18	5.032648685762083e-16	3.423099142496432e-17
53644.42500000648	5.196746161498878e-16	4.0288723213660255e-17	2.6462971888907453e-16	1.690166541621271e-17	4.10891364241062e-16	9.143812587174723e-18	5.029145491218691e-16	3.414463554415906e-17
53644.47500000648	5.192847994552283e-16	4.0170690176694563e-17	2.645091550650877e-16	1.688526284961612e-17	4.107097828188501e-16	9.104465024751472e-18	5.025629116997143e-16	3.4057567824444765e-17
53644.525000006484	5.188956818612614e-16	4.0052523592621147e-17	2.6438868284525314e-16	1.6868706505344962e-17	4.1052810735762573e-16	9.064969152947118e-18	5.022099471785712e-16	3.396979860295645e-17
53644.57500000649	5.185072648793899e-16	3.993425681938397e-17	2.6426830222199853e-16	1.685199702663317e-17	4.103463354419586e-16	9.025330673155646e-18	5.018556464230629e-16	3.3881338356460037e-17
53644.62500000649	5.181195500219331e-16	3.981592377277797e-17	2.64148013187797e-16	1.6835135065556138e-17	4.101644646563215e-16	8.985555384995326e-18	5.01500000293588e-16	3.379219770236058e-17
53644.67500000649	5.17732538802105e-16	3.969755893110801e-17	2.6402781573513886e-16	1.68181212830675e-17	4.099824925850496e-16	8.945649187791745e-18	5.011429996462544e-16	3.3702387399701506e-17
