MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	LT_IOO_u	LT_IOO_u_err	LT_IOO_z	LT_IOO_z_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err
57347.11375000681	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5144808305794737e-16	1.331572428041867e-16	1.4425666629457824e-16	7.589993131253489e-17	nan	nan	1.339427940858503e-16	4.4573562514349505e-17
57347.16375000681	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5131046065731857e-16	1.3335235603679432e-16	1.4420769571928217e-16	7.600900719363418e-17	nan	nan	1.3394824580371995e-16	4.4610386621521356e-17
57347.21375000681	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5117286226320124e-16	1.3354141017729594e-16	1.4415831804455595e-16	7.611455435909268e-17	nan	nan	1.3395238087187033e-16	4.46451929577631e-17
57347.263750006816	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5103529262695303e-16	1.337244075906622e-16	1.4410853356416597e-16	7.621657408547993e-17	nan	nan	1.3395518777638983e-16	4.467799186537999e-17
57347.31375000682	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5089775648944012e-16	1.3390135076684663e-16	1.4405834256312913e-16	7.631506773277315e-17	nan	nan	1.3395665498667412e-16	4.4708793804433694e-17
57347.36375000682	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.507602585811171e-16	1.3407224232076034e-16	1.4400774531771216e-16	7.641003674436084e-17	nan	nan	1.3395677095523966e-16	4.4737609352318036e-17
57347.413750006825	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5062280362212585e-16	1.3423708499227313e-16	1.439567420954329e-16	7.650148264703952e-17	nan	nan	1.3395552411769978e-16	4.4764449203283746e-17
57347.46375000683	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5048539632238587e-16	1.3439588164622753e-16	1.4390533315507802e-16	7.658940705103796e-17	nan	nan	1.3395290289260075e-16	4.478932416794357e-17
57347.51375000683	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5034804138167513e-16	1.3454863527248184e-16	1.4385351874669728e-16	7.667381165004646e-17	nan	nan	1.3394889568128958e-16	4.481224517273335e-17
57347.56375000683	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.502107434897341e-16	1.3469534898596637e-16	1.43801299111607e-16	7.675469822125487e-17	nan	nan	1.3394349086782236e-16	4.483322325933343e-17
57347.613750006836	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5007350732633829e-16	1.3483602602676362e-16	1.4374867448240212e-16	7.683206862540529e-17	nan	nan	1.339366768188514e-16	4.4852269584052364e-17
57347.66375000684	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4993633756141452e-16	1.3497066976020798e-16	1.4369564508294297e-16	7.690592480685273e-17	nan	nan	1.3392844188351412e-16	4.486939541716146e-17
57347.71375000684	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4979923885509937e-16	1.3509928367700473e-16	1.436422111283875e-16	7.697626879362846e-17	nan	nan	1.3391877439326172e-16	4.488461214219667e-17
57347.763750006845	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4966221585784792e-16	1.3522187139336486e-16	1.4358837282517394e-16	7.704310269753824e-17	nan	nan	1.3390766266182904e-16	4.48979312552016e-17
57347.81375000685	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4952527321052376e-16	1.3533843665117167e-16	1.4353413037102262e-16	7.710642871423629e-17	nan	nan	1.3389509498502112e-16	4.4909364363934355e-17
57347.86375000685	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4938841554447765e-16	1.3544898331814613e-16	1.434794839549514e-16	7.71662491233396e-17	nan	nan	1.3388105964069373e-16	4.4918923187015253e-17
57347.913750006854	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.492516474816407e-16	1.3555351538805265e-16	1.4342443375728268e-16	7.722256628852896e-17	nan	nan	1.3386554488856248e-16	4.4926619553022384e-17
57347.96375000686	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4911497363461915e-16	1.356520369809103e-16	1.433689799496306e-16	7.727538265768046e-17	nan	nan	1.338485389701096e-16	4.493246539955101e-17
57348.01375000686	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4897839860677446e-16	1.3574455234322975e-16	1.4331312269490922e-16	7.732470076299123e-17	nan	nan	1.3383003010848022e-16	4.493647277218887e-17
57348.06375000686	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4884192699231332e-16	1.3583106584826182e-16	1.4325686214735835e-16	7.737052322112264e-17	nan	nan	1.338100065083411e-16	4.493865382345564e-17
57348.113750006865	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.487055633763843e-16	1.3591158199627436e-16	1.4320019845250724e-16	7.741285273335076e-17	nan	nan	1.3378845635578596e-16	4.4939020811672273e-17
57348.16375000687	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4856931233515232e-16	1.359861054148415e-16	1.4314313174720633e-16	7.745169208572588e-17	nan	nan	1.3376536781819562e-16	4.493758609977065e-17
57348.21375000687	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4843317843590305e-16	1.360546408591504e-16	1.4308566215963636e-16	7.748704414924687e-17	nan	nan	1.337407290441224e-16	4.493436215404087e-17
57348.263750006874	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4829716623710699e-16	1.361171932123342e-16	1.4302778980928253e-16	7.751891188003694e-17	nan	nan	1.337145281631893e-16	4.4929361542800567e-17
57348.31375000688	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.481612802885354e-16	1.361737674858168e-16	1.4296951480695634e-16	7.754729831954103e-17	nan	nan	1.3368675328596078e-16	4.492259693500732e-17
57348.36375000688	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4802552513132666e-16	1.3622436881967109e-16	1.4291083725480128e-16	7.757220659471333e-17	nan	nan	1.33657392503812e-16	4.4914081098792785e-17
57348.41375000688	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.478899052980806e-16	1.3626900248301538e-16	1.4285175724628609e-16	7.759363991823709e-17	nan	nan	1.3362643388883862e-16	4.490382689992131e-17
57348.463750006886	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4775442531295217e-16	1.3630767387440782e-16	1.42792274866212e-16	7.761160158873743e-17	nan	nan	1.3359386549370353e-16	4.4891847300169534e-17
57348.51375000689	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4761908969172276e-16	1.3634038852226297e-16	1.4273239019071639e-16	7.762609499101529e-17	nan	nan	1.335596753515616e-16	4.487815535562746e-17
57348.56375000689	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4748390294190358e-16	1.363671520853029e-16	1.426721032872732e-16	7.763712359628129e-17	nan	nan	1.3352385147586295e-16	4.486276421492308e-17
57348.613750006894	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4734886956280683e-16	1.3638797035300335e-16	1.426114142146919e-16	7.764469096240037e-17	nan	nan	1.3348638186034226e-16	4.484568711734235e-17
57348.6637500069	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.472139940456571e-16	1.3640284924607684e-16	1.4255032302312839e-16	7.764880073415514e-17	nan	nan	1.334472544787994e-16	4.482693739088195e-17
57348.7137500069	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4707928087364084e-16	1.3641179481696332e-16	1.4248882975408372e-16	7.76494566435128e-17	nan	nan	1.3340645728504233e-16	4.480652845018855e-17
57348.7637500069	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4694473452202628e-16	1.3641481325034776e-16	1.4242693444040886e-16	7.764666250989395e-17	nan	nan	1.3336397821273828e-16	4.478447379442166e-17
57348.813750006906	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4681035945823434e-16	1.364119108636865e-16	1.4236463710629768e-16	7.764042224046857e-17	nan	nan	1.33319805175298e-16	4.4760787005002224e-17
57348.86375000691	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4667616014191632e-16	1.364030941077629e-16	1.42301937767294e-16	7.763073983044298e-17	nan	nan	1.332739260657781e-16	4.4735481743264254e-17
57348.91375000691	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4654214102506728e-16	1.3638836956725409e-16	1.4223883643029934e-16	7.761761936337307e-17	nan	nan	1.3322632875671566e-16	4.4708571748004125e-17
57348.963750006915	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4640830655207878e-16	1.3636774396132035e-16	1.4217533309357102e-16	7.760106501147272e-17	nan	nan	1.331770011000321e-16	4.4680070832916537e-17
57349.01375000692	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4627466115985e-16	1.363412241442123e-16	1.4211142774672236e-16	7.758108103594343e-17	nan	nan	1.3312593092694294e-16	4.464999288392159e-17
57349.06375000692	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4614120927785577e-16	1.3630881710588978e-16	1.420471203707252e-16	7.755767178730701e-17	nan	nan	1.3307310604778953e-16	4.461835185636301e-17
57349.11375000692	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4600795532824643e-16	1.3627052997268113e-16	1.419824109379093e-16	7.753084170575324e-17	nan	nan	1.3301851425190667e-16	4.4585161772107494e-17
57349.16375000693	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4587490372591802e-16	1.362263700079349e-16	1.41917299411972e-16	7.750059532148896e-17	nan	nan	1.329621433075927e-16	4.4550436716486554e-17
57349.21375000693	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4574205887860595e-16	1.3617634461270296e-16	1.4185178574796858e-16	7.746693725510916e-17	nan	nan	1.3290398096186734e-16	4.45141908351557e-17
57349.26375000693	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4560942518697455e-16	1.3612046132645465e-16	1.4178586989232136e-16	7.742987221796313e-17	nan	nan	1.3284401494044783e-16	4.447643833077023e-17
57349.313750006935	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4547700704469187e-16	1.3605872782778718e-16	1.4171955178282263e-16	7.738940501255162e-17	nan	nan	1.3278223294756386e-16	4.443719345956635e-17
57349.36375000694	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4534480883851592e-16	1.3599115193516983e-16	1.416528313486295e-16	7.734554053290958e-17	nan	nan	1.3271862266588105e-16	4.439647052777169e-17
57349.41375000694	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4521283494838535e-16	1.359177416077104e-16	1.4158570851026604e-16	7.729828376501552e-17	nan	nan	1.3265317175632506e-16	4.435428388788671e-17
57349.463750006944	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4508108974749949e-16	1.3583850494592733e-16	1.4151818317963156e-16	7.724763978721308e-17	nan	nan	1.3258586785802e-16	4.4310647934807823e-17
57349.51375000695	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4494957760239865e-16	1.3575345019255938e-16	1.4145025525999296e-16	7.719361377062157e-17	nan	nan	1.3251669858812294e-16	4.4265577101800294e-17
57349.56375000695	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4481830287305626e-16	1.3566258573338059e-16	1.413819246459888e-16	7.713621097959217e-17	nan	nan	1.3244565154172346e-16	4.4219085856304746e-17
57349.61375000695	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4468726991295915e-16	1.3556592009804355e-16	1.4131319122363051e-16	7.707543677213494e-17	nan	nan	1.3237271429170814e-16	4.417118869558293e-17
57349.663750006956	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4455648306918705e-16	1.3546346196094374e-16	1.412440548703109e-16	7.701129660039114e-17	nan	nan	1.322978743886465e-16	4.412190014219858e-17
57349.71375000696	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4442594668250443e-16	1.3535522014209531e-16	1.4117451545478303e-16	7.694379601109454e-17	nan	nan	1.3222111936065856e-16	4.407123473930926e-17
57349.76375000696	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4429566508743477e-16	1.3524120360803936e-16	1.4110457283719051e-16	7.687294064604557e-17	nan	nan	1.3214243671330234e-16	4.4019207045790684e-17
57349.813750006964	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4416564261235798e-16	1.3512142147277169e-16	1.4103422686904008e-16	7.67987362426113e-17	nan	nan	1.3206181392944137e-16	4.3965831631175156e-17
57349.86375000697	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.44035883579573e-16	1.3499588299867344e-16	1.4096347739322387e-16	7.672118863422227e-17	nan	nan	1.3197923846911707e-16	4.391112307038149e-17
57349.91375000697	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.439063923053991e-16	1.34864597597493e-16	1.408923242440069e-16	7.664030375088021e-17	nan	nan	1.318946977694465e-16	4.3855095938273454e-17
57349.96375000697	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4377717310025302e-16	1.3472757483132755e-16	1.4082076724702695e-16	7.655608761968402e-17	nan	nan	1.318081792444705e-16	4.3797764803993986e-17
57350.013750006976	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4364823026872675e-16	1.3458482441363129e-16	1.407488062193044e-16	7.646854636536549e-17	nan	nan	1.317196702850561e-16	4.3739144225104635e-17
57350.06375000698	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4351956810968095e-16	1.3443635621024857e-16	1.4067644096923077e-16	7.637768621083614e-17	nan	nan	1.3162915825875069e-16	4.367924874149879e-17
57350.11375000698	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.433911909163171e-16	1.3428218024047132e-16	1.4060367129658814e-16	7.628351347773664e-17	nan	nan	1.315366336397236e-16	4.361809039322649e-17
57350.163750006985	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4326310297626298e-16	1.341223066781091e-16	1.405304969925263e-16	7.618603458701628e-17	nan	nan	1.3144210515718553e-16	4.355566673359372e-17
57350.21375000699	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4313530857166177e-16	1.3395674585259148e-16	1.404569178395615e-16	7.608525605951018e-17	nan	nan	1.3134558813289062e-16	4.349197005726658e-17
57350.26375000699	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4300781197924691e-16	1.337855082500928e-16	1.4038293361160697e-16	7.598118451652977e-17	nan	nan	1.3124709787446302e-16	4.34269926327727e-17
57350.31375000699	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4288061747042198e-16	1.336086045146713e-16	1.403085440739447e-16	7.587382668046785e-17	nan	nan	1.3114664966640717e-16	4.336072671614781e-17
57350.363750006996	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.427537293113549e-16	1.3342604544944438e-16	1.4023374898322496e-16	7.576318937542558e-17	nan	nan	1.3104425877022943e-16	4.329316455719304e-17
57350.413750007	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4262715176304755e-16	1.332378420177751e-16	1.4015854808748972e-16	7.564927952782514e-17	nan	nan	1.309399404246471e-16	4.322429840561088e-17
57350.463750007	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4250088908142323e-16	1.3304400534449031e-16	1.4008294112613892e-16	7.553210416706776e-17	nan	nan	1.3083370984569964e-16	4.315412051699442e-17
57350.513750007005	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4237494551740828e-16	1.328445467171272e-16	1.4000692782996308e-16	7.541167042618638e-17	nan	nan	1.307255822269485e-16	4.308262315869342e-17
57350.56375000701	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4224932531701302e-16	1.3263947758719114e-16	1.3993050792111576e-16	7.528798554250607e-17	nan	nan	1.3061557273956438e-16	4.3009798615550394e-17
57350.61375000701	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4212403272141244e-16	1.3242880957144866e-16	1.398536811131251e-16	7.516105685833283e-17	nan	nan	1.305036965325677e-16	4.293563919549738e-17
57350.663750007014	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4199907196703064e-16	1.3221255445324713e-16	1.397764471109053e-16	7.503089182164169e-17	nan	nan	1.303899687328947e-16	4.2860137235048026e-17
57350.71375000702	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.418744472856196e-16	1.3199072418385367e-16	1.3969880561071856e-16	7.489749798679534e-17	nan	nan	1.3027440444563945e-16	4.2783285104652564e-17
57350.76375000702	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.417501629043385e-16	1.3176333088381423e-16	1.396207563002167e-16	7.476088301525468e-17	nan	nan	1.301570187541335e-16	4.270507521393647e-17
57350.81375000702	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4162622304584065e-16	1.3153038684436774e-16	1.3954229885841163e-16	7.462105467632596e-17	nan	nan	1.3003782672015936e-16	4.262550001683558e-17
57350.863750007025	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4150263192834652e-16	1.3129190452884352e-16	1.3946343295568927e-16	7.447802084789248e-17	nan	nan	1.2991684338405714e-16	4.254455201659344e-17
57350.91375000703	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.41379393765735e-16	1.3104789657412494e-16	1.3938415825379342e-16	7.433178951720411e-17	nan	nan	1.2979408376491999e-16	4.2462223770680325e-17
57350.96375000703	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4125651276761656e-16	1.3079837579212117e-16	1.3930447440584355e-16	7.418236878163385e-17	nan	nan	1.296695628607113e-16	4.237850789557246e-17
57351.013750007034	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.411339931394111e-16	1.3054335517125922e-16	1.392243810563188e-16	7.402976684948344e-17	nan	nan	1.2954329564843314e-16	4.229339707144158e-17
57351.06375000704	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4101183908244343e-16	1.3028284787803795e-16	1.3914387784106186e-16	7.387399204078279e-17	nan	nan	1.29415297084299e-16	4.220688404674247e-17
57351.11375000704	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4089005479400426e-16	1.300168672585623e-16	1.3906296438727563e-16	7.371505278812047e-17	nan	nan	1.2928558210384353e-16	4.211896164269405e-17
57351.16375000704	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4076864446744475e-16	1.2974542684014995e-16	1.389816403135244e-16	7.355295763748421e-17	nan	nan	1.2915416562213153e-16	4.202962275766207e-17
57351.213750007046	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4064761229225307e-16	1.2946854033294225e-16	1.388999052297251e-16	7.338771524911084e-17	nan	nan	1.2902106253385856e-16	4.193886037144953e-17
57351.26375000705	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4052696245413204e-16	1.2918622163156216e-16	1.388177587371543e-16	7.3219334398355e-17	nan	nan	1.288862877135299e-16	4.184666754949599e-17
57351.31375000705	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4040669913508087e-16	1.2889848481677553e-16	1.3873520042844588e-16	7.304782397657814e-17	nan	nan	1.287498560156318e-16	4.175303744697172e-17
57351.363750007054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4028682651347502e-16	1.2860534415722364e-16	1.386522298875801e-16	7.287319299205534e-17	nan	nan	1.2861178227472921e-16	4.1657963312802715e-17
57351.41375000706	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4016734876414844e-16	1.283068141111444e-16	1.3856884668988828e-16	7.269545057089368e-17	nan	nan	1.2847208130567328e-16	4.156143849359945e-17
57351.46375000706	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4004827005847419e-16	1.2800290932816553e-16	1.384850504020532e-16	7.251460595796223e-17	nan	nan	1.2833076790372902e-16	4.146345643749759e-17
57351.51375000706	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3992959456443793e-16	1.2769364465109505e-16	1.3840084058209665e-16	7.233066851785889e-17	nan	nan	1.2818785684472109e-16	4.136401069792881e-17
57351.563750007066	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3981132644671753e-16	1.2737903511776694e-16	1.3831621677939024e-16	7.214364773587324e-17	nan	nan	1.2804336288520523e-16	4.126309493729828e-17
57351.61375000707	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3969346986678097e-16	1.2705909596291944e-16	1.3823117853463877e-16	7.19535532189787e-17	nan	nan	1.2789730076259747e-16	4.1160702930596424e-17
57351.66375000707	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.39576028982933e-16	1.2673384262009423e-16	1.38145725379894e-16	7.176039469683829e-17	nan	nan	1.2774968519534394e-16	4.105682856893448e-17
57351.713750007075	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3945900795042613e-16	1.264032907235808e-16	1.3805985683852997e-16	7.156418202284312e-17	nan	nan	1.2760053088308028e-16	4.0951465862997763e-17
57351.76375000708	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.393424109215248e-16	1.2606745611040005e-16	1.3797357242527402e-16	7.136492517514073e-17	nan	nan	1.2744985250673523e-16	4.084460894644649e-17
57351.81375000708	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.392262420455842e-16	1.257263548223073e-16	1.3788687164616595e-16	7.116263425771767e-17	nan	nan	1.272976647287502e-16	4.0736252079224983e-17
57351.86375000708	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3911050546913293e-16	1.2538000310785386e-16	1.3779975399858228e-16	7.095731950146749e-17	nan	nan	1.271439821931709e-16	4.0626389650826236e-17
57351.91375000709	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3899520533595364e-16	1.2502841742447147e-16	1.3771221897121885e-16	7.074899126531247e-17	nan	nan	1.2698881952584118e-16	4.051501618348229e-17
57351.96375000709	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3888034578715838e-16	1.246716144405895e-16	1.3762426604409666e-16	7.053766003732137e-17	nan	nan	1.268321913345174e-16	4.0402126335295037e-17
57352.01375000709	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3876593096126693e-16	1.2430961103781105e-16	1.375358946885504e-16	7.032333643584877e-17	nan	nan	1.266741122090501e-16	4.0287714903307034e-17
57352.063750007095	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3865196499429337e-16	1.2394242431311545e-16	1.3744710436723642e-16	7.010603121071703e-17	nan	nan	1.2651459672151796e-16	4.0171776826512457e-17
57352.1137500071	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3853845201981434e-16	1.2357007158109167e-16	1.373578945341236e-16	6.988575524439054e-17	nan	nan	1.263536594263825e-16	4.0054307188814914e-17
57352.1637500071	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3842539616905846e-16	1.2319257037624096e-16	1.3726826463447497e-16	6.966251955320602e-17	nan	nan	1.2619131486064143e-16	3.9935301221935747e-17
57352.213750007104	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3831280157097048e-16	1.2280993845528813e-16	1.371782141048832e-16	6.943633528858855e-17	nan	nan	1.2602757754395941e-16	3.981475430826579e-17
57352.26375000711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3820067235230767e-16	1.2242219379955597e-16	1.3708774237322255e-16	6.920721373831242e-17	nan	nan	1.258624619788439e-16	3.96926619836676e-17
57352.31375000711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3808901263770555e-16	1.220293546173866e-16	1.3699684885867112e-16	6.897516632779613e-17	nan	nan	1.2569598265079696e-16	3.9569019940224095e-17
57352.36375000711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3797782654976416e-16	1.2163143934658617e-16	1.369055329717115e-16	6.874020462138253e-17	nan	nan	1.2552815402842198e-16	3.944382402897172e-17
57352.413750007116	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3786711820911536e-16	1.2122846665693134e-16	1.368137941140997e-16	6.85023403236924e-17	nan	nan	1.253589905636206e-16	3.931707026254161e-17
57352.46375000712	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3775689173451717e-16	1.20820455452723e-16	1.3672163167889109e-16	6.826158528096489e-17	nan	nan	1.2518850669173846e-16	3.9188754817797885e-17
57352.51375000712	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.376471512429149e-16	1.2040742487537323e-16	1.3662904505042528e-16	6.801795148243548e-17	nan	nan	1.250167168316734e-16	3.905887403843073e-17
