MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	atlas_c	atlas_c_err	atlas_o	atlas_o_err
58130.1875000041	7.328180433908786e-17	3.7165150963475736e-16	8.156191444848257e-17	1.4749759225087686e-16	1.0508080210881242e-16	1.5132369551015885e-16	4.900009865862579e-17	4.7466733722960234e-17	7.018029961641265e-17	9.200439438776942e-17	1.0498417797751786e-16	3.4333516268404505e-16	9.619339069399876e-17	8.793820885503274e-18
58130.2375000041	7.320723969798691e-17	3.7085957010299916e-16	8.149662904759557e-17	1.4792784540817913e-16	1.0499856197466106e-16	1.517766842831134e-16	4.896839204821386e-17	4.760678068367958e-17	7.00915724590485e-17	9.227574067182304e-17	1.0510034599498415e-16	3.405411178323048e-16	9.582210918549955e-17	8.649811313943756e-18
58130.2875000041	7.313300085076036e-17	3.700598667001645e-16	8.143202052382667e-17	1.4834830339230785e-16	1.0491673407003131e-16	1.5221963319717405e-16	4.8936986159070537e-17	4.7743713894988207e-17	7.000327415972637e-17	9.254098114512959e-17	1.0521646272730845e-16	3.3772155765170476e-16	9.546028425597711e-17	8.544694712317643e-18
58130.337500004105	7.305908620895537e-17	3.692523880056034e-16	8.136808353365192e-17	1.487589487676765e-16	1.0483531522553398e-16	1.5265252166842022e-16	4.890587856153316e-17	4.7877526657339005e-17	6.991540203229085e-17	9.280010423981276e-17	1.0533248898228269e-16	3.348763604502011e-16	9.510826958412174e-17	8.482156444600087e-18
58130.38750000411	7.298549416694194e-17	3.6843712253604735e-16	8.130481273779667e-17	1.4915976432955573e-16	1.0475430227043959e-16	1.5307532936948738e-16	4.887506682735814e-17	4.800821236026111e-17	6.982795339162803e-17	9.30530985379628e-17	1.0544838506574315e-16	3.3200540475081066e-16	9.476641904355856e-17	8.465358959616931e-18
58130.43750000411	7.291222310187804e-17	3.6761405874623756e-16	8.124220280111382e-17	1.4955073310184415e-16	1.046736920326741e-16	1.5348803622744618e-16	4.88445485296714e-17	4.813576448144185e-17	6.974092555361602e-17	9.329995277029527e-17	1.0556411077561526e-16	3.2910856932428684e-16	9.443507352834419e-17	8.496670872343628e-18
58130.487500004114	7.283927137367486e-17	3.667831850295667e-16	8.118024839246209e-17	1.4993183833487981e-16	1.0459348133872096e-16	1.5389062242172218e-16	4.881432124292545e-17	4.82601765858292e-17	6.965431583506599e-17	9.354065581483658e-17	1.0567962539588934e-16	3.26185733222589e-16	9.41143318255213e-17	8.576088684099773e-18
58130.53750000412	7.276663732495907e-17	3.659444897187293e-16	8.111894418458674e-17	1.5030306350328554e-16	1.0451366701359465e-16	1.5428306838205593e-16	4.8784382542867325e-17	4.838144232476029e-17	6.956812155368557e-17	9.377519669562858e-17	1.0579488769052709e-16	3.232367758131655e-16	9.38040802693074e-17	8.701437705442264e-18
58130.58750000412	7.269431928103726e-17	3.6509796108638475e-16	8.105828485399659e-17	1.5066439230385707e-16	1.0443424588078714e-16	1.5466535478648358e-16	4.87547300064822e-17	4.8499555435105926e-17	6.948234002802761e-17	9.400356458145887e-17	1.0590985589729829e-16	3.2026157681407786e-16	9.350419818335417e-17	8.869816991740412e-18
58130.63750000412	7.262231554985484e-17	3.6424358734583116e-16	8.099826508084429e-17	1.5101580865348654e-16	1.0435521476221411e-16	1.5503746255936374e-16	4.87253612119747e-17	4.861450973844105e-17	6.939696857744175e-17	9.422574878461128e-17	1.060244877215467e-16	3.1726001632998527e-16	9.32145650981675e-17	9.077836627028766e-18
58130.687500004125	7.255062442196159e-17	3.6338135665168955e-16	8.093887954880385e-17	1.5135729668712378e-16	1.0427657047815573e-16	1.5539937286942877e-16	4.869627373870514e-17	4.8726299140231906e-17	6.931200452202912e-17	9.444173875964065e-17	1.0613874032988488e-16	3.14231974889016e-16	9.29350607485674e-17	9.321814856074038e-18
58130.73750000413	7.24792441704675e-17	3.6251125710060245e-16	8.088012294495253e-17	1.5168884075577654e-16	1.041983098472377e-16	1.5575106712787316e-16	4.866746516716364e-17	4.883491762904366e-17	6.922744518258544e-17	9.465152410216725e-17	1.0625257034381669e-16	3.111773334805559e-16	9.266556507122376e-17	9.597957531873679e-18
58130.78750000413	7.240817305100483e-17	3.616332767319403e-16	8.082198995964672e-17	1.5201042542453908e-16	1.0412042968631578e-16	1.5609252698646982e-16	4.863893307892032e-17	4.894035927576794e-17	6.914328788056631e-17	9.485509454769479e-17	1.063659338332877e-16	3.080959735939742e-16	9.240595820216445e-17	9.90250547762144e-18
58130.837500004134	7.23374093016861e-17	3.6074740352852234e-16	8.076447528640232e-17	1.523220354706702e-16	1.040429268105055e-16	1.5642373433572607e-16	4.861067505658896e-17	4.904261823286843e-17	6.905952993803022e-17	9.505243997044848e-17	1.0647878631016193e-16	3.049877772583231e-16	9.215612047431247e-17	1.0231844167028655e-17
58130.88750000414	7.22669511430606e-17	3.5985362541734805e-16	8.070757362177221e-17	1.5262365588169387e-16	1.0396579803303561e-16	1.567446713030572e-16	4.858268868378706e-17	4.914168873364521e-17	6.897616867759037e-17	9.524355038223488e-17	1.0659108272162474e-16	3.0185262708303745e-16	9.191593241501151e-17	1.0582576920548954e-17
58130.93750000414	7.219679677807347e-17	3.5895193027034036e-16	8.065127966523071e-17	1.5291527185354044e-16	1.0388904016530258e-16	1.5705532025100796e-16	4.855497154508763e-17	4.923756509151445e-17	6.889320142237371e-17	9.542841593132199e-17	1.0670277744351128e-16	2.9869040629966787e-16	9.168527474349757e-17	1.0951566879802457e-17
58130.98750000414	7.212694439201945e-17	3.5804230590510215e-16	8.059558811904177e-17	1.531968687887249e-16	1.0381265001671707e-16	1.5735566377549206e-16	4.8527521225984485e-17	4.9330241699310087e-17	6.881062549596459e-17	9.560702690134152e-17	1.0681382427355899e-16	2.955009988046851e-16	9.146402836849882e-17	1.1335954663958347e-17
58131.037500004146	7.20573921524993e-17	3.571247400856824e-16	8.054049368814913e-17	1.5346843229455446e-16	1.0373662439474629e-16	1.5764568470406452e-16	4.850033531285171e-17	4.9419713028596754e-17	6.872843822236062e-17	9.577937371020866e-17	1.0692417642458482e-16	2.9228428920338617e-16	9.125207438573783e-17	1.1733158582240333e-17
58131.08750000415	7.198813820937405e-17	3.5619922052335773e-16	8.048599108004907e-17	1.5372994818137362e-16	1.0366096010475657e-16	1.5792536609422618e-16	4.8473411392898564e-17	4.9505973629004594e-17	6.86466369259275e-17	9.594544690906392e-17	1.0703378651758495e-16	2.8904016285494765e-16	9.10492940754585e-17	1.2140863338284311e-17
58131.13750000415	7.191918069471815e-17	3.5526573487742337e-16	8.043207500466996e-17	1.539814024608376e-16	1.0358565395006791e-16	1.581946912317604e-16	4.844674705412965e-17	4.9589018127576155e-17	6.85652189313418e-17	9.610523718123605e-17	1.071426065747574e-16	2.85768505918664e-16	9.085556889995898e-17	1.2557001890230784e-17
58131.187500004155	7.185051772277251e-17	3.543242707559981e-16	8.037874017425176e-17	1.5422278134422915e-16	1.0351070273183668e-16	1.5845364362909025e-16	4.842033988530252e-17	4.9668841228131334e-17	6.848418156355115e-17	9.625873534122195e-17	1.0725058801244637e-16	2.8246920540141703e-16	9.067078050117249e-17	1.2979733874646408e-17
58131.23750000416	7.17821473898951e-17	3.53374815716842e-16	8.032598130322533e-17	1.5445407124079513e-16	1.0343610324901041e-16	1.587022070236742e-16	4.83941874758896e-17	4.97454377106477e-17	6.840352214772437e-17	9.640593233368775e-17	1.0735768163400745e-16	2.7914214920642574e-16	9.049481069816082e-17	1.3407422930462336e-17
58131.28750000416	7.171406777451383e-17	3.5241735726818504e-16	8.027379310808893e-17	1.5467525875612708e-16	1.033618522982903e-16	1.5894036537641921e-16	4.836828741603766e-17	4.981880243065429e-17	6.832323800919851e-17	9.654681923248977e-17	1.0746383762259316e-16	2.757872261833248e-16	9.032754148468943e-17	1.3838614423399569e-17
58131.33750000416	7.164627693707473e-17	3.514518828695711e-16	8.022217030728979e-17	1.548863306905653e-16	1.0328794667408297e-16	1.5916810287013773e-16	4.8342637296523313e-17	4.9888930318643806e-17	6.824332647343561e-17	9.668138723971179e-17	1.0756900553385814e-16	2.7240432617963204e-16	9.016885502676313e-17	1.4272014460408414e-17
58131.387500004166	7.157877291999275e-17	3.5047837993271265e-16	8.017110762110032e-17	1.5508727403763986e-16	1.03214383168419e-16	1.5938540390801584e-16	4.8317234708710005e-17	4.9955816379494147e-17	6.816378486597257e-17	9.680962768472489e-17	1.0767313428858284e-16	2.689933400936657e-16	9.001863366019243e-17	1.4706470659884437e-17
58131.43750000417	7.151155374759853e-17	3.494968358223594e-16	8.012059977149898e-17	1.5527807598254268e-16	1.0314115857092366e-16	1.5959225311212176e-16	4.82920772445148e-17	5.0019455691910753e-17	6.808461051237253e-17	9.693153202326505e-17	1.0777617216521537e-16	2.655541599289708e-16	8.987675988812345e-17	1.5140954863533475e-17
58131.48750000417	7.144461742608742e-17	3.4850723785718076e-16	8.007064148204768e-17	1.554587239006263e-16	1.0306826966878969e-16	1.5978863532193458e-16	4.826716249635684e-17	5.007984340787648e-17	6.800580073817377e-17	9.704709183652539e-17	1.078780667923306e-16	2.620866788503391e-16	8.974311637861295e-17	1.557454780016808e-17
58131.537500004175	7.137796194346461e-17	3.4750957331065987e-16	8.002122747776785e-17	1.5562920535594128e-16	1.0299571324665122e-16	1.5997453559290323e-16	4.824248805712653e-17	5.013697475212125e-17	6.792735286884675e-17	9.715629883027456e-17	1.0797876514100552e-16	2.5859079124149e-16	8.96175859622078e-17	1.6006425608551575e-17
58131.58750000418	7.13115852694924e-17	3.46503829412003e-16	7.997235248502503e-17	1.5578950809979395e-16	1.0292348608657954e-16	1.6014993919503071e-16	4.821805152013716e-17	5.019084502160118e-17	6.784926422974188e-17	9.725914483398365e-17	1.0807821351711026e-16	2.550663927645083e-16	8.950005162945009e-17	1.643584807187641e-17
58131.63750000418	7.124548535563423e-17	3.454899933470612e-16	7.992401123140145e-17	1.5593962006934713e-16	1.0285158496805544e-16	1.6031483161148767e-16	4.8193850479089394e-17	5.0241449584992303e-17	6.777153214604059e-17	9.735562179998328e-17	1.0817635755351391e-16	2.515133804211327e-16	8.939039652847114e-17	1.686214839279491e-17
58131.687500004184	7.117966013499903e-17	3.444680522592661e-16	7.987619844557627e-17	1.5607952938623902e-16	1.0278000666787196e-16	1.6046919853724773e-16	4.8169882528018526e-17	5.028878388219913e-17	6.769415394270663e-17	9.744572180262425e-17	1.0827314220220454e-16	2.4793165261599974e-16	8.928850396258257e-17	1.7284724333846236e-17
58131.73750000419	7.111410752228393e-17	3.43437993250579e-16	7.982890885720544e-17	1.5620922435523624e-16	1.0270874796007513e-16	1.6061302587775144e-16	4.814614526126949e-17	5.033284342387361e-17	6.761712694444123e-17	9.752943703746931e-17	1.0836851172632205e-16	2.4432110922196813e-16	8.919425738780332e-17	1.770303055485293e-17
58131.78750000419	7.104882541371745e-17	3.42399803382456e-16	7.978213719679935e-17	1.5632869346292204e-16	1.0263780561595227e-16	1.60746299747598e-16	4.8122636273443953e-17	5.037362379094922e-17	6.754044847562672e-17	9.760675982049388e-17	1.0846240969210366e-16	2.4068165164765275e-16	8.910754041047836e-17	1.8116571991843088e-17
58131.83750000419	7.098381168700063e-17	3.4135346967682344e-16	7.973587819559841e-17	1.564379253764024e-16	1.0256717640394808e-16	1.6086900646925977e-16	4.809935315936299e-17	5.041112063418556e-17	6.74641158602895e-17	9.767768258730837e-17	1.085547789607406e-16	2.370131829073207e-16	8.902823678477801e-17	1.8524898137489378e-17
58131.887500004195	7.091906420124659e-17	3.402989791170722e-16	7.969012658545402e-17	1.5653690894205183e-16	1.0249685708962015e-16	1.6098113257182216e-16	4.8076293514025756e-17	5.0445329673728524e-17	6.738812642203262e-17	9.774219789239592e-17	1.0864556168014596e-16	2.3331560769331684e-16	8.895623041034736e-17	1.8927598099247563e-17
58131.9375000042	7.085458079692252e-17	3.392363186490617e-16	7.964487709870802e-17	1.5662563318428101e-16	1.0242684443559858e-16	1.6108266478975002e-16	4.805345493256581e-17	5.047624669867881e-17	6.731247748401174e-17	9.780029840836922e-17	1.0873469927663168e-16	2.295888324512156e-16	8.889140532986519e-17	1.9324296326873983e-17
58131.9875000042	7.079035929578634e-17	3.381654751821431e-16	7.960012446806661e-17	1.5670408730433586e-16	1.0235713520150456e-16	1.6117359006167843e-16	4.803083501021527e-17	5.0503867566676565e-17	6.723716636886185e-17	9.785197692524288e-17	1.0882213244649522e-16	2.258327654579089e-16	8.883364572658125e-17	1.971464891551447e-17
58132.037500004204	7.072639750082527e-17	3.3708643559019326e-16	7.955586342647978e-17	1.5677226067912367e-16	1.0228772614392548e-16	1.6125389552922686e-16	4.800843134225729e-17	5.0528188203495103e-17	6.716219039866311e-17	9.789722634972145e-17	1.0890780114751343e-16	2.2204731690289015e-16	8.878283592195826e-17	2.0098340403560762e-17
58132.08750000421	7.066269319619423e-17	3.3599918671266597e-16	7.951208870702274e-17	1.5683014286006895e-16	1.022186140163228e-16	1.613235685358406e-16	4.798624152398826e-17	5.054920460264936e-17	6.708754689488816e-17	9.79360397045098e-17	1.0899164459034434e-16	2.1823239897301451e-16	8.873886037321203e-17	2.0475080995854744e-17
58132.13750000421	7.059924414715039e-17	3.3490371535565715e-16	7.946879504276718e-17	1.5687772357199537e-16	1.0214979556902633e-16	1.6138259662565364e-16	4.796426315067453e-17	5.056691282501321e-17	6.701323317835167e-17	9.796841012763426e-17	1.0907360122983497e-16	2.1438792594106193e-16	8.87016036709375e-17	2.08446041530032e-17
58132.18750000421	7.053604809998901e-17	3.3380000829298617e-16	7.942597716666489e-17	1.5691499271203633e-16	1.0208126754915478e-16	1.6143096754237937e-16	4.794249381751259e-17	5.0581308998450915e-17	6.693924656916178e-17	9.799433087178239e-17	1.0915360875623432e-16	2.1051381425849976e-16	8.867095053666778e-17	2.1206664496056394e-17
58132.237500004216	7.047310278197892e-17	3.326880522672911e-16	7.938362981142393e-17	1.569419403485712e-16	1.0201302670056209e-16	1.6146866922821653e-16	4.79209311195898e-17	5.0592389317460197e-17	6.686558438666971e-17	9.801379530366186e-17	1.0923160408631111e-16	2.066099826528735e-16	8.864678582045063e-17	2.1561035983425033e-17
58132.28750000422	7.041040590129424e-17	3.3156783399114105e-16	7.934174770938293e-17	1.5695855672019214e-16	1.0194506976378537e-16	1.6149568982279396e-16	4.78995726518375e-17	5.0600150042824075e-17	6.679224394942363e-17	9.80267969033721e-17	1.0930752335437495e-16	2.0267635223036072e-16	8.862899449849784e-17	2.1907510323136196e-17
58132.33750000422	7.034795514694941e-17	3.3043934014816235e-16	7.9300325592393e-17	1.5696483223469467e-16	1.018773934759888e-16	1.6151201766211949e-16	4.787841600899236e-17	5.0604587501278946e-17	6.671922257511834e-17	9.803332926379326e-17	1.0938130190319998e-16	1.9871284658408623e-16	8.861746167071803e-17	2.224589558906045e-17
58132.387500004224	7.028574818872831e-17	3.2930255739418316e-16	7.92593581916944e-17	1.5696075746809613e-16	1.0180999457091116e-16	1.615176412775729e-16	4.7857458785554526e-17	5.0605698085188855e-17	6.664651758054332e-17	9.803338608999476e-17	1.0945287427485057e-16	1.9471939190893445e-16	8.861207255834414e-17	2.2576015014280926e-17
58132.43750000423	7.022378267711818e-17	3.2815747235839124e-16	7.921884023778927e-17	1.5694632316368294e-16	1.0174286977882302e-16	1.6151254939490204e-16	4.783669857575017e-17	5.060347825223616e-17	6.657412628153385e-17	9.802696119865505e-17	1.0952217420140728e-16	1.9069591712370124e-16	8.861271250153614e-17	2.2897705938787483e-17
58132.48750000423	7.016205624323699e-17	3.2700407164450973e-16	7.917876646032629e-17	1.5692152023107978e-16	1.0167601582645503e-16	1.614967309332597e-16	4.78161329734825e-17	5.059792452511977e-17	6.650204599292507e-17	9.801404851750001e-17	1.0958913459559283e-16	1.8664235400161976e-16	8.861926695698378e-17	2.3210818891965118e-17
58132.53750000423	7.010056649876444e-17	3.2584234183198944e-16	7.913913158797191e-17	1.5688633974534874e-16	1.0160942943695226e-16	1.6147017500424945e-16	4.779575957229536e-17	5.058903349126634e-17	6.643027402849726e-17	9.799464208475907e-17	1.0965368754129685e-16	1.825586373104684e-16	8.863162149545693e-17	2.3515216793199413e-17
58132.587500004236	7.003931103586938e-17	3.246722694772158e-16	7.909993034829118e-17	1.5684077294611488e-16	1.0154310732980411e-16	1.6143287091100156e-16	4.777557596533181e-17	5.0576801802553273e-17	6.635880770093191e-17	9.796873604863302e-17	1.0971576428399848e-16	1.7844470496374564e-16	8.864966179947811e-17	2.3810774256354434e-17
58132.63750000424	6.997828742713735e-17	3.234938411147358e-16	7.90611574676221e-17	1.567848112367137e-16	1.0147704622082917e-16	1.613848081472718e-16	4.775557974528773e-17	5.0561226175041374e-17	6.62876443217554e-17	9.793632466678284e-17	1.097752952210856e-16	1.7430049818468386e-16	8.867327366088455e-17	2.409737698591203e-17
58132.68750000424	6.991749322549687e-17	3.2230704325849774e-16	7.902280767095338e-17	1.5671844618337095e-16	1.0141124282207963e-16	1.613259763965568e-16	4.7735768504378664e-17	5.054230338872104e-17	6.621678120129569e-17	9.789740230582976e-17	1.0983220989206992e-16	1.7012596168529015e-16	8.870234297847891e-17	2.4374921254344498e-17
58132.737500004245	6.98569259641457e-17	3.2111186240311217e-16	7.898487568180311e-17	1.5664166951439943e-16	1.0134569384180691e-16	1.6125636553123808e-16	4.771613983428886e-17	5.052003028726588e-17	6.614621564862778e-17	9.785196344087327e-17	1.0988643696869719e-16	1.6592104386304678e-16	8.873675575555486e-17	2.464331345174114e-17
58132.78750000425	6.979658315647478e-17	3.1990828502512746e-16	7.894735622209104e-17	1.5655447311943124e-16	1.0128039598439663e-16	1.6117596561174475e-16	4.769669132613565e-17	5.04944037778029e-17	6.607594497152749e-17	9.780000265502658e-17	1.0993790424495073e-16	1.6168569701857659e-16	8.877639809760611e-17	2.4902469700100618e-17
58132.83750000425	6.97364622959928e-17	3.186962975843236e-16	7.891024401202167e-17	1.5645684904866805e-16	1.0121534595032445e-16	1.6108476688573696e-16	4.7677420570426604e-17	5.0465420830689456e-17	6.600596647641849e-17	9.774151463896466e-17	1.0998653862694805e-16	1.57419877598313e-16	8.882115620987669e-17	2.515231552562324e-17
58132.88750000425	6.96765608562479e-17	3.174758865250249e-16	7.887353376995433e-17	1.5634878951215775e-16	1.0115054043608889e-16	1.6098275978731787e-16	4.765832515701807e-17	5.043307847930378e-17	6.593627746832213e-17	9.767649419048906e-17	1.1003226612272895e-16	1.5312354646725364e-16	8.88709163949812e-17	2.5392785583497044e-17
58132.93750000426	6.961687629075058e-17	3.1624703827742844e-16	7.883722021228391e-17	1.5623028687910052e-16	1.0108597613417444e-16	1.6086993493625523e-16	4.763940267507116e-17	5.039737381984617e-17	6.586687525081143e-17	9.760493621411024e-17	1.1007501183193453e-16	1.4879666921815912e-16	8.892556505053375e-17	2.5623823430286705e-17
58132.98750000426	6.955740603289471e-17	3.150097392589526e-16	7.880129805331453e-17	1.5610133367717413e-16	1.0102164973297481e-16	1.6074628313723883e-16	4.762065071301168e-17	5.035830401115143e-17	6.579775712595719e-17	9.752683572064202e-17	1.1011469993537556e-16	1.4443921652526323e-16	8.89849886667681e-17	2.584538133990846e-17
58133.03750000426	6.949814749587748e-17	3.1376397587560333e-16	7.876576200513805e-17	1.559619225918896e-16	1.0095755791674569e-16	1.6061179537914677e-16	4.760206685848906e-17	5.0315866274514015e-17	6.572892039427648e-17	9.744218782681434e-17	1.1015125368448945e-16	1.4005116455274988e-16	8.904907382412734e-17	2.6057420159621635e-17
58133.087500004265	6.94390980726186e-17	3.125097345233582e-16	7.873060677750681e-17	1.5581204646596506e-16	1.0089369736555895e-16	1.60466462834344e-16	4.758364869833321e-17	5.0270057893522496e-17	6.566036235468804e-17	9.73509877549018e-17	1.1018459539068472e-16	1.3563249543120884e-16	8.911770719090306e-17	2.6259909203174793e-17
58133.13750000427	6.938025513567848e-17	3.1124700158957063e-16	7.869582707771477e-17	1.5565169829873322e-16	1.0083006475523608e-16	1.60310276857991e-16	4.756539381851502e-17	5.022087621390779e-17	6.559208030445792e-17	9.725323083236557e-17	1.1021464641457165e-16	1.311831978191809e-16	8.919077552085986e-17	2.6452826178543574e-17
58133.18750000427	6.932161603717605e-17	3.0997576345439226e-16	7.866141761046707e-17	1.5548087124556449e-16	1.0076665675730972e-16	1.601432289873835e-16	4.754729980410181e-17	5.01683186434018e-17	6.552407153914761e-17	9.714891249151264e-17	1.1024132715507838e-16	1.2670326757214115e-16	8.926816565085703e-17	2.663615714820204e-17
58133.237500004274	6.926317810870541e-17	3.086960064922156e-16	7.862737307776204e-17	1.5529955861731772e-16	1.0070347003893283e-16	1.599653109413076e-16	4.7529364239213e-17	5.011238265160837e-17	6.545633335256913e-17	9.703802826917021e-17	1.102645570384509e-16	1.2219270854846855e-16	8.934976449843673e-17	2.6809896520203825e-17
58133.28750000428	6.920493866125023e-17	3.074077170731336e-16	7.859368817876043e-17	1.551077538798215e-16	1.0064050126284165e-16	1.5977651461941538e-16	4.7511584706987975e-17	5.00530657698855e-17	6.53888630367289e-17	9.692057380637553e-17	1.1028425450713622e-16	1.1765153359177686e-16	8.943545905951847e-17	2.6974047068639627e-17
58133.33750000428	6.91468949851003e-17	3.061108815644232e-16	7.856035760966691e-17	1.5490545065336706e-16	1.0057774708732996e-16	1.5957683210162773e-16	4.749395878953261e-17	4.999036559124104e-17	6.532165788177708e-17	9.679654484808039e-17	1.1030033700854702e-16	1.1307976574270295e-16	8.952513640594216e-17	2.712861998235946e-17
58133.38750000428	6.908904434976306e-17	3.048054863320446e-16	7.852737606360131e-17	1.5469264271223795e-16	1.0051520416613765e-16	1.5936625564754924e-16	4.7476484067886263e-17	4.9924279770239694e-17	6.525471517596307e-17	9.666593724287458e-17	1.103127209837076e-16	1.0847743975260647e-16	8.961868368313627e-17	2.7273634941020503e-17
58133.437500004286	6.903138400387799e-17	3.0349151774216334e-16	7.849473823047528e-17	1.5446932398425574e-16	1.0045286914844949e-16	1.5914477769590923e-16	4.7459158121972835e-17	4.985480602292043e-17	6.518803220558013e-17	9.652874694272056e-17	1.1032132185577875e-16	1.0384460399928266e-16	8.971598810776582e-17	2.740912021783698e-17
58133.48750000429	6.89739111751281e-17	3.0216896216269287e-16	7.846243879686729e-17	1.5423548855035382e-16	1.003907386787875e-16	1.5891239086402361e-16	4.744197853056245e-17	4.978194212673129e-17	6.512160625491386e-17	9.638497000270558e-17	1.1032605401846109e-16	9.918132294492553e-17	8.981693696531907e-17	2.753511280851283e-17
58133.53750000429	6.891662307015077e-17	3.0083780596485634e-16	7.84304724458988e-17	1.5399113064417214e-16	1.0032880939698257e-16	1.586690879472727e-16	4.7424942871229504e-17	4.9705685920471296e-17	6.505543460619187e-17	9.623460258081238e-17	1.10326830824276e-16	9.44876803357853e-17	8.992141760775974e-17	2.7651658586073225e-17
58133.587500004294	6.885951687444759e-17	2.9949803552477093e-16	7.839883385710519e-17	1.5373624465167898e-16	1.00267077938136e-16	1.5841486191860516e-16	4.740804872031178e-17	4.962603530424973e-17	6.49895145395375e-17	9.607764093770006e-17	1.103235645727219e-16	8.97637834318195e-17	9.002931745116028e-17	2.7758812481423205e-17
58133.6375000043	6.880258975229297e-17	2.9814963722505223e-16	7.836751770631673e-17	1.534708251108143e-16	1.0020554093251855e-16	1.5814970592805943e-16	4.739129365286439e-17	4.954298823945487e-17	6.49238433329104e-17	9.591408143650616e-17	1.1031616649830567e-16	8.500976869067285e-17	9.01405239733091e-17	2.7856638689625e-17
58133.6875000043	6.87458388466438e-17	2.967925974564421e-16	7.833651866552594e-17	1.5319486671115868e-16	1.0014419500554132e-16	1.5787361330230448e-16	4.737467524261795e-17	4.9456542748739855e-17	6.485841826206089e-17	9.574392054266042e-17	1.1030454675844741e-16	8.022580954299471e-17	9.025492471136849e-17	2.7945210902003117e-17
58133.7375000043	6.86892612790451e-17	2.9542690261945584e-16	7.830583140276784e-17	1.5290836429362316e-16	1.0008303677770633e-16	1.5758657754420253e-16	4.735819106193979e-17	4.936669691601886e-17	6.479323660048022e-17	9.556715482371749e-17	1.1028861442125748e-16	7.541212723668422e-17	9.037240725949788e-17	2.8024612564256183e-17
58133.787500004306	6.863285414953676e-17	2.940525391260536e-16	7.827545058199202e-17	1.5261131285016588e-16	1.0002206286452977e-16	1.5728859233239296e-16	4.7341838681791405e-17	4.9273448886478606e-17	6.472829561934322e-17	9.538378094920521e-17	1.1026827745318475e-16	7.056900628737005e-17	9.049285926649432e-17	2.8094937160904783e-17
58133.83750000431	6.857661453655884e-17	2.926694934013346e-16	7.824537086293476e-17	1.5230370752353024e-16	9.99612698764913e-17	1.569796515208934e-16	4.7325615671682697e-17	4.9176796866604716e-17	6.466359258746236e-17	9.519379569048577e-17	1.1024344270653439e-16	6.569681702019842e-17	9.061616843342443e-17	2.8156288526392225e-17
58133.88750000431	6.852053949685599e-17	2.912777518852506e-16	7.821558690099621e-17	1.5198554360700895e-16	9.990065441898248e-17	1.56659749138725e-16	4.730951959963246e-17	4.907673912422016e-17	6.459912477123622e-17	9.499719592063866e-17	1.1021401590685423e-16	6.079604934661527e-17	9.074222251123723e-17	2.8208781183317246e-17
58133.937500004315	6.846462606538068e-17	2.89877301034347e-16	7.818609334711401e-17	1.51656816544229e-16	9.984021309225582e-17	1.56328879389552e-16	4.729354803212422e-17	4.897327398854166e-17	6.453488943459249e-17	9.479397861435502e-17	1.1017990164018838e-16	5.586736493470343e-17	9.087090929843834e-17	2.8252540708184164e-17
58133.98750000432	6.840887125519564e-17	2.884681273235251e-16	7.815688484763331e-17	1.5131752192896044e-16	9.977994249132909e-17	1.559870366513485e-16	4.7277698534066506e-17	4.8866399850248594e-17	6.447088383893983e-17	9.458414084785106e-17	1.1014100334019671e-16	5.091168065486469e-17	9.10021166387101e-17	2.828770412520414e-17
58134.03750000432	6.835327205737476e-17	2.870502172478271e-16	7.812795604418504e-17	1.5096765550495208e-16	9.971983920598973e-17	1.5563421547607862e-16	4.726196866874832e-17	4.875611516156999e-17	6.440710524312255e-17	9.436767979879796e-17	1.1009722327513893e-16	4.5930307607938804e-17	9.113573241854638e-17	2.8314420328561754e-17
58134.08750000432	6.829782544090501e-17	2.8562355732424805e-16	7.80993015735552e-17	1.5060721316578616e-16	9.965989982068638e-17	1.5527041058940355e-16	4.7246355997797015e-17	4.8642418436382994e-17	6.434355090335485e-17	9.414459274626734e-17	1.1004846253472192e-16	4.092519424184129e-17	9.127164456488735e-17	2.833285053362154e-17
58134.137500004326	6.824252835258459e-17	2.841881340935689e-16	7.807091606756153e-17	1.502361909547593e-16	9.960012091450009e-17	1.5489561689040077e-16	4.7230858081134445e-17	4.852530825033468e-17	6.428021807318115e-17	9.391487707069403e-17	1.0999462101680906e-16	3.589937706283565e-17	9.140974104275861e-17	2.8343168757416696e-17
58134.18750000433	6.818737771692211e-17	2.8274393412221787e-16	7.804279415292415e-17	1.4985458506478737e-16	9.954049906105987e-17	1.545098294513101e-16	4.721547247693759e-17	4.840478324097376e-17	6.42171040034209e-17	9.367853025385778e-17	1.0993559741398981e-16	3.085787863426656e-17	9.154990985293364e-17	2.834556232872736e-17
58134.23750000433	6.813237043603367e-17	2.8129094400415324e-16	7.801493045113807e-17	1.4946239183832939e-16	9.948103082851798e-17	1.5411304351729698e-16	4.720019674159609e-17	4.8280842107904435e-17	6.415420594211164e-17	9.34355498788791e-17	1.0987128920000922e-16	2.5809667602842488e-17	9.169203902955257e-17	2.834023242788555e-17
