MJD	ZTF_g	ZTF_g_err	ZTF_i	ZTF_i_err	ZTF_r	ZTF_r_err	lascumbres_u'	lascumbres_u'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
59151.00000000378	1.7586554779689313e-16	7.103038679057277e-17	1.0404458847906378e-16	6.530438508631506e-17	1.5904418630727966e-16	1.1135874819079629e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.05000000379	1.7583575935799784e-16	7.057702754630518e-17	1.0395175500308351e-16	6.439640399266764e-17	1.5877314758779942e-16	1.1041309046006285e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.10000000379	1.75806103418307e-16	7.010468562403875e-17	1.0385882435758788e-16	6.348483459755257e-17	1.585046856113014e-16	1.0948840487128557e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.15000000379	1.7577657830168253e-16	6.961344678204665e-17	1.037657910654705e-16	6.256968006811004e-17	1.5823888648107219e-16	1.0858711034452465e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.200000003795	1.7574718230085062e-16	6.910340293868022e-17	1.0367264962872699e-16	6.165094379347175e-17	1.5797583632060657e-16	1.0771158188066189e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.2500000038	1.7571791367734924e-16	6.857465244220648e-17	1.035793945283273e-16	6.072862939853699e-17	1.5771562111723804e-16	1.0686411070312597e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.3000000038	1.7568877066148874e-16	6.802730036660554e-17	1.034860202240844e-16	5.980274075907498e-17	1.5745829358988338e-16	1.0604498194236626e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.350000003804	1.756597514523006e-16	6.746145883605623e-17	1.0339252115452527e-16	5.887328201832094e-17	1.572038322050145e-16	1.0525012586269998e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.40000000381	1.7563085421750767e-16	6.687724738115208e-17	1.0329889173675941e-16	5.794025760524251e-17	1.5695220540118834e-16	1.0447481110527299e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.45000000381	1.7560207709345837e-16	6.627479333035865e-17	1.0320512636634762e-16	5.700367225469132e-17	1.5670338163862766e-16	1.037142568289297e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.50000000381	1.7557341818509834e-16	6.565423224055456e-17	1.0311121941717046e-16	5.606353102968493e-17	1.5645732939900136e-16	1.0296366987296695e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.550000003816	1.755448755659152e-16	6.501570837106561e-17	1.0301716524129509e-16	5.511983934609116e-17	1.562140171850571e-16	1.0221827978249892e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.60000000382	1.7551644727789154e-16	6.43593752062283e-17	1.0292295816884246e-16	5.417260300004165e-17	1.5597341352044552e-16	1.0147337150272658e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.65000000382	1.7548813133144068e-16	6.368539603206424e-17	1.0282859250785466e-16	5.322182819844454e-17	1.557354869493929e-16	1.0072431563381644e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.700000003824	1.7545992570538797e-16	6.299394457352404e-17	1.0273406254415931e-16	5.226752159302523e-17	1.5550020603647954e-16	9.996659621529537e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.75000000383	1.7543182834688605e-16	6.228520569953657e-17	1.0263936254123557e-16	5.130969031839929e-17	1.552675393663e-16	9.919583608408831e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.80000000383	1.7540383717138463e-16	6.155937620418675e-17	1.0254448674007951e-16	5.034834203476015e-17	1.5503745554326227e-16	9.84078199117072e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.85000000383	1.7537595006257163e-16	6.081666567347027e-17	1.0244942935906742e-16	4.938348497585827e-17	1.5480992319129973e-16	9.75985150826198e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.900000003836	1.7534816487231644e-16	6.005729744836207e-17	1.023541845938194e-16	4.8415128003083546e-17	1.545849109535999e-16	9.676409062434836e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59151.95000000384	1.75320479420609e-16	5.928150969657006e-17	1.0225874661706313e-16	4.744328066658313e-17	1.543623874923088e-16	9.59009344380721e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.00000000384	1.752928914955234e-16	5.848955660708788e-17	1.0216310957849567e-16	4.6467953274528965e-17	1.5414232148830219e-16	9.500566911309303e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.050000003845	1.7526539885314147e-16	5.768170972369259e-17	1.0206726760464554e-16	4.5489156971857456e-17	1.5392468164091826e-16	9.407516663455114e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.10000000385	1.752379992175038e-16	5.685825943601541e-17	1.0197121479873458e-16	4.450690383003657e-17	1.537094366676401e-16	9.310656232135907e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.15000000385	1.752106902805553e-16	5.601951664951802e-17	1.0187494524053769e-16	4.352120694974619e-17	1.5349655530391365e-16	9.209726835312327e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.20000000385	1.7518346970206813e-16	5.5165814659016347e-17	1.0177845298624376e-16	4.253208057869271e-17	1.532860063027747e-16	9.104498726524602e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.250000003856	1.7515633510960662e-16	5.4297511254094047e-17	1.0168173206831483e-16	4.153954024727449e-17	1.5307775843465078e-16	8.994772582274613e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.30000000386	1.7512928409844632e-16	5.341499108916367e-17	1.0158477649534576e-16	4.0543602925337474e-17	1.5287178048711062e-16	8.880380970522181e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.35000000386	1.751023142315196e-16	5.2518668356008604e-17	1.0148758025192143e-16	3.9544287203989346e-17	1.526680412645291e-16	8.761189947428398e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.400000003865	1.750754230393451e-16	5.160898980257373e-17	1.0139013729847547e-16	3.8541613507294954e-17	1.5246650958786463e-16	8.637100833780399e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.45000000387	1.7504860801997903e-16	5.068643814862691e-17	1.0129244157114728e-16	3.753560433976093e-17	1.5226715429438448e-16	8.508052227162456e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.50000000387	1.750218666389379e-16	4.975153595692681e-17	1.0119448698163826e-16	3.652628457691049e-17	1.5206994423740674e-16	8.374022313089321e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.550000003874	1.7499519632912776e-16	4.880485002778617e-17	1.0109626741706879e-16	3.551368180798228e-17	1.5187484828599587e-16	8.235031544924212e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.60000000388	1.7496859449078799e-16	4.7846996395605267e-17	1.009977767398317e-16	3.449782674200165e-17	1.516818353247234e-16	8.091145772261632e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.65000000388	1.7494205849142529e-16	4.687864601826958e-17	1.0089900878744942e-16	3.347875369136903e-17	1.5149087425342863e-16	7.942479907004204e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.70000000388	1.7491558566573345e-16	4.5900531264395843e-17	1.0079995737242632e-16	3.2456501150777676e-17	1.5130193398691387e-16	7.789202228653758e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.750000003885	1.7488917331553717e-16	4.491345331942488e-17	1.0070061628210318e-16	3.143111249413005e-17	1.5111498345467167e-16	7.631539442256398e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.80000000389	1.7486281870969523e-16	4.391829064962602e-17	1.0060097927851004e-16	3.040263681847193e-17	1.5092999160063075e-16	7.469782615180344e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.85000000389	1.7483651908407094e-16	4.291600868288223e-17	1.005010400982179e-16	2.937112997236842e-17	1.5074692738293116e-16	7.30429413043464e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.900000003894	1.748102716414214e-16	4.190767088706903e-17	1.0040079245219135e-16	2.833665581741814e-17	1.505657597735639e-16	7.135515800548378e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59152.9500000039	1.7478407355134033e-16	4.089445144944794e-17	1.00300230025639e-16	2.7299287786821406e-17	1.503864577581976e-16	6.963978286271166e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.0000000039	1.7475792195018723e-16	3.9877649783684933e-17	1.001993464778643e-16	2.6259110825613267e-17	1.502089903358676e-16	6.790311948470935e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.0500000039	1.747318139409954e-16	3.885870711230703e-17	1.0009813544211499e-16	2.5216223825808798e-17	1.500333265187137e-16	6.61525922281669e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.100000003906	1.7470574659342415e-16	3.783922538929271e-17	9.99965905254324e-17	2.4170742709515157e-17	1.4985943533170764e-16	6.439688528900016e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.15000000391	1.7467971694364762e-16	3.682098883508618e-17	9.989470530850026e-17	2.3122804369378187e-17	1.4968728581242661e-16	6.264609589753438e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.20000000391	1.7465372199429875e-16	3.5805988348092795e-17	9.979247334549248e-17	2.207257175617128e-17	1.4951684701071616e-16	6.091189816485384e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.250000003914	1.746277587143851e-16	3.4796449022183e-17	9.968988816392014e-17	2.1020240520146698e-17	1.4934808798849817e-16	5.920771073256693e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.30000000392	1.7460182403921178e-16	3.3794860924705825e-17	9.958694326447852e-17	1.9966047784712748e-17	1.4918097781945513e-16	5.754885643758428e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.35000000392	1.7457591487028476e-16	3.280401315295475e-17	9.948363212089288e-17	1.8910283888575356e-17	1.490154855888012e-16	5.5952695428217266e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.40000000392	1.7455002807525188e-16	3.1827030961923697e-17	9.93799481797635e-17	1.7853308325054896e-17	1.4885158039296724e-16	5.443870453709872e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.450000003926	1.7452416048780234e-16	3.0867415405457723e-17	9.927588486041124e-17	1.6795571717126348e-17	1.4868923133940313e-16	5.302846579389252e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.50000000393	1.744983089075906e-16	2.9929084412959603e-17	9.917143555472026e-17	1.5737646634145693e-17	1.4852840754622243e-16	5.174551748801807e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.55000000393	1.7447247010015028e-16	2.9016413483543444e-17	9.906659362698287e-17	1.4680271625285725e-17	1.4836907814205655e-16	5.06150154094871e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.600000003935	1.7444664079680473e-16	2.8134273170908834e-17	9.896135241374051e-17	1.3624415451599586e-17	1.482112122656673e-16	4.966315504142913e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.65000000394	1.7442081769458263e-16	2.7288059224870162e-17	9.885570522362757e-17	1.2571372942799483e-17	1.48054779065758e-16	4.891632372656153e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.70000000394	1.7439499745613307e-16	2.6483709665361335e-17	9.874964533721107e-17	1.1522911689567351e-17	1.4789974770068325e-16	4.8399990208171735e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.75000000394	1.743691767096327e-16	2.57277012998325e-17	9.864316600683288e-17	1.0481502804875213e-17	1.4774608733819938e-16	4.813739682856579e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.80000000395	1.7434335204869714e-16	2.5027016513539072e-17	9.853626045644862e-17	9.450694943497797e-18	1.4759376062786686e-16	4.814422788942692e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.85000000395	1.7431752003229238e-16	2.4389070035812182e-17	9.842892188146733e-17	8.435739933554007e-18	1.4744270411893624e-16	4.841579881398607e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.90000000395	1.7429167718463802e-16	2.3821585529538354e-17	9.832114344859055e-17	7.444672530570294e-18	1.4729284784156948e-16	4.893923302206336e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59153.950000003955	1.7426581999511876e-16	2.3332414166045616e-17	9.821291829564936e-17	6.49022332646823e-18	1.4714412183363365e-16	4.969832321635846e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.00000000396	1.7423994491818416e-16	2.2929292698468367e-17	9.810423953144253e-17	5.59323787312433e-18	1.4699645614000564e-16	5.0674592076669956e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.05000000396	1.7421404837327229e-16	2.2619547327827308e-17	9.799510023557285e-17	4.788542969815597e-18	1.4684978081201222e-16	5.184836692375397e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.100000003964	1.7418812674468698e-16	2.2409761215713054e-17	9.788549345828281e-17	4.13322739559294e-18	1.4670402590679752e-16	5.3199750904377406e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.15000000397	1.7416217638152425e-16	2.2305435680136747e-17	9.777541222029006e-17	3.710479425830582e-18	1.4655912148675857e-16	5.47094172365211e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.20000000397	1.7413619361532337e-16	2.231063649135482e-17	nan	nan	1.4641499761887546e-16	5.6359198029182734e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.25000000397	1.74110175432818e-16	2.2425959400939403e-17	nan	nan	1.4627158437418794e-16	5.813247425060109e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.300000003976	1.7408411968236544e-16	2.2647949690825515e-17	nan	nan	1.4612881182712683e-16	6.001439477295229e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.35000000398	1.7405802423672952e-16	2.2971552876502144e-17	nan	nan	1.4598661005493492e-16	6.199196131529334e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.40000000398	1.7403188693306953e-16	2.3390570595674698e-17	nan	nan	1.458449091370424e-16	6.405401623192692e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.450000003984	1.7400570557289194e-16	2.3897994703320493e-17	nan	nan	1.4570363915448157e-16	6.619116531697074e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.50000000399	1.7397947792198262e-16	2.4486340968682825e-17	nan	nan	1.4556273018927674e-16	6.8395661109029755e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.55000000399	1.7395320171035685e-16	2.5147950775927847e-17	nan	nan	1.454221123238479e-16	7.066126547578024e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.60000000399	1.739268746322043e-16	2.5875241177241757e-17	nan	nan	1.4528171564037675e-16	7.298310445468994e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.650000003996	1.7390049434581203e-16	2.6660895405258238e-17	nan	nan	1.4514147022024554e-16	7.535752377055599e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.700000004	1.7387405847352872e-16	2.749799515486142e-17	nan	nan	1.4500130614337904e-16	7.77819500783789e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.750000004	1.7384756460167339e-16	2.8380101756911354e-17	nan	nan	1.4486115348767845e-16	8.025476064493395e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.800000004005	1.7382101028050676e-16	2.930129606855142e-17	nan	nan	1.447209423284152e-16	8.277516262174758e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.85000000401	1.7379439302413778e-16	3.025618732062489e-17	nan	nan	1.445806027375847e-16	8.534308209582781e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.90000000401	1.737677103104779e-16	3.123990019627686e-17	nan	nan	1.4444006478337847e-16	8.795906253863847e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59154.95000000401	1.737409595811587e-16	3.2248047808673686e-17	nan	nan	1.4429925852948563e-16	9.062417198205915e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.000000004016	1.7371413824148336e-16	3.3276696499911885e-17	nan	nan	1.44158114034553e-16	9.33399181382836e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.05000000402	1.7368724366035296e-16	3.4322326780700463e-17	nan	nan	1.440165613515717e-16	9.610817067312842e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.10000000402	1.7366027317018186e-16	3.538179339684803e-17	nan	nan	1.4387453052723788e-16	9.89310899016173e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.150000004025	1.7363322406685748e-16	3.645228646933146e-17	nan	nan	1.437319516013863e-16	1.0181106125811701e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.20000000403	1.7360609360963962e-16	3.75312948860912e-17	nan	nan	1.4358875460637148e-16	1.0475063499347382e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.25000000403	1.7357887902110936e-16	3.861657257908617e-17	nan	nan	1.4344486956644437e-16	1.0775247064705952e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.300000004034	1.735515774870882e-16	3.9706107949746803e-17	nan	nan	1.433002402529969e-16	1.1081820690921078e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.35000000404	1.7352418615656262e-16	4.079809646551893e-17	nan	nan	1.431548654516627e-16	1.1394519151737564e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.40000000404	1.734967021416155e-16	4.189091630206036e-17	nan	nan	1.4300875769467e-16	1.1712972841431912e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.45000000404	1.7346912251734552e-16	4.298310682210329e-17	nan	nan	1.4286192950517888e-16	1.2036817701499879e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.500000004045	1.734414443217894e-16	4.407334964127014e-17	nan	nan	1.4271439339743874e-16	1.2365696783977182e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.55000000405	1.734136645558452e-16	4.516045201841491e-17	nan	nan	1.4256616187677426e-16	1.269926142396749e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.60000000405	1.7338578018320307e-16	4.6243332312556386e-17	nan	nan	1.424172474397951e-16	1.3037172086318347e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.650000004054	1.733577881302391e-16	4.73210072630064e-17	nan	nan	1.4226766257450238e-16	1.337909894415758e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.70000000406	1.733296852859708e-16	4.8392580869129363e-17	nan	nan	1.4211741976035934e-16	1.3724722238875332e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.75000000406	1.7330146850194102e-16	4.9457234668078225e-17	nan	nan	1.4196653146840566e-16	1.4073732464167873e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.80000000406	1.7327313459215902e-16	5.0514219230903806e-17	nan	nan	1.4181501016139356e-16	1.4425830410030177e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.850000004066	1.7324468033300158e-16	5.156284671878408e-17	nan	nan	1.416628682939282e-16	1.4780727097061702e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.90000000407	1.7321610246313317e-16	5.2602484360601474e-17	nan	nan	1.415101183124737e-16	1.5138143626086033e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59155.95000000407	1.7318739768342346e-16	5.363254873102179e-17	nan	nan	1.4135677265559143e-16	1.5497810963783482e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.000000004075	1.7315856265685814e-16	5.46525007239783e-17	nan	nan	1.412028437539473e-16	1.585946968127463e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.05000000408	1.7312959400844066e-16	5.566184113062184e-17	nan	nan	1.4104834403049236e-16	1.6222869659441863e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.10000000408	1.7310048832512046e-16	5.666010674292611e-17	nan	nan	1.4089328590053384e-16	1.6587769771940007e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.15000000408	1.7307124215568866e-16	5.764686691493381e-17	nan	nan	1.4073768177186703e-16	1.6953937554711294e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.200000004086	1.7304185201069382e-16	5.862172052275625e-17	nan	nan	1.4058154404487145e-16	1.7321148869022813e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.25000000409	1.7301231436234127e-16	5.958429327254476e-17	nan	nan	1.4042488511262666e-16	1.76891875634125e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.30000000409	1.7298262564441453e-16	6.053423531248374e-17	nan	nan	1.4026771736104533e-16	1.8057845138684953e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.350000004095	1.7295278225217123e-16	6.14712191107873e-17	nan	nan	1.4011005316894622e-16	1.842692041915186e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.4000000041	1.7292278054223925e-16	6.239493756676967e-17	nan	nan	1.3995190490817722e-16	1.8796219232483213e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.4500000041	1.7289261683253306e-16	6.330510232654313e-17	nan	nan	1.3979328494375035e-16	1.9165554099785518e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.500000004104	1.728622874021602e-16	6.420144227854811e-17	nan	nan	1.3963420563388323e-16	1.9534743937080878e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.55000000411	1.728317884913031e-16	6.508370220744831e-17	nan	nan	1.3947467933025075e-16	1.9903613768995543e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.60000000411	1.7280111630113538e-16	6.595164158770542e-17	nan	nan	1.393147183779146e-16	2.027199445491414e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.65000000411	1.7277026699371407e-16	6.680503350053973e-17	nan	nan	1.391543351155497e-16	2.0639722427939154e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.700000004115	1.727392366918823e-16	6.76436636601145e-17	nan	nan	1.3899354187556255e-16	2.1006639446439514e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.75000000412	1.7270802147916248e-16	6.846732953649603e-17	nan	nan	1.38832350984125e-16	2.1372592358107994e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.80000000412	1.7267661739965464e-16	6.927583956455455e-17	nan	nan	1.3867077476133516e-16	2.1737432876217337e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.850000004124	1.7264502045792586e-16	7.0069012429343e-17	nan	nan	1.385088255213252e-16	2.2101017367606022e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.90000000413	1.726132266189084e-16	7.08466764195341e-17	nan	nan	1.383465155723738e-16	2.2463206652086944e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59156.95000000413	1.7258123180779702e-16	7.16086688416498e-17	nan	nan	1.3818385721696541e-16	2.2823865812704883e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59157.00000000413	1.7254903190993055e-16	7.235483548859895e-17	nan	nan	1.3802086275199086e-16	2.31828640164063e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59157.050000004136	1.72516622770693e-16	7.308503015684515e-17	nan	nan	1.378575444687817e-16	2.3540074344574644e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59157.10000000414	1.7248400019538582e-16	7.379911420718674e-17	nan	nan	1.3769391465325447e-16	2.389537363297133e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59157.15000000414	1.7245115994914506e-16	7.449695616469091e-17	nan	nan	1.3752998558602122e-16	2.4248642320568247e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
